symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
HCLTECH,Technology,Information Technology Services,1853.42,3.12,749.44,1860.16,147.31,0.36,63.24,1756.39,1528.45,2525381.7,4802079.0,1.9,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",3.04,9.16,33.84,-4.55,-6.14,-3.64,7.59,15.3,37.48,88.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",18.57,Breakout Watch,87.01,1499.29,1795.22,19.74,100.0,80.0% of closes stayed inside the range | Range width 19.7% | Currently 100.0% through the range | Above upper band on elevated volume,23.0,15.74,31.48,14.29,8.34,5.73,8.43,2.61,2.6,9441.0,5756.0,22448.0,21400.0,21.2315,17.0459,4.9998,4.39,0.006,369445.39,34.0,IT / Technology,22.0,7.0,20.0,17.0,11.0,77.0,1.0,"Strong ROE, Cash covers debt",,10.0,87.0,"Strong ROE for an asset-light business, Strong operating margin",40.55,0.0,,78.53,High Conviction,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 19.7% | Currently 100.0% through the range | Above upper band on elevated volume"
INDORAMA,Consumer Cyclical,Textile Manufacturing,44.05,-0.02,36.3,68.9,21.35,36.07,61.09,41.65,44.34,150277.05,552130.0,3.67,Bullish,55.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Strong volume expansion",-0.2,-7.18,-5.13,-4.55,-6.14,-3.64,4.35,-1.04,-1.49,0.0,,70.34,Lower Range Watch,74.56,39.87,49.45,24.03,43.65,80.0% of closes stayed inside the range | Range width 24.0% | Currently 43.7% through the range,,,,,,,,,,,,,,10.316,,3.1961,,0.193,1661.99,24.0,Consumer Discretionary,0.0,0.0,0.0,0.0,8.0,8.0,0.14,,,0.0,8.0,,24.48,12.0,"Below 200 DMA, Limited fundamental data coverage",8.22,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Strong volume expansion, 80.0% of closes stayed inside the range | Range width 24.0% | Currently 43.7% through the range"
KHAITANLTD,Industrials,Industrial Distribution,85.5,-1.35,37.45,128.0,128.3,33.2,41.28,89.34,84.57,4588.5,1978.0,0.43,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-7.27,-10.94,7.64,-4.55,-6.14,-3.64,-2.72,-4.8,11.28,10.0,Positive 6M return,33.93,Accumulation Zone,74.07,85.65,108.08,26.19,0.0,80.0% of closes stayed inside the range | Range width 26.2% | Currently 0.0% through the range,,,,,,,,,,,,,,9.7063,,2.0135,,0.39,71.35,21.87,Capital Goods / Infra,0.0,0.0,0.0,0.0,10.0,10.0,0.14,,,0.0,10.0,,22.49,7.0,"Low volume participation, Limited fundamental data coverage",8.12,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive 6M return, 80.0% of closes stayed inside the range | Range width 26.2% | Currently 0.0% through the range"
FIVESTAR,Financial Services,Credit Services,672.07,-5.98,445.04,937.09,51.02,28.28,36.98,687.88,741.91,1664080.9,347568.0,0.21,Bearish,8.0,Weak but watchable RSI,4.08,-16.07,-17.84,-4.55,-6.14,-3.64,8.63,-9.93,-14.2,18.0,"Positive 1M return, 1M Nifty outperformance",33.75,Accumulation Zone,67.49,635.06,818.01,28.81,20.23,80.0% of closes stayed inside the range | Range width 28.8% | Currently 20.2% through the range,16.09,7.15,53.07,40.23,41.4,38.51,121.55,1.96,,1534.4,6315.85,-2122.34,-2144.73,14.2666,10.8845,2.1512,37.0,0.584,15876.68,99.61,Financial Services,18.0,20.0,6.0,0.0,15.0,59.0,0.93,,"Negative operating cash flow, Negative free cash flow",6.0,65.0,Strong ROE for a leveraged-balance-sheet business,24.66,25.0,"Below 200 DMA, Sharp daily fall, Low volume participation, Negative operating cash flow, Negative free cash flow",7.95,Avoid,"Weak but watchable RSI, Positive 1M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 28.8% | Currently 20.2% through the range"
ISGEC,Industrials,Specialty Industrial Machinery,1307.92,-3.79,412.94,1667.23,216.73,21.55,31.47,1416.61,1282.38,101553.45,68237.0,0.67,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-16.07,-1.31,-9.1,-4.55,-6.14,-3.64,-11.52,4.83,-5.46,0.0,,69.64,Accumulation Zone,74.67,1295.4,1505.5,16.22,5.96,80.0% of closes stayed inside the range | Range width 16.2% | Currently 6.0% through the range,,,,,,,,,,,,,,52.3938,,2.12,76.0,0.341,5801.85,34.17,Capital Goods / Infra,0.0,0.0,0.0,0.0,8.0,8.0,0.21,,,0.0,8.0,,22.49,4.0,Limited fundamental data coverage,7.92,Avoid,"Above 200 DMA, Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 16.2% | Currently 6.0% through the range"
KRYSTAL,Industrials,Specialty Business Services,663.97,-3.35,625.34,1017.7,6.18,34.76,35.24,720.37,,56931.55,33952.0,0.6,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",-16.48,-9.67,-14.25,-4.55,-6.14,-3.64,-11.93,-3.53,-10.61,0.0,,69.64,Accumulation Zone,74.04,672.73,784.16,16.56,0.0,80.0% of closes stayed inside the range | Range width 16.6% | Currently 0.0% through the range,,,,,,,,,,,,,,13.8578,,1.8084,23.0,0.878,902.66,10.08,Capital Goods / Infra,0.0,0.0,0.0,0.0,12.0,12.0,0.21,,,0.0,12.0,,22.49,4.0,Limited fundamental data coverage,7.57,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, 80.0% of closes stayed inside the range | Range width 16.6% | Currently 0.0% through the range"
GTLINFRA,Technology,Communication Equipment,1.89,-2.58,0.6,4.33,215.0,56.35,30.73,2.09,2.25,47448529.5,43775637.0,0.92,Bearish,8.0,Weak but watchable RSI,-13.7,-19.92,-43.58,-4.55,-6.14,-3.64,-9.15,-13.78,-39.94,0.0,,80.0,Accumulation Zone,71.79,2.01,2.81,39.8,0.0,82.5% of closes stayed inside the range | Range width 39.8% | Currently 0.0% through the range,13.4,-16.2,6.76,-49.66,-5.89,62.5,-76.68,0.11,0.11,278.9,3900.58,194.43,160.59,1.4458,,-0.2998,,,1537.09,52.03,IT / Technology,4.0,10.0,9.0,17.0,8.0,48.0,0.93,,"Negative net margin, Revenue contraction",0.0,48.0,,31.18,16.0,"Below 200 DMA, Negative net margin",7.48,Avoid,"Weak but watchable RSI, 82.5% of closes stayed inside the range | Range width 39.8% | Currently 0.0% through the range"
GREENPOWER,Utilities,Utilities - Independent Power Producers,15.54,-2.69,7.09,34.45,119.18,54.89,23.97,17.73,19.87,3451779.85,4399449.0,1.27,Bearish,9.0,"Oversold RSI, Normal volume support",-15.17,-25.36,-28.85,-4.55,-6.14,-3.64,-10.62,-19.22,-25.21,0.0,,65.38,Accumulation Zone,71.12,17.03,21.5,26.27,0.0,80.0% of closes stayed inside the range | Range width 26.3% | Currently 0.0% through the range,4.64,2.26,35.65,14.08,0.45,8.04,95.61,1.08,1.06,51.17,753.53,249.53,231.54,17.3889,,0.9559,,0.804,1101.48,80.05,Energy / Utilities,11.0,5.0,8.0,17.0,10.0,51.0,0.93,,,0.0,51.0,,20.98,16.0,"Below 200 DMA, Extreme RSI weakness",7.25,Avoid,"Oversold RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 26.3% | Currently 0.0% through the range"
J&KBANK,Financial Services,Banks - Regional,89.58,-4.25,25.5,146.6,251.24,38.89,30.86,97.84,108.98,2567309.05,3068689.0,1.2,Bearish,13.0,"Weak but watchable RSI, Normal volume support",-12.46,-7.75,-13.1,-4.55,-6.14,-3.64,-7.91,-1.61,-9.46,0.0,,74.38,Accumulation Zone,73.68,94.24,108.16,14.77,0.0,80.0% of closes stayed inside the range | Range width 14.8% | Currently 0.0% through the range,14.53,1.15,,29.69,9.94,50.04,23.66,,,17922.29,2885.0,-852.55,-1038.25,7.1741,5.9528,1.0014,1.43,0.476,16518.84,0.0,Banking,10.0,15.0,10.0,0.0,14.0,49.0,0.79,Cash covers debt,"Negative operating cash flow, Negative free cash flow",0.0,49.0,,24.66,17.0,"Below 200 DMA, Negative operating cash flow, Negative free cash flow",7.1,Avoid,"Weak but watchable RSI, Normal volume support, Cash covers debt, 80.0% of closes stayed inside the range | Range width 14.8% | Currently 0.0% through the range"
GOACARBON,Basic Materials,Specialty Chemicals,652.9,-3.19,366.52,996.63,78.13,34.49,38.0,697.7,772.98,57513.7,24466.0,0.43,Bearish,8.0,Weak but watchable RSI,-15.0,-16.18,-13.21,-4.55,-6.14,-3.64,-10.45,-10.04,-9.57,0.0,,69.14,Accumulation Zone,71.78,668.9,805.55,20.43,0.0,80.0% of closes stayed inside the range | Range width 20.4% | Currently 0.0% through the range,34.54,13.94,12.35,8.09,-22.51,5.88,134.79,1.58,0.97,160.6,333.68,196.08,192.42,,,1.9636,,1.225,331.13,8.46,Chemicals,19.0,2.0,6.0,17.0,4.0,48.0,0.86,Strong ROE,Revenue contraction,2.0,50.0,General quality ROE,23.88,16.0,"Below 200 DMA, Low volume participation, Revenue contraction",7.08,Avoid,"Weak but watchable RSI, Strong ROE, 80.0% of closes stayed inside the range | Range width 20.4% | Currently 0.0% through the range"
KIRLFER,Industrials,Metal Fabrication,449.32,0.0,232.14,530.59,93.56,15.32,38.3,456.72,454.54,0.0,0.0,0.0,Bearish,8.0,Weak but watchable RSI,0.0,-8.13,2.74,-4.55,-6.14,-3.64,4.55,-1.99,6.38,10.0,Positive 6M return,33.93,Accumulation Zone,79.32,449.32,489.91,9.03,0.0,89.2% of closes stayed inside the range | Range width 9.0% | Currently 0.0% through the range,9.22,5.05,10.46,4.94,3.76,-31.91,37.87,1.1,0.56,35.71,1223.51,562.05,29.73,21.1396,10.7107,1.9206,1.34,0.463,7422.18,43.54,Metals / Mining,7.0,2.0,9.0,17.0,12.0,47.0,1.0,,Earnings contraction,2.0,49.0,General low-debt support,22.49,18.0,"Below 200 DMA, Low volume participation, Earnings contraction",7.02,Avoid,"Weak but watchable RSI, Positive 6M return, 89.2% of closes stayed inside the range | Range width 9.0% | Currently 0.0% through the range"
EIHOTEL,Consumer Cyclical,Lodging,407.67,0.59,147.89,496.59,175.66,17.91,50.27,389.48,410.75,691759.85,712290.0,1.03,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Positive day move",-2.97,-4.43,-3.54,-4.55,-6.14,-3.64,1.58,1.71,0.1,0.0,,70.34,Profit Booking Zone,76.3,359.39,423.23,17.76,75.63,80.0% of closes stayed inside the range | Range width 17.8% | Currently 75.6% through the range,,,,,,,,,,,,,,26.3773,21.5797,3.539,50.0,-0.272,18623.34,65.66,Consumer Discretionary,0.0,0.0,0.0,0.0,11.0,11.0,0.21,,,0.0,11.0,,24.48,12.0,"Below 200 DMA, Limited fundamental data coverage",6.77,Avoid,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Positive day move, 80.0% of closes stayed inside the range | Range width 17.8% | Currently 75.6% through the range"
ISFT,Consumer Cyclical,Internet Retail,131.46,-3.4,94.05,191.75,39.78,31.44,34.18,146.4,137.93,88622.55,27240.0,0.31,Bearish,8.0,Weak but watchable RSI,-16.91,-10.32,-1.25,-4.55,-6.14,-3.64,-12.36,-4.18,2.39,0.0,,70.34,Accumulation Zone,70.67,130.4,162.43,24.56,3.3,80.0% of closes stayed inside the range | Range width 24.6% | Currently 3.3% through the range,4.64,2.5,3.83,2.02,6.24,16.5,65.95,6.49,3.15,1.92,139.4,17.16,-7.31,11.177,7.3124,0.5766,,0.386,153.51,34.63,Consumer Discretionary,0.0,10.0,12.0,9.0,13.0,44.0,0.93,,Negative free cash flow,2.0,46.0,General low-debt support,24.48,15.0,"Below 200 DMA, Low volume participation, Negative free cash flow",6.77,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 24.6% | Currently 3.3% through the range"
FIRSTCRY,Consumer Cyclical,Internet Retail,544.25,-1.88,514.5,734.0,5.78,25.85,34.32,597.08,,496691.6,1201463.0,2.42,Bearish,31.0,"Weak but watchable RSI, Near 52W low with stable RSI, Strong volume expansion",-10.09,-20.24,,-4.55,-6.14,-3.64,-5.54,-14.1,,0.0,,70.34,Breakdown Risk,35.0,564.59,668.58,18.42,0.0,78.8% of closes stayed inside the range | Range width 18.4% | Currently 0.0% through the range | Below lower band on elevated volume,-8.65,-3.65,-4.75,-4.34,20.21,37.86,44.86,1.95,0.91,361.7,1422.55,-42.07,-385.02,,55.0095,1.8487,,0.426,9002.44,27.0,Consumer Discretionary,0.0,18.0,11.0,0.0,4.0,33.0,0.86,,"Negative net margin, Negative operating cash flow, Negative free cash flow",2.0,35.0,General low-debt support,24.48,17.0,"Negative net margin, Negative operating cash flow, Negative free cash flow",6.67,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Strong volume expansion, 78.8% of closes stayed inside the range | Range width 18.4% | Currently 0.0% through the range | Below lower band on elevated volume"
HGINFRA,Industrials,Engineering & Construction,1382.74,-2.49,527.45,1867.49,162.15,25.96,41.45,1392.04,1434.11,112963.3,63959.0,0.57,Bearish,8.0,Weak but watchable RSI,-6.46,-6.34,-17.87,-4.55,-6.14,-3.64,-1.91,-0.2,-14.23,0.0,,69.64,Accumulation Zone,68.17,1317.65,1598.19,21.29,23.2,80.0% of closes stayed inside the range | Range width 21.3% | Currently 23.2% through the range,21.94,9.91,14.98,10.51,14.74,9.2,61.64,1.74,1.57,115.29,1513.16,-310.65,-544.12,17.5442,7.851,0.991,40.0,0.422,3235.75,32.67,Capital Goods / Infra,16.0,10.0,11.0,0.0,15.0,52.0,1.0,Strong ROE,"Negative operating cash flow, Negative free cash flow",0.0,52.0,,22.49,17.0,"Below 200 DMA, Negative operating cash flow, Negative free cash flow",6.57,Avoid,"Weak but watchable RSI, Strong ROE, 80.0% of closes stayed inside the range | Range width 21.3% | Currently 23.2% through the range"
INDIASHLTR,Financial Services,Mortgage Finance,657.9,-2.28,509.47,784.1,29.13,16.1,38.04,667.41,666.28,92542.95,83665.0,0.9,Bearish,8.0,Weak but watchable RSI,-3.91,-9.37,-5.84,-4.55,-6.14,-3.64,0.64,-3.23,-2.2,0.0,,74.38,Accumulation Zone,70.81,646.26,738.81,14.32,12.58,80.0% of closes stayed inside the range | Range width 14.3% | Currently 12.6% through the range,10.77,4.27,24.49,36.31,37.32,59.39,148.57,1.45,,111.92,3415.1,-1232.33,-1238.57,13.7273,9.3504,2.2099,1.54,0.0,7081.2,99.8,Financial Services,13.0,20.0,4.0,0.0,14.0,51.0,0.93,,"Negative operating cash flow, Negative free cash flow",0.0,51.0,,24.66,17.0,"Below 200 DMA, Negative operating cash flow, Negative free cash flow",6.55,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 14.3% | Currently 12.6% through the range"
IPL,Basic Materials,Agricultural Inputs,166.2,-2.56,165.56,426.51,0.38,61.03,26.06,184.71,208.58,169060.3,147338.0,0.87,Bearish,9.0,"Oversold RSI, Near 52W low zone",-12.31,-17.48,-20.84,-4.55,-6.14,-3.64,-7.76,-11.34,-17.2,0.0,,69.14,Accumulation Zone,71.99,179.3,215.93,20.43,0.0,80.0% of closes stayed inside the range | Range width 20.4% | Currently 0.0% through the range,7.29,6.01,10.61,8.87,-23.05,-57.99,3.1,4.02,2.65,10.39,25.59,114.56,37.45,14.8504,11.7797,1.5853,54.0,0.368,1600.77,46.59,General,8.0,0.0,17.0,17.0,15.0,57.0,1.0,,"Revenue contraction, Earnings contraction",2.0,59.0,General low-debt support,23.88,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",6.48,Avoid,"Oversold RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 20.4% | Currently 0.0% through the range"
GOODLUCK,Basic Materials,Steel,294.88,-1.56,116.01,440.28,154.18,33.02,37.82,317.84,320.88,235234.65,398556.0,1.69,Bearish,18.0,"Weak but watchable RSI, Volume expansion",-8.82,-16.24,-2.12,-4.55,-6.14,-3.64,-4.27,-10.1,1.52,0.0,,69.14,Accumulation Zone,71.93,298.73,398.69,33.46,0.0,80.0% of closes stayed inside the range | Range width 33.5% | Currently 0.0% through the range,11.79,6.49,7.09,3.79,14.3,50.26,54.68,1.93,1.1,104.76,612.04,-45.93,-242.32,20.7423,13.9576,2.7133,52.0,0.596,4486.2,31.04,Metals / Mining,4.0,15.0,10.0,0.0,13.0,42.0,1.0,,"Negative operating cash flow, Negative free cash flow",2.0,44.0,General low-debt support,23.88,17.0,"Below 200 DMA, Negative operating cash flow, Negative free cash flow",6.48,Avoid,"Weak but watchable RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 33.5% | Currently 0.0% through the range"
INDOCO,Healthcare,Drug Manufacturers - Specialty & Generic,327.57,-1.9,285.24,419.26,14.84,21.87,45.94,323.35,332.05,149920.0,149487.0,1.0,Bullish,32.0,"Above 50 DMA, RSI recovering, Near 52W low zone",-2.19,-2.82,-0.67,-4.55,-6.14,-3.64,2.36,3.32,2.97,0.0,,88.04,Lower Range Watch,72.38,309.18,369.19,19.41,30.64,80.0% of closes stayed inside the range | Range width 19.4% | Currently 30.6% through the range,8.87,4.59,7.99,5.51,9.03,-30.78,60.54,1.56,0.98,14.86,671.95,155.39,-270.6,331.7333,20.4774,2.2304,8.0,0.621,2293.28,69.85,Pharma / Healthcare,2.0,5.0,8.0,9.0,9.0,33.0,1.0,,"Earnings contraction, Negative free cash flow, Very high PE",2.0,35.0,General low-debt support,34.58,19.0,"Below 200 DMA, Earnings contraction, Negative free cash flow",6.44,Avoid,"Above 50 DMA, RSI recovering, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 19.4% | Currently 30.6% through the range"
KIRLOSENG,Industrials,Specialty Industrial Machinery,930.1,-2.58,212.22,1427.99,338.27,34.87,30.72,1078.35,1146.6,214912.75,291088.0,1.35,Bearish,18.0,"Weak but watchable RSI, Volume expansion",-17.77,-19.64,-30.0,-4.55,-6.14,-3.64,-13.22,-13.5,-26.36,0.0,,69.64,Breakdown Risk,35.0,1020.53,1294.09,26.81,0.0,80.0% of closes stayed inside the range | Range width 26.8% | Currently 0.0% through the range | Below lower band on elevated volume,16.51,5.34,15.74,7.56,17.57,32.93,154.77,1.05,0.87,492.9,4141.84,-468.78,-863.85,56.1815,37.2147,8.5242,33.0,0.742,30895.32,41.31,Capital Goods / Infra,12.0,18.0,2.0,0.0,7.0,39.0,1.0,,"Negative operating cash flow, Negative free cash flow",5.0,44.0,Strong order-book-driven revenue growth,22.49,17.0,"Below 200 DMA, Negative operating cash flow, Negative free cash flow",6.27,Avoid,"Weak but watchable RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 26.8% | Currently 0.0% through the range | Below lower band on elevated volume"
GRSE,Industrials,Aerospace & Defense,1453.25,-4.13,287.68,2795.21,405.16,48.01,36.77,1580.21,1597.24,621656.4,412641.0,0.66,Bearish,8.0,Weak but watchable RSI,-16.84,-15.79,-43.22,-4.55,-6.14,-3.64,-12.29,-9.65,-39.58,0.0,,69.64,Accumulation Zone,69.14,1506.16,2079.01,38.03,0.0,80.0% of closes stayed inside the range | Range width 38.0% | Currently 0.0% through the range,21.35,3.48,5.89,9.96,40.84,56.61,3.92,1.12,0.65,5.27,65.67,-706.89,-754.96,37.8791,29.4135,11.3968,1.01,0.691,29931.29,18.5,Capital Goods / Infra,9.0,20.0,11.0,0.0,6.0,46.0,1.0,Strong ROE,"Negative operating cash flow, Negative free cash flow",5.0,51.0,Strong order-book-driven revenue growth,22.49,17.0,"Below 200 DMA, Negative operating cash flow, Negative free cash flow",6.22,Avoid,"Weak but watchable RSI, Strong ROE, 80.0% of closes stayed inside the range | Range width 38.0% | Currently 0.0% through the range"
KEYFINSERV,Financial Services,Capital Markets,229.16,-4.59,76.4,378.45,199.95,39.45,29.27,252.56,231.03,3676.6,33922.0,9.23,Bearish,19.0,"Oversold RSI, Strong volume expansion",-12.09,-35.18,12.71,-4.55,-6.14,-3.64,-7.54,-29.04,16.35,25.0,"Positive 6M return, 6M Nifty outperformance",26.25,Breakdown Risk,35.0,244.08,285.4,16.93,0.0,80.0% of closes stayed inside the range | Range width 16.9% | Currently 0.0% through the range | Below lower band on elevated volume,,,,,,,,,,,,,,24.9216,,0.9788,39.0,0.103,141.5,98.48,Financial Services,0.0,0.0,0.0,0.0,10.0,10.0,0.21,,,0.0,10.0,,24.66,12.0,"Below 200 DMA, Limited fundamental data coverage",6.2,Avoid,"Oversold RSI, Strong volume expansion, Positive 6M return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 16.9% | Currently 0.0% through the range | Below lower band on elevated volume"
HONDAPOWER,Industrials,Specialty Industrial Machinery,2479.68,-2.73,1339.73,4253.07,85.09,41.7,24.97,2985.53,3117.57,4641.45,4970.0,1.07,Bearish,9.0,"Oversold RSI, Normal volume support",-16.67,-36.84,-36.71,-4.55,-6.14,-3.64,-12.12,-30.7,-33.07,0.0,,69.64,Accumulation Zone,69.2,2746.3,3818.68,39.05,0.0,80.0% of closes stayed inside the range | Range width 39.0% | Currently 0.0% through the range,11.35,9.3,8.17,9.43,-20.37,8.37,0.06,4.3,3.51,106.06,0.47,105.64,82.45,31.7,,2.5991,7.16,0.767,2088.05,41.55,Capital Goods / Infra,9.0,5.0,20.0,17.0,10.0,61.0,1.0,Cash covers debt,Revenue contraction,0.0,61.0,,22.49,21.0,"Below 200 DMA, Extreme RSI weakness, Revenue contraction",5.97,Avoid,"Oversold RSI, Normal volume support, Cash covers debt, 80.0% of closes stayed inside the range | Range width 39.0% | Currently 0.0% through the range"
KARMAENG,Utilities,Utilities - Renewable,69.55,-4.53,22.15,105.1,214.0,33.82,48.91,70.71,73.84,30043.9,17694.0,0.59,Bearish,12.0,RSI recovering,-3.72,-6.56,-12.6,-4.55,-6.14,-3.64,0.83,-0.42,-8.96,0.0,,65.38,Accumulation Zone,70.52,68.15,86.35,26.72,7.72,80.0% of closes stayed inside the range | Range width 26.7% | Currently 7.7% through the range,0.32,0.25,2.19,1.0,-3.56,-97.89,2.81,2.22,1.87,0.09,1.08,4.43,4.43,51.1053,,1.1007,,0.63,44.94,37.84,Energy / Utilities,0.0,0.0,17.0,17.0,6.0,40.0,0.93,,"Revenue contraction, Earnings contraction",2.0,42.0,General low-debt support,20.98,15.0,"Below 200 DMA, Earnings contraction",5.85,Avoid,"RSI recovering, 80.0% of closes stayed inside the range | Range width 26.7% | Currently 7.7% through the range"
HECPROJECT,Industrials,Engineering & Construction,115.8,-1.53,26.65,168.53,334.52,31.29,41.1,128.01,108.15,17255.2,2866.0,0.17,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-12.75,-2.31,-7.77,-4.55,-6.14,-3.64,-8.2,3.83,-4.13,0.0,,69.64,Neutral Range,66.4,101.21,133.0,31.41,45.91,80.0% of closes stayed inside the range | Range width 31.4% | Currently 45.9% through the range,,,,,,,,,,,,,,10.1513,,1.9457,,0.111,127.96,14.77,Capital Goods / Infra,0.0,0.0,0.0,0.0,10.0,10.0,0.14,,,0.0,10.0,,22.49,7.0,"Low volume participation, Limited fundamental data coverage",5.62,Avoid,"Above 200 DMA, Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 31.4% | Currently 45.9% through the range"
EXCELINDUS,Basic Materials,Specialty Chemicals,1240.66,-2.1,689.74,1740.58,79.87,28.72,38.09,1421.36,1269.57,19218.85,13955.0,0.73,Bearish,8.0,Weak but watchable RSI,-9.74,-22.88,7.48,-4.55,-6.14,-3.64,-5.19,-16.74,11.12,10.0,Positive 6M return,33.2,Accumulation Zone,71.2,1264.76,1572.52,24.33,0.0,80.0% of closes stayed inside the range | Range width 24.3% | Currently 0.0% through the range,1.19,0.95,-0.54,2.07,-24.23,-78.72,0.12,2.56,2.03,7.79,1.78,72.37,40.01,18.1584,,0.7608,1.33,0.433,1295.85,46.2,Chemicals,0.0,0.0,20.0,17.0,11.0,48.0,1.0,Cash covers debt,"Revenue contraction, Earnings contraction",2.0,50.0,General low-debt support,23.88,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",5.58,Avoid,"Weak but watchable RSI, Cash covers debt, Positive 6M return, 80.0% of closes stayed inside the range | Range width 24.3% | Currently 0.0% through the range"
HNDFDS,Industrials,Conglomerates,500.1,-1.2,405.0,749.0,23.48,33.23,26.82,552.36,551.84,98223.3,52228.0,0.53,Bearish,9.0,"Oversold RSI, Near 52W low zone",-10.44,-20.45,-9.03,-4.55,-6.14,-3.64,-5.89,-14.31,-5.39,0.0,,69.64,Accumulation Zone,71.96,526.11,634.62,20.63,0.0,80.0% of closes stayed inside the range | Range width 20.6% | Currently 0.0% through the range,14.4,4.83,6.13,3.39,5.9,30.8,112.95,1.26,0.54,43.18,729.82,86.7,-45.82,48.2105,29.4408,6.5966,,0.313,7687.17,16.35,Capital Goods / Infra,4.0,12.0,4.0,9.0,5.0,34.0,0.93,,Negative free cash flow,0.0,34.0,,22.49,12.0,"Below 200 DMA, Negative free cash flow",5.52,Avoid,"Oversold RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 20.6% | Currently 0.0% through the range"
GTPL,Communication Services,Entertainment,128.3,-10.91,87.96,209.0,45.86,38.61,38.47,140.71,157.32,103995.3,522473.0,5.02,Bearish,23.0,"Weak but watchable RSI, Strong volume expansion",-10.53,-19.3,-22.4,-4.55,-6.14,-3.64,-5.98,-13.16,-18.76,0.0,,77.27,Breakdown Risk,35.0,136.94,163.45,19.36,0.0,80.0% of closes stayed inside the range | Range width 19.4% | Currently 0.0% through the range | Below lower band on elevated volume,9.23,3.5,4.81,3.34,20.93,-6.1,24.86,0.46,0.45,63.42,288.35,454.81,-16.81,79.9104,4.545,0.5235,3.74,0.297,602.13,25.14,Telecom,2.0,8.0,7.0,9.0,9.0,35.0,1.0,,"Earnings contraction, Negative free cash flow",2.0,37.0,General low-debt support,23.54,17.0,"Below 200 DMA, Sharp daily fall, Negative free cash flow",5.23,Avoid,"Weak but watchable RSI, Strong volume expansion, 80.0% of closes stayed inside the range | Range width 19.4% | Currently 0.0% through the range | Below lower band on elevated volume"
