symbol,sector,industry,current_price,day_change_pct,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,volume_ratio,trend,technical_score,technical_reasons,relative_strength_score,return_1m,return_3m,return_6m,sector_bucket,fundamental_score,sector_adjustment,sector_adjusted_fundamental_score,debt_to_equity,net_profit_margin,revenue_growth,earnings_growth,operating_cashflow_cr,free_cashflow_cr,fundamental_data_coverage,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons,low_52w,high_52w,avg_volume_20d,latest_volume,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_reasons,fundamental_risk_reasons,sector_adjustment_reasons
ASAHIINDIA,Consumer Cyclical,Auto Parts,873.2,-0.99,109.93,18.7,50.61,852.02,911.82,0.35,Bullish,35.0,"Above 50 DMA, Healthy RSI momentum",18.0,7.15,-0.69,-15.08,Automobile,50.0,2.0,52.0,55.9,7.03,302.01,246.43,501.69,-164.57,1.0,35.19,15.0,"Below 200 DMA, Low volume participation, Negative free cash flow",21.73,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive 1M return, 1M Nifty outperformance, 80.8% of closes stayed inside the range | Range width 20.7% | Currently 30.3% through the range",415.95,1074.0,135520.35,46894.0,-0.7,-5.05,-10.66,7.85,4.36,-4.42,"Positive 1M return, 1M Nifty outperformance",56.98,Lower Range Watch,73.83,821.6,991.92,20.73,30.3,80.8% of closes stayed inside the range | Range width 20.7% | Currently 30.3% through the range,8.77,4.44,12.91,1.43,0.68,245.31,2197.96,55.0376,41.0647,6.1728,21.0,0.364,24286.91,57.39,8.0,20.0,6.0,9.0,7.0,,Negative free cash flow,General low-debt support
ACI,Basic Materials,Chemicals,536.95,-1.35,32.75,35.19,45.91,572.51,588.86,0.8,Bearish,12.0,RSI recovering,25.0,-3.66,-1.67,7.2,Chemicals,51.0,2.0,53.0,24.11,9.92,323.25,352.06,139.63,-242.53,1.0,38.88,12.0,"Below 200 DMA, Negative free cash flow",21.63,Avoid,"RSI recovering, Positive 6M return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 17.4% | Currently 23.6% through the range",404.48,828.56,238140.2,189323.0,-0.7,-5.05,-10.66,-2.96,3.38,17.86,"Positive 6M return, 6M Nifty outperformance",52.99,Accumulation Zone,69.54,515.82,605.4,17.37,23.59,80.0% of closes stayed inside the range | Range width 17.4% | Currently 23.6% through the range,5.52,4.01,13.6,1.21,0.72,41.23,466.38,61.3815,15.7547,3.0909,52.0,0.191,5979.09,92.35,6.0,20.0,9.0,9.0,7.0,,Negative free cash flow,General low-debt support
AURIONPRO,Technology,Software - Application,746.6,-2.58,418.62,62.28,39.91,824.03,1011.18,0.42,Bearish,8.0,Weak but watchable RSI,0.0,-2.46,-12.87,-27.53,IT / Technology,80.0,0.0,80.0,3.49,14.83,280.32,396.64,55.88,-114.21,1.0,42.1,15.0,"Below 200 DMA, Low volume participation, Negative free cash flow",21.32,Avoid,"Weak but watchable RSI, Cash covers debt, 80.0% of closes stayed inside the range | Range width 39.1% | Currently 0.0% through the range",143.96,1979.44,188590.6,78863.0,-0.7,-5.05,-10.66,-1.76,-7.82,-16.87,,88.33,Accumulation Zone,68.98,773.97,1076.48,39.08,0.0,80.0% of closes stayed inside the range | Range width 39.1% | Currently 0.0% through the range,12.05,8.97,17.23,2.41,2.35,131.87,60.67,18.9046,13.8474,2.1915,85.0,-0.164,3906.91,26.89,16.0,20.0,20.0,9.0,15.0,Cash covers debt,Negative free cash flow,
ADL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",72.29,-0.15,43.83,50.69,47.91,72.17,77.3,0.88,Bullish,27.0,"Above 50 DMA, RSI recovering",33.0,3.95,9.93,-5.81,Consumer Discretionary,43.0,2.0,45.0,37.41,0.0,340.57,-91.8,2.45,2.29,0.86,35.19,15.0,"Below 200 DMA, Earnings contraction",21.03,Avoid,"Above 50 DMA, RSI recovering, Positive 1M return, Positive 3M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 17.9% | Currently 48.8% through the range",50.26,146.6,1142.95,1008.0,-0.7,-5.05,-10.66,4.65,14.98,4.85,"Positive 1M return, Positive 3M return, 3M Nifty outperformance",38.95,Neutral Range,68.84,66.5,78.37,17.85,48.78,80.0% of closes stayed inside the range | Range width 17.9% | Currently 48.8% through the range,0.0,0.0,1.05,2.08,0.83,0.39,19.02,,,0.7266,,0.389,41.75,30.77,0.0,10.0,12.0,17.0,4.0,,Earnings contraction,General low-debt support
CEATLTD,Consumer Cyclical,Auto Parts,3086.1,-0.63,135.96,29.75,39.1,3339.19,3578.22,0.74,Bearish,8.0,Weak but watchable RSI,0.0,-2.66,-8.44,-18.66,Automobile,60.0,2.0,62.0,64.85,4.51,272.37,348.11,1785.55,639.01,1.0,35.19,8.0,Below 200 DMA,20.98,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 20.9% | Currently 0.0% through the range",1307.9,4393.16,91054.35,67226.0,-0.7,-5.05,-10.66,-1.96,-3.39,-8.0,,84.88,Accumulation Zone,71.72,3178.81,3842.17,20.87,0.0,80.0% of closes stayed inside the range | Range width 20.9% | Currently 0.0% through the range,13.83,5.02,8.83,0.68,0.4,39.53,3272.09,24.0448,14.777,2.4142,100.0,0.469,14204.05,38.51,6.0,20.0,4.0,17.0,13.0,,,General low-debt support
ARVEE,Basic Materials,Specialty Chemicals,162.31,-0.77,96.62,48.47,50.89,160.74,167.98,1.1,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Normal volume support",25.0,-3.39,5.97,-1.4,Chemicals,31.0,0.0,31.0,,18.68,183.42,17988.12,,,0.43,38.88,12.0,"Below 200 DMA, Limited fundamental data coverage",20.93,Avoid,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Positive 3M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 34.7% | Currently 25.8% through the range",82.55,315.0,2710.85,2986.0,-0.7,-5.05,-10.66,-2.69,11.02,9.26,"Positive 3M return, 3M Nifty outperformance",52.99,Accumulation Zone,72.5,148.98,200.63,34.66,25.8,80.0% of closes stayed inside the range | Range width 34.7% | Currently 25.8% through the range,,,13.51,,,,,89.8936,,5.5361,,0.54,186.24,45.49,9.0,20.0,0.0,0.0,2.0,,Very high PE,
CCAVENUE,Technology,Software - Infrastructure,13.58,-0.88,6.1,68.0,37.95,14.21,16.3,0.58,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",0.0,-3.69,-10.13,-20.07,IT / Technology,67.0,0.0,67.0,9.05,3.44,240.83,288.2,536.52,195.74,0.86,42.1,13.0,"Below 200 DMA, Far from 52W high",20.76,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Cash covers debt, 80.0% of closes stayed inside the range | Range width 26.4% | Currently 0.0% through the range",12.8,42.44,8305432.65,4856279.0,-0.7,-5.05,-10.66,-2.99,-5.08,-9.41,,88.33,Accumulation Zone,72.57,13.79,17.42,26.35,0.0,80.0% of closes stayed inside the range | Range width 26.4% | Currently 0.0% through the range,5.88,3.82,3.43,2.01,,913.23,429.53,15.9063,14.4057,0.9121,,0.033,5315.52,5.84,0.0,20.0,17.0,17.0,13.0,Cash covers debt,,
DONEAR,Consumer Cyclical,Textile Manufacturing,89.24,-0.22,74.81,51.66,43.6,90.84,93.22,0.4,Bearish,8.0,Weak but watchable RSI,18.0,0.96,1.41,-11.91,Consumer Discretionary,57.0,0.0,57.0,154.25,4.76,285.15,250.55,15.6,2.38,1.0,35.19,11.0,"Below 200 DMA, Low volume participation",20.73,Avoid,"Weak but watchable RSI, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 13.5% | Currently 44.7% through the range",51.05,184.61,42171.2,16849.0,-0.7,-5.05,-10.66,1.66,6.46,-1.25,"Positive 1M return, Positive 3M return",56.98,Lower Range Watch,66.13,84.18,95.51,13.46,44.65,80.0% of closes stayed inside the range | Range width 13.5% | Currently 44.7% through the range,15.69,5.1,8.08,1.33,0.56,4.12,427.08,9.598,28.4396,1.5888,24.0,0.268,440.7,48.43,6.0,20.0,2.0,17.0,12.0,,,
BLKASHYAP,Industrials,Engineering & Construction,53.63,-0.92,135.74,55.55,46.68,53.55,54.8,0.41,Bullish,27.0,"Above 50 DMA, RSI recovering",35.0,-1.18,3.91,17.28,Capital Goods / Infra,42.0,5.0,47.0,56.78,0.11,325.83,-86.93,114.67,57.93,0.93,43.62,18.0,"Below 200 DMA, Low volume participation, Earnings contraction",20.49,Avoid,"Above 50 DMA, RSI recovering, Positive 3M return, Positive 6M return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 20.9% | Currently 63.7% through the range",22.75,120.66,325923.6,134831.0,-0.7,-5.05,-10.66,-0.48,8.96,27.94,"Positive 3M return, Positive 6M return, 6M Nifty outperformance",45.73,Neutral Range,70.25,47.33,57.22,20.9,63.67,80.0% of closes stayed inside the range | Range width 20.9% | Currently 63.7% through the range,0.29,0.09,6.31,1.3,1.09,24.7,299.12,1952.3334,55.781,2.486,,0.321,1320.65,17.8,0.0,10.0,8.0,17.0,7.0,,"Earnings contraction, Very high PE",Strong order-book-driven revenue growth
BVCL,Basic Materials,Building Materials,41.45,1.02,84.22,46.17,45.65,42.1,44.47,0.26,Bearish,17.0,"RSI recovering, Positive day move",10.0,-3.51,3.42,-3.22,Cement / Realty,52.0,2.0,54.0,23.44,0.14,345.26,112.73,10.71,7.31,0.93,38.88,11.0,"Below 200 DMA, Low volume participation",20.48,Avoid,"RSI recovering, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 18.4% | Currently 37.6% through the range",22.5,77.0,9773.25,2495.0,-0.7,-5.05,-10.66,-2.81,8.47,7.44,Positive 3M return,72.39,Lower Range Watch,68.34,38.77,45.89,18.36,37.59,80.0% of closes stayed inside the range | Range width 18.4% | Currently 37.6% through the range,0.23,0.14,2.61,1.16,0.7,0.26,29.38,48.2418,,0.771,,,97.28,62.78,0.0,20.0,9.0,17.0,6.0,,,General low-debt support
BOROLTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",219.83,-0.18,2.85,57.39,39.07,238.76,284.24,1.4,Bearish,26.0,"Weak but watchable RSI, Near 52W low with stable RSI, Volume expansion",0.0,-6.78,-13.2,-26.75,Consumer Discretionary,57.0,2.0,59.0,16.7,6.24,253.04,211.73,118.83,-18.75,0.93,35.19,12.0,"Below 200 DMA, Negative free cash flow",20.43,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 26.6% | Currently 0.0% through the range",213.73,515.9,124117.1,173432.0,-0.7,-5.05,-10.66,-6.08,-8.15,-16.09,,84.88,Accumulation Zone,74.64,221.92,280.93,26.59,0.0,80.0% of closes stayed inside the range | Range width 26.6% | Currently 0.0% through the range,8.42,5.83,6.85,2.21,0.83,2.84,148.08,40.9232,28.048,3.217,,0.074,2867.83,61.03,7.0,20.0,14.0,9.0,7.0,,Negative free cash flow,General low-debt support
ADVANCE,Basic Materials,Agricultural Inputs,99.1,-1.38,17.84,35.65,37.67,104.86,,2.2,Bearish,28.0,"Weak but watchable RSI, Near 52W low zone, Strong volume expansion",0.0,-3.72,-5.5,-16.17,General,45.0,2.0,47.0,31.59,5.53,380.84,1073.79,-70.03,-109.24,0.93,38.88,9.0,"Negative operating cash flow, Negative free cash flow",20.28,Avoid,"Weak but watchable RSI, Near 52W low zone, Strong volume expansion, 80.0% of closes stayed inside the range | Range width 35.6% | Currently 1.7% through the range",84.1,154.0,123925.8,273173.0,-0.7,-5.05,-10.66,-3.02,-0.45,-5.51,,89.55,Accumulation Zone,73.46,98.52,133.58,35.59,1.66,80.0% of closes stayed inside the range | Range width 35.6% | Currently 1.7% through the range,11.39,5.65,8.28,1.67,0.98,5.45,97.9,15.3882,,2.6814,,,751.82,16.41,4.0,20.0,11.0,0.0,10.0,,"Negative operating cash flow, Negative free cash flow",General low-debt support
AFFORDABLE,Unknown,Unknown,178.44,-0.21,49.06,77.37,55.04,171.32,210.49,1.17,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Normal volume support",28.0,7.97,4.95,-17.99,General,42.0,2.0,44.0,62.36,5.92,490.48,432.92,7.18,-3.03,0.79,32.34,17.0,"Below 200 DMA, Far from 52W high, Negative free cash flow",20.25,Avoid,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Positive 1M return, Positive 3M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 32.4% | Currently 42.0% through the range",119.71,788.5,12953.5,15159.0,-0.7,-5.05,-10.66,8.67,10.0,-7.33,"Positive 1M return, Positive 3M return, 1M Nifty outperformance",33.33,Lower Range Watch,70.41,157.08,207.93,32.37,42.0,80.0% of closes stayed inside the range | Range width 32.4% | Currently 42.0% through the range,6.32,2.7,11.04,1.74,1.02,7.04,68.82,,,,,,,,3.0,20.0,10.0,9.0,0.0,,Negative free cash flow,General low-debt support
BUTTERFLY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",630.85,-2.65,14.55,66.86,40.87,638.83,662.27,0.46,Bearish,13.0,"Weak but watchable RSI, Near 52W low zone",10.0,-9.58,4.28,-6.62,Consumer Discretionary,70.0,2.0,72.0,2.05,4.9,280.74,323.84,88.37,76.07,0.93,35.19,16.0,"Below 200 DMA, Far from 52W high, Low volume participation",20.23,Avoid,"Weak but watchable RSI, Near 52W low zone, Cash covers debt, Positive 3M return, 80.0% of closes stayed inside the range | Range width 12.2% | Currently 46.8% through the range",550.7,1903.35,44272.05,20201.0,-0.7,-5.05,-10.66,-8.88,9.33,4.04,Positive 3M return,63.37,Neutral Range,67.05,596.77,669.65,12.21,46.76,80.0% of closes stayed inside the range | Range width 12.2% | Currently 46.8% through the range,12.26,8.16,6.09,2.1,1.3,13.01,7.64,23.3119,,3.041,,0.023,1132.04,37.69,8.0,20.0,19.0,17.0,6.0,Cash covers debt,,General low-debt support
ARE&M,Industrials,Electrical Equipment & Parts,806.22,-2.48,75.46,53.48,39.31,824.08,893.13,0.37,Bearish,8.0,Weak but watchable RSI,10.0,-3.4,2.72,-12.58,Capital Goods / Infra,63.0,5.0,68.0,5.01,6.51,303.5,539.15,1118.29,-222.77,1.0,43.62,15.0,"Below 200 DMA, Low volume participation, Negative free cash flow",19.84,Avoid,"Weak but watchable RSI, Positive 3M return, 80.8% of closes stayed inside the range | Range width 22.5% | Currently 35.8% through the range",459.49,1732.94,1258785.0,459652.0,-0.7,-5.05,-10.66,-2.7,7.77,-1.92,Positive 3M return,67.68,Lower Range Watch,67.06,745.97,914.02,22.53,35.85,80.8% of closes stayed inside the range | Range width 22.5% | Currently 35.8% through the range,11.06,7.82,6.62,1.64,0.73,226.0,406.16,18.3025,15.7433,2.0821,1.16,0.822,16863.04,31.52,7.0,20.0,13.0,9.0,14.0,,Negative free cash flow,Strong order-book-driven revenue growth
ARTEMISMED,Unknown,Unknown,257.82,0.04,354.99,26.08,44.52,251.23,248.04,0.57,Bullish,43.0,"Above 50 DMA, Above 200 DMA, Weak but watchable RSI, Positive day move",25.0,-4.59,10.98,-4.78,General,5.0,0.0,5.0,,,,,,,0.14,32.34,4.0,Limited fundamental data coverage,19.6,Avoid,"Above 50 DMA, Above 200 DMA, Weak but watchable RSI, Positive day move, Positive 3M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 23.5% | Currently 63.6% through the range",56.66,348.79,163701.75,93726.0,-0.7,-5.05,-10.66,-3.89,16.03,5.88,"Positive 3M return, 3M Nifty outperformance",50.0,Neutral Range,73.21,224.23,277.01,23.54,63.64,80.0% of closes stayed inside the range | Range width 23.5% | Currently 63.6% through the range,,,,,,,,139.4105,25.6942,5.4069,,0.323,,22.91,0.0,0.0,0.0,0.0,5.0,,Very high PE,
COMPUSOFT,Consumer Defensive,Education & Training Services,13.63,-2.01,13.58,67.98,49.19,13.71,15.94,0.57,Bearish,17.0,"RSI recovering, Near 52W low zone",25.0,-0.87,10.63,-19.54,General,54.0,2.0,56.0,34.17,8.43,281.14,1313.24,10.21,-12.82,1.0,40.87,17.0,"Below 200 DMA, Far from 52W high, Negative free cash flow",19.23,Avoid,"RSI recovering, Near 52W low zone, Positive 3M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 24.0% | Currently 16.8% through the range",12.0,42.57,16511.25,9443.0,-0.7,-5.05,-10.66,-0.17,15.68,-8.88,"Positive 3M return, 3M Nifty outperformance",58.11,Accumulation Zone,70.62,13.1,16.24,23.97,16.82,80.0% of closes stayed inside the range | Range width 24.0% | Currently 16.8% through the range,2.02,1.42,-7.5,2.26,2.26,8.83,48.58,36.8333,,0.7237,1.89,0.583,104.92,50.84,3.0,20.0,15.0,9.0,7.0,,Negative free cash flow,General low-debt support
AGROPHOS,Basic Materials,Agricultural Inputs,30.22,-0.03,26.44,52.97,43.28,31.38,36.85,0.38,Bearish,8.0,Weak but watchable RSI,0.0,-0.79,-7.22,-21.61,General,62.0,2.0,64.0,42.35,4.77,23.42,186.15,4.16,3.46,1.0,38.88,11.0,"Below 200 DMA, Low volume participation",19.23,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 28.7% | Currently 0.0% through the range",23.9,64.26,43476.5,16716.0,-0.7,-5.05,-10.66,-0.09,-2.17,-10.95,,89.55,Accumulation Zone,70.53,30.23,38.92,28.75,0.0,80.0% of closes stayed inside the range | Range width 28.7% | Currently 0.0% through the range,10.01,4.59,9.64,1.58,1.01,0.11,29.88,7.569,,0.7649,3.8,0.152,53.4,33.31,2.0,18.0,13.0,17.0,12.0,,,General low-debt support
ALICON,Industrials,Metal Fabrication,644.55,-1.41,11.47,57.65,41.22,670.74,779.36,0.41,Bearish,13.0,"Weak but watchable RSI, Near 52W low zone",0.0,-6.79,-8.08,-25.62,Metals / Mining,56.0,2.0,58.0,56.41,1.94,312.88,944.42,238.86,91.5,1.0,43.62,11.0,"Below 200 DMA, Low volume participation",19.09,Avoid,"Weak but watchable RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 28.8% | Currently 1.1% through the range",578.2,1522.08,11968.7,4920.0,-0.7,-5.05,-10.66,-6.09,-3.03,-14.96,,87.2,Accumulation Zone,71.41,642.54,827.64,28.81,1.09,80.0% of closes stayed inside the range | Range width 28.8% | Currently 1.1% through the range,5.48,2.39,5.0,1.11,0.87,18.81,354.4,30.7335,8.617,1.7812,88.0,0.549,1119.16,44.49,0.0,20.0,6.0,17.0,13.0,,,General low-debt support
APOLLOTYRE,Consumer Cyclical,Auto Parts,383.66,-1.41,61.1,32.86,43.34,405.91,463.62,0.18,Bearish,8.0,Weak but watchable RSI,0.0,-2.67,-11.87,-25.33,Automobile,63.0,2.0,65.0,21.99,4.86,264.38,191.68,3667.37,2264.07,1.0,35.19,11.0,"Below 200 DMA, Low volume participation",19.03,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 28.9% | Currently 0.0% through the range",238.15,571.44,1805673.75,317467.0,-0.7,-5.05,-10.66,-1.97,-6.82,-14.67,,84.88,Accumulation Zone,70.52,390.86,503.71,28.87,0.0,80.0% of closes stayed inside the range | Range width 28.9% | Currently 0.0% through the range,8.21,4.69,9.47,1.32,0.65,1029.25,3675.22,16.4503,13.2258,1.6784,2.48,0.148,28054.98,43.16,2.0,20.0,9.0,17.0,15.0,,,General low-debt support
DCMSIL,Industrials,Industrial Distribution,67.07,-1.99,36.28,35.92,58.69,64.84,,0.12,Bullish,35.0,"Above 50 DMA, Healthy RSI momentum",53.0,4.41,27.33,,Capital Goods / Infra,38.0,0.0,38.0,19.87,-3.13,-21.13,-121.84,38.59,17.45,0.93,43.62,23.0,"Low volume participation, Negative net margin, Revenue contraction, Earnings contraction",18.84,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive 1M return, Strong 3M absolute return, 1M Nifty outperformance, 3M Nifty outperformance",49.22,104.67,71828.25,8691.0,-0.7,-5.05,-10.66,5.11,32.38,,"Positive 1M return, Strong 3M absolute return, 1M Nifty outperformance, 3M Nifty outperformance",37.2,,,,,,,,-3.69,-2.35,1.26,1.99,1.11,0.22,74.17,,,1.7127,55.0,,639.31,51.98,0.0,0.0,15.0,17.0,6.0,,"Negative net margin, Revenue contraction, Earnings contraction",
ANDHRAPAP,Basic Materials,Paper & Paper Products,61.07,0.28,6.16,52.97,39.53,63.7,68.62,0.83,Bearish,21.0,"Weak but watchable RSI, Near 52W low with stable RSI, Positive day move",0.0,-6.33,-3.02,-7.5,General,54.0,2.0,56.0,11.97,1.1,304.36,89.02,104.5,-194.24,1.0,38.88,12.0,"Below 200 DMA, Negative free cash flow",18.68,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 11.8% | Currently 7.3% through the range",57.53,129.86,59766.0,49329.0,-0.7,-5.05,-10.66,-5.63,2.03,3.16,,89.55,Accumulation Zone,74.7,60.55,67.71,11.82,7.33,80.0% of closes stayed inside the range | Range width 11.8% | Currently 7.3% through the range,0.96,0.73,-1.15,2.95,2.2,16.17,232.15,43.3121,,0.6262,82.0,0.084,1214.38,32.81,0.0,20.0,17.0,9.0,8.0,,Negative free cash flow,General low-debt support
ALLCARGO,Industrials,Integrated Freight & Logistics,8.87,-1.44,24.75,92.52,47.71,8.97,16.34,0.55,Bearish,17.0,"RSI recovering, Near 52W low zone",25.0,-3.06,10.46,-28.0,Capital Goods / Infra,36.0,5.0,41.0,120.73,0.39,298.26,,315.0,291.0,0.79,43.62,13.0,"Below 200 DMA, Far from 52W high",18.39,Avoid,"RSI recovering, Near 52W low zone, Positive 3M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 37.8% | Currently 34.4% through the range",7.11,118.57,3284253.05,1802507.0,-0.7,-5.05,-10.66,-2.36,15.51,-17.34,"Positive 3M return, 3M Nifty outperformance",56.1,Lower Range Watch,65.91,7.85,10.81,37.76,34.45,80.0% of closes stayed inside the range | Range width 37.8% | Currently 34.4% through the range,1.39,0.46,1.56,1.06,,73.0,693.0,60.95,12.19,3.2672,,0.643,1825.79,19.5,0.0,10.0,4.0,17.0,5.0,,,Strong order-book-driven revenue growth
AMBICAAGAR,Consumer Defensive,Household & Personal Products,24.5,0.25,27.94,43.29,55.3,23.68,24.9,0.57,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Positive day move",18.0,2.55,3.99,-3.73,FMCG / Consumer,42.0,0.0,42.0,85.0,2.44,161.07,512.54,-6.92,-7.63,0.93,40.87,17.0,"Below 200 DMA, Negative operating cash flow, Negative free cash flow",18.33,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 9.1% | Currently 60.6% through the range",19.15,43.2,6432.9,3638.0,-0.7,-5.05,-10.66,3.25,9.04,6.93,"Positive 1M return, Positive 3M return",64.86,Neutral Range,74.29,23.22,25.33,9.11,60.57,80.0% of closes stayed inside the range | Range width 9.1% | Currently 60.6% through the range,3.06,1.41,5.56,2.62,2.49,0.28,95.81,12.6834,,0.5858,,-0.034,43.36,14.81,0.0,20.0,12.0,0.0,10.0,,"Negative operating cash flow, Negative free cash flow",
DEVIT,Technology,Information Technology Services,27.89,-2.65,25.35,63.41,44.51,29.48,34.62,0.62,Bearish,8.0,Weak but watchable RSI,10.0,-6.13,2.92,-28.91,IT / Technology,65.0,5.0,70.0,28.0,39.99,329.28,1142.89,-2.14,-16.45,1.0,42.1,17.0,"Below 200 DMA, Negative operating cash flow, Negative free cash flow",18.31,Avoid,"Weak but watchable RSI, Strong ROE, Positive 3M return, 80.0% of closes stayed inside the range | Range width 37.9% | Currently 21.9% through the range",22.25,76.22,51051.6,31792.0,-0.7,-5.05,-10.66,-5.43,7.97,-18.25,Positive 3M return,71.67,Accumulation Zone,65.87,25.75,35.5,37.88,21.95,80.0% of closes stayed inside the range | Range width 37.9% | Currently 21.9% through the range,69.3,40.12,-0.02,1.79,1.69,6.18,30.61,1.8814,,1.3019,80.0,-0.372,140.4,8.97,19.0,20.0,14.0,0.0,12.0,Strong ROE,"Negative operating cash flow, Negative free cash flow",Strong ROE for an asset-light business
3PLAND,Unknown,Unknown,32.5,-2.2,124.14,60.39,49.62,33.57,37.61,0.25,Bearish,12.0,RSI recovering,10.0,-2.96,4.17,-16.88,General,54.0,0.0,54.0,,56.45,297.76,444.52,0.06,0.04,0.64,32.34,11.0,"Below 200 DMA, Low volume participation",18.25,Avoid,"RSI recovering, Positive 3M return, 80.0% of closes stayed inside the range | Range width 19.4% | Currently 22.6% through the range",14.5,82.06,6111.25,1557.0,-0.7,-5.05,-10.66,-2.26,9.22,-6.22,Positive 3M return,66.67,Accumulation Zone,69.38,31.13,37.18,19.42,22.61,80.0% of closes stayed inside the range | Range width 19.4% | Currently 22.6% through the range,2.08,1.94,54.31,667.74,,0.2,,,,,,,,,12.0,20.0,5.0,17.0,0.0,,,
CSBBANK,Financial Services,Banks - Regional,362.05,2.55,76.31,36.97,48.42,373.83,398.21,2.07,Bearish,37.0,"RSI recovering, Strong volume expansion, Strong positive day move",18.0,2.61,0.89,-5.22,Banking,45.0,0.0,45.0,146.18,21.86,296.92,314.74,-313.65,-505.02,0.71,36.25,17.0,"Below 200 DMA, Negative operating cash flow, Negative free cash flow",17.94,Avoid,"RSI recovering, Strong volume expansion, Strong positive day move, Positive 1M return, Positive 3M return, 80.8% of closes stayed inside the range | Range width 40.0% | Currently 5.7% through the range",205.35,574.4,354133.9,731586.0,-0.7,-5.05,-10.66,3.31,5.94,5.44,"Positive 1M return, Positive 3M return",54.0,Accumulation Zone,75.06,354.0,495.59,40.0,5.69,80.8% of closes stayed inside the range | Range width 40.0% | Currently 5.7% through the range,12.94,1.1,,,,4151.87,7154.44,8.7807,5.9769,1.192,,0.271,5699.53,0.0,10.0,20.0,2.0,0.0,13.0,,"Negative operating cash flow, Negative free cash flow",
BLUESTARCO,Industrials,Building Products & Equipment,1573.98,0.69,208.65,34.25,40.74,1686.3,1804.69,1.05,Bearish,18.0,"Weak but watchable RSI, Normal volume support, Positive day move",0.0,-3.0,-16.21,-8.21,Capital Goods / Infra,49.0,5.0,54.0,23.61,4.31,318.76,554.2,153.81,-175.22,1.0,43.62,12.0,"Below 200 DMA, Negative free cash flow",17.94,Avoid,"Weak but watchable RSI, Normal volume support, Positive day move, 80.0% of closes stayed inside the range | Range width 21.4% | Currently 0.0% through the range",509.95,2393.71,446291.9,470394.0,-0.7,-5.05,-10.66,-2.3,-11.16,2.45,,87.2,Accumulation Zone,73.74,1597.9,1939.49,21.38,0.0,80.0% of closes stayed inside the range | Range width 21.4% | Currently 0.0% through the range,15.38,6.15,6.45,1.31,0.87,366.99,809.99,60.6061,38.5234,8.8674,57.0,0.172,30427.71,21.93,6.0,20.0,9.0,9.0,5.0,,Negative free cash flow,Strong order-book-driven revenue growth
