symbol,company_name,sector_yf,industry_yf,sector_bucket,market_cap_cr,market_cap_cr_known,trailing_pe,trailing_pe_known,forward_pe,forward_pe_known,price_to_book,price_to_book_known,debt_to_equity,debt_to_equity_known,roe,roe_known,roa,roa_known,operating_margin,operating_margin_known,net_profit_margin,net_profit_margin_known,gross_margin,gross_margin_known,revenue_growth,revenue_growth_known,earnings_growth,earnings_growth_known,current_ratio,current_ratio_known,quick_ratio,quick_ratio_known,total_cash_cr,total_cash_cr_known,total_debt_cr,total_debt_cr_known,free_cashflow_cr,free_cashflow_cr_known,operating_cashflow_cr,operating_cashflow_cr_known,dividend_yield,dividend_yield_known,beta,beta_known,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons
SURAKSHA,Suraksha Diagnostic Limited,Healthcare,Diagnostics & Research,Pharma / Healthcare,1745.23,True,48.7773,True,34.1939,True,7.1036,True,53.533,True,,False,,False,21.8,True,11.0,True,88.41,True,20.7,True,38.9,True,,False,,False,26.35,True,130.34,True,,False,,False,15.0,True,,False,8.0,18.0,4.0,0.0,7.0,37.0,0.57,,,2.0,39.0,General low-debt support
INDSWFTLAB,Ind-Swift Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Pharma / Healthcare,3241.17,True,55.5432,True,,False,2.2517,True,1.481,True,,False,,False,13.5,True,8.5,True,57.34,True,25.4,True,142.7,True,,False,,False,441.75,True,20.5,True,,False,,False,,False,0.797,True,6.0,20.0,12.0,0.0,6.0,44.0,0.5,Cash covers debt,,2.0,46.0,General low-debt support
WSTCSTPAPR,West Coast Paper Mills Limited,Basic Materials,Paper & Paper Products,General,5074.54,True,22.0776,True,,False,1.4065,True,8.243,True,,False,,False,13.72,True,5.25,True,35.41,True,10.1,True,145.3,True,,False,,False,1195.39,True,345.05,True,,False,,False,39.0,True,0.012,True,3.0,15.0,12.0,0.0,10.0,40.0,0.57,Cash covers debt,,2.0,42.0,General low-debt support
MANALIPETC,Manali Petrochemicals Limited,Basic Materials,Specialty Chemicals,Chemicals,1426.22,True,7.9198,True,,False,1.1119,True,10.691,True,,False,,False,26.87,True,16.94,True,28.42,True,17.1,True,350.6,True,,False,,False,605.31,True,137.0,True,,False,,False,60.0,True,0.455,True,11.0,18.0,12.0,0.0,12.0,53.0,0.57,Cash covers debt,,2.0,55.0,General low-debt support
ASKAUTOLTD,ASK Automotive Limited,Consumer Cyclical,Auto Parts,Automobile,12937.48,True,40.8116,True,29.2526,True,9.8677,True,51.789,True,,False,,False,9.38,True,6.81,True,32.51,True,52.4,True,29.0,True,,False,,False,12.9,True,679.01,True,,False,,False,28.0,True,-0.228,True,3.0,20.0,4.0,0.0,7.0,34.0,0.57,,,2.0,36.0,General low-debt support
THEJO,Thejo Engineering Limited,Industrials,Specialty Industrial Machinery,Capital Goods / Infra,2385.78,True,42.5556,True,,False,6.7325,True,10.776,True,,False,,False,11.16,True,8.31,True,80.53,True,31.0,True,71.7,True,,False,,False,61.47,True,40.84,True,,False,,False,23.0,True,0.536,True,6.0,20.0,12.0,0.0,4.0,42.0,0.57,Cash covers debt,,5.0,47.0,Strong order-book-driven revenue growth
GNA,G N A Axles Limited,Consumer Cyclical,Auto Parts,Automobile,2397.9,True,18.1465,True,15.0959,True,2.3881,True,21.719,True,12.29,True,6.51,True,5.51,True,8.08,True,36.9,True,7.4,True,21.2,True,2.373,True,1.753,True,37.9,True,218.08,True,6.95,True,213.91,True,54.0,True,0.49,True,9.0,10.0,15.0,17.0,15.0,66.0,1.0,,,2.0,68.0,General low-debt support
SPLPETRO,Supreme Petrochem Limited,Basic Materials,Specialty Chemicals,Chemicals,16278.74,True,33.5543,True,34.49,True,6.8499,True,5.61,True,,False,,False,17.76,True,8.48,True,20.22,True,23.7,True,193.5,True,,False,,False,701.25,True,133.39,True,,False,,False,1.21,True,-0.053,True,6.0,18.0,12.0,0.0,5.0,41.0,0.57,Cash covers debt,,2.0,43.0,General low-debt support
PTCIL,PTC Industries Limited,Industrials,Metal Fabrication,Metals / Mining,34190.51,True,270.2655,True,58.8891,True,22.6864,True,17.341,True,,False,,False,18.28,True,18.01,True,82.59,True,97.4,True,465.7,True,,False,,False,213.34,True,261.34,True,,False,,False,,False,0.316,True,11.0,20.0,9.0,0.0,3.0,43.0,0.5,,Very high PE,2.0,45.0,General low-debt support
PAYTM,One97 Communications Limited,Technology,Software - Infrastructure,IT / Technology,118603.21,True,185.1752,True,53.0346,True,7.4005,True,1.073,True,,False,,False,2.94,True,7.25,True,36.98,True,27.7,True,79.9,True,,False,,False,14591.0,True,172.0,True,,False,,False,,False,-0.265,True,3.0,20.0,12.0,0.0,3.0,38.0,0.5,Cash covers debt,Very high PE,0.0,38.0,
SHREEJISPG,Shreeji Shipping Global Limited,Industrials,Marine Shipping,Capital Goods / Infra,11535.43,True,69.4167,True,,False,14.9735,True,36.166,True,,False,,False,29.18,True,21.11,True,33.68,True,29.6,True,7.1,True,,False,,False,420.55,True,278.07,True,,False,,False,28.0,True,,False,12.0,12.0,10.0,0.0,2.0,36.0,0.57,Cash covers debt,,5.0,41.0,Strong order-book-driven revenue growth
SAILIFE,Sai Life Sciences Limited,Healthcare,Diagnostics & Research,Pharma / Healthcare,33997.53,True,94.3135,True,64.0616,True,13.6248,True,11.614,True,,False,,False,18.41,True,16.07,True,74.46,True,11.7,True,20.8,True,,False,,False,157.86,True,288.45,True,,False,,False,,False,,False,10.0,13.0,9.0,0.0,3.0,35.0,0.5,,Very high PE,2.0,37.0,General low-debt support
SYRMA,Syrma SGS Technology Limited,Technology,Electronic Components,IT / Technology,33302.93,True,89.3027,True,55.8206,True,11.555,True,13.045,True,,False,,False,8.76,True,6.74,True,25.41,True,68.3,True,86.0,True,,False,,False,807.99,True,399.89,True,,False,,False,9.0,True,0.21,True,3.0,20.0,12.0,0.0,5.0,40.0,0.57,Cash covers debt,Very high PE,0.0,40.0,
DIFFNKG,Diffusion Engineers Limited,Industrials,Specialty Industrial Machinery,Capital Goods / Infra,1655.09,True,30.3059,True,,False,4.1009,True,7.057,True,,False,,False,11.15,True,12.55,True,32.07,True,36.5,True,37.1,True,,False,,False,97.56,True,28.62,True,,False,,False,34.0,True,,False,8.0,20.0,12.0,0.0,8.0,48.0,0.57,Cash covers debt,,5.0,53.0,Strong order-book-driven revenue growth
JKPAPER,JK Paper Limited,Basic Materials,Paper & Paper Products,General,7807.59,True,24.6339,True,7.0016,True,1.4151,True,44.544,True,,False,,False,10.12,True,4.34,True,31.41,True,12.7,True,49.6,True,,False,,False,579.83,True,2577.52,True,,False,,False,93.0,True,0.32,True,3.0,15.0,7.0,0.0,13.0,38.0,0.57,,,2.0,40.0,General low-debt support
EMIL,Electronics Mart India Limited,Consumer Cyclical,Specialty Retail,Consumer Discretionary,7551.85,True,36.6194,True,30.139,True,4.6564,True,122.806,True,,False,,False,8.16,True,2.62,True,15.28,True,39.1,True,460.7,True,,False,,False,49.75,True,1996.98,True,,False,,False,,False,0.522,True,0.0,20.0,2.0,0.0,7.0,29.0,0.5,,,0.0,29.0,
SOTL,Savita Oil Technologies Limited,Basic Materials,Specialty Chemicals,Chemicals,4854.42,True,11.7227,True,11.6609,True,2.6729,True,0.098,True,,False,,False,24.17,True,8.53,True,23.65,True,49.6,True,414.8,True,,False,,False,302.85,True,1.78,True,,False,,False,71.0,True,0.555,True,8.0,20.0,12.0,0.0,15.0,55.0,0.57,Cash covers debt,,2.0,57.0,General low-debt support
REDINGTON,Redington Limited,Technology,Information Technology Services,IT / Technology,31259.25,True,18.3839,True,13.0755,True,3.0765,True,27.26,True,,False,,False,1.88,True,1.33,True,4.91,True,34.6,True,76.7,True,,False,,False,1110.07,True,2841.62,True,,False,,False,1.5,True,0.896,True,0.0,20.0,7.0,0.0,12.0,39.0,0.57,,,0.0,39.0,
TFCILTD,Tourism Finance Corporation of India Limited,Financial Services,Credit Services,Financial Services,6464.09,True,42.0542,True,11.964,True,4.9273,True,81.939,True,,False,,False,89.21,True,67.82,True,100.0,True,98.3,True,100.0,True,,False,,False,67.62,True,1077.61,True,,False,,False,43.0,True,0.089,True,12.0,20.0,4.0,0.0,9.0,45.0,0.57,,,0.0,45.0,
SSWL,Steel Strips Wheels Limited,Consumer Cyclical,Auto Parts,Automobile,5856.55,True,27.6261,True,17.6493,True,3.2442,True,45.898,True,,False,,False,8.26,True,3.86,True,34.38,True,27.2,True,46.5,True,,False,,False,11.4,True,828.37,True,,False,,False,40.0,True,0.484,True,0.0,20.0,7.0,0.0,11.0,38.0,0.57,,,2.0,40.0,General low-debt support
BEML,BEML Limited,Industrials,Conglomerates,Capital Goods / Infra,17782.2,True,100.0,True,29.5093,True,6.0611,True,10.529,True,,False,,False,-2.61,True,3.93,True,46.85,True,29.3,True,,False,,False,,False,37.09,True,308.84,True,,False,,False,83.0,True,0.685,True,0.0,10.0,9.0,0.0,5.0,24.0,0.5,,Very high PE,5.0,29.0,Strong order-book-driven revenue growth
TMB,Tamilnad Mercantile Bank Limited,Financial Services,Banks - Regional,Banking,14184.33,True,9.8229,True,,False,1.403,True,,False,14.52,True,1.96,True,58.68,True,41.23,True,0.0,True,18.3,True,35.0,True,,False,,False,4072.79,True,1540.21,True,,False,,False,1.4,True,0.377,True,16.0,18.0,3.0,0.0,11.0,48.0,0.64,Cash covers debt,,0.0,48.0,
COMSYN,Commercial Syn Bags Limited,Consumer Cyclical,Packaging & Containers,Consumer Discretionary,1236.6,True,43.298,True,,False,6.8891,True,72.4,True,,False,,False,11.64,True,7.32,True,48.2,True,20.6,True,61.4,True,,False,,False,5.67,True,128.52,True,,False,,False,16.0,True,0.133,True,6.0,18.0,4.0,0.0,4.0,32.0,0.57,,,2.0,34.0,General low-debt support
CYIENTDLM,Cyient DLM Limited,Industrials,Aerospace & Defense,Capital Goods / Infra,7465.81,True,90.8889,True,53.3813,True,7.3765,True,17.021,True,,False,,False,7.51,True,6.05,True,38.65,True,34.3,True,118.1,True,,False,,False,100.03,True,172.27,True,,False,,False,,False,0.441,True,3.0,20.0,9.0,0.0,3.0,35.0,0.5,,Very high PE,5.0,40.0,Strong order-book-driven revenue growth
GANDHAR,Gandhar Oil Refinery (India) Limited,Energy,Oil & Gas Refining & Marketing,Energy / Utilities,2703.43,True,8.9675,True,,False,1.9972,True,22.511,True,,False,,False,15.79,True,5.95,True,14.92,True,91.8,True,6.33,True,,False,,False,131.69,True,315.07,True,,False,,False,1.18,True,0.534,True,3.0,12.0,7.0,0.0,11.0,33.0,0.57,,,2.0,35.0,General low-debt support
ACUTAAS,Acutaas Chemicals Limited,Basic Materials,Specialty Chemicals,Chemicals,28166.12,True,72.996,True,46.9754,True,17.0375,True,2.081,True,,False,,False,31.32,True,26.42,True,58.42,True,59.1,True,67.1,True,,False,,False,224.83,True,35.6,True,,False,,False,7.0,True,0.024,True,12.0,20.0,12.0,0.0,5.0,49.0,0.57,Cash covers debt,,2.0,51.0,General low-debt support
AEGISLOG,Aegis Logistics Limited,Energy,Oil & Gas Refining & Marketing,Energy / Utilities,49680.54,True,39.6804,True,33.6573,True,8.2048,True,47.243,True,,False,,False,28.03,True,13.95,True,26.48,True,37.1,True,269.0,True,,False,,False,4413.86,True,4149.94,True,,False,,False,95.0,True,0.54,True,11.0,20.0,10.0,0.0,7.0,48.0,0.57,Cash covers debt,,2.0,50.0,General low-debt support
LUMAXTECH,Lumax Auto Technologies Limited,Consumer Cyclical,Auto Parts,Automobile,14331.52,True,44.2487,True,31.4399,True,11.8421,True,83.409,True,,False,,False,10.38,True,6.22,True,34.48,True,32.9,True,109.0,True,,False,,False,345.26,True,1231.1,True,,False,,False,26.0,True,0.541,True,6.0,20.0,4.0,0.0,7.0,37.0,0.57,,,0.0,37.0,
SETL,Standard Engineering Technology Limited,Industrials,Specialty Industrial Machinery,Capital Goods / Infra,8026.55,True,94.4484,True,,False,10.2003,True,10.365,True,,False,,False,13.99,True,10.08,True,32.59,True,43.1,True,25.7,True,,False,,False,198.67,True,82.68,True,,False,,False,,False,,False,6.0,20.0,12.0,0.0,0.0,38.0,0.5,Cash covers debt,Very high PE,5.0,43.0,Strong order-book-driven revenue growth
MCX,Multi Commodity Exchange of India Limited,Financial Services,Financial Data & Stock Exchanges,Financial Services,82971.6,True,54.0541,True,40.3466,True,19.7168,True,0.113,True,,False,,False,69.58,True,55.56,True,95.47,True,85.3,True,103.4,True,,False,,False,3917.27,True,4.76,True,,False,,False,25.0,True,0.685,True,12.0,20.0,12.0,0.0,7.0,51.0,0.57,Cash covers debt,,-4.0,47.0,Expensive relative to book value for this sector
VIDHIING,Vidhi Specialty Food Ingredients Limited,Basic Materials,Specialty Chemicals,Chemicals,1720.85,True,32.2612,True,,False,5.2549,True,17.578,True,,False,,False,16.3,True,12.17,True,39.87,True,66.4,True,35.0,True,,False,,False,19.96,True,57.63,True,,False,,False,2.03,True,0.025,True,8.0,20.0,9.0,0.0,8.0,45.0,0.57,,,2.0,47.0,General low-debt support
CONCORDBIO,Concord Biotech Limited,Healthcare,Biotechnology,IT / Technology,15633.85,True,51.5488,True,35.1298,True,7.7508,True,0.115,True,,False,,False,24.96,True,24.84,True,64.56,True,26.2,True,31.1,True,,False,,False,431.88,True,2.32,True,,False,,False,51.0,True,0.353,True,11.0,20.0,12.0,0.0,7.0,50.0,0.57,Cash covers debt,,5.0,55.0,Strong operating margin
FILATEX,Filatex India Limited,Consumer Cyclical,Textile Manufacturing,Consumer Discretionary,4166.6,True,21.8209,True,7.0602,True,4.3309,True,9.988,True,,False,,False,5.05,True,4.49,True,19.87,True,9.1,True,18.5,True,,False,,False,266.93,True,150.3,True,,False,,False,32.0,True,0.199,True,0.0,13.0,12.0,0.0,11.0,36.0,0.57,Cash covers debt,,2.0,38.0,General low-debt support
SOMANYCERA,Somany Ceramics Limited,Industrials,Building Products & Equipment,Capital Goods / Infra,2348.39,True,22.1252,True,16.2486,True,2.7878,True,40.692,True,,False,,False,7.69,True,3.62,True,48.49,True,24.0,True,242.9,True,,False,,False,145.96,True,374.33,True,,False,,False,1.57,True,0.746,True,0.0,18.0,7.0,0.0,12.0,37.0,0.57,,,5.0,42.0,Strong order-book-driven revenue growth
ABBOTINDIA,Abbott India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Pharma / Healthcare,57946.85,True,35.8424,True,30.094,True,12.1375,True,3.602,True,,False,,False,27.72,True,23.05,True,47.24,True,4.3,True,17.1,True,,False,,False,2232.33,True,171.99,True,,False,,False,1.93,True,0.043,True,12.0,10.0,12.0,0.0,6.0,40.0,0.57,Cash covers debt,,2.0,42.0,General low-debt support
INDOBORAX,Indo Borax & Chemicals Limited,Basic Materials,Chemicals,Chemicals,1516.57,True,26.8828,True,,False,3.923,True,0.37,True,13.93,True,7.44,True,26.24,True,23.33,True,46.44,True,25.2,True,42.0,True,20.848,True,14.245,True,211.31,True,1.43,True,17.88,True,87.15,True,2.12,True,0.856,True,18.0,20.0,20.0,17.0,8.0,83.0,1.0,Cash covers debt,,2.0,85.0,General low-debt support
VENUSPIPES,Venus Pipes and Tubes Limited,Basic Materials,Steel,Metals / Mining,4729.28,True,45.458,True,27.4938,True,7.0332,True,42.948,True,,False,,False,13.82,True,8.56,True,34.55,True,16.0,True,5.5,True,,False,,False,29.75,True,287.1,True,,False,,False,4.0,True,0.076,True,6.0,10.0,7.0,0.0,7.0,30.0,0.57,,,2.0,32.0,General low-debt support
EBGNG,GNG Electronics Limited,Technology,Computer Hardware,IT / Technology,8015.58,True,56.5153,True,30.3693,True,10.5685,True,58.541,True,,False,,False,11.17,True,7.15,True,20.89,True,32.1,True,25.1,True,,False,,False,118.24,True,444.52,True,,False,,False,,False,,False,6.0,20.0,4.0,0.0,5.0,35.0,0.5,,,0.0,35.0,
ELLEN,Ellenbarrie Industrial Gases Limited,Basic Materials,Chemicals,Chemicals,5258.31,True,43.2831,True,30.582,True,5.3814,True,18.873,True,,False,,False,31.76,True,33.83,True,65.25,True,18.0,True,74.6,True,,False,,False,84.2,True,184.42,True,,False,,False,,False,,False,12.0,18.0,9.0,0.0,7.0,46.0,0.5,,,2.0,48.0,General low-debt support
PRECWIRE,Precision Wires India Limited,Industrials,Electrical Equipment & Parts,Capital Goods / Infra,8745.53,True,49.7297,True,31.0649,True,11.3233,True,39.377,True,,False,,False,3.82,True,2.87,True,8.47,True,60.4,True,67.1,True,,False,,False,291.68,True,304.12,True,,False,,False,37.0,True,0.91,True,0.0,20.0,7.0,0.0,7.0,34.0,0.57,,,5.0,39.0,Strong order-book-driven revenue growth
MEDANTA,Global Health Limited,Healthcare,Medical Care Facilities,Pharma / Healthcare,40291.7,True,72.4698,True,44.6101,True,10.1674,True,29.869,True,,False,,False,16.7,True,11.88,True,52.79,True,26.5,True,-0.2,True,,False,,False,1130.23,True,1190.05,True,,False,,False,3.0,True,0.143,True,6.0,10.0,7.0,0.0,5.0,28.0,0.57,,Earnings contraction,2.0,30.0,General low-debt support
JTLIND,JTL Industries Limited,Basic Materials,Steel,Metals / Mining,3446.15,True,28.2806,True,15.6554,True,2.114,True,16.038,True,,False,,False,6.79,True,4.96,True,15.63,True,32.7,True,143.2,True,,False,,False,44.51,True,244.06,True,,False,,False,14.0,True,0.927,True,0.0,20.0,9.0,0.0,13.0,42.0,0.57,,,2.0,44.0,General low-debt support
INNOVACAP,Innova Captab Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Pharma / Healthcare,6751.4,True,43.8587,True,26.0154,True,6.1894,True,31.508,True,,False,,False,13.04,True,8.8,True,34.31,True,33.9,True,42.3,True,,False,,False,68.25,True,343.69,True,,False,,False,34.0,True,-0.013,True,6.0,20.0,7.0,0.0,7.0,40.0,0.57,,,2.0,42.0,General low-debt support
GRANULES,Granules India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Pharma / Healthcare,23883.37,True,32.462,True,22.045,True,4.2664,True,29.735,True,,False,,False,17.56,True,11.76,True,62.0,True,22.0,True,53.4,True,,False,,False,934.39,True,1512.04,True,,False,,False,20.0,True,0.134,True,6.0,18.0,7.0,0.0,11.0,42.0,0.57,,,2.0,44.0,General low-debt support
UNIPARTS,Uniparts India Limited,Industrials,Farm & Heavy Construction Machinery,Capital Goods / Infra,3752.0,True,20.8344,True,,False,4.3122,True,17.771,True,,False,,False,20.2,True,14.51,True,66.92,True,26.9,True,63.6,True,,False,,False,250.21,True,154.69,True,,False,,False,2.92,True,0.673,True,10.0,20.0,12.0,0.0,8.0,50.0,0.57,Cash covers debt,,5.0,55.0,Strong order-book-driven revenue growth
SBCL,Shivalik Bimetal Controls Limited,Industrials,Metal Fabrication,Metals / Mining,6314.57,True,59.5114,True,37.8,True,13.0659,True,14.779,True,,False,,False,21.55,True,17.21,True,44.81,True,33.4,True,44.7,True,,False,,False,104.7,True,71.14,True,,False,,False,36.0,True,0.651,True,10.0,20.0,12.0,0.0,7.0,49.0,0.57,Cash covers debt,,2.0,51.0,General low-debt support
GCSL,Gretex Corporate Services Limited,Financial Services,Capital Markets,Financial Services,1452.69,True,46.2987,True,,False,8.8031,True,6.793,True,,False,,False,44.47,True,18.27,True,46.49,True,68.2,True,8.45,True,,False,,False,0.79,True,14.86,True,,False,,False,11.0,True,-0.715,True,12.0,15.0,9.0,0.0,4.0,40.0,0.57,,,-4.0,36.0,Expensive relative to book value for this sector
SONACOMS,Sona BLW Precision Forgings Limited,Consumer Cyclical,Auto Parts,Automobile,50429.58,True,72.4664,True,47.8983,True,8.3981,True,7.213,True,,False,,False,16.64,True,14.21,True,49.92,True,52.4,True,44.3,True,,False,,False,1228.9,True,442.29,True,,False,,False,45.0,True,0.454,True,8.0,20.0,12.0,0.0,5.0,45.0,0.57,Cash covers debt,,2.0,47.0,General low-debt support
NOCIL,NOCIL Limited,Basic Materials,Specialty Chemicals,Chemicals,3249.64,True,49.2557,True,26.6521,True,1.8324,True,0.453,True,,False,,False,7.81,True,4.83,True,41.57,True,19.9,True,61.2,True,,False,,False,338.76,True,8.04,True,,False,,False,77.0,True,0.113,True,0.0,18.0,12.0,0.0,11.0,41.0,0.57,Cash covers debt,,2.0,43.0,General low-debt support
IBULLSLTD,Indiabulls Limited,Real Estate,Real Estate - Development,Cement / Realty,6811.01,True,15.911,True,,False,2.291,True,14.753,True,,False,,False,44.35,True,36.06,True,86.56,True,19220.0,True,,False,,False,,False,749.51,True,458.55,True,,False,,False,,False,0.932,True,12.0,10.0,12.0,0.0,10.0,44.0,0.43,Cash covers debt,,2.0,46.0,General low-debt support
IKIO,IKIO Technologies Limited,Technology,Electronic Components,IT / Technology,1624.83,True,35.3361,True,,False,2.6985,True,11.438,True,,False,,False,8.58,True,7.22,True,40.34,True,40.9,True,363.3,True,,False,,False,21.75,True,69.7,True,,False,,False,,False,0.854,True,3.0,20.0,9.0,0.0,6.0,38.0,0.5,,,0.0,38.0,
ENTERO,Entero Healthcare Solutions Limited,Healthcare,Medical Distribution,Pharma / Healthcare,7539.5,True,60.233,True,30.3146,True,4.4637,True,38.638,True,,False,,False,4.36,True,1.76,True,10.62,True,38.2,True,37.3,True,,False,,False,296.06,True,677.15,True,,False,,False,,False,-0.526,True,0.0,20.0,7.0,0.0,5.0,32.0,0.5,,,2.0,34.0,General low-debt support
NEOGEN,Neogen Chemicals Limited,Basic Materials,Specialty Chemicals,Chemicals,7475.76,True,188.6581,True,43.0519,True,8.0378,True,170.915,True,,False,,False,15.99,True,3.85,True,46.14,True,34.0,True,61.7,True,,False,,False,4.95,True,1395.09,True,,False,,False,4.0,True,0.656,True,3.0,20.0,0.0,0.0,5.0,28.0,0.57,,Very high PE,0.0,28.0,
ECLERX,eClerx Services Limited,Technology,Information Technology Services,IT / Technology,17628.36,True,24.8135,True,19.5105,True,6.9184,True,15.012,True,,False,,False,18.71,True,16.81,True,36.07,True,23.3,True,18.8,True,,False,,False,1038.12,True,384.95,True,,False,,False,5.0,True,0.404,True,10.0,16.0,12.0,0.0,9.0,47.0,0.57,Cash covers debt,,5.0,52.0,Strong operating margin
