symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
CHOICEIN,Financial Services,Capital Markets,243.93,1.52,105.75,245.8,130.66,0.76,78.51,219.92,189.85,938476.7,1360830.0,1.45,Bullish,62.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Positive day move",10.1,14.69,41.8,2.59,9.46,10.34,7.51,5.23,31.46,80.0,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",32.5,Breakout Watch,82.18,176.81,224.08,26.74,100.0,80.0% of closes stayed inside the range | Range width 26.7% | Currently 100.0% through the range | Above upper band on elevated volume,12.59,5.42,26.84,15.43,,,43.31,1.71,,87.33,206.7,138.42,91.28,67.6182,52.322,9.3027,,-0.274,17519.14,65.2,Financial Services,17.0,0.0,11.0,17.0,3.0,48.0,0.71,,,-4.0,44.0,Expensive relative to book value for this sector,52.51,0.0,,58.78,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Positive day move, Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 26.7% | Currently 100.0% through the range | Above upper band on elevated volume"
AQYLON,Communication Services,Broadcasting,320.0,1.59,125.0,320.0,156.0,0.0,98.48,195.2,159.85,124.7,47.0,0.38,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",77.78,113.33,137.04,2.59,9.46,10.34,75.19,103.87,126.7,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",25.0,Profit Booking Zone,79.42,130.0,221.0,70.0,100.0,90.0% of closes stayed inside the range | Range width 70.0% | Currently 100.0% through the range,21.34,-18.82,,,,,-179.48,0.03,0.01,0.22,178.86,0.13,0.13,20.8585,,-97.4009,,0.004,561.0,38.14,Telecom,6.0,0.0,9.0,17.0,6.0,38.0,0.64,Strong ROE,,4.0,42.0,"General quality ROE, General low-debt support",59.59,3.0,Low volume participation,58.64,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Strong ROE, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 90.0% of closes stayed inside the range | Range width 70.0% | Currently 100.0% through the range"
CCAVENUE,Technology,Software - Infrastructure,23.32,1.08,12.8,24.22,82.17,3.71,63.16,21.12,16.87,47307490.95,58071199.0,1.23,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",5.9,15.31,46.31,2.59,9.46,10.34,3.31,5.85,35.97,63.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M",53.85,Profit Booking Zone,80.88,14.38,22.02,53.09,100.0,80.8% of closes stayed inside the range | Range width 53.1% | Currently 100.0% through the range,4.41,3.4,6.21,7.11,,,0.25,1.6,,270.02,8.03,113.02,50.33,15.9063,14.4057,0.9121,,0.033,5315.52,5.84,IT / Technology,3.0,0.0,16.0,17.0,13.0,49.0,0.71,Cash covers debt,,0.0,49.0,,54.62,0.0,,58.59,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move, Cash covers debt, Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 53.1% | Currently 100.0% through the range"
AGARIND,Basic Materials,Specialty Chemicals,967.29,-1.17,526.75,1089.89,83.64,11.25,56.41,924.12,783.49,43864.45,36115.0,0.82,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",0.3,5.52,59.94,2.59,9.46,10.34,-2.29,-3.94,49.6,63.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M",38.98,Profit Booking Zone,83.04,820.43,967.68,17.95,99.74,80.0% of closes stayed inside the range | Range width 17.9% | Currently 99.7% through the range,22.85,12.31,5.64,4.58,,,39.14,1.53,1.09,29.31,158.0,156.67,7.97,17.0377,42.1467,1.01,71.0,0.185,695.99,28.89,Chemicals,11.0,0.0,13.0,17.0,12.0,53.0,0.86,Strong ROE,,4.0,57.0,"General quality ROE, General low-debt support",49.77,0.0,,58.17,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 17.9% | Currently 99.7% through the range"
ALLDIGI,Industrials,Specialty Business Services,567.73,-1.12,357.37,600.69,58.86,5.49,51.08,562.13,474.61,26938.05,13647.0,0.51,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",1.26,12.41,28.76,2.59,9.46,10.34,-1.33,2.95,18.42,53.0,"Positive 1M return, Positive 3M return, Positive 6M return, 6M Nifty outperformance, Positive across 1M/3M/6M",53.28,Profit Booking Zone,82.84,488.38,570.0,16.71,97.22,80.0% of closes stayed inside the range | Range width 16.7% | Currently 97.2% through the range,21.27,14.65,15.47,12.51,,,19.13,3.3,,89.93,43.94,71.28,55.83,14.5191,,4.9401,7.53,0.339,1239.87,42.25,Capital Goods / Infra,19.0,0.0,17.0,17.0,10.0,63.0,0.79,"Strong ROE, Cash covers debt",,0.0,63.0,,49.57,0.0,,57.74,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 16.7% | Currently 97.2% through the range"
DUCON,Industrials,Specialty Industrial Machinery,12.15,4.74,5.05,17.4,140.59,30.17,77.17,8.9,7.36,1039589.35,1044646.0,1.0,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Normal volume support, Strong positive day move",25.26,74.82,81.34,2.59,9.46,10.34,22.67,65.36,71.0,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",11.48,Profit Booking Zone,75.73,6.24,9.71,55.69,100.0,80.0% of closes stayed inside the range | Range width 55.7% | Currently 100.0% through the range,3.35,1.49,3.79,1.04,,,77.56,1.88,,0.05,94.91,0.62,0.49,9.4091,,0.2777,,-0.2,67.26,4.8,Capital Goods / Infra,0.0,0.0,8.0,17.0,10.0,35.0,0.71,,,0.0,35.0,,49.57,0.0,,57.69,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Normal volume support, Strong positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 55.7% | Currently 100.0% through the range"
ARVINDFASN,Consumer Cyclical,Apparel Retail,437.22,1.37,257.91,443.02,69.52,1.31,67.57,394.36,330.78,383544.8,504533.0,1.32,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move",8.34,32.95,25.39,2.59,9.46,10.34,5.75,23.49,15.05,88.0,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",17.14,Breakout Watch,83.85,313.52,419.47,33.79,100.0,80.0% of closes stayed inside the range | Range width 33.8% | Currently 100.0% through the range | Above upper band on elevated volume,4.04,1.0,6.19,0.9,,,139.07,1.2,0.68,177.77,1265.03,317.27,279.27,49.9059,24.9964,6.3725,36.0,0.093,6025.06,54.63,Consumer Discretionary,0.0,0.0,4.0,17.0,7.0,28.0,0.86,,,0.0,28.0,,45.42,0.0,,57.36,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move, Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 33.8% | Currently 100.0% through the range | Above upper band on elevated volume"
BPL,Technology,Consumer Electronics,91.85,-3.21,46.7,102.6,96.68,10.48,60.33,86.13,70.71,79993.1,124552.0,1.56,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion",12.56,11.94,50.82,2.59,9.46,10.34,9.97,2.48,40.48,80.0,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",38.46,Breakout Watch,81.94,63.49,88.56,39.49,100.0,80.0% of closes stayed inside the range | Range width 39.5% | Currently 100.0% through the range | Above upper band on elevated volume,2.16,0.85,9.05,9.75,,,2.67,0.21,0.19,0.87,6.3,6.26,1.84,,,1.0438,,0.165,246.98,36.2,IT / Technology,3.0,0.0,9.0,17.0,4.0,33.0,0.71,,,0.0,33.0,,54.62,0.0,,57.24,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 39.5% | Currently 100.0% through the range | Above upper band on elevated volume"
CHALET,Consumer Cyclical,Lodging,704.92,3.01,303.61,717.41,132.18,1.74,71.88,613.18,499.87,574622.05,755792.0,1.32,Bullish,67.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Strong positive day move",21.05,15.87,59.41,2.59,9.46,10.34,18.46,6.41,49.07,80.0,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",22.14,Breakout Watch,81.74,477.9,653.12,36.66,100.0,80.0% of closes stayed inside the range | Range width 36.7% | Currently 100.0% through the range | Above upper band on elevated volume,11.89,3.72,30.48,16.25,,,172.97,0.65,0.27,44.45,2667.12,476.88,302.07,37.7387,28.6124,5.3331,22.0,-0.058,,69.15,Consumer Discretionary,13.0,0.0,0.0,17.0,9.0,39.0,0.86,,,0.0,39.0,,45.42,0.0,,57.21,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Strong positive day move, Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 36.7% | Currently 100.0% through the range | Above upper band on elevated volume"
ADVANIHOTR,Consumer Cyclical,Lodging,50.2,-1.26,30.01,57.46,67.26,12.63,56.62,49.53,42.03,268917.3,137752.0,0.51,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",-1.39,13.11,25.83,2.59,9.46,10.34,-3.98,3.65,15.49,35.0,"Positive 3M return, Positive 6M return, 6M Nifty outperformance",62.14,Profit Booking Zone,80.4,39.0,50.84,30.37,94.57,80.0% of closes stayed inside the range | Range width 30.4% | Currently 94.6% through the range,45.6,31.79,39.98,31.19,,,3.33,2.19,2.12,3.08,2.09,25.95,23.49,20.1653,,0.8952,5.4,-0.027,462.28,59.9,Consumer Discretionary,25.0,0.0,20.0,17.0,10.0,72.0,0.86,"Strong ROE, Cash covers debt",,4.0,76.0,"General quality ROE, General low-debt support",45.42,0.0,,57.16,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Cash covers debt, Positive 3M return, Positive 6M return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 30.4% | Currently 94.6% through the range"
BANKA,Industrials,Pollution & Treatment Controls,131.35,1.51,66.05,145.65,98.86,9.82,81.17,78.99,73.32,501326.35,175126.0,0.35,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",87.11,83.19,91.47,2.59,9.46,10.34,84.52,73.73,81.13,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",11.48,Profit Booking Zone,83.55,68.0,74.84,10.06,100.0,80.8% of closes stayed inside the range | Range width 10.1% | Currently 100.0% through the range,6.33,3.89,11.12,6.0,,,41.68,2.25,1.78,0.84,16.72,7.35,0.94,247.5,,2.2151,,1.111,86.12,30.27,Capital Goods / Infra,6.0,0.0,15.0,17.0,4.0,42.0,0.79,,Very high PE,0.0,42.0,,49.57,3.0,Low volume participation,57.14,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 10.1% | Currently 100.0% through the range"
BASF,Basic Materials,Specialty Chemicals,3011.52,0.1,2157.9,3291.76,39.56,8.51,57.25,2868.27,2584.63,33100.15,21487.0,0.65,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",1.22,21.72,17.68,2.59,9.46,10.34,-1.37,12.26,7.34,63.0,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, Positive across 1M/3M/6M",38.98,Profit Booking Zone,83.59,2476.01,3008.77,21.52,100.0,80.0% of closes stayed inside the range | Range width 21.5% | Currently 100.0% through the range,14.92,6.14,4.26,2.96,,,3.92,1.47,0.87,366.59,105.85,530.72,439.09,26.9725,22.119,4.2096,65.0,0.379,16659.34,16.98,Chemicals,6.0,0.0,14.0,17.0,11.0,48.0,0.86,Cash covers debt,,2.0,50.0,General low-debt support,49.77,0.0,,56.97,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Cash covers debt, Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 21.5% | Currently 100.0% through the range"
DATAMATICS,Technology,Information Technology Services,711.69,-2.08,250.41,781.06,184.21,8.88,52.47,662.92,535.03,211424.15,113865.0,0.54,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",-1.13,21.79,22.69,2.59,9.46,10.34,-3.72,12.33,12.35,45.0,"Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance",61.54,Profit Booking Zone,79.42,533.0,724.09,35.85,93.51,80.0% of closes stayed inside the range | Range width 35.9% | Currently 93.5% through the range,18.0,14.73,14.54,12.95,,,2.03,4.8,,133.3,21.26,130.46,90.57,21.6012,15.9336,3.0315,63.0,0.225,4680.64,38.89,IT / Technology,19.0,0.0,17.0,17.0,11.0,64.0,0.79,"Strong ROE, Cash covers debt",,0.0,64.0,,54.62,0.0,,56.84,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Cash covers debt, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 35.9% | Currently 93.5% through the range"
BVCL,Basic Materials,Building Materials,54.95,1.01,22.5,59.25,144.22,7.26,63.06,48.2,38.47,27218.25,15783.0,0.58,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",2.33,41.26,56.78,2.59,9.46,10.34,-0.26,31.8,46.44,88.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",19.49,Profit Booking Zone,79.46,34.05,52.97,55.55,100.0,80.8% of closes stayed inside the range | Range width 55.6% | Currently 100.0% through the range,4.62,2.24,9.3,2.89,,,54.33,1.02,0.53,0.53,61.44,23.27,22.84,48.2418,,0.771,,,97.28,62.78,Cement / Realty,0.0,0.0,6.0,17.0,6.0,29.0,0.79,,,2.0,31.0,General low-debt support,49.77,0.0,,56.57,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 55.6% | Currently 100.0% through the range"
ACI,Basic Materials,Chemicals,628.59,-0.13,431.86,717.94,45.55,12.45,55.29,581.25,569.24,859423.85,808305.0,0.94,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",2.29,8.54,18.92,2.59,9.46,10.34,-0.3,-0.92,8.58,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",66.95,Profit Booking Zone,80.67,514.58,640.55,24.48,90.51,80.0% of closes stayed inside the range | Range width 24.5% | Currently 90.5% through the range,26.73,21.79,39.27,26.57,,,4.85,3.35,2.37,5.97,69.39,496.09,396.23,61.3815,15.7547,3.0909,52.0,0.191,5979.09,92.35,Chemicals,25.0,0.0,17.0,17.0,7.0,66.0,0.86,Strong ROE,,4.0,70.0,"General quality ROE, General low-debt support",49.77,0.0,,56.47,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 24.5% | Currently 90.5% through the range"
CARERATING,Financial Services,Financial Data & Stock Exchanges,905.58,-1.9,431.45,967.4,109.89,6.39,50.67,879.71,746.83,87700.2,101130.0,1.15,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",-0.68,10.72,33.12,2.59,9.46,10.34,-3.27,1.26,22.78,45.0,"Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance",63.75,Profit Booking Zone,81.28,705.83,919.75,30.31,93.38,80.0% of closes stayed inside the range | Range width 30.3% | Currently 93.4% through the range,12.43,10.85,33.92,29.94,,,2.6,10.41,,49.42,17.48,82.24,70.74,28.5198,21.5931,5.4204,1.31,0.356,5060.96,54.75,Financial Services,20.0,0.0,17.0,17.0,10.0,64.0,0.79,Cash covers debt,,-4.0,60.0,Expensive relative to book value for this sector,52.51,0.0,,56.38,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Cash covers debt, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 30.3% | Currently 93.4% through the range"
ASPINWALL,Consumer Defensive,Farm Products,242.82,3.39,167.49,290.41,44.98,16.39,61.5,226.93,217.19,12646.35,26855.0,2.12,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move",3.67,3.39,15.36,2.59,9.46,10.34,1.08,-6.07,5.02,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",50.0,Profit Booking Zone,86.72,215.32,245.0,13.79,92.66,80.8% of closes stayed inside the range | Range width 13.8% | Currently 92.7% through the range,16.15,11.63,6.5,9.79,,,12.6,2.44,1.36,38.89,22.27,34.77,30.06,15.5983,,1.0216,2.49,-0.025,205.25,39.68,General,11.0,0.0,19.0,17.0,12.0,59.0,0.86,Cash covers debt,,2.0,61.0,General low-debt support,44.55,0.0,,56.28,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 13.8% | Currently 92.7% through the range"
BBL,Industrials,Electrical Equipment & Parts,2337.15,1.11,854.21,2426.56,173.6,3.68,72.59,1936.68,1678.94,96895.7,32538.0,0.34,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",23.85,25.57,49.33,2.59,9.46,10.34,21.26,16.11,38.99,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",11.48,Profit Booking Zone,82.22,1768.69,1989.29,12.47,100.0,80.0% of closes stayed inside the range | Range width 12.5% | Currently 100.0% through the range,6.04,4.06,7.66,5.92,,,21.42,1.72,1.2,15.4,295.12,51.69,35.88,23.8624,55.5142,1.3142,1.48,0.552,2666.18,23.35,Capital Goods / Infra,0.0,0.0,13.0,17.0,9.0,39.0,0.86,,,0.0,39.0,,49.57,3.0,Low volume participation,56.09,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 12.5% | Currently 100.0% through the range"
CROWN,Industrials,Rental & Leasing Services,128.6,1.98,28.85,128.6,345.81,0.0,83.07,91.87,56.96,17555.15,6879.0,0.39,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",35.87,91.68,179.84,2.59,9.46,10.34,33.28,82.22,169.5,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",11.48,Profit Booking Zone,70.06,46.5,109.41,135.28,100.0,80.8% of closes stayed inside the range | Range width 135.3% | Currently 100.0% through the range,18.44,9.86,12.23,20.21,,,56.64,2.56,2.56,11.68,11.97,10.84,-2.43,14.8196,,1.5235,,0.47,115.26,66.68,Capital Goods / Infra,19.0,0.0,12.0,9.0,10.0,50.0,0.79,Strong ROE,Negative free cash flow,0.0,50.0,,49.57,7.0,"Low volume participation, Negative free cash flow",55.94,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Strong ROE, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 135.3% | Currently 100.0% through the range"
ACEINTEG,Industrials,Staffing & Employment Services,43.05,2.62,30.55,82.3,40.92,47.69,60.3,37.53,37.65,112543.05,22752.0,0.2,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move",18.76,22.13,16.67,2.59,9.46,10.34,16.17,12.67,6.33,80.0,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",37.7,Profit Booking Zone,82.67,33.73,40.69,20.62,100.0,80.0% of closes stayed inside the range | Range width 20.6% | Currently 100.0% through the range,2.55,2.29,12.45,6.8,,,1.36,8.87,8.61,1.79,0.25,0.77,0.77,,,1.4803,,0.184,17.79,-120.0,Capital Goods / Infra,6.0,0.0,20.0,17.0,4.0,47.0,0.71,Cash covers debt,,0.0,47.0,,49.57,3.0,Low volume participation,55.89,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 20.6% | Currently 100.0% through the range"
CHEMBOND,Basic Materials,Specialty Chemicals,584.23,-0.96,169.23,623.1,245.22,6.24,66.97,481.65,382.21,100569.8,44739.0,0.44,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",22.33,60.15,41.45,2.59,9.46,10.34,19.74,50.69,31.11,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",8.47,Profit Booking Zone,78.4,359.77,536.37,49.09,100.0,80.0% of closes stayed inside the range | Range width 49.1% | Currently 100.0% through the range,7.8,6.24,7.42,5.71,,,2.03,2.85,2.41,9.23,6.53,0.95,-13.69,16.1556,,1.4056,1.15,1.032,234.65,39.13,Chemicals,2.0,0.0,20.0,9.0,11.0,42.0,0.86,Cash covers debt,Negative free cash flow,2.0,44.0,General low-debt support,49.77,7.0,"Low volume participation, Negative free cash flow",55.87,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 49.1% | Currently 100.0% through the range"
AWHCL,Industrials,Waste Management,483.93,-2.04,241.49,532.22,100.39,9.07,54.12,459.71,342.56,376667.65,269421.0,0.72,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",4.74,24.45,50.43,2.59,9.46,10.34,2.15,14.99,40.09,88.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",28.69,Profit Booking Zone,77.41,318.63,488.19,53.21,97.49,80.0% of closes stayed inside the range | Range width 53.2% | Currently 97.5% through the range,14.02,5.41,13.48,8.0,,,73.16,1.31,1.31,51.5,355.36,89.99,-177.79,18.8101,11.844,1.4872,13.0,0.834,1098.84,57.64,Capital Goods / Infra,12.0,0.0,8.0,9.0,15.0,44.0,0.86,,Negative free cash flow,0.0,44.0,,49.57,4.0,Negative free cash flow,55.84,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 53.2% | Currently 97.5% through the range"
