symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
TATAPOWER,Utilities,Utilities - Independent Power Producers,420.6,0.85,177.68,488.93,136.72,13.97,36.48,439.03,413.77,13314779.6,8791214.0,0.66,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",-12.32,-4.14,-2.11,-7.03,-2.08,8.56,-5.29,-2.06,-10.67,0.0,,73.53,Accumulation Zone,74.81,412.94,455.74,10.37,17.91,80.0% of closes stayed inside the range | Range width 10.4% | Currently 17.9% through the range,11.42,2.65,11.26,6.12,11.59,10.78,182.37,0.67,0.57,3324.34,59006.76,12504.37,-736.66,31.5945,22.6373,3.0714,66.0,0.342,121247.16,35.71,Energy / Utilities,8.0,10.0,0.0,9.0,11.0,38.0,1.0,,Negative free cash flow,0.0,38.0,,27.34,4.0,Negative free cash flow,20.4,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 10.4% | Currently 17.9% through the range"
OIL,Energy,Oil & Gas Integrated,452.36,-1.92,95.09,729.69,375.73,38.01,30.02,572.48,444.21,4334934.5,3722104.0,0.86,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-18.87,-18.07,14.03,-7.03,-2.08,8.56,-11.84,-15.99,5.47,10.0,Positive 6M return,28.57,Accumulation Zone,65.88,401.88,642.11,59.78,21.01,80.0% of closes stayed inside the range | Range width 59.8% | Currently 21.0% through the range,13.11,6.87,36.96,19.51,-10.03,-27.42,49.73,1.17,0.85,315.99,24040.5,10933.14,-1129.69,9.1579,7.5062,1.3235,4.04,0.253,76775.88,56.89,Energy / Utilities,18.0,0.0,9.0,9.0,15.0,51.0,1.0,,"Revenue contraction, Earnings contraction, Negative free cash flow",2.0,53.0,General low-debt support,27.95,11.0,"Earnings contraction, Negative free cash flow",19.99,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive 6M return, 80.0% of closes stayed inside the range | Range width 59.8% | Currently 21.0% through the range"
HEROMOTOCO,Consumer Cyclical,Auto Manufacturers,4577.71,-0.91,2004.26,5802.49,128.4,21.11,22.7,5166.92,4674.54,674216.45,419927.0,0.62,Bearish,4.0,Oversold RSI,-17.28,-8.82,10.52,-7.03,-2.08,8.56,-10.25,-6.74,1.96,10.0,Positive 6M return,59.0,Accumulation Zone,71.86,4692.69,5363.97,14.3,0.0,80.0% of closes stayed inside the range | Range width 14.3% | Currently 0.0% through the range,21.16,14.32,12.2,9.96,11.45,33.27,3.43,1.46,1.21,604.91,606.41,4923.07,4135.18,21.5516,18.1039,5.458,3.15,0.468,117983.24,31.65,Automobile,17.0,15.0,13.0,17.0,11.0,73.0,1.0,Strong ROE,,4.0,77.0,"General quality ROE, General low-debt support",33.24,16.0,"Below 200 DMA, Extreme RSI weakness",19.44,Avoid,"Oversold RSI, Strong ROE, Positive 6M return, 80.0% of closes stayed inside the range | Range width 14.3% | Currently 0.0% through the range"
NESTLEIND,Consumer Defensive,Packaged Foods,1112.68,0.5,860.07,1360.46,29.37,18.21,21.75,1238.31,1233.3,2417622.6,1751130.0,0.72,Bearish,9.0,"Oversold RSI, Positive day move",-17.25,-7.55,-8.09,-7.03,-2.08,8.56,-10.22,-5.47,-16.65,0.0,,89.58,Accumulation Zone,73.97,1191.59,1277.57,7.22,0.0,80.0% of closes stayed inside the range | Range width 7.2% | Currently 0.0% through the range,97.21,26.62,19.93,14.24,14.49,12.85,11.0,1.13,0.51,926.55,270.52,2737.43,2187.51,76.4587,60.7096,56.3512,80.0,0.426,290596.98,55.13,FMCG / Consumer,23.0,10.0,14.0,17.0,5.0,69.0,1.0,"Strong ROE, Cash covers debt",,8.0,77.0,"Strong ROE for a consumer staples business, Low debt, typical of a healthy consumer business",39.14,16.0,"Below 200 DMA, Extreme RSI weakness",19.07,Avoid,"Oversold RSI, Positive day move, Strong ROE, Cash covers debt, 80.0% of closes stayed inside the range | Range width 7.2% | Currently 0.0% through the range"
TITAN,Consumer Cyclical,Luxury Goods,3262.49,0.51,2240.77,3850.02,45.6,15.26,29.79,3570.82,3511.8,1031593.7,736462.0,0.71,Bearish,9.0,"Oversold RSI, Positive day move",-13.98,-5.34,-8.12,-7.03,-2.08,8.56,-6.95,-3.26,-16.68,0.0,,85.0,Accumulation Zone,71.8,3230.08,3714.19,14.99,6.7,80.0% of closes stayed inside the range | Range width 15.0% | Currently 6.7% through the range,37.22,11.08,9.27,6.86,25.93,7.57,165.31,1.55,0.4,409.0,15528.0,1695.0,1004.0,78.2896,58.2409,28.8278,29.0,0.18,452440.57,20.47,Consumer Discretionary,15.0,12.0,4.0,17.0,5.0,53.0,1.0,Strong ROE,,2.0,55.0,General quality ROE,33.24,8.0,Below 200 DMA,18.49,Avoid,"Oversold RSI, Positive day move, Strong ROE, 80.0% of closes stayed inside the range | Range width 15.0% | Currently 6.7% through the range"
FLUOROCHEM,Basic Materials,Specialty Chemicals,4070.88,-1.8,2472.27,4877.1,64.66,16.53,40.85,4025.31,3529.03,263247.2,124972.0,0.47,Bullish,38.0,"Above 50 DMA, Above 200 DMA, Weak but watchable RSI",-5.24,24.53,11.12,-7.03,-2.08,8.56,1.79,26.61,2.56,45.0,"Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance",25.44,Neutral Range,71.46,3154.03,4385.01,39.03,74.48,80.0% of closes stayed inside the range | Range width 39.0% | Currently 74.5% through the range,7.33,4.71,15.01,10.37,-25.04,-67.27,35.31,1.36,0.73,31.45,2095.95,626.34,-344.23,87.6185,44.0047,6.5534,7.0,-0.005,50155.31,51.34,Chemicals,6.0,0.0,9.0,9.0,5.0,29.0,1.0,,"Revenue contraction, Earnings contraction, Negative free cash flow, Very high PE",2.0,31.0,General low-debt support,37.98,19.0,"Low volume participation, Revenue contraction, Earnings contraction, Negative free cash flow",18.3,Avoid,"Above 50 DMA, Above 200 DMA, Weak but watchable RSI, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 39.0% | Currently 74.5% through the range"
PHOENIXLTD,Real Estate,Real Estate - Diversified,1461.5,-1.26,589.78,2062.23,147.81,29.13,29.76,1724.87,1579.77,904650.75,2617068.0,2.89,Bearish,19.0,"Oversold RSI, Strong volume expansion",-21.24,-20.74,-5.15,-7.03,-2.08,8.56,-14.21,-18.66,-13.71,0.0,,90.0,Breakdown Risk,35.0,1528.6,1871.58,22.44,0.0,80.0% of closes stayed inside the range | Range width 22.4% | Currently 0.0% through the range | Below lower band on elevated volume,11.62,5.71,50.05,28.19,49.9,-17.66,49.05,1.54,1.19,454.44,4639.24,2160.94,487.29,52.0776,38.1787,6.199,13.0,0.324,68134.93,93.68,Cement / Realty,16.0,10.0,13.0,17.0,7.0,63.0,1.0,,Earnings contraction,2.0,65.0,General low-debt support,38.15,15.0,"Below 200 DMA, Earnings contraction",18.22,Avoid,"Oversold RSI, Strong volume expansion, 80.0% of closes stayed inside the range | Range width 22.4% | Currently 0.0% through the range | Below lower band on elevated volume"
ONGC,Energy,Oil & Gas Integrated,239.09,-0.27,96.9,310.8,146.73,23.07,26.32,270.89,253.66,14205241.8,13835091.0,0.97,Bearish,4.0,Oversold RSI,-11.39,-20.04,-6.19,-7.03,-2.08,8.56,-4.36,-17.96,-14.75,0.0,,75.0,Accumulation Zone,70.41,240.94,298.74,23.99,0.0,80.0% of closes stayed inside the range | Range width 24.0% | Currently 0.0% through the range,14.49,6.62,12.87,8.21,-4.9,33.87,56.39,0.83,0.51,2685.95,191195.23,98846.6,46727.79,6.909,5.754,0.809,6.06,0.107,300731.57,35.33,Energy / Utilities,12.0,10.0,4.0,17.0,15.0,58.0,1.0,,Revenue contraction,2.0,60.0,General low-debt support,27.95,8.0,Below 200 DMA,18.19,Avoid,"Oversold RSI, 80.0% of closes stayed inside the range | Range width 24.0% | Currently 0.0% through the range"
STARHEALTH,Financial Services,Insurance - Life,541.4,0.27,454.8,780.0,19.04,30.59,32.04,593.18,566.43,911839.85,787881.0,0.86,Bearish,18.0,"Weak but watchable RSI, Near 52W low zone, Positive day move",-11.96,-12.05,-3.32,-7.03,-2.08,8.56,-4.93,-9.97,-11.88,0.0,,82.02,Accumulation Zone,71.91,520.65,615.95,18.31,21.78,80.8% of closes stayed inside the range | Range width 18.3% | Currently 21.8% through the range,12.55,4.68,8.39,5.86,17.75,36.6,6.98,,,444.58,470.0,,1186.47,51.433,20.1468,3.3841,,0.197,34318.63,21.95,Financial Services,4.0,18.0,9.0,8.0,7.0,46.0,0.71,,,0.0,46.0,,36.34,8.0,Below 200 DMA,18.05,Avoid,"Weak but watchable RSI, Near 52W low zone, Positive day move, 80.8% of closes stayed inside the range | Range width 18.3% | Currently 21.8% through the range"
IRFC,Financial Services,Credit Services,139.15,6.73,18.59,221.22,648.32,37.1,40.7,156.47,156.37,19838173.9,32085342.0,1.62,Bearish,28.0,"Weak but watchable RSI, Volume expansion, Strong positive day move",-8.5,-26.31,-8.87,-7.03,-2.08,8.56,-1.47,-24.23,-17.43,0.0,,82.02,Breakdown Risk,35.0,144.7,187.65,29.68,0.0,80.0% of closes stayed inside the range | Range width 29.7% | Currently 0.0% through the range | Below lower band on elevated volume,13.04,1.32,45.47,24.17,12.18,3.97,837.84,0.97,,22.77,412038.51,7914.1,7905.77,16.0765,12.0904,2.0307,3.3,0.33,115342.64,100.0,Financial Services,16.0,7.0,0.0,17.0,15.0,55.0,0.93,,Very high debt,6.0,61.0,High leverage is structural for this sector,36.34,16.0,"Below 200 DMA, Very high debt",17.8,Avoid,"Weak but watchable RSI, Volume expansion, Strong positive day move, 80.0% of closes stayed inside the range | Range width 29.7% | Currently 0.0% through the range | Below lower band on elevated volume"
DMART,Consumer Defensive,Discount Stores,3987.5,-1.6,3292.0,5484.85,21.13,27.3,27.38,4842.33,4534.31,1052171.45,297228.0,0.28,Bearish,9.0,"Oversold RSI, Near 52W low zone",-21.85,-20.68,-12.42,-7.03,-2.08,8.56,-14.82,-18.6,-20.98,0.0,,89.58,Accumulation Zone,72.03,4344.63,5221.72,20.19,0.0,80.0% of closes stayed inside the range | Range width 20.2% | Currently 0.0% through the range,13.56,11.98,6.66,5.0,18.64,6.63,3.17,3.13,1.15,1271.77,592.16,2745.84,14.59,85.8843,58.628,10.7462,,0.228,263507.36,15.19,General,8.0,10.0,19.0,17.0,3.0,57.0,0.93,Cash covers debt,Very high PE,2.0,59.0,General low-debt support,39.14,11.0,"Below 200 DMA, Low volume participation",17.77,Avoid,"Oversold RSI, Near 52W low zone, Cash covers debt, 80.0% of closes stayed inside the range | Range width 20.2% | Currently 0.0% through the range"
MUTHOOTFIN,Financial Services,Credit Services,1886.86,0.13,861.43,2036.4,119.04,7.34,45.04,1922.17,1650.66,462887.3,157044.0,0.34,Bearish,32.0,"Above 200 DMA, RSI recovering, Positive day move",-6.4,6.51,15.77,-7.03,-2.08,8.56,0.63,8.59,7.21,20.0,"Positive 3M return, Positive 6M return",38.2,Profit Booking Zone,74.06,1644.13,1948.81,18.53,79.67,80.0% of closes stayed inside the range | Range width 18.5% | Currently 79.7% through the range,17.22,4.48,,44.78,25.24,19.71,269.81,,,6389.0,67741.84,-13605.49,-13827.91,10.2879,9.0103,2.951,1.03,0.529,115474.38,100.0,Financial Services,10.0,18.0,0.0,0.0,14.0,42.0,0.79,,"Very high debt, Negative operating cash flow, Negative free cash flow",12.0,54.0,"High leverage is structural for this sector, Strong ROE for a leveraged-balance-sheet business",36.34,20.0,"Low volume participation, Very high debt, Negative operating cash flow, Negative free cash flow",17.35,Avoid,"Above 200 DMA, RSI recovering, Positive day move, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 18.5% | Currently 79.7% through the range"
HINDCOPPER,Basic Materials,Copper,288.0,6.7,92.4,411.82,211.7,30.07,38.73,317.24,312.37,5431995.6,10524921.0,1.94,Bearish,28.0,"Weak but watchable RSI, Volume expansion, Strong positive day move",-15.83,-8.64,-25.63,-7.03,-2.08,8.56,-8.8,-6.56,-34.19,0.0,,88.6,Breakdown Risk,35.0,300.21,366.46,22.07,0.0,80.0% of closes stayed inside the range | Range width 22.1% | Currently 0.0% through the range | Below lower band on elevated volume,12.92,9.03,23.11,17.32,2.37,-0.05,9.75,1.07,0.65,71.63,222.72,341.21,-193.21,45.4523,27.1139,15.8616,46.0,,52963.9,91.1,Metals / Mining,18.0,0.0,11.0,9.0,7.0,45.0,1.0,,"Earnings contraction, Negative free cash flow",2.0,47.0,General low-debt support,37.98,12.0,"Below 200 DMA, Negative free cash flow",17.15,Avoid,"Weak but watchable RSI, Volume expansion, Strong positive day move, 80.0% of closes stayed inside the range | Range width 22.1% | Currently 0.0% through the range | Below lower band on elevated volume"
LICI,Financial Services,Insurance - Life,441.36,1.3,252.0,589.19,75.14,25.09,34.36,484.88,480.4,2546586.8,2121320.0,0.83,Bearish,13.0,"Weak but watchable RSI, Positive day move",-10.63,-22.95,-6.85,-7.03,-2.08,8.56,-3.6,-20.87,-15.41,0.0,,82.02,Accumulation Zone,72.92,446.6,535.09,19.81,0.0,80.0% of closes stayed inside the range | Range width 19.8% | Currently 0.0% through the range,49.45,0.77,4.85,4.82,8.13,13.67,,,,36165.31,,,25780.17,8.5468,7.091,2.9869,2.46,0.543,527504.82,11.08,Financial Services,8.0,10.0,0.0,8.0,15.0,41.0,0.71,Strong ROE,,6.0,47.0,Strong ROE for a leveraged-balance-sheet business,36.34,8.0,Below 200 DMA,17.15,Avoid,"Weak but watchable RSI, Positive day move, Strong ROE, 80.0% of closes stayed inside the range | Range width 19.8% | Currently 0.0% through the range"
360ONE,Financial Services,Asset Management,984.89,-1.03,373.47,1191.54,163.71,17.34,43.55,1048.71,843.66,1010041.25,472382.0,0.47,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-6.16,-8.91,24.84,-7.03,-2.08,8.56,0.87,-6.83,16.28,25.0,"Positive 6M return, 6M Nifty outperformance",33.71,Neutral Range,67.28,765.6,1080.35,41.11,69.67,80.0% of closes stayed inside the range | Range width 41.1% | Currently 69.7% through the range,23.31,5.32,36.73,40.09,21.79,22.23,271.07,0.85,,442.74,9351.16,-470.11,-572.17,38.533,28.3458,4.787,1.54,0.47,47239.83,72.87,Financial Services,20.0,16.0,0.0,0.0,8.0,44.0,0.93,Strong ROE,"Very high debt, Negative operating cash flow, Negative free cash flow",12.0,56.0,"High leverage is structural for this sector, Strong ROE for a leveraged-balance-sheet business",36.34,20.0,"Low volume participation, Very high debt, Negative operating cash flow, Negative free cash flow",17.05,Avoid,"Above 200 DMA, Weak but watchable RSI, Strong ROE, Positive 6M return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 41.1% | Currently 69.7% through the range"
APLAPOLLO,Basic Materials,Steel,1444.01,-1.67,928.18,1786.88,55.57,19.19,37.95,1475.8,1506.45,548108.1,184611.0,0.34,Bearish,8.0,Weak but watchable RSI,-5.44,-1.19,-6.42,-7.03,-2.08,8.56,1.59,0.89,-14.98,0.0,,88.6,Accumulation Zone,70.29,1411.51,1613.11,14.28,16.12,80.0% of closes stayed inside the range | Range width 14.3% | Currently 16.1% through the range,20.32,10.19,5.82,4.18,11.69,14.11,31.74,1.34,0.68,345.16,1144.25,1111.56,416.72,45.1016,31.4255,10.471,29.0,0.301,55451.16,15.61,Metals / Mining,10.0,10.0,9.0,17.0,7.0,53.0,1.0,Strong ROE,,4.0,57.0,"General quality ROE, General low-debt support",37.98,11.0,"Below 200 DMA, Low volume participation",16.65,Avoid,"Weak but watchable RSI, Strong ROE, 80.0% of closes stayed inside the range | Range width 14.3% | Currently 16.1% through the range"
NHPC,Utilities,Utilities - Renewable,75.41,0.56,29.88,112.53,152.39,32.98,25.37,88.15,89.11,25821697.75,24029278.0,0.93,Bearish,9.0,"Oversold RSI, Positive day move",-17.2,-24.78,-14.27,-7.03,-2.08,8.56,-10.17,-22.7,-22.83,0.0,,73.53,Accumulation Zone,72.71,86.74,100.28,15.62,0.0,80.0% of closes stayed inside the range | Range width 15.6% | Currently 0.0% through the range,9.3,3.9,43.32,38.86,-11.7,-7.87,84.76,1.27,1.24,1499.4,32776.44,7252.14,282.82,28.1502,12.0078,1.8676,2.09,0.191,77196.09,93.4,Energy / Utilities,14.0,0.0,8.0,17.0,13.0,52.0,1.0,,"Revenue contraction, Earnings contraction",0.0,52.0,,27.34,8.0,Below 200 DMA,16.55,Avoid,"Oversold RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 15.6% | Currently 0.0% through the range"
MRF,Consumer Cyclical,Auto Parts,122678.3,0.28,78177.46,150724.01,56.92,18.61,23.7,133696.25,133809.26,5789.45,5059.0,0.87,Bearish,9.0,"Oversold RSI, Positive day move",-12.69,-12.04,-5.35,-7.03,-2.08,8.56,-5.66,-9.96,-13.91,0.0,,85.0,Accumulation Zone,73.46,125064.21,138346.72,10.62,0.0,80.0% of closes stayed inside the range | Range width 10.6% | Currently 0.0% through the range,12.46,7.75,11.59,8.32,9.45,170.66,16.89,1.37,0.79,303.07,2821.5,3303.36,1139.86,22.9289,19.5371,2.6445,35.0,,55467.79,35.97,Automobile,12.0,15.0,11.0,17.0,13.0,68.0,1.0,,,2.0,70.0,General low-debt support,33.24,16.0,"Below 200 DMA, Extreme RSI weakness",15.74,Avoid,"Oversold RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 10.6% | Currently 0.0% through the range"
BAJAJFINSV,Financial Services,Financial Conglomerates,1728.13,1.35,1211.97,2027.18,42.59,14.75,36.32,1819.87,1653.62,1477947.2,653158.0,0.44,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",-13.94,5.35,8.4,-7.03,-2.08,8.56,-6.91,7.43,-0.16,20.0,"Positive 3M return, Positive 6M return",38.2,Neutral Range,68.76,1561.18,1882.39,20.57,51.98,80.0% of closes stayed inside the range | Range width 20.6% | Currently 52.0% through the range,13.51,1.51,39.82,8.16,35.25,26.97,379.23,,,5765.02,228781.7,-65502.04,-66937.5,31.9699,21.4331,4.1459,6.0,0.374,323329.46,51.48,Financial Services,13.0,20.0,0.0,0.0,11.0,44.0,0.86,,"Very high debt, Negative operating cash flow, Negative free cash flow",6.0,50.0,High leverage is structural for this sector,36.34,20.0,"Low volume participation, Very high debt, Negative operating cash flow, Negative free cash flow",14.95,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive day move, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 20.6% | Currently 52.0% through the range"
POONAWALLA,Financial Services,Credit Services,319.65,7.61,240.66,517.51,32.82,38.23,29.54,386.35,433.53,2788879.0,20132899.0,7.22,Bearish,29.0,"Oversold RSI, Strong volume expansion, Strong positive day move",-19.24,-13.81,-34.09,-7.03,-2.08,8.56,-12.21,-11.73,-42.65,0.0,,82.02,Breakdown Risk,35.0,363.13,455.53,25.45,0.0,80.0% of closes stayed inside the range | Range width 25.4% | Currently 0.0% through the range | Below lower band on elevated volume,20.6,6.99,41.2,57.03,57.65,146.02,186.31,1.34,,255.18,15215.72,-7556.49,-7574.4,50.6911,19.7165,3.7798,,0.318,42391.77,99.87,Financial Services,20.0,20.0,2.0,0.0,7.0,49.0,0.86,Strong ROE,"Negative operating cash flow, Negative free cash flow",6.0,55.0,Strong ROE for a leveraged-balance-sheet business,36.34,17.0,"Below 200 DMA, Negative operating cash flow, Negative free cash flow",14.95,Avoid,"Oversold RSI, Strong volume expansion, Strong positive day move, Strong ROE, 80.0% of closes stayed inside the range | Range width 25.4% | Currently 0.0% through the range | Below lower band on elevated volume"
LTF,Financial Services,Credit Services,138.56,1.39,68.12,189.24,103.4,26.78,27.77,165.54,163.16,10984646.05,13047525.0,1.19,Bearish,14.0,"Oversold RSI, Normal volume support, Positive day move",-24.31,-21.0,-11.96,-7.03,-2.08,8.56,-17.28,-18.92,-20.52,0.0,,82.02,Accumulation Zone,73.14,150.87,180.75,19.8,0.0,80.0% of closes stayed inside the range | Range width 19.8% | Currently 0.0% through the range,9.9,2.26,,29.52,20.52,42.93,326.83,,,3647.86,76603.45,685.64,566.88,25.0158,16.2301,2.83,87.0,0.64,79491.77,99.53,Financial Services,8.0,18.0,0.0,17.0,13.0,56.0,0.79,,Very high debt,6.0,62.0,High leverage is structural for this sector,36.34,16.0,"Below 200 DMA, Very high debt",14.65,Avoid,"Oversold RSI, Normal volume support, Positive day move, 80.0% of closes stayed inside the range | Range width 19.8% | Currently 0.0% through the range"
ATGL,Utilities,Utilities - Regulated Gas,711.59,-1.66,521.49,3994.52,36.45,82.19,38.22,792.97,912.05,687103.7,768387.0,1.12,Bearish,13.0,"Weak but watchable RSI, Normal volume support",-9.14,-20.56,-22.51,-7.03,-2.08,8.56,-2.11,-18.48,-31.07,0.0,,73.53,Accumulation Zone,72.06,756.38,949.91,25.59,0.0,80.0% of closes stayed inside the range | Range width 25.6% | Currently 0.0% through the range,18.64,10.13,21.29,15.02,2.17,22.14,43.49,0.57,0.52,137.16,1557.25,955.13,155.81,116.2588,,14.9289,4.0,0.606,72625.95,28.25,Energy / Utilities,20.0,8.0,7.0,17.0,2.0,54.0,1.0,Strong ROE,Very high PE,4.0,58.0,"General quality ROE, General low-debt support",27.34,13.0,"Below 200 DMA, Far from 52W high",14.65,Avoid,"Weak but watchable RSI, Normal volume support, Strong ROE, 80.0% of closes stayed inside the range | Range width 25.6% | Currently 0.0% through the range"
HAVELLS,Industrials,Electrical Equipment & Parts,1644.54,-1.57,998.35,2075.88,64.73,20.78,22.62,1891.26,1678.72,1105238.95,694254.0,0.63,Bearish,4.0,Oversold RSI,-17.87,-8.12,2.06,-7.03,-2.08,8.56,-10.84,-6.04,-6.5,10.0,Positive 6M return,50.59,Accumulation Zone,72.14,1742.58,1959.8,12.47,0.0,80.0% of closes stayed inside the range | Range width 12.5% | Currently 0.0% through the range,17.06,10.22,8.49,6.88,9.92,18.57,4.07,1.84,1.05,265.57,303.16,1952.89,1166.82,49.012,38.6678,8.3918,94.0,0.3,79386.55,32.03,Capital Goods / Infra,11.0,13.0,15.0,17.0,7.0,63.0,1.0,,,0.0,63.0,,33.88,16.0,"Below 200 DMA, Extreme RSI weakness",14.63,Avoid,"Oversold RSI, Positive 6M return, 80.0% of closes stayed inside the range | Range width 12.5% | Currently 0.0% through the range"
CONCOR,Industrials,Railroads,758.22,-1.83,530.94,1141.62,42.81,33.58,20.59,888.55,935.24,1281021.85,1753958.0,1.37,Bearish,14.0,"Oversold RSI, Volume expansion",-14.32,-25.26,-26.62,-7.03,-2.08,8.56,-7.29,-23.18,-35.18,0.0,,84.12,Breakdown Risk,35.0,861.68,1052.72,22.17,0.0,80.0% of closes stayed inside the range | Range width 22.2% | Currently 0.0% through the range | Below lower band on elevated volume,10.54,8.88,16.74,15.66,6.93,6.22,7.73,3.44,3.4,193.47,914.48,1386.8,588.87,31.2607,21.9481,3.0133,1.25,0.228,38998.65,39.47,Capital Goods / Infra,14.0,4.0,17.0,17.0,10.0,62.0,1.0,,,0.0,62.0,,33.88,16.0,"Below 200 DMA, Extreme RSI weakness",14.28,Avoid,"Oversold RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 22.2% | Currently 0.0% through the range | Below lower band on elevated volume"
COCHINSHIP,Industrials,Aerospace & Defense,1345.77,-0.27,154.78,2941.12,769.5,54.24,26.38,1740.12,1550.21,628262.65,597834.0,0.95,Bearish,4.0,Oversold RSI,-21.16,-49.1,0.83,-7.03,-2.08,8.56,-14.13,-47.02,-7.73,10.0,Positive 6M return,50.59,Lower Range Watch,61.4,1405.34,2586.67,84.06,0.0,80.0% of closes stayed inside the range | Range width 84.1% | Currently 0.0% through the range,15.66,6.5,22.46,20.88,61.76,157.06,10.04,1.32,1.17,306.41,502.2,-171.59,-805.41,55.3066,34.0724,6.7461,89.0,0.582,39619.97,34.96,Capital Goods / Infra,17.0,20.0,13.0,0.0,7.0,57.0,1.0,,"Negative operating cash flow, Negative free cash flow",5.0,62.0,Strong order-book-driven revenue growth,33.88,17.0,"Below 200 DMA, Negative operating cash flow, Negative free cash flow",13.28,Avoid,"Oversold RSI, Positive 6M return, 80.0% of closes stayed inside the range | Range width 84.1% | Currently 0.0% through the range"
SAIL,Basic Materials,Steel,113.25,2.86,69.99,171.84,61.82,34.1,31.12,128.85,136.15,23679152.2,19503346.0,0.82,Bearish,18.0,"Weak but watchable RSI, Strong positive day move",-18.41,-21.97,-31.44,-7.03,-2.08,8.56,-11.38,-19.89,-40.0,0.0,,88.6,Accumulation Zone,73.17,125.7,157.34,25.17,0.0,80.0% of closes stayed inside the range | Range width 25.2% | Currently 0.0% through the range,5.37,2.18,6.06,2.93,0.79,40.9,63.61,0.9,0.29,69.38,36322.65,2910.88,-1799.81,16.7147,10.9697,1.1918,92.0,1.029,71871.14,51.8,Metals / Mining,0.0,10.0,4.0,9.0,15.0,38.0,1.0,,Negative free cash flow,2.0,40.0,General low-debt support,37.98,12.0,"Below 200 DMA, Negative free cash flow",12.2,Avoid,"Weak but watchable RSI, Strong positive day move, 80.0% of closes stayed inside the range | Range width 25.2% | Currently 0.0% through the range"
IDEA,Communication Services,Telecom Services,8.25,7.7,5.7,19.18,44.74,56.99,29.93,11.88,14.18,415332973.05,687956967.0,1.66,Bearish,24.0,"Oversold RSI, Volume expansion, Strong positive day move",-22.61,-49.11,-41.07,-7.03,-2.08,8.56,-15.58,-47.03,-49.63,0.0,,86.67,Breakdown Risk,35.0,9.19,16.86,83.45,0.0,80.0% of closes stayed inside the range | Range width 83.4% | Currently 0.0% through the range | Below lower band on elevated volume,29.99,-16.89,-12.55,-73.38,1.02,-6.61,-234.06,0.24,0.24,167.8,243809.0,20826.1,19212.2,3.6885,-8.9483,-4.0872,,0.436,146263.1,45.2,Telecom,8.0,0.0,9.0,17.0,8.0,42.0,0.93,Strong ROE,"Negative net margin, Earnings contraction",4.0,46.0,"General quality ROE, General low-debt support",33.06,16.0,"Below 200 DMA, Negative net margin",11.06,Avoid,"Oversold RSI, Volume expansion, Strong positive day move, Strong ROE, 80.0% of closes stayed inside the range | Range width 83.4% | Currently 0.0% through the range | Below lower band on elevated volume"
