symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
BHARATFORG,Consumer Cyclical,Auto Parts,1309.03,1.69,660.33,1777.61,98.24,26.36,59.14,1233.76,1250.37,1239683.45,1039888.0,0.84,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",1.87,18.22,0.6,1.83,9.51,5.26,0.04,8.71,-4.66,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",37.5,Profit Booking Zone,81.25,1044.87,1286.51,23.13,100.0,80.0% of closes stayed inside the range | Range width 23.1% | Currently 100.0% through the range,,,11.43,7.26,-73.1,-69.86,,,,,,,,140.9275,43.1994,10.3879,41.0,0.54,99514.15,53.26,Automobile,6.0,0.0,0.0,0.0,5.0,11.0,0.5,,"Revenue contraction, Earnings contraction, Very high PE",0.0,11.0,,32.12,12.0,"Revenue contraction, Earnings contraction",19.92,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 23.1% | Currently 100.0% through the range"
DELHIVERY,Industrials,Integrated Freight & Logistics,390.1,0.32,236.53,608.7,64.93,35.91,69.58,349.83,335.65,2585840.15,1304996.0,0.5,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",6.28,48.02,11.5,1.83,9.51,5.26,4.45,38.51,6.24,63.0,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, Positive across 1M/3M/6M",12.79,Profit Booking Zone,77.88,253.6,369.26,45.61,100.0,80.0% of closes stayed inside the range | Range width 45.6% | Currently 100.0% through the range,,,0.06,3.97,-74.32,-43.84,,,,,,,,385.4508,42.6924,3.6232,,0.174,35229.57,84.92,Capital Goods / Infra,0.0,0.0,0.0,0.0,5.0,5.0,0.43,,"Revenue contraction, Earnings contraction, Very high PE",0.0,5.0,,30.91,16.0,"Revenue contraction, Earnings contraction, Limited fundamental data coverage",19.89,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 45.6% | Currently 100.0% through the range"
HONAUT,Industrials,Electrical Equipment & Parts,40864.46,-0.53,30852.31,59548.55,32.45,31.38,69.21,37373.53,39757.09,5817.0,7725.0,1.33,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion",5.18,19.52,-3.01,1.83,9.51,5.26,3.35,10.01,-8.27,33.0,"Positive 1M return, Positive 3M return, 3M Nifty outperformance",48.84,Profit Booking Zone,82.75,33512.35,40249.34,20.1,100.0,80.0% of closes stayed inside the range | Range width 20.1% | Currently 100.0% through the range,,,10.83,10.53,-71.71,-76.2,,,,,,,,60.9754,45.3198,7.4533,29.0,0.513,33283.77,38.95,Capital Goods / Infra,6.0,0.0,0.0,0.0,5.0,11.0,0.5,,"Revenue contraction, Earnings contraction",0.0,11.0,,30.91,12.0,"Revenue contraction, Earnings contraction",19.74,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Positive 1M return, Positive 3M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 20.1% | Currently 100.0% through the range"
ICICIGI,Financial Services,Insurance - Diversified,2021.13,0.06,1022.63,2270.75,97.64,10.99,63.8,1891.82,1869.34,821624.8,381077.0,0.46,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",1.46,11.55,11.46,1.83,9.51,5.26,-0.37,2.04,6.2,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",49.45,Profit Booking Zone,84.44,1691.68,1959.28,15.82,100.0,80.0% of closes stayed inside the range | Range width 15.8% | Currently 100.0% through the range,4.92,1.04,,11.63,-74.2,-70.22,,,,650.41,,,,33.8369,23.2532,4.7882,85.0,0.452,81672.71,21.54,Financial Services,3.0,0.0,0.0,0.0,11.0,14.0,0.57,,"Revenue contraction, Earnings contraction",-5.0,9.0,Weak ROE for a leveraged-balance-sheet business,38.74,15.0,"Low volume participation, Revenue contraction, Earnings contraction",19.71,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 15.8% | Currently 100.0% through the range"
KEI,Industrials,Electrical Equipment & Parts,3777.33,-1.53,1330.3,5029.01,183.95,24.89,57.99,3527.38,3755.21,410287.15,358266.0,0.87,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",0.91,33.9,-15.46,1.83,9.51,5.26,-0.92,24.39,-20.72,43.0,"Positive 1M return, Strong 3M absolute return, 3M Nifty outperformance",29.07,Profit Booking Zone,74.72,2837.15,3995.62,40.83,81.16,80.0% of closes stayed inside the range | Range width 40.8% | Currently 81.2% through the range,,,9.19,7.56,-73.39,-71.89,,,,,,,,55.0991,39.2189,8.2533,8.0,0.529,55008.58,23.88,Capital Goods / Infra,3.0,0.0,0.0,0.0,7.0,10.0,0.5,,"Revenue contraction, Earnings contraction",0.0,10.0,,30.91,12.0,"Revenue contraction, Earnings contraction",19.39,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive 1M return, Strong 3M absolute return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 40.8% | Currently 81.2% through the range"
SUNDARMFIN,Financial Services,Credit Services,5104.64,0.54,1910.96,5451.57,167.12,6.36,57.56,5013.56,4681.4,94334.45,22233.0,0.24,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",1.95,14.68,10.31,1.83,9.51,5.26,0.12,5.17,5.05,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",49.45,Profit Booking Zone,83.47,4417.92,5147.16,16.51,94.17,80.0% of closes stayed inside the range | Range width 16.5% | Currently 94.2% through the range,,,,41.16,-72.6,-74.72,,,,,,,,22.2038,20.2032,3.3371,90.0,0.186,49304.73,89.16,Financial Services,6.0,0.0,0.0,0.0,11.0,17.0,0.43,,"Revenue contraction, Earnings contraction",0.0,17.0,,38.74,19.0,"Low volume participation, Revenue contraction, Earnings contraction, Limited fundamental data coverage",18.51,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 16.5% | Currently 94.2% through the range"
APARINDS,Industrials,Electrical Equipment & Parts,8573.74,-3.32,1147.8,11710.57,646.97,26.79,61.85,7457.31,8124.57,105323.6,91487.0,0.87,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",6.42,60.67,-18.02,1.83,9.51,5.26,4.59,51.16,-23.28,43.0,"Positive 1M return, Strong 3M absolute return, 3M Nifty outperformance",29.07,Profit Booking Zone,72.34,5308.53,8872.75,67.14,91.61,80.0% of closes stayed inside the range | Range width 67.1% | Currently 91.6% through the range,,,8.14,5.17,-72.51,-67.99,,,,,,,,57.1429,47.8647,13.4064,38.0,0.152,72330.69,21.59,Capital Goods / Infra,0.0,0.0,0.0,0.0,7.0,7.0,0.5,,"Revenue contraction, Earnings contraction",0.0,7.0,,30.91,12.0,"Revenue contraction, Earnings contraction",18.34,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive 1M return, Strong 3M absolute return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 67.1% | Currently 91.6% through the range"
BAJAJFINSV,Financial Services,Financial Conglomerates,1992.7,0.69,1211.97,2132.14,64.42,6.54,46.95,2011.81,1839.71,2005970.75,1509178.0,0.75,Bearish,32.0,"Above 200 DMA, RSI recovering, Positive day move",0.27,3.9,17.33,1.83,9.51,5.26,-1.56,-5.61,12.07,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",49.45,Profit Booking Zone,74.82,1742.36,2042.31,17.22,83.46,80.0% of closes stayed inside the range | Range width 17.2% | Currently 83.5% through the range,,,46.35,9.23,-74.95,-68.56,,,,,,,,31.9699,21.4331,4.1459,6.0,0.374,323329.46,51.48,Financial Services,9.0,0.0,0.0,0.0,11.0,20.0,0.5,,"Revenue contraction, Earnings contraction",0.0,20.0,,38.74,12.0,"Revenue contraction, Earnings contraction",18.31,Avoid,"Above 200 DMA, RSI recovering, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 17.2% | Currently 83.5% through the range"
IRFC,Financial Services,Credit Services,136.62,-0.33,18.59,221.22,634.74,38.24,51.09,133.15,136.12,13041954.15,6596356.0,0.51,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",-4.9,7.8,-7.85,1.83,9.51,5.26,-6.73,-1.71,-13.11,10.0,Positive 3M return,89.56,Profit Booking Zone,79.14,116.76,139.08,19.12,88.97,80.0% of closes stayed inside the range | Range width 19.1% | Currently 89.0% through the range,3.21,0.36,25.25,25.3,-74.5,-73.15,743.81,34505.9,,172.48,404812.87,1467.53,1467.21,16.0765,12.0904,2.0307,3.3,0.33,115342.64,100.0,Financial Services,12.0,0.0,5.0,17.0,15.0,49.0,0.93,,"Revenue contraction, Earnings contraction, Very high debt",1.0,50.0,"High leverage is structural for this sector, Weak ROE for a leveraged-balance-sheet business",38.74,20.0,"Very high debt, Revenue contraction, Earnings contraction",18.31,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive 3M return, 80.0% of closes stayed inside the range | Range width 19.1% | Currently 89.0% through the range"
ICICIPRULI,Financial Services,Insurance - Life,648.7,1.73,378.11,792.99,71.56,18.2,56.22,626.64,643.69,1231479.05,2629729.0,2.14,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Positive day move",2.48,15.81,-1.55,1.83,9.51,5.26,0.65,6.3,-6.81,18.0,"Positive 1M return, Positive 3M return",79.67,Profit Booking Zone,85.28,550.17,645.12,17.26,100.0,80.0% of closes stayed inside the range | Range width 17.3% | Currently 100.0% through the range,2.41,0.09,,1.19,-63.66,-74.52,20.73,,,345.26,2600.0,,,43.0979,35.6732,5.3841,33.0,0.471,73415.47,10.44,Financial Services,0.0,0.0,7.0,0.0,9.0,16.0,0.64,,"Revenue contraction, Earnings contraction",-9.0,7.0,"Weak ROE for a leveraged-balance-sheet business, Expensive relative to book value for this sector",38.74,12.0,"Revenue contraction, Earnings contraction",18.26,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Positive day move, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 17.3% | Currently 100.0% through the range"
SUZLON,Industrials,Specialty Industrial Machinery,65.53,0.4,6.6,86.04,892.88,23.84,52.7,62.8,62.42,84950920.9,32254269.0,0.38,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",-1.77,13.99,4.15,1.83,9.51,5.26,-3.6,4.48,-1.11,20.0,"Positive 3M return, Positive 6M return",53.49,Profit Booking Zone,79.74,52.12,66.36,27.32,94.18,80.0% of closes stayed inside the range | Range width 27.3% | Currently 94.2% through the range,5.11,2.24,17.09,10.4,-71.27,-84.34,4.9,1.75,1.16,1931.0,311.0,,,20.7675,22.3752,6.6568,,0.657,65086.27,34.49,Capital Goods / Infra,6.0,0.0,18.0,0.0,4.0,28.0,0.79,Cash covers debt,"Revenue contraction, Earnings contraction",0.0,28.0,,30.91,15.0,"Low volume participation, Revenue contraction, Earnings contraction",18.19,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Cash covers debt, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 27.3% | Currently 94.2% through the range"
SBIN,Financial Services,Banks - Regional,797.48,0.59,463.91,878.22,71.9,9.19,56.67,780.79,761.85,10639382.8,4319538.0,0.41,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",-0.15,6.28,3.36,1.83,9.51,5.26,-1.98,-3.23,-1.9,20.0,"Positive 3M return, Positive 6M return",69.23,Profit Booking Zone,84.84,700.22,792.28,13.15,100.0,80.0% of closes stayed inside the range | Range width 13.1% | Currently 100.0% through the range,4.07,0.28,,23.9,-74.62,-72.66,112.62,,,390181.91,586170.04,,,11.5734,10.297,1.6754,1.63,0.385,998752.81,0.0,Banking,6.0,0.0,2.0,0.0,14.0,22.0,0.64,,"Revenue contraction, Earnings contraction",-5.0,17.0,Weak ROE for a leveraged-balance-sheet business,38.74,15.0,"Low volume participation, Revenue contraction, Earnings contraction",18.01,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 13.1% | Currently 100.0% through the range"
ADANIPORTS,Industrials,Marine Shipping,1418.42,-0.47,387.26,1599.91,266.27,11.34,54.91,1374.71,1256.63,2538429.5,608462.0,0.24,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",-2.74,19.29,16.75,1.83,9.51,5.26,-4.57,9.78,11.49,20.0,"Positive 3M return, Positive 6M return",53.49,Profit Booking Zone,80.56,1073.13,1425.15,32.8,98.09,80.0% of closes stayed inside the range | Range width 32.8% | Currently 98.1% through the range,,,46.46,36.32,-70.05,-70.12,,,,,,,,28.4908,21.3027,3.9976,45.0,0.507,383609.18,64.4,Capital Goods / Infra,12.0,0.0,0.0,0.0,11.0,23.0,0.5,,"Revenue contraction, Earnings contraction",0.0,23.0,,30.91,15.0,"Low volume participation, Revenue contraction, Earnings contraction",17.69,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 32.8% | Currently 98.1% through the range"
SBILIFE,Financial Services,Insurance - Life,1797.2,-0.58,1048.65,1929.64,71.38,6.86,48.44,1782.51,1599.39,1271168.8,685665.0,0.54,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",1.07,16.69,26.78,1.83,9.51,5.26,-0.76,7.18,21.52,53.0,"Positive 1M return, Positive 3M return, Positive 6M return, 6M Nifty outperformance, Positive across 1M/3M/6M",32.97,Profit Booking Zone,77.67,1425.19,1805.17,26.66,97.9,80.0% of closes stayed inside the range | Range width 26.7% | Currently 97.9% through the range,3.33,0.12,,1.52,-66.2,-75.37,,,,2440.03,,,,70.6291,52.3737,9.1193,15.0,0.366,183596.77,9.71,Financial Services,0.0,0.0,0.0,0.0,5.0,5.0,0.57,,"Revenue contraction, Earnings contraction",-9.0,0.0,"Weak ROE for a leveraged-balance-sheet business, Expensive relative to book value for this sector",38.74,12.0,"Revenue contraction, Earnings contraction",17.56,Avoid,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive 1M return, Positive 3M return, Positive 6M return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 26.7% | Currently 97.9% through the range"
WELCORP,Basic Materials,Steel,923.19,0.95,171.25,985.39,439.1,6.31,56.21,847.05,777.72,960310.2,352487.0,0.37,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",-3.63,8.46,13.5,1.83,9.51,5.26,-5.46,-1.05,8.24,20.0,"Positive 3M return, Positive 6M return",60.34,Profit Booking Zone,82.92,728.16,917.17,25.96,100.0,80.0% of closes stayed inside the range | Range width 26.0% | Currently 100.0% through the range,,,12.4,9.87,-73.34,-81.64,,,,,,,,21.3148,18.9284,5.3809,27.0,0.473,49249.35,38.4,Metals / Mining,6.0,0.0,0.0,0.0,11.0,17.0,0.5,,"Revenue contraction, Earnings contraction",0.0,17.0,,34.69,15.0,"Low volume participation, Revenue contraction, Earnings contraction",17.4,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 26.0% | Currently 100.0% through the range"
SHRIRAMFIN,Financial Services,Credit Services,665.29,0.11,213.18,710.44,212.08,6.36,50.8,647.89,615.48,5740736.85,3843226.0,0.67,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",-1.76,3.36,11.0,1.83,9.51,5.26,-3.59,-6.15,5.74,20.0,"Positive 3M return, Positive 6M return",69.23,Profit Booking Zone,81.58,526.8,675.25,28.18,93.29,80.0% of closes stayed inside the range | Range width 28.2% | Currently 93.3% through the range,,,,35.99,-72.71,-77.4,,,,,,,,19.735,15.5658,3.1889,1.22,0.606,262875.3,96.81,Financial Services,6.0,0.0,0.0,0.0,12.0,18.0,0.43,,"Revenue contraction, Earnings contraction",0.0,18.0,,38.74,16.0,"Revenue contraction, Earnings contraction, Limited fundamental data coverage",17.36,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 28.2% | Currently 93.3% through the range"
PAYTM,Technology,Software - Infrastructure,930.85,0.6,310.0,1062.95,200.27,12.43,59.01,886.17,827.37,4850724.4,1992624.0,0.41,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",-3.23,11.29,-5.25,1.83,9.51,5.26,-5.06,1.78,-10.51,10.0,Positive 3M return,81.08,Profit Booking Zone,82.66,723.45,924.03,27.73,100.0,80.0% of closes stayed inside the range | Range width 27.7% | Currently 100.0% through the range,,,-4.9,6.41,-72.2,118.66,,,,,,,,160.3586,51.8355,6.4407,,-0.307,103222.43,36.98,IT / Technology,3.0,10.0,0.0,0.0,3.0,16.0,0.43,,"Revenue contraction, Very high PE",0.0,16.0,,31.73,12.0,"Low volume participation, Revenue contraction, Limited fundamental data coverage",17.11,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 27.7% | Currently 100.0% through the range"
CUMMINSIND,Industrials,Specialty Industrial Machinery,3268.67,0.27,1088.43,4032.79,200.31,18.95,58.54,3063.38,3117.49,428417.9,230777.0,0.54,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",-1.24,10.2,3.26,1.83,9.51,5.26,-3.07,0.69,-2.0,20.0,"Positive 3M return, Positive 6M return",53.49,Profit Booking Zone,81.72,2717.63,3260.19,19.96,100.0,80.0% of closes stayed inside the range | Range width 20.0% | Currently 100.0% through the range,,,20.13,21.12,-72.03,-69.8,,,,,,,,62.7339,45.4491,17.5475,1.23,0.546,148717.8,35.46,Capital Goods / Infra,11.0,0.0,0.0,0.0,4.0,15.0,0.5,,"Revenue contraction, Earnings contraction",0.0,15.0,,30.91,12.0,"Revenue contraction, Earnings contraction",16.64,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 20.0% | Currently 100.0% through the range"
PREMIERENE,Technology,Solar,1056.74,0.49,772.91,1385.26,36.72,23.72,55.65,1030.57,1056.07,2650632.2,874030.0,0.33,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",0.44,18.33,-20.26,1.83,9.51,5.26,-1.39,8.82,-25.52,18.0,"Positive 1M return, Positive 3M return",60.81,Profit Booking Zone,79.52,891.32,1081.99,21.39,86.76,80.0% of closes stayed inside the range | Range width 21.4% | Currently 86.8% through the range,,,21.46,16.9,-72.07,-67.16,,,,,,,,27.5241,20.7582,10.7314,14.0,,46322.93,39.49,IT / Technology,10.0,0.0,0.0,0.0,9.0,19.0,0.5,,"Revenue contraction, Earnings contraction",5.0,24.0,Strong operating margin,31.73,15.0,"Low volume participation, Revenue contraction, Earnings contraction",16.41,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 21.4% | Currently 86.8% through the range"
PERSISTENT,Technology,Information Technology Services,5838.85,-0.92,1500.77,6700.89,289.06,12.86,49.89,5684.05,5629.96,453826.0,153281.0,0.34,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",3.87,23.0,-8.73,1.83,9.51,5.26,2.04,13.49,-13.99,43.0,"Positive 1M return, Strong 3M absolute return, 3M Nifty outperformance",35.14,Profit Booking Zone,76.31,5100.35,6021.31,18.06,80.19,80.0% of closes stayed inside the range | Range width 18.1% | Currently 80.2% through the range,,,15.53,12.75,-72.08,-69.65,,,,,,,,44.7405,30.8947,10.9263,65.0,0.082,85520.87,31.68,IT / Technology,8.0,0.0,0.0,0.0,7.0,15.0,0.5,,"Revenue contraction, Earnings contraction",0.0,15.0,,31.73,15.0,"Low volume participation, Revenue contraction, Earnings contraction",16.26,Avoid,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive 1M return, Strong 3M absolute return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 18.1% | Currently 80.2% through the range"
ADANIENT,Energy,Thermal Coal,2597.94,-0.46,1015.6,4182.39,155.8,37.88,57.5,2488.39,2523.87,1161243.3,370305.0,0.32,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",2.61,7.86,0.1,1.83,9.51,5.26,0.78,-1.65,-5.16,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",64.29,Profit Booking Zone,81.48,2218.93,2543.11,14.61,100.0,80.0% of closes stayed inside the range | Range width 14.6% | Currently 100.0% through the range,,,9.23,4.03,-77.52,-87.53,,,,,,,,52.0792,44.307,4.7693,4.0,0.808,424857.17,43.31,Metals / Mining,0.0,0.0,0.0,0.0,9.0,9.0,0.5,,"Revenue contraction, Earnings contraction",0.0,9.0,,39.27,15.0,"Low volume participation, Revenue contraction, Earnings contraction",16.04,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 14.6% | Currently 100.0% through the range"
NESTLEIND,Consumer Defensive,Packaged Foods,1184.28,0.61,860.07,1360.46,37.7,12.95,51.37,1178.29,1140.04,2578515.9,790114.0,0.31,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",-0.59,7.0,9.91,1.83,9.51,5.26,-2.42,-2.51,4.65,20.0,"Positive 3M return, Positive 6M return",52.08,Profit Booking Zone,84.34,1077.22,1191.08,10.57,94.03,80.0% of closes stayed inside the range | Range width 10.6% | Currently 94.0% through the range,,,18.59,12.74,-74.73,-79.84,,,,,,,,76.4587,60.7096,56.3512,80.0,0.426,290596.98,55.13,FMCG / Consumer,10.0,0.0,0.0,0.0,5.0,15.0,0.5,,"Revenue contraction, Earnings contraction",0.0,15.0,,29.76,15.0,"Low volume participation, Revenue contraction, Earnings contraction",15.96,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 10.6% | Currently 94.0% through the range"
SAIL,Basic Materials,Steel,133.05,-1.3,69.99,171.84,90.12,22.57,59.39,124.05,116.97,12695047.1,7161066.0,0.56,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",-0.24,13.65,18.1,1.83,9.51,5.26,-2.07,4.14,12.84,20.0,"Positive 3M return, Positive 6M return",60.34,Profit Booking Zone,79.89,103.9,130.08,25.19,100.0,80.0% of closes stayed inside the range | Range width 25.2% | Currently 100.0% through the range,,,5.12,2.87,-74.71,-68.61,,,,,,,,16.7147,10.9697,1.1918,92.0,1.029,71871.14,51.8,Metals / Mining,0.0,0.0,0.0,0.0,15.0,15.0,0.5,,"Revenue contraction, Earnings contraction",0.0,15.0,,34.69,12.0,"Revenue contraction, Earnings contraction",15.95,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 25.2% | Currently 100.0% through the range"
BANKINDIA,Financial Services,Banks - Regional,114.08,-0.57,40.78,144.31,179.78,20.95,53.12,110.98,101.81,12264326.05,7342255.0,0.6,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",-1.85,6.23,17.64,1.83,9.51,5.26,-3.68,-3.28,12.38,20.0,"Positive 3M return, Positive 6M return",69.23,Profit Booking Zone,79.1,89.7,114.73,27.9,97.43,80.0% of closes stayed inside the range | Range width 27.9% | Currently 97.4% through the range,2.26,0.17,,21.89,-73.5,-80.84,157.8,,,104772.41,127695.09,,,5.3869,5.6026,0.7284,3.25,0.777,66241.31,0.0,Banking,6.0,0.0,0.0,0.0,12.0,18.0,0.64,,"Revenue contraction, Earnings contraction",-5.0,13.0,Weak ROE for a leveraged-balance-sheet business,38.74,12.0,"Revenue contraction, Earnings contraction",15.86,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 27.9% | Currently 97.4% through the range"
PRESTIGE,Real Estate,Real Estate - Diversified,1609.12,0.76,388.74,2067.83,313.93,22.18,49.2,1522.09,1507.31,755951.55,280539.0,0.37,Bullish,47.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive day move",-5.93,35.72,-2.97,1.83,9.51,5.26,-7.76,26.21,-8.23,35.0,"Strong 3M absolute return, 3M Nifty outperformance",20.0,Profit Booking Zone,74.53,1131.33,1661.5,46.86,90.12,80.0% of closes stayed inside the range | Range width 46.9% | Currently 90.1% through the range,,,29.37,12.68,-67.98,-37.43,,,,,,,,60.0718,27.7803,4.2105,13.0,0.445,68516.26,58.8,Cement / Realty,11.0,0.0,0.0,0.0,7.0,18.0,0.5,,"Revenue contraction, Earnings contraction",0.0,18.0,,22.9,15.0,"Low volume participation, Revenue contraction, Earnings contraction",15.24,Avoid,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive day move, Strong 3M absolute return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 46.9% | Currently 90.1% through the range"
