symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
COLPAL,Consumer Defensive,Household & Personal Products,1874.01,0.34,1327.04,3733.22,41.22,49.8,28.1,2097.94,2192.71,458398.2,317292.0,0.69,Bearish,9.0,"Oversold RSI, Positive day move",-12.51,-10.18,-18.98,-9.19,-10.46,-8.75,-3.32,0.28,-10.23,0.0,,74.0,Accumulation Zone,74.04,2050.96,2189.98,6.78,0.0,80.0% of closes stayed inside the range | Range width 6.8% | Currently 0.0% through the range,,,27.55,21.99,3.68,1.01,,,,,,,,40.4887,34.0636,34.4253,2.39,0.522,54533.12,68.93,FMCG / Consumer,12.0,2.0,0.0,0.0,7.0,21.0,0.5,,,0.0,21.0,,20.73,8.0,Below 200 DMA,4.71,Avoid,"Oversold RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 6.8% | Currently 0.0% through the range"
GODFRYPHLP,Consumer Defensive,Tobacco,1962.79,-0.23,328.0,3868.28,498.41,49.26,42.33,2076.61,2772.21,923470.1,226742.0,0.25,Bearish,8.0,Weak but watchable RSI,-21.09,-29.25,-42.63,-9.19,-10.46,-8.75,-11.9,-18.79,-33.88,0.0,,74.0,Accumulation Zone,65.34,1990.26,3251.57,63.37,0.0,80.0% of closes stayed inside the range | Range width 63.4% | Currently 0.0% through the range,,,19.21,18.89,23.24,-3.65,,,,,,,,25.0856,19.6164,5.5211,2.25,0.33,34300.39,43.61,FMCG / Consumer,11.0,8.0,0.0,0.0,11.0,30.0,0.5,,Earnings contraction,0.0,30.0,,20.73,11.0,"Below 200 DMA, Low volume participation",4.61,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 63.4% | Currently 0.0% through the range"
3MINDIA,Industrials,Conglomerates,31809.33,-2.15,20146.33,39386.18,57.89,19.24,34.66,34411.15,31805.41,4051.65,4927.0,1.22,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Normal volume support",-12.54,-7.84,6.66,-9.19,-10.46,-8.75,-3.35,2.62,15.41,25.0,"Positive 6M return, 6M Nifty outperformance",35.06,Lower Range Watch,69.19,28968.47,35615.7,22.95,42.74,80.0% of closes stayed inside the range | Range width 22.9% | Currently 42.7% through the range,,,17.49,-5.05,2.68,-134.92,,,,,,,,77.736,47.6971,22.8946,44.0,0.273,40481.03,41.86,Capital Goods / Infra,3.0,0.0,0.0,0.0,5.0,8.0,0.5,,"Negative net margin, Earnings contraction",0.0,8.0,,23.68,15.0,"Negative net margin, Earnings contraction",4.6,Avoid,"Above 200 DMA, Weak but watchable RSI, Normal volume support, Positive 6M return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 22.9% | Currently 42.7% through the range"
TIINDIA,Industrials,Conglomerates,2535.92,0.29,2024.31,4798.42,25.27,47.15,48.73,2478.31,2839.62,632712.0,389938.0,0.62,Bullish,32.0,"Above 50 DMA, RSI recovering, Positive day move",1.97,-3.62,-25.09,-9.19,-10.46,-8.75,11.16,6.84,-16.34,18.0,"Positive 1M return, 1M Nifty outperformance",41.38,Accumulation Zone,72.34,2351.53,3129.67,33.09,23.7,80.8% of closes stayed inside the range | Range width 33.1% | Currently 23.7% through the range,,,7.28,2.93,9.3,-16.6,,,,,,,,86.5549,37.3799,7.089,16.0,-0.3,54955.18,31.7,Capital Goods / Infra,0.0,5.0,0.0,0.0,5.0,10.0,0.5,,"Earnings contraction, Very high PE",0.0,10.0,,23.68,15.0,"Below 200 DMA, Earnings contraction",4.55,Avoid,"Above 50 DMA, RSI recovering, Positive day move, Positive 1M return, 1M Nifty outperformance, 80.8% of closes stayed inside the range | Range width 33.1% | Currently 23.7% through the range"
TATACOMM,Communication Services,Telecom Services,1404.03,-1.67,1021.76,2123.7,37.41,33.89,36.6,1579.18,1690.77,332756.0,269220.0,0.81,Bearish,8.0,Weak but watchable RSI,-14.47,-22.35,-15.85,-9.19,-10.46,-8.75,-5.28,-11.89,-7.1,0.0,,73.33,Accumulation Zone,70.74,1481.89,1887.96,27.4,0.0,80.0% of closes stayed inside the range | Range width 27.4% | Currently 0.0% through the range,,,7.7,5.9,3.84,92.27,,,,,,,,52.3267,22.1678,14.3548,100.0,0.816,49484.61,27.46,Telecom,0.0,12.0,0.0,0.0,7.0,19.0,0.5,,,0.0,19.0,,25.91,8.0,Below 200 DMA,4.54,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 27.4% | Currently 0.0% through the range"
LICI,Financial Services,Insurance - Life,379.48,1.4,252.0,589.19,50.59,35.59,35.79,407.26,430.26,2072292.6,2091196.0,1.01,Bearish,18.0,"Weak but watchable RSI, Normal volume support, Positive day move",-10.12,-8.83,-12.67,-9.19,-10.46,-8.75,-0.93,1.63,-3.92,0.0,,73.71,Accumulation Zone,75.18,395.24,441.75,11.77,0.0,80.0% of closes stayed inside the range | Range width 11.8% | Currently 0.0% through the range,,,,5.47,4.96,18.01,,,,,,,,8.5468,7.091,2.9869,2.46,0.543,527504.82,11.08,Financial Services,0.0,10.0,0.0,0.0,15.0,25.0,0.43,,,0.0,25.0,,20.95,12.0,"Below 200 DMA, Limited fundamental data coverage",4.39,Avoid,"Weak but watchable RSI, Normal volume support, Positive day move, 80.0% of closes stayed inside the range | Range width 11.8% | Currently 0.0% through the range"
LODHA,Real Estate,Real Estate - Development,794.11,-2.57,352.0,1635.9,125.6,51.46,20.77,986.96,1168.13,1531499.6,2237596.0,1.46,Bearish,14.0,"Oversold RSI, Volume expansion",-25.32,-26.9,-33.85,-9.19,-10.46,-8.75,-16.13,-16.44,-25.1,0.0,,60.0,Breakdown Risk,35.0,903.5,1194.0,32.15,0.0,80.0% of closes stayed inside the range | Range width 32.2% | Currently 0.0% through the range | Below lower band on elevated volume,,,28.2,20.48,33.82,41.83,,,,,,,,29.4089,24.8976,5.1863,35.0,0.623,120770.28,43.66,Cement / Realty,12.0,20.0,0.0,0.0,11.0,43.0,0.5,,,0.0,43.0,,12.0,16.0,"Below 200 DMA, Extreme RSI weakness",4.35,Avoid,"Oversold RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 32.2% | Currently 0.0% through the range | Below lower band on elevated volume"
TMCV,Consumer Cyclical,Auto Manufacturers,414.97,0.58,302.88,503.32,37.01,17.55,37.76,452.77,,10592500.0,12096032.0,1.14,Bearish,18.0,"Weak but watchable RSI, Normal volume support, Positive day move",-11.56,6.42,,-9.19,-10.46,-8.75,-2.37,16.88,,25.0,"Positive 3M return, 3M Nifty outperformance",17.97,Neutral Range,63.97,321.65,474.55,47.53,61.03,80.0% of closes stayed inside the range | Range width 47.5% | Currently 61.0% through the range,,,8.61,3.24,-62.39,-77.93,,,,,,,,54.6711,20.599,13.2168,89.0,,168317.81,32.34,Automobile,0.0,0.0,0.0,0.0,7.0,7.0,0.5,,"Revenue contraction, Earnings contraction",0.0,7.0,,20.3,12.0,"Revenue contraction, Earnings contraction",4.24,Avoid,"Weak but watchable RSI, Normal volume support, Positive day move, Positive 3M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 47.5% | Currently 61.0% through the range"
HDFCAMC,Financial Services,Asset Management,2334.83,-0.63,732.04,2903.74,218.95,19.59,36.56,2541.38,2625.59,973453.25,771952.0,0.79,Bearish,8.0,Weak but watchable RSI,-12.67,-10.71,-18.43,-9.19,-10.46,-8.75,-3.48,-0.25,-9.68,0.0,,73.71,Accumulation Zone,72.79,2424.41,2757.14,13.72,0.0,80.0% of closes stayed inside the range | Range width 13.7% | Currently 0.0% through the range,,,79.81,71.57,11.05,2.93,,,,,,,,36.6284,28.3148,11.5587,2.15,0.554,106767.91,88.85,Financial Services,12.0,5.0,0.0,0.0,7.0,24.0,0.5,,,-4.0,20.0,Expensive relative to book value for this sector,20.95,8.0,Below 200 DMA,4.14,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 13.7% | Currently 0.0% through the range"
ICICIBANK,Financial Services,Banks - Regional,1234.99,-0.38,770.28,1476.07,60.33,16.33,31.39,1355.53,1379.16,17483871.7,16421006.0,0.94,Bearish,8.0,Weak but watchable RSI,-10.33,-8.03,-12.4,-9.19,-10.46,-8.75,-1.14,2.43,-3.65,0.0,,73.71,Accumulation Zone,74.0,1324.09,1399.05,5.66,0.0,80.0% of closes stayed inside the range | Range width 5.7% | Currently 0.0% through the range,3.6,0.46,,35.53,1.99,-6.13,61.77,,,179377.34,215435.55,,,18.4855,15.2309,2.6994,84.0,0.261,1026998.09,0.0,Banking,6.0,0.0,4.0,0.0,15.0,25.0,0.64,,Earnings contraction,-5.0,20.0,Weak ROE for a leveraged-balance-sheet business,20.95,8.0,Below 200 DMA,4.14,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 5.7% | Currently 0.0% through the range"
ANTHEM,Healthcare,Biotechnology,643.17,1.47,577.64,871.23,11.34,26.18,44.32,646.97,,275806.0,180878.0,0.66,Bearish,18.0,"Weak but watchable RSI, Near 52W low zone, Positive day move",-7.4,-5.02,-24.76,-9.19,-10.46,-8.75,1.79,5.44,-16.01,0.0,,80.0,Accumulation Zone,70.53,615.27,759.54,23.45,19.34,80.0% of closes stayed inside the range | Range width 23.4% | Currently 19.3% through the range,,,28.99,21.93,-23.07,-46.48,,,,,,,,87.7523,57.5323,16.2171,22.0,,49340.95,61.66,IT / Technology,12.0,0.0,0.0,0.0,5.0,17.0,0.5,,"Revenue contraction, Earnings contraction, Very high PE",5.0,22.0,Strong operating margin,25.8,12.0,"Revenue contraction, Earnings contraction",4.07,Avoid,"Weak but watchable RSI, Near 52W low zone, Positive day move, 80.0% of closes stayed inside the range | Range width 23.4% | Currently 19.3% through the range"
SBICARD,Financial Services,Credit Services,688.75,-0.79,643.76,1023.66,6.99,32.72,30.88,766.54,851.18,1378331.05,2019181.0,1.46,Bearish,26.0,"Weak but watchable RSI, Near 52W low with stable RSI, Volume expansion",-13.41,-20.58,-22.49,-9.19,-10.46,-8.75,-4.22,-10.12,-13.74,0.0,,73.71,Breakdown Risk,35.0,727.61,908.27,24.83,0.0,80.0% of closes stayed inside the range | Range width 24.8% | Currently 0.0% through the range | Below lower band on elevated volume,,,,13.19,4.62,0.12,,,,,,,,27.1772,18.3719,3.9751,38.0,0.246,62484.85,24.65,Financial Services,5.0,2.0,0.0,0.0,11.0,18.0,0.43,,,0.0,18.0,,20.95,12.0,"Below 200 DMA, Limited fundamental data coverage",3.94,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 24.8% | Currently 0.0% through the range | Below lower band on elevated volume"
UNOMINDA,Consumer Cyclical,Auto Parts,1065.35,2.65,431.26,1378.85,147.03,22.74,41.69,1160.69,1194.3,1026654.25,1061778.0,1.03,Bearish,23.0,"Weak but watchable RSI, Normal volume support, Strong positive day move",-10.37,-15.78,-18.65,-9.19,-10.46,-8.75,-1.18,-5.32,-9.9,0.0,,67.19,Accumulation Zone,75.46,1119.39,1308.51,16.89,0.0,80.0% of closes stayed inside the range | Range width 16.9% | Currently 0.0% through the range,,,7.46,5.51,4.24,-9.0,,,,,,,,59.307,38.9381,10.4196,21.0,0.289,71167.06,34.04,Automobile,0.0,2.0,0.0,0.0,7.0,9.0,0.5,,Earnings contraction,0.0,9.0,,20.3,8.0,Below 200 DMA,3.94,Avoid,"Weak but watchable RSI, Normal volume support, Strong positive day move, 80.0% of closes stayed inside the range | Range width 16.9% | Currently 0.0% through the range"
ZYDUSLIFE,Healthcare,Drug Manufacturers - Specialty & Generic,889.7,1.64,341.92,1308.13,160.2,31.99,45.57,898.93,949.57,631229.1,424095.0,0.67,Bearish,17.0,"RSI recovering, Positive day move",-1.32,-3.16,-15.02,-9.19,-10.46,-8.75,7.87,7.3,-6.27,10.0,1M Nifty outperformance,50.0,Accumulation Zone,74.51,886.46,990.36,11.72,3.12,80.0% of closes stayed inside the range | Range width 11.7% | Currently 3.1% through the range,,,19.06,15.37,4.85,-28.95,,,,,,,,26.8374,24.5592,4.4723,8.0,0.37,120199.21,72.11,Pharma / Healthcare,10.0,2.0,0.0,0.0,11.0,23.0,0.5,,Earnings contraction,0.0,23.0,,25.8,15.0,"Below 200 DMA, Earnings contraction",3.67,Avoid,"RSI recovering, Positive day move, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 11.7% | Currently 3.1% through the range"
HYUNDAI,Consumer Cyclical,Auto Manufacturers,1932.54,-0.03,1512.47,2862.66,27.77,32.49,33.0,2154.96,2243.85,584146.85,678486.0,1.16,Bearish,13.0,"Weak but watchable RSI, Normal volume support",-10.55,-15.81,-28.29,-9.19,-10.46,-8.75,-1.36,-5.35,-19.54,0.0,,67.19,Accumulation Zone,73.89,2110.78,2392.79,13.36,0.0,80.0% of closes stayed inside the range | Range width 13.4% | Currently 0.0% through the range,,,8.23,7.01,8.89,-9.85,,,,,,,,36.0999,24.5077,9.0955,95.0,,182009.21,28.22,Automobile,3.0,5.0,0.0,0.0,7.0,15.0,0.5,,Earnings contraction,0.0,15.0,,20.3,8.0,Below 200 DMA,3.54,Avoid,"Weak but watchable RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 13.4% | Currently 0.0% through the range"
SBILIFE,Financial Services,Insurance - Life,1896.9,-0.33,1048.65,2129.04,80.89,10.9,38.08,2013.54,1913.86,1006526.25,1782505.0,1.77,Bearish,18.0,"Weak but watchable RSI, Volume expansion",-7.02,-6.35,4.27,-9.19,-10.46,-8.75,2.17,4.11,13.02,10.0,Positive 6M return,41.24,Accumulation Zone,70.85,1831.2,2068.2,12.94,27.72,80.0% of closes stayed inside the range | Range width 12.9% | Currently 27.7% through the range,3.03,0.11,,1.25,18.19,-2.97,,,,1914.36,,,,70.6291,52.3737,9.1193,15.0,0.366,183596.77,9.71,Financial Services,0.0,8.0,0.0,0.0,5.0,13.0,0.57,,Earnings contraction,-9.0,4.0,"Weak ROE for a leveraged-balance-sheet business, Expensive relative to book value for this sector",20.95,8.0,Below 200 DMA,3.54,Avoid,"Weak but watchable RSI, Volume expansion, Positive 6M return, 80.0% of closes stayed inside the range | Range width 12.9% | Currently 27.7% through the range"
JIOFIN,Financial Services,Asset Management,238.74,-0.06,197.88,393.16,20.65,39.28,41.23,258.31,295.8,14381127.3,15021105.0,1.04,Bearish,18.0,"Weak but watchable RSI, Near 52W low zone, Normal volume support",-7.46,-19.41,-24.59,-9.19,-10.46,-8.75,1.73,-8.95,-15.84,0.0,,73.71,Accumulation Zone,72.95,243.43,308.35,26.67,0.0,80.0% of closes stayed inside the range | Range width 26.7% | Currently 0.0% through the range,,,79.75,39.19,64.82,-17.15,,,,,,,,79.7664,57.4103,1.211,24.0,0.502,169073.43,100.0,Financial Services,12.0,10.0,0.0,0.0,9.0,31.0,0.5,,Earnings contraction,0.0,31.0,,20.95,15.0,"Below 200 DMA, Earnings contraction",3.49,Avoid,"Weak but watchable RSI, Near 52W low zone, Normal volume support, 80.0% of closes stayed inside the range | Range width 26.7% | Currently 0.0% through the range"
LTTS,Technology,Information Technology Services,3193.09,-2.55,2976.44,5836.77,7.28,45.29,41.47,3597.28,4084.04,355829.45,159292.0,0.45,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",-6.31,-28.48,-26.17,-9.19,-10.46,-8.75,2.88,-18.02,-17.42,0.0,,65.85,Accumulation Zone,71.04,3287.08,4490.1,36.6,0.0,80.0% of closes stayed inside the range | Range width 36.6% | Currently 0.0% through the range,,,14.61,10.35,10.84,-4.15,,,,,,,,29.6906,22.045,5.8609,1.59,0.154,37964.09,40.76,IT / Technology,6.0,5.0,0.0,0.0,10.0,21.0,0.5,,Earnings contraction,0.0,21.0,,20.57,11.0,"Below 200 DMA, Low volume participation",3.44,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, 80.0% of closes stayed inside the range | Range width 36.6% | Currently 0.0% through the range"
KOTAKBANK,Financial Services,Banks - Regional,366.12,-0.38,307.55,459.06,19.05,20.25,28.9,410.26,416.8,18055507.75,17077194.0,0.95,Bearish,9.0,"Oversold RSI, Near 52W low zone",-11.92,-15.08,-10.75,-9.19,-10.46,-8.75,-2.73,-4.62,-2.0,0.0,,73.71,Accumulation Zone,73.66,398.23,435.31,9.31,0.0,80.0% of closes stayed inside the range | Range width 9.3% | Currently 0.0% through the range,,,,24.07,6.69,10.11,,,,,,,,19.2649,15.2838,2.1432,17.0,0.275,388409.46,0.0,Banking,6.0,7.0,0.0,0.0,15.0,28.0,0.43,,,0.0,28.0,,20.95,12.0,"Below 200 DMA, Limited fundamental data coverage",3.19,Avoid,"Oversold RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 9.3% | Currently 0.0% through the range"
ETERNAL,Consumer Cyclical,Internet Retail,232.29,1.55,44.35,368.45,423.77,36.95,41.19,265.01,291.5,59132534.05,55775443.0,0.94,Bearish,13.0,"Weak but watchable RSI, Positive day move",-14.52,-18.79,-31.24,-9.19,-10.46,-8.75,-5.33,-8.33,-22.49,0.0,,67.19,Accumulation Zone,70.18,242.36,334.65,38.08,0.0,80.0% of closes stayed inside the range | Range width 38.1% | Currently 0.0% through the range,,,-0.44,0.63,127.64,308.0,,,,,,,,713.75,82.0471,9.2835,,0.225,289095.37,35.19,Consumer Discretionary,0.0,20.0,0.0,0.0,3.0,23.0,0.43,,Very high PE,0.0,23.0,,20.3,12.0,"Below 200 DMA, Limited fundamental data coverage",2.34,Avoid,"Weak but watchable RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 38.1% | Currently 0.0% through the range"
BAJAJHLDNG,Financial Services,Asset Management,9395.25,-1.67,4965.59,14510.04,89.21,35.25,28.63,10555.5,12107.46,63809.35,42855.0,0.67,Bearish,4.0,Oversold RSI,-14.98,-14.68,-29.02,-9.19,-10.46,-8.75,-5.79,-4.22,-20.27,0.0,,73.71,Accumulation Zone,71.22,10473.95,12416.71,18.55,0.0,80.0% of closes stayed inside the range | Range width 18.5% | Currently 0.0% through the range,,,,94.52,5.23,29.33,,,,,,,,14.5501,,1.7617,1.39,0.154,128866.75,98.98,Financial Services,6.0,12.0,0.0,0.0,11.0,29.0,0.43,,,0.0,29.0,,20.95,12.0,"Below 200 DMA, Limited fundamental data coverage",2.29,Avoid,"Oversold RSI, 80.0% of closes stayed inside the range | Range width 18.5% | Currently 0.0% through the range"
VMM,Consumer Cyclical,Department Stores,102.3,-0.72,95.99,157.6,6.57,35.09,36.01,119.4,134.66,56274982.35,9665825.0,0.17,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",-13.76,-25.91,-30.1,-9.19,-10.46,-8.75,-4.57,-15.45,-21.35,0.0,,67.19,Accumulation Zone,72.17,114.6,147.91,29.07,0.0,80.0% of closes stayed inside the range | Range width 29.1% | Currently 0.0% through the range,,,11.92,8.53,23.11,105.45,,,,,,,,56.8421,39.8039,6.7954,,,50595.94,28.5,Consumer Discretionary,6.0,18.0,0.0,0.0,5.0,29.0,0.43,,,0.0,29.0,,20.3,15.0,"Below 200 DMA, Low volume participation, Limited fundamental data coverage",2.2,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, 80.0% of closes stayed inside the range | Range width 29.1% | Currently 0.0% through the range"
LTM,Technology,Information Technology Services,4241.95,2.39,3703.55,6592.7,14.54,35.66,33.22,5144.1,5359.52,309891.2,1110895.0,3.58,Bearish,38.0,"Weak but watchable RSI, Near 52W low zone, Strong volume expansion, Strong positive day move",-13.32,-30.64,-21.88,-9.19,-10.46,-8.75,-4.13,-20.18,-13.13,0.0,,65.85,Accumulation Zone,74.69,4289.25,6134.24,43.01,0.0,80.0% of closes stayed inside the range | Range width 43.0% | Currently 0.0% through the range,4.1,2.83,16.11,9.0,9.56,-22.61,9.85,3.19,3.19,1972.3,2333.2,-1032.9,-574.2,27.0482,20.7158,5.7545,1.55,0.261,141177.8,29.77,IT / Technology,6.0,5.0,17.0,0.0,10.0,38.0,1.0,,"Earnings contraction, Negative operating cash flow, Negative free cash flow",0.0,38.0,,20.57,24.0,"Below 200 DMA, Earnings contraction, Negative operating cash flow, Negative free cash flow",1.89,Avoid,"Weak but watchable RSI, Near 52W low zone, Strong volume expansion, Strong positive day move, 80.0% of closes stayed inside the range | Range width 43.0% | Currently 0.0% through the range"
PIIND,Basic Materials,Agricultural Inputs,2899.09,0.64,2827.12,4758.45,2.55,39.07,37.12,3100.24,3550.48,223711.0,519308.0,2.32,Bearish,36.0,"Weak but watchable RSI, Near 52W low with stable RSI, Strong volume expansion, Positive day move",-3.39,-10.32,-21.36,-9.19,-10.46,-8.75,5.8,0.14,-12.61,10.0,1M Nifty outperformance,52.54,Breakdown Risk,35.0,3037.94,3568.68,17.47,0.0,80.0% of closes stayed inside the range | Range width 17.5% | Currently 0.0% through the range | Below lower band on elevated volume,,,14.93,22.63,-26.52,-23.94,,,,,,,,35.5884,23.3804,3.3541,55.0,,37668.63,57.49,General,9.0,0.0,0.0,0.0,9.0,18.0,0.5,,"Revenue contraction, Earnings contraction",0.0,18.0,,26.96,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",1.84,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Strong volume expansion, Positive day move, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 17.5% | Currently 0.0% through the range | Below lower band on elevated volume"
ENDURANCE,Consumer Cyclical,Auto Parts,2270.95,0.19,1160.92,3067.27,95.62,25.96,33.99,2475.3,2644.38,84342.1,51767.0,0.61,Bearish,13.0,"Weak but watchable RSI, Positive day move",-6.88,-15.41,-21.69,-9.19,-10.46,-8.75,2.31,-4.95,-12.94,0.0,,67.19,Accumulation Zone,72.93,2412.78,2890.56,19.8,0.0,80.0% of closes stayed inside the range | Range width 19.8% | Currently 0.0% through the range,,,8.29,6.14,0.71,-2.48,,,,,,,,44.723,30.1333,6.2092,38.0,0.723,42475.96,42.33,Automobile,3.0,0.0,0.0,0.0,7.0,10.0,0.5,,Earnings contraction,0.0,10.0,,20.3,8.0,Below 200 DMA,1.8,Avoid,"Weak but watchable RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 19.8% | Currently 0.0% through the range"
PAYTM,Technology,Software - Infrastructure,1054.3,1.2,310.0,1381.8,240.1,23.7,44.73,1153.92,1166.7,2616225.85,2527519.0,0.97,Bearish,13.0,"Weak but watchable RSI, Positive day move",-7.97,-21.09,-14.24,-9.19,-10.46,-8.75,1.22,-10.63,-5.49,0.0,,65.85,Accumulation Zone,72.03,1058.89,1332.15,25.81,0.0,80.0% of closes stayed inside the range | Range width 25.8% | Currently 0.0% through the range,,,1.05,10.26,14.39,82.93,,,,,,,,160.3586,51.8355,6.4407,,-0.307,103222.43,36.98,IT / Technology,3.0,15.0,0.0,0.0,3.0,21.0,0.43,,Very high PE,0.0,21.0,,20.57,12.0,"Below 200 DMA, Limited fundamental data coverage",1.69,Avoid,"Weak but watchable RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 25.8% | Currently 0.0% through the range"
HONAUT,Industrials,Electrical Equipment & Parts,28250.12,-0.44,28120.49,59548.55,0.46,52.56,25.86,31555.58,35473.09,5597.55,5327.0,0.95,Bearish,9.0,"Oversold RSI, Near 52W low zone",-8.91,-15.75,-24.06,-9.19,-10.46,-8.75,0.28,-5.29,-15.31,0.0,,75.29,Accumulation Zone,72.27,30556.6,36224.58,18.55,0.0,80.0% of closes stayed inside the range | Range width 18.5% | Currently 0.0% through the range,,,11.54,10.37,-1.22,-2.73,,,,,,,,60.9754,45.3198,7.4533,29.0,0.513,33283.77,38.95,Capital Goods / Infra,6.0,0.0,0.0,0.0,5.0,11.0,0.5,,"Revenue contraction, Earnings contraction",0.0,11.0,,23.68,8.0,Below 200 DMA,1.65,Avoid,"Oversold RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 18.5% | Currently 0.0% through the range"
CHOLAFIN,Financial Services,Credit Services,1440.5,-1.0,654.07,1830.13,120.24,21.29,26.27,1660.65,1619.43,1970772.75,2452413.0,1.24,Bearish,9.0,"Oversold RSI, Normal volume support",-14.08,-12.53,-9.14,-9.19,-10.46,-8.75,-4.89,-2.07,-0.39,0.0,,73.71,Accumulation Zone,73.63,1589.83,1740.67,9.49,0.0,80.0% of closes stayed inside the range | Range width 9.5% | Currently 0.0% through the range,,,,29.57,12.3,13.37,,,,,,,,28.3753,19.5308,5.3643,7.0,0.477,163765.54,99.93,Financial Services,6.0,10.0,0.0,0.0,11.0,27.0,0.43,,,-4.0,23.0,Expensive relative to book value for this sector,20.95,12.0,"Below 200 DMA, Limited fundamental data coverage",1.44,Avoid,"Oversold RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 9.5% | Currently 0.0% through the range"
DMART,Consumer Defensive,Discount Stores,3770.8,-0.98,3292.0,5484.85,14.54,31.25,42.72,3829.26,4117.66,432832.6,386084.0,0.89,Bearish,13.0,"Weak but watchable RSI, Near 52W low zone",-1.65,-1.28,-20.79,-9.19,-10.46,-8.75,7.54,9.18,-12.04,10.0,1M Nifty outperformance,36.0,Accumulation Zone,72.71,3734.54,4277.21,14.53,6.68,80.0% of closes stayed inside the range | Range width 14.5% | Currently 6.7% through the range,,,6.6,4.73,10.64,10.73,,,,,,,,85.8843,58.628,10.7462,,0.228,263507.36,15.19,General,0.0,10.0,0.0,0.0,3.0,13.0,0.43,,Very high PE,0.0,13.0,,20.73,12.0,"Below 200 DMA, Limited fundamental data coverage",1.41,Avoid,"Weak but watchable RSI, Near 52W low zone, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 14.5% | Currently 6.7% through the range"
SIEMENS,Industrials,Specialty Industrial Machinery,3114.3,1.64,1540.11,4732.24,102.21,34.19,45.49,3125.1,3148.04,461673.95,336513.0,0.73,Bearish,17.0,"RSI recovering, Positive day move",0.72,1.81,-5.81,-9.19,-10.46,-8.75,9.91,12.27,2.94,43.0,"Positive 1M return, Positive 3M return, 1M Nifty outperformance, 3M Nifty outperformance",22.99,Lower Range Watch,69.66,3005.98,3294.2,9.59,37.58,80.0% of closes stayed inside the range | Range width 9.6% | Currently 37.6% through the range,,,9.15,7.24,-77.94,-86.82,,,,,,,,84.7533,59.3557,10.3412,45.0,0.57,143124.83,28.2,Capital Goods / Infra,3.0,0.0,0.0,0.0,5.0,8.0,0.5,,"Revenue contraction, Earnings contraction, Very high PE",0.0,8.0,,23.68,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",1.35,Avoid,"RSI recovering, Positive day move, Positive 1M return, Positive 3M return, 1M Nifty outperformance, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 9.6% | Currently 37.6% through the range"
