symbol,sector,industry,current_price,day_change_pct,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,volume_ratio,trend,technical_score,technical_reasons,relative_strength_score,return_1m,return_3m,return_6m,sector_bucket,fundamental_score,sector_adjustment,sector_adjusted_fundamental_score,debt_to_equity,net_profit_margin,revenue_growth,earnings_growth,operating_cashflow_cr,free_cashflow_cr,fundamental_data_coverage,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons,low_52w,high_52w,avg_volume_20d,latest_volume,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_reasons,fundamental_risk_reasons,sector_adjustment_reasons
RPTECH,Technology,Electronics & Computer Distribution,552.93,-0.24,127.69,3.62,66.89,461.39,366.58,0.92,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",100.0,10.33,50.17,69.35,IT / Technology,63.0,0.0,63.0,50.41,1.75,292.7,277.41,113.69,105.44,1.0,43.68,0.0,,68.6,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 53.6% | Currently 100.0% through the range",242.84,573.68,266050.6,244051.0,-2.64,-7.84,-9.28,12.97,58.01,78.63,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",6.91,Profit Booking Zone,78.69,341.54,524.74,53.64,100.0,80.8% of closes stayed inside the range | Range width 53.6% | Currently 100.0% through the range,13.71,5.21,3.02,1.6,0.82,81.21,1020.79,16.6109,,2.6959,26.0,0.807,5460.12,5.29,6.0,20.0,8.0,17.0,12.0,,,
MSPL,Basic Materials,Steel,40.97,0.76,449.93,36.5,55.46,36.48,34.53,4.1,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Positive day move",95.0,11.76,27.75,17.66,Metals / Mining,52.0,2.0,54.0,31.18,1.19,344.96,514.65,148.19,88.8,0.93,40.31,0.0,,66.2,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Positive day move, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 38.8% | Currently 100.0% through the range",7.45,64.52,2153328.9,8818404.0,-2.64,-7.84,-9.28,14.4,35.59,26.94,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",7.18,Profit Booking Zone,82.05,29.53,40.97,38.76,99.97,80.0% of closes stayed inside the range | Range width 38.8% | Currently 100.0% through the range,3.28,1.95,4.31,1.17,0.32,4.49,321.19,57.7619,-2.1035,2.0021,,0.906,2062.57,21.44,0.0,20.0,9.0,17.0,6.0,,,General low-debt support
RPEL,Basic Materials,Chemicals,1008.35,5.98,124.89,5.28,79.94,752.37,774.54,0.7,Bullish,57.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong positive day move",60.0,35.61,40.92,-0.38,Chemicals,82.0,4.0,86.0,2.21,21.55,294.27,288.16,37.0,23.22,1.0,40.31,0.0,,65.4,Strong,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong positive day move, Strong ROE, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 48.7% | Currently 100.0% through the range",448.38,1064.6,264445.1,185887.0,-2.64,-7.84,-9.28,38.25,48.76,8.9,"Strong 1M absolute return, Strong 3M absolute return, 1M Nifty outperformance, 3M Nifty outperformance",23.84,Profit Booking Zone,77.84,645.61,959.72,48.65,100.0,80.0% of closes stayed inside the range | Range width 48.7% | Currently 100.0% through the range,22.41,19.3,26.89,5.64,3.73,7.25,5.41,128.4644,,32.8289,6.0,0.732,8028.99,70.49,23.0,20.0,20.0,17.0,2.0,"Strong ROE, Cash covers debt",Very high PE,"General quality ROE, General low-debt support"
MEDPLUS,Healthcare,Pharmaceutical Retailers,900.15,2.92,64.19,13.89,52.34,873.72,827.09,0.63,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",78.0,4.8,6.07,14.41,Pharma / Healthcare,59.0,2.0,61.0,72.11,3.21,278.45,279.97,495.58,372.55,0.93,45.49,0.0,,65.17,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 11.1% | Currently 100.0% through the range",548.25,1045.3,258668.6,161988.0,-2.64,-7.84,-9.28,7.44,13.91,23.69,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",14.61,Profit Booking Zone,86.19,805.49,895.27,11.14,100.0,80.0% of closes stayed inside the range | Range width 11.1% | Currently 100.0% through the range,11.12,5.59,5.01,3.0,1.0,198.41,1424.38,38.5385,29.817,4.1102,,0.468,8122.13,25.8,4.0,20.0,11.0,17.0,7.0,,,General low-debt support
METROPOLIS,Healthcare,Diagnostics & Research,541.5,0.12,86.13,9.57,59.55,488.82,490.53,0.21,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",78.0,7.16,14.0,12.39,Pharma / Healthcare,71.0,2.0,73.0,15.33,11.55,305.47,359.14,350.7,299.51,1.0,45.49,3.0,Low volume participation,65.12,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 17.5% | Currently 100.0% through the range",290.93,598.82,882630.25,189608.0,-2.64,-7.84,-9.28,9.8,21.84,21.67,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",14.61,Profit Booking Zone,84.19,449.14,527.91,17.54,100.0,80.0% of closes stayed inside the range | Range width 17.5% | Currently 100.0% through the range,12.56,8.89,18.12,1.4,1.27,54.78,231.91,60.3538,37.8195,8.0627,35.0,0.206,12203.72,77.74,16.0,20.0,13.0,17.0,5.0,,,General low-debt support
RISHABH,Technology,Scientific & Technical Instruments,515.17,5.13,156.48,18.67,53.01,465.94,415.86,0.99,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move",88.0,4.85,20.59,22.06,IT / Technology,72.0,0.0,72.0,10.81,10.76,312.82,308.07,108.48,-1.91,1.0,43.68,4.0,Negative free cash flow,64.75,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move, Cash covers debt, Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 38.8% | Currently 100.0% through the range",200.86,633.39,359576.6,357359.0,-2.64,-7.84,-9.28,7.49,28.43,31.34,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",18.62,Profit Booking Zone,79.95,361.32,501.38,38.76,100.0,80.0% of closes stayed inside the range | Range width 38.8% | Currently 100.0% through the range,10.94,8.13,12.07,3.02,2.05,96.41,80.54,33.1067,20.1633,3.5782,29.0,1.028,2675.98,60.91,12.0,20.0,20.0,9.0,11.0,Cash covers debt,Negative free cash flow,
NAHARSPING,Consumer Cyclical,Textile Manufacturing,275.0,1.76,84.32,27.93,66.88,244.39,210.49,0.87,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",98.0,2.78,35.9,35.66,Consumer Discretionary,57.0,2.0,59.0,65.01,0.68,358.03,268.93,189.76,118.58,1.0,35.99,0.0,,64.3,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 44.4% | Currently 100.0% through the range",149.2,381.58,14665.8,12798.0,-2.64,-7.84,-9.28,5.42,43.74,44.94,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",2.66,Profit Booking Zone,79.03,182.25,263.16,44.39,100.0,80.8% of closes stayed inside the range | Range width 44.4% | Currently 100.0% through the range,1.44,0.81,2.06,1.71,0.83,1.21,982.97,13.187,,0.6924,35.0,0.526,1040.12,24.76,0.0,20.0,8.0,17.0,12.0,,,General low-debt support
ROLEXRINGS,Industrials,Metal Fabrication,140.58,2.09,40.88,49.69,46.38,137.97,129.84,1.0,Bullish,57.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Normal volume support, Strong positive day move",60.0,-4.58,4.51,37.8,Metals / Mining,80.0,2.0,82.0,0.0,12.34,316.06,195.47,189.59,153.85,0.93,40.76,0.0,,64.06,Watchlist,"Above 50 DMA, Above 200 DMA, RSI recovering, Normal volume support, Strong positive day move, Net cash position, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 24.5% | Currently 76.5% through the range",99.79,279.4,1254852.7,1260973.0,-2.64,-7.84,-9.28,-1.94,12.35,47.08,"Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",24.73,Profit Booking Zone,77.93,118.4,147.41,24.5,76.47,80.0% of closes stayed inside the range | Range width 24.5% | Currently 76.5% through the range,11.63,10.29,16.89,8.29,5.99,69.31,0.0,32.3566,19.4838,4.0516,,0.381,4736.42,52.78,14.0,20.0,20.0,17.0,9.0,Net cash position,,General low-debt support
MANORAMA,Consumer Defensive,Packaged Foods,1481.4,3.03,729.38,15.79,57.09,1385.51,1368.89,1.54,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move",50.0,-7.09,3.86,14.41,FMCG / Consumer,75.0,5.0,80.0,52.93,15.73,276.99,197.41,250.42,195.58,1.0,37.47,0.0,,63.62,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move, Strong ROE, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 17.2% | Currently 100.0% through the range",178.61,1759.25,226310.55,348844.0,-2.64,-7.84,-9.28,-4.45,11.7,23.69,"Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance",26.96,Profit Booking Zone,85.28,1241.88,1456.07,17.25,100.0,80.0% of closes stayed inside the range | Range width 17.2% | Currently 100.0% through the range,31.98,18.07,23.83,1.95,0.43,9.94,355.76,45.715,34.6044,16.5384,4.0,0.261,11926.34,45.27,23.0,20.0,8.0,17.0,7.0,Strong ROE,,Strong ROE for a consumer staples business
MIDHANI,Basic Materials,Steel,410.75,0.72,141.62,24.3,55.89,369.99,361.47,0.68,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",78.0,3.5,18.94,25.29,Metals / Mining,66.0,2.0,68.0,26.58,11.12,330.54,375.6,154.67,105.33,1.0,40.31,0.0,,63.1,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 36.1% | Currently 100.0% through the range",170.0,542.59,1400645.9,954518.0,-2.64,-7.84,-9.28,6.14,26.78,34.57,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",15.05,Profit Booking Zone,79.3,299.56,407.82,36.14,100.0,80.0% of closes stayed inside the range | Range width 36.1% | Currently 100.0% through the range,8.59,4.08,14.48,2.52,0.93,192.09,406.85,58.1015,33.7803,5.1063,38.0,0.648,7826.13,55.17,8.0,20.0,12.0,17.0,9.0,,,General low-debt support
KSL,Basic Materials,Steel,845.09,1.65,218.84,32.31,59.47,757.41,762.46,1.17,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Positive day move",50.0,-4.53,14.26,10.94,Metals / Mining,82.0,2.0,84.0,22.57,14.22,292.16,316.17,140.76,79.32,1.0,40.31,0.0,,62.95,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Positive day move, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 27.5% | Currently 100.0% through the range",265.05,1248.41,50731.95,59345.0,-2.64,-7.84,-9.28,-1.89,22.1,20.22,"Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance",31.71,Profit Booking Zone,81.64,644.23,821.3,27.49,100.0,80.0% of closes stayed inside the range | Range width 27.5% | Currently 100.0% through the range,12.25,8.61,16.88,2.14,1.78,76.7,475.03,14.6713,10.5068,1.8423,1.13,,3887.36,51.89,16.0,20.0,15.0,17.0,14.0,,,General low-debt support
RATEGAIN,Technology,Software - Application,774.8,-0.3,206.73,15.94,77.5,599.23,614.14,0.69,Bullish,37.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI",95.0,28.09,46.37,9.13,IT / Technology,63.0,0.0,63.0,47.3,10.66,237.68,634.81,233.71,229.56,0.86,43.68,0.0,,61.6,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 41.1% | Currently 100.0% through the range",252.6,921.7,1148158.2,786893.0,-2.64,-7.84,-9.28,30.73,54.21,18.41,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",15.96,Profit Booking Zone,74.78,486.66,686.57,41.08,100.0,80.0% of closes stayed inside the range | Range width 41.1% | Currently 100.0% through the range,9.69,5.46,14.53,1.41,,173.12,948.69,45.603,25.4381,5.4988,,0.814,11057.54,61.58,10.0,20.0,9.0,17.0,7.0,,,
RESPONIND,Basic Materials,Specialty Chemicals,189.28,4.7,87.83,48.06,62.96,157.82,182.68,1.13,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Strong positive day move",50.0,21.09,7.32,-11.72,Chemicals,74.0,2.0,76.0,12.51,10.65,347.81,560.3,39.62,22.57,1.0,40.31,0.0,,61.4,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Strong positive day move, Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 34.4% | Currently 84.2% through the range",100.77,364.42,574609.7,648659.0,-2.64,-7.84,-9.28,23.73,15.16,-2.44,"Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance, 3M Nifty outperformance",31.71,Profit Booking Zone,79.29,146.8,197.26,34.37,84.19,80.0% of closes stayed inside the range | Range width 34.4% | Currently 84.2% through the range,9.52,8.01,12.24,6.16,4.93,10.0,195.0,40.4079,,2.626,6.0,0.737,4093.77,28.79,12.0,20.0,17.0,17.0,8.0,,,General low-debt support
MANAKSTEEL,Basic Materials,Steel,66.85,-1.07,110.22,37.52,51.42,62.91,61.38,0.66,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",78.0,3.64,14.69,12.22,Metals / Mining,64.0,2.0,66.0,46.44,3.53,255.85,315.5,61.61,24.21,0.93,40.31,0.0,,61.15,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 31.7% | Currently 78.5% through the range",31.8,107.0,29338.55,19504.0,-2.64,-7.84,-9.28,6.28,22.53,21.5,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",15.05,Profit Booking Zone,75.68,53.52,70.5,31.73,78.49,80.0% of closes stayed inside the range | Range width 31.7% | Currently 78.5% through the range,12.25,6.74,5.81,1.51,0.9,4.51,151.39,11.0736,,1.9046,,0.489,621.2,21.74,6.0,20.0,11.0,17.0,10.0,,,General low-debt support
KTKBANK,Financial Services,Banks - Regional,264.0,-0.64,291.41,5.17,55.04,249.86,204.35,1.02,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",60.0,-2.08,30.13,24.45,Banking,69.0,0.0,69.0,40.3,28.99,313.19,350.77,1100.1,1011.18,0.79,35.17,0.0,,60.68,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Cash covers debt, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 40.7% | Currently 97.7% through the range",67.45,278.4,3141001.05,3219483.0,-2.64,-7.84,-9.28,0.56,37.97,33.73,"Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance",19.53,Profit Booking Zone,80.36,188.84,265.77,40.74,97.7,80.0% of closes stayed inside the range | Range width 40.7% | Currently 97.7% through the range,9.91,1.01,,,,7735.63,5329.0,8.7049,8.0279,0.9443,1.51,0.283,12493.23,0.0,8.0,20.0,10.0,17.0,14.0,Cash covers debt,,
MEGASTAR,Consumer Defensive,Packaged Foods,308.9,8.6,89.8,23.72,58.6,285.08,248.16,1.12,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Strong positive day move",88.0,5.39,36.21,22.34,FMCG / Consumer,47.0,0.0,47.0,127.73,1.75,277.14,203.55,27.4,19.45,0.93,37.47,0.0,,60.32,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Strong positive day move, Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 33.6% | Currently 100.0% through the range",162.75,404.95,45948.85,51269.0,-2.64,-7.84,-9.28,8.03,44.05,31.62,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",6.86,Profit Booking Zone,81.78,223.99,299.15,33.55,100.0,80.0% of closes stayed inside the range | Range width 33.6% | Currently 100.0% through the range,9.04,3.47,4.92,1.15,0.62,3.91,131.4,36.2326,,3.4279,,-0.436,351.91,12.62,2.0,20.0,4.0,17.0,4.0,,,
NBCC,Industrials,Engineering & Construction,103.4,-0.28,438.37,24.31,68.81,91.11,101.94,2.34,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion",50.0,12.04,12.34,-10.67,Capital Goods / Infra,67.0,5.0,72.0,0.01,5.71,317.16,273.08,439.46,402.1,1.0,40.76,0.0,,60.06,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong ROE, Cash covers debt, Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 36.7% | Currently 63.9% through the range",19.21,136.61,19758730.9,46173461.0,-2.64,-7.84,-9.28,14.68,20.18,-1.39,"Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance, 3M Nifty outperformance",30.73,Neutral Range,75.88,83.74,114.52,36.75,63.86,80.0% of closes stayed inside the range | Range width 36.7% | Currently 63.9% through the range,23.86,4.42,5.84,1.18,1.08,3487.4,0.26,32.2878,31.25,7.8652,1.23,0.689,23625.0,12.39,6.0,20.0,16.0,17.0,8.0,"Strong ROE, Cash covers debt",,Strong order-book-driven revenue growth
MINDACORP,Consumer Cyclical,Auto Parts,629.14,1.79,243.68,3.03,76.03,533.79,552.47,0.76,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",85.0,21.02,10.03,7.46,Automobile,56.0,2.0,58.0,55.66,5.94,288.78,320.42,675.6,281.4,1.0,35.99,0.0,,59.95,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 17.9% | Currently 100.0% through the range",183.06,648.81,757229.1,572134.0,-2.64,-7.84,-9.28,23.66,17.87,16.74,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",9.43,Profit Booking Zone,81.4,505.06,595.44,17.89,100.0,80.0% of closes stayed inside the range | Range width 17.9% | Currently 100.0% through the range,13.63,6.56,8.13,0.94,0.61,102.7,1471.5,33.0108,30.2447,6.2685,23.0,0.466,16541.17,35.55,6.0,20.0,4.0,17.0,9.0,,,General low-debt support
NGLFINE,Healthcare,Drug Manufacturers - General,2652.9,-3.12,177.78,11.66,56.85,2346.59,1788.16,0.39,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",88.0,8.79,15.35,97.96,Pharma / Healthcare,64.0,2.0,66.0,37.23,9.74,287.52,206.72,43.32,-46.53,1.0,45.49,7.0,"Low volume participation, Negative free cash flow",59.92,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 82.9% | Currently 100.0% through the range",955.05,3003.19,24607.55,9490.0,-2.64,-7.84,-9.28,11.43,23.19,107.24,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",9.55,Profit Booking Zone,73.33,1328.96,2430.44,82.88,100.0,80.0% of closes stayed inside the range | Range width 82.9% | Currently 100.0% through the range,14.62,8.82,12.28,1.84,1.37,2.63,122.58,30.3038,,5.2792,6.0,0.917,1738.13,50.86,14.0,20.0,13.0,9.0,8.0,,Negative free cash flow,General low-debt support
MWL,Basic Materials,Steel,38.02,1.02,334.58,3.79,75.61,31.56,26.34,1.79,Bullish,62.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Positive day move",98.0,7.2,42.51,53.32,Metals / Mining,51.0,0.0,51.0,78.79,4.15,244.95,256.09,24.25,-1.38,1.0,40.31,4.0,Negative free cash flow,59.9,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Positive day move, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 37.7% | Currently 100.0% through the range | Above upper band on elevated volume",8.75,39.52,798057.5,1427690.0,-2.64,-7.84,-9.28,9.84,50.35,62.6,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",4.4,Breakout Watch,80.53,26.18,36.05,37.71,100.0,80.0% of closes stayed inside the range | Range width 37.7% | Currently 100.0% through the range | Above upper band on elevated volume,16.72,5.39,6.68,1.51,0.61,0.95,236.14,22.5886,,3.9177,7.0,0.569,1174.07,23.43,6.0,20.0,8.0,9.0,8.0,,Negative free cash flow,
RHETAN,Basic Materials,Steel,30.34,-0.43,49.31,3.56,66.65,26.89,,0.97,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum",95.0,21.12,16.65,34.19,Metals / Mining,61.0,2.0,63.0,38.42,42.13,297.1,131.53,1.34,-3.08,0.93,40.31,4.0,Negative free cash flow,59.1,Watchlist,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 19.0% | Currently 100.0% through the range",20.32,31.46,5346023.55,5202137.0,-2.64,-7.84,-9.28,23.76,24.49,43.47,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",7.18,Profit Booking Zone,79.76,24.43,29.08,19.04,100.0,80.0% of closes stayed inside the range | Range width 19.0% | Currently 100.0% through the range,9.48,6.24,24.82,4.25,2.5,0.3,41.73,126.9375,,5.1851,,0.969,1618.45,39.24,15.0,20.0,15.0,9.0,2.0,,"Negative free cash flow, Very high PE",General low-debt support
LALPATHLAB,Healthcare,Diagnostics & Research,1553.1,-1.03,81.98,13.46,48.8,1472.22,1492.84,0.4,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",53.0,1.58,11.51,2.56,Pharma / Healthcare,86.0,4.0,90.0,7.93,18.27,318.73,457.77,635.61,462.23,1.0,45.49,3.0,Low volume participation,59.07,Watchlist,"Above 50 DMA, Above 200 DMA, RSI recovering, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 19.0% | Currently 83.6% through the range",853.43,1794.6,400050.1,160414.0,-2.64,-7.84,-9.28,4.22,19.35,11.84,"Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, Positive across 1M/3M/6M",30.9,Profit Booking Zone,76.67,1340.06,1594.9,19.02,83.6,80.0% of closes stayed inside the range | Range width 19.0% | Currently 83.6% through the range,20.13,16.05,37.1,3.48,3.38,242.8,198.99,59.7124,44.3954,12.8562,1.03,0.187,32245.08,60.2,23.0,20.0,20.0,17.0,6.0,"Strong ROE, Cash covers debt",,"General quality ROE, General low-debt support"
