symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
HINDCOPPER,Basic Materials,Copper,362.92,-2.25,92.4,411.82,292.78,11.87,63.02,337.22,263.53,13670759.15,22042865.0,1.61,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion",7.56,48.74,41.14,1.51,4.79,3.42,6.05,43.95,37.72,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",1.72,Breakout Watch,81.37,238.54,341.83,43.3,100.0,80.0% of closes stayed inside the range | Range width 43.3% | Currently 100.0% through the range | Above upper band on elevated volume,6.16,4.76,33.17,25.6,39.06,36.9,4.78,1.37,0.84,104.87,142.41,,,45.4523,27.1139,15.8616,46.0,,52963.9,91.1,Metals / Mining,12.0,20.0,11.0,0.0,7.0,50.0,0.86,,,2.0,52.0,General low-debt support,20.64,0.0,,63.3,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 43.3% | Currently 100.0% through the range | Above upper band on elevated volume"
GIPCL,Utilities,Utilities - Regulated Electric,146.2,-5.84,66.16,262.9,120.97,44.39,23.5,174.87,183.61,288199.75,724848.0,2.52,Bearish,19.0,"Oversold RSI, Strong volume expansion",-16.79,-23.82,-28.41,1.51,4.79,3.42,-18.3,-28.61,-31.83,0.0,,73.33,Breakdown Risk,35.0,167.76,208.84,24.49,0.0,80.0% of closes stayed inside the range | Range width 24.5% | Currently 0.0% through the range | Below lower band on elevated volume,0.6,0.25,13.55,6.63,-13.49,-62.94,79.27,1.55,1.07,232.5,2802.84,,,6.3552,13.4582,0.8322,1.99,,3196.05,47.99,Energy / Utilities,6.0,0.0,10.0,0.0,11.0,27.0,0.86,,"Revenue contraction, Earnings contraction",0.0,27.0,,19.95,28.0,"Below 200 DMA, Extreme RSI weakness, Sharp daily fall, Earnings contraction",0.0,Avoid,"Oversold RSI, Strong volume expansion, 80.0% of closes stayed inside the range | Range width 24.5% | Currently 0.0% through the range | Below lower band on elevated volume"
GILLETTE,Consumer Defensive,Household & Personal Products,7948.06,-2.0,3869.26,11125.12,105.42,28.56,36.89,8675.16,8977.21,42224.75,14477.0,0.34,Bearish,8.0,Weak but watchable RSI,-3.51,-20.77,-15.95,1.51,4.79,3.42,-5.02,-25.56,-19.37,0.0,,68.84,Accumulation Zone,70.84,8223.28,10422.54,26.74,0.0,80.0% of closes stayed inside the range | Range width 26.7% | Currently 0.0% through the range,,,26.86,20.61,-7.92,-8.19,,,,,,,,45.2499,,25.1882,2.46,0.278,23839.34,61.85,FMCG / Consumer,12.0,0.0,0.0,0.0,4.0,16.0,0.5,,"Revenue contraction, Earnings contraction",0.0,16.0,,22.04,11.0,"Below 200 DMA, Low volume participation",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 26.7% | Currently 0.0% through the range"
GOCLCORP,Basic Materials,Specialty Chemicals,286.25,-2.27,238.79,618.92,19.88,53.75,25.08,337.14,327.78,36563.35,40234.0,1.1,Bearish,14.0,"Oversold RSI, Near 52W low zone, Normal volume support",-14.32,-20.46,-22.58,1.51,4.79,3.42,-15.83,-25.25,-26.0,0.0,,67.03,Accumulation Zone,73.24,318.54,379.36,19.09,0.0,80.0% of closes stayed inside the range | Range width 19.1% | Currently 0.0% through the range,0.5,0.4,-353.06,631.96,-34.54,-98.85,5.95,4.9,4.9,2.55,166.49,,,7.3048,,0.6124,2.52,0.801,1924.65,53.98,Chemicals,6.0,0.0,17.0,0.0,12.0,35.0,0.86,,"Revenue contraction, Earnings contraction",2.0,37.0,General low-debt support,18.49,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Oversold RSI, Near 52W low zone, Normal volume support, 80.0% of closes stayed inside the range | Range width 19.1% | Currently 0.0% through the range"
GOACARBON,Basic Materials,Specialty Chemicals,382.3,-2.74,366.52,996.63,4.31,61.64,22.52,429.68,459.09,10683.05,7183.0,0.67,Bearish,9.0,"Oversold RSI, Near 52W low zone",-8.89,-16.18,-24.58,1.51,4.79,3.42,-10.4,-20.97,-28.0,0.0,,67.03,Accumulation Zone,72.62,419.52,487.77,16.27,0.0,80.0% of closes stayed inside the range | Range width 16.3% | Currently 0.0% through the range,-11.38,-3.51,-10.47,-20.91,-48.61,-169.2,207.64,1.31,0.67,159.5,390.64,,,,,1.9636,,1.225,331.13,8.46,Chemicals,0.0,0.0,2.0,0.0,4.0,6.0,0.71,,"Negative net margin, Revenue contraction, Earnings contraction, Very high debt",0.0,6.0,,18.49,44.0,"Below 200 DMA, Extreme RSI weakness, Very high debt, Negative net margin, Revenue contraction, Earnings contraction",0.0,Avoid,"Oversold RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 16.3% | Currently 0.0% through the range"
GMMPFAUDLR,Industrials,Specialty Industrial Machinery,1063.52,-2.23,988.34,2096.05,7.61,49.26,28.42,1149.54,1152.64,100521.0,80178.0,0.8,Bearish,9.0,"Oversold RSI, Near 52W low zone",-14.48,-8.33,-6.04,1.51,4.79,3.42,-15.99,-13.12,-9.46,0.0,,67.22,Accumulation Zone,71.57,1063.51,1310.63,23.24,0.0,80.0% of closes stayed inside the range | Range width 23.2% | Currently 0.0% through the range,,,8.21,1.4,-74.97,-78.95,,,,,,,,65.4783,21.7521,3.8321,19.0,0.052,4615.76,54.84,Capital Goods / Infra,0.0,0.0,0.0,0.0,7.0,7.0,0.5,,"Revenue contraction, Earnings contraction",0.0,7.0,,18.76,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Oversold RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 23.2% | Currently 0.0% through the range"
ELGIRUBCO,Consumer Cyclical,Auto Parts,47.07,-5.92,27.45,154.98,71.48,69.63,29.65,60.37,61.5,27063.55,54346.0,2.01,Bearish,19.0,"Oversold RSI, Strong volume expansion",-22.35,-33.02,-19.26,1.51,4.79,3.42,-23.86,-37.81,-22.68,0.0,,70.26,Breakdown Risk,35.0,52.45,70.26,33.97,0.0,80.0% of closes stayed inside the range | Range width 34.0% | Currently 0.0% through the range | Below lower band on elevated volume,-3.61,-1.11,-2.57,-6.36,10.42,-296.84,183.18,1.08,0.6,9.99,305.38,,,,,4.0294,,0.37,305.0,43.44,Automobile,0.0,5.0,2.0,0.0,2.0,9.0,0.71,,"Negative net margin, Earnings contraction",0.0,9.0,,19.24,33.0,"Below 200 DMA, Sharp daily fall, Far from 52W high, Negative net margin, Earnings contraction",0.0,Avoid,"Oversold RSI, Strong volume expansion, 80.0% of closes stayed inside the range | Range width 34.0% | Currently 0.0% through the range | Below lower band on elevated volume"
FAZE3Q,Consumer Cyclical,Textile Manufacturing,446.55,-4.14,247.8,747.95,80.21,40.3,30.81,496.58,508.11,106221.45,43954.0,0.41,Bearish,8.0,Weak but watchable RSI,-7.95,-0.72,-23.36,1.51,4.79,3.42,-9.46,-5.51,-26.78,0.0,,70.26,Accumulation Zone,67.98,461.56,672.78,45.76,0.0,80.0% of closes stayed inside the range | Range width 45.8% | Currently 0.0% through the range,-1.22,-0.69,28.9,-2.51,-2.35,-140.72,54.85,1.18,0.5,8.92,233.93,,,39.1899,,2.6401,,0.14,1205.52,46.6,Consumer Discretionary,6.0,0.0,6.0,0.0,6.0,18.0,0.79,,"Negative net margin, Revenue contraction, Earnings contraction",2.0,20.0,General low-debt support,19.24,26.0,"Below 200 DMA, Low volume participation, Negative net margin, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 45.8% | Currently 0.0% through the range"
EXICOM,Industrials,Electrical Equipment & Parts,103.85,-3.24,102.22,530.0,1.59,80.41,21.39,132.76,155.98,437207.3,407193.0,0.93,Bearish,9.0,"Oversold RSI, Near 52W low zone",-25.97,-28.38,-44.65,1.51,4.79,3.42,-27.48,-33.17,-48.07,0.0,,67.22,Accumulation Zone,68.28,125.48,182.15,45.16,0.0,80.0% of closes stayed inside the range | Range width 45.2% | Currently 0.0% through the range,-9.25,-3.74,-21.21,-24.43,37.21,17.23,78.31,1.49,0.94,41.62,582.33,,,,,3.4749,,1.818,2335.57,31.03,Capital Goods / Infra,0.0,18.0,6.0,0.0,2.0,26.0,0.71,,Negative net margin,5.0,31.0,Strong order-book-driven revenue growth,18.76,29.0,"Below 200 DMA, Extreme RSI weakness, Far from 52W high, Negative net margin",0.0,Avoid,"Oversold RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 45.2% | Currently 0.0% through the range"
EVEREADY,Industrials,Electrical Equipment & Parts,315.37,1.03,269.41,499.65,17.06,36.88,35.91,356.1,348.76,108342.2,99736.0,0.92,Bearish,18.0,"Weak but watchable RSI, Near 52W low zone, Positive day move",-7.92,-30.11,-0.28,1.51,4.79,3.42,-9.43,-34.9,-3.7,0.0,,67.22,Accumulation Zone,71.33,316.56,435.08,37.44,0.0,80.0% of closes stayed inside the range | Range width 37.4% | Currently 0.0% through the range,-1.67,-0.68,10.83,-2.05,3.38,-126.17,75.46,1.13,0.54,6.58,356.75,,,13.511,,3.9334,73.0,0.511,2450.29,42.82,Capital Goods / Infra,3.0,2.0,6.0,0.0,10.0,21.0,0.86,,"Negative net margin, Earnings contraction",0.0,21.0,,18.76,23.0,"Below 200 DMA, Negative net margin, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, Near 52W low zone, Positive day move, 80.0% of closes stayed inside the range | Range width 37.4% | Currently 0.0% through the range"
KIRLOSBROS,Industrials,Specialty Industrial Machinery,1531.67,-3.64,281.46,2657.4,444.19,42.36,21.87,1825.51,1851.72,43102.85,40793.0,0.95,Bearish,4.0,Oversold RSI,-9.21,-22.25,-15.55,1.51,4.79,3.42,-10.72,-27.04,-18.97,0.0,,67.22,Accumulation Zone,69.78,1700.76,2179.73,28.16,0.0,80.0% of closes stayed inside the range | Range width 28.2% | Currently 0.0% through the range,,,9.08,6.81,-77.86,-83.94,,,,,,,,40.6518,,6.1706,37.0,0.301,15204.43,49.4,Capital Goods / Infra,3.0,0.0,0.0,0.0,4.0,7.0,0.5,,"Revenue contraction, Earnings contraction",0.0,7.0,,18.76,28.0,"Below 200 DMA, Extreme RSI weakness, Revenue contraction, Earnings contraction",0.0,Avoid,"Oversold RSI, 80.0% of closes stayed inside the range | Range width 28.2% | Currently 0.0% through the range"
KRITIKA,Basic Materials,Steel,7.46,-0.67,2.2,24.5,239.09,69.55,26.24,8.19,9.05,162097.0,189821.0,1.17,Bearish,9.0,"Oversold RSI, Normal volume support",-7.9,-19.87,-26.28,1.51,4.79,3.42,-9.41,-24.66,-29.7,0.0,,67.03,Accumulation Zone,71.0,7.81,9.92,27.06,0.0,80.0% of closes stayed inside the range | Range width 27.1% | Currently 0.0% through the range,1.17,0.67,2.22,0.63,-13.16,-17.42,39.76,1.9,1.27,3.24,38.52,,,22.75,,1.4422,,0.348,145.39,7.49,Metals / Mining,0.0,0.0,13.0,0.0,8.0,21.0,0.79,,"Revenue contraction, Earnings contraction",2.0,23.0,General low-debt support,18.49,20.0,"Below 200 DMA, Far from 52W high, Earnings contraction",0.0,Avoid,"Oversold RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 27.1% | Currently 0.0% through the range"
KRITI,Industrials,Building Products & Equipment,76.31,-5.08,66.55,270.0,14.66,71.74,13.71,110.09,127.7,33867.25,26273.0,0.78,Bearish,9.0,"Oversold RSI, Near 52W low zone",-31.71,-43.29,-46.89,1.51,4.79,3.42,-33.22,-48.08,-50.31,0.0,,67.22,Lower Range Watch,63.85,95.78,167.31,74.68,0.0,80.0% of closes stayed inside the range | Range width 74.7% | Currently 0.0% through the range,-4.44,-2.3,-9.7,-11.29,-61.74,-233.32,46.08,1.43,0.56,0.86,100.51,,,,,1.4419,,0.577,330.46,22.68,Capital Goods / Infra,0.0,0.0,9.0,0.0,4.0,13.0,0.71,,"Negative net margin, Revenue contraction, Earnings contraction",0.0,13.0,,18.76,46.0,"Below 200 DMA, Extreme RSI weakness, Sharp daily fall, Far from 52W high, Negative net margin, Revenue contraction, Earnings contraction",0.0,Avoid,"Oversold RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 74.7% | Currently 0.0% through the range"
KRISHNADEF,Industrials,Specialty Industrial Machinery,692.57,-6.53,77.86,1127.31,789.46,38.56,26.71,794.81,783.61,39937.5,58250.0,1.46,Bearish,14.0,"Oversold RSI, Volume expansion",-12.9,-7.06,-25.32,1.51,4.79,3.42,-14.41,-11.85,-28.74,0.0,,67.22,Breakdown Risk,35.0,762.9,894.91,17.3,0.0,80.0% of closes stayed inside the range | Range width 17.3% | Currently 0.0% through the range | Below lower band on elevated volume,,,,,,,0.45,5.38,3.18,28.23,0.76,,,36.3695,,7.8693,12.0,0.93,1522.91,48.61,Capital Goods / Infra,0.0,0.0,20.0,0.0,4.0,24.0,0.43,Cash covers debt,,0.0,24.0,,18.76,17.0,"Below 200 DMA, Sharp daily fall, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, Volume expansion, Cash covers debt, 80.0% of closes stayed inside the range | Range width 17.3% | Currently 0.0% through the range | Below lower band on elevated volume"
ESTER,Basic Materials,Specialty Chemicals,104.27,-1.13,81.48,188.01,27.98,44.54,40.77,110.78,119.77,242249.45,87204.0,0.36,Bearish,8.0,Weak but watchable RSI,-0.34,-9.05,-23.69,1.51,4.79,3.42,-1.85,-13.84,-27.11,0.0,,67.03,Accumulation Zone,72.05,106.55,126.39,18.63,0.0,80.0% of closes stayed inside the range | Range width 18.6% | Currently 0.0% through the range,-1.99,-0.93,-0.65,-4.45,4.73,-120.51,93.21,1.5,1.01,36.21,738.3,,,,,1.1641,27.0,0.451,977.56,35.48,Chemicals,0.0,2.0,10.0,0.0,6.0,18.0,0.79,,"Negative net margin, Earnings contraction",0.0,18.0,,18.49,26.0,"Below 200 DMA, Low volume participation, Negative net margin, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 18.6% | Currently 0.0% through the range"
KAYNES,Technology,Electronic Components,3807.0,-12.55,666.8,7822.0,470.94,51.33,9.14,6425.48,5880.18,1750694.7,10952174.0,6.26,Bearish,19.0,"Oversold RSI, Strong volume expansion",-41.27,-45.93,-32.67,1.51,4.79,3.42,-42.78,-50.72,-36.09,0.0,,69.3,Breakdown Risk,35.0,5643.4,7158.45,26.85,0.0,80.0% of closes stayed inside the range | Range width 26.8% | Currently 0.0% through the range | Below lower band on elevated volume,,,14.47,11.08,-75.26,-74.55,,,,,,,,78.1276,43.8668,5.6871,,-0.147,26506.5,33.4,IT / Technology,6.0,0.0,0.0,0.0,5.0,11.0,0.43,,"Revenue contraction, Earnings contraction",0.0,11.0,,19.13,37.0,"Below 200 DMA, Extreme RSI weakness, Sharp daily fall, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, Strong volume expansion, 80.0% of closes stayed inside the range | Range width 26.8% | Currently 0.0% through the range | Below lower band on elevated volume"
KREBSBIO,Healthcare,Drug Manufacturers - Specialty & Generic,66.74,-3.23,50.65,134.8,31.77,50.49,48.16,68.82,76.41,16943.25,55601.0,3.28,Bearish,27.0,"RSI recovering, Strong volume expansion",-0.73,-8.07,-36.4,1.51,4.79,3.42,-2.24,-12.86,-39.82,0.0,,69.23,Accumulation Zone,74.63,67.22,86.06,28.03,0.0,80.0% of closes stayed inside the range | Range width 28.0% | Currently 0.0% through the range,3.9,-3.66,-105.98,-147.4,-23.97,-15.37,-139.14,0.09,0.04,0.13,219.44,,,,,-0.7803,,0.864,127.57,97.97,Pharma / Healthcare,0.0,0.0,9.0,0.0,2.0,11.0,0.71,,"Negative net margin, Revenue contraction, Earnings contraction",2.0,13.0,General low-debt support,18.66,28.0,"Below 200 DMA, Negative net margin, Revenue contraction, Earnings contraction",0.0,Avoid,"RSI recovering, Strong volume expansion, 80.0% of closes stayed inside the range | Range width 28.0% | Currently 0.0% through the range"
FUSION,Financial Services,Credit Services,160.75,-5.62,123.96,691.0,29.68,76.74,35.02,179.18,171.49,243158.1,269254.0,1.11,Bearish,13.0,"Weak but watchable RSI, Normal volume support",-5.48,-8.16,-11.83,1.51,4.79,3.42,-6.99,-12.95,-15.25,0.0,,74.1,Accumulation Zone,72.8,160.71,193.71,20.53,0.12,80.0% of closes stayed inside the range | Range width 20.5% | Currently 0.1% through the range,,,14.99,-21.85,-80.17,92.47,,,,,,,,16.2116,6.7339,1.3119,,1.038,3222.04,100.0,Financial Services,3.0,10.0,0.0,0.0,13.0,26.0,0.43,,"Negative net margin, Revenue contraction",0.0,26.0,,20.53,35.0,"Below 200 DMA, Sharp daily fall, Far from 52W high, Negative net margin, Revenue contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 20.5% | Currently 0.1% through the range"
FSL,Technology,Information Technology Services,331.17,-2.48,88.88,408.75,272.59,18.98,41.91,335.49,344.29,753841.1,453728.0,0.6,Bearish,8.0,Weak but watchable RSI,-3.55,-1.7,-9.68,1.51,4.79,3.42,-5.06,-6.49,-13.1,0.0,,69.3,Accumulation Zone,68.92,319.82,363.97,13.81,25.71,80.0% of closes stayed inside the range | Range width 13.8% | Currently 25.7% through the range,,,11.25,7.62,-72.14,-71.51,,,,,,,,28.1695,17.0402,4.2402,2.05,0.188,18596.12,41.07,IT / Technology,6.0,0.0,0.0,0.0,11.0,17.0,0.5,,"Revenue contraction, Earnings contraction",0.0,17.0,,19.13,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 13.8% | Currently 25.7% through the range"
FOODSIN,Consumer Defensive,Packaged Foods,73.75,-2.46,72.0,220.99,2.43,66.63,37.15,81.1,92.22,74774.15,71298.0,0.95,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",-12.3,-21.37,-23.76,1.51,4.79,3.42,-13.81,-26.16,-27.18,0.0,,68.84,Accumulation Zone,69.54,77.2,113.17,46.59,0.0,80.0% of closes stayed inside the range | Range width 46.6% | Currently 0.0% through the range,0.12,0.05,5.78,0.35,-18.48,-90.53,88.52,1.32,0.48,16.11,482.17,,,15.8769,7.1446,0.672,57.0,0.8,388.76,42.34,FMCG / Consumer,0.0,0.0,6.0,0.0,15.0,21.0,0.86,,"Revenue contraction, Earnings contraction",0.0,21.0,,22.04,25.0,"Below 200 DMA, Far from 52W high, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, 80.0% of closes stayed inside the range | Range width 46.6% | Currently 0.0% through the range"
FCSSOFT,Technology,Information Technology Services,1.93,-3.02,1.78,6.65,8.43,70.98,26.97,2.16,2.5,2144222.35,2168429.0,1.01,Bearish,14.0,"Oversold RSI, Near 52W low zone, Normal volume support",-11.87,-19.58,-26.34,1.51,4.79,3.42,-13.38,-24.37,-29.76,0.0,,69.3,Accumulation Zone,73.19,2.07,2.74,32.43,0.0,81.7% of closes stayed inside the range | Range width 32.4% | Currently 0.0% through the range,-0.29,-0.26,-25.29,-15.05,-6.72,-12464.0,,1.96,1.82,1.56,,,,75.0,,0.616,,0.726,256.43,41.96,IT / Technology,0.0,0.0,7.0,0.0,4.0,11.0,0.71,,"Negative net margin, Revenue contraction, Earnings contraction",0.0,11.0,,19.13,28.0,"Below 200 DMA, Far from 52W high, Negative net margin, Earnings contraction",0.0,Avoid,"Oversold RSI, Near 52W low zone, Normal volume support, 81.7% of closes stayed inside the range | Range width 32.4% | Currently 0.0% through the range"
GATEWAY,Industrials,Integrated Freight & Logistics,54.37,-4.27,51.85,109.94,4.87,50.54,39.8,58.06,59.68,822223.15,832784.0,1.01,Bearish,21.0,"Weak but watchable RSI, Near 52W low with stable RSI, Normal volume support",-5.84,-11.17,-13.43,1.51,4.79,3.42,-7.35,-15.96,-16.85,0.0,,67.22,Accumulation Zone,75.83,57.13,63.79,11.65,0.0,80.0% of closes stayed inside the range | Range width 11.7% | Currently 0.0% through the range,,,15.03,10.95,-67.25,-83.75,,,,,,,,10.9632,9.9324,1.1612,3.73,0.211,2678.59,84.35,Capital Goods / Infra,6.0,0.0,0.0,0.0,15.0,21.0,0.5,,"Revenue contraction, Earnings contraction",0.0,21.0,,18.76,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 11.7% | Currently 0.0% through the range"
EQUITASBNK,Financial Services,Banks - Regional,59.1,-2.44,44.57,115.02,32.61,48.62,38.9,59.82,60.38,3803383.1,2480887.0,0.65,Bearish,8.0,Weak but watchable RSI,-0.74,13.44,-13.42,1.51,4.79,3.42,-2.25,8.65,-16.84,10.0,Positive 3M return,31.93,Neutral Range,64.69,53.65,65.69,22.45,45.24,80.0% of closes stayed inside the range | Range width 22.4% | Currently 45.2% through the range,,,,-20.77,-73.5,-252.17,,,,,,,,16.5695,8.1709,1.3797,,0.444,8453.39,100.0,Banking,0.0,0.0,0.0,0.0,13.0,13.0,0.36,,"Negative net margin, Revenue contraction, Earnings contraction",0.0,13.0,,20.53,32.0,"Below 200 DMA, Negative net margin, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Positive 3M return, 80.0% of closes stayed inside the range | Range width 22.4% | Currently 45.2% through the range"
EPACK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",254.4,-1.59,150.6,669.95,68.92,62.03,33.79,310.92,353.69,751281.5,579041.0,0.77,Bearish,8.0,Weak but watchable RSI,-11.51,-36.87,-28.7,1.51,4.79,3.42,-13.02,-41.66,-32.12,0.0,,70.26,Accumulation Zone,68.38,270.84,387.54,43.09,0.0,80.0% of closes stayed inside the range | Range width 43.1% | Currently 0.0% through the range,-2.32,-1.1,-6.08,-10.43,-67.8,-197.18,75.66,1.15,0.57,11.58,724.03,,,,19.7887,1.6124,,1.056,1847.11,14.53,Consumer Discretionary,0.0,0.0,6.0,0.0,4.0,10.0,0.71,,"Negative net margin, Revenue contraction, Earnings contraction",0.0,10.0,,19.24,28.0,"Below 200 DMA, Negative net margin, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 43.1% | Currently 0.0% through the range"
ENIL,Communication Services,Broadcasting,116.03,-1.64,107.13,351.83,8.31,67.02,20.94,137.36,142.75,19062.55,17105.0,0.9,Bearish,9.0,"Oversold RSI, Near 52W low zone",-12.36,-27.73,-21.09,1.51,4.79,3.42,-13.87,-32.52,-24.51,0.0,,65.91,Accumulation Zone,71.34,129.82,161.94,24.74,0.0,80.0% of closes stayed inside the range | Range width 24.7% | Currently 0.0% through the range,-0.54,-0.35,-6.79,-2.98,19.65,23.93,23.25,2.03,,11.58,176.05,,,,10.489,0.6598,1.91,0.307,500.02,34.08,Telecom,0.0,16.0,12.0,0.0,5.0,33.0,0.71,,Negative net margin,2.0,35.0,General low-debt support,15.95,29.0,"Below 200 DMA, Extreme RSI weakness, Far from 52W high, Negative net margin",0.0,Avoid,"Oversold RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 24.7% | Currently 0.0% through the range"
FIRSTCRY,Consumer Cyclical,Internet Retail,279.95,-3.11,277.1,734.0,1.03,61.86,16.6,342.07,361.25,1053308.35,1216165.0,1.15,Bearish,14.0,"Oversold RSI, Near 52W low zone, Normal volume support",-16.88,-31.17,-31.32,1.51,4.79,3.42,-18.39,-35.96,-34.74,0.0,,70.26,Accumulation Zone,72.91,320.78,389.19,21.33,0.0,80.0% of closes stayed inside the range | Range width 21.3% | Currently 0.0% through the range,-0.74,-0.39,-1.73,-1.67,12.7,24.5,34.85,1.83,0.86,429.88,1661.23,,,,55.0095,1.8487,,0.426,9002.44,27.0,Consumer Discretionary,0.0,13.0,11.0,0.0,4.0,28.0,0.71,,Negative net margin,2.0,30.0,General low-debt support,19.24,24.0,"Below 200 DMA, Extreme RSI weakness, Negative net margin",0.0,Avoid,"Oversold RSI, Near 52W low zone, Normal volume support, 80.0% of closes stayed inside the range | Range width 21.3% | Currently 0.0% through the range"
FILATFASH,Consumer Cyclical,Apparel Manufacturing,0.39,-7.14,0.35,2.86,11.43,86.36,41.27,0.47,0.53,82719720.9,152359355.0,1.84,Bearish,23.0,"Weak but watchable RSI, Near 52W low zone, Volume expansion",-13.33,-29.09,-22.0,1.51,4.79,3.42,-14.84,-33.88,-25.42,0.0,,70.26,Breakdown Risk,35.0,0.41,0.66,61.22,0.0,81.7% of closes stayed inside the range | Range width 61.2% | Currently 0.0% through the range | Below lower band on elevated volume,0.05,0.04,8.68,4.36,-48.3,-26.95,2.24,1.87,1.68,0.95,51.81,,,inf,,0.061,,0.407,150.01,10.06,Consumer Discretionary,0.0,0.0,16.0,0.0,4.0,20.0,0.79,,"Revenue contraction, Earnings contraction, Very high PE",2.0,22.0,General low-debt support,19.24,30.0,"Below 200 DMA, Sharp daily fall, Far from 52W high, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, Near 52W low zone, Volume expansion, 81.7% of closes stayed inside the range | Range width 61.2% | Currently 0.0% through the range | Below lower band on elevated volume"
FIBERWEB,Consumer Cyclical,Textile Manufacturing,36.34,-2.76,27.05,66.6,34.34,45.44,26.71,41.28,44.43,47789.6,26091.0,0.55,Bearish,4.0,Oversold RSI,-14.15,-18.81,-31.32,1.51,4.79,3.42,-15.66,-23.6,-34.74,0.0,,70.26,Accumulation Zone,69.65,38.79,50.06,29.04,0.0,80.0% of closes stayed inside the range | Range width 29.0% | Currently 0.0% through the range,1.39,1.27,10.52,12.59,-29.94,-49.58,3.55,3.72,2.26,0.19,6.52,,,14.7514,,0.4113,,0.213,76.87,47.36,Consumer Discretionary,8.0,0.0,17.0,0.0,10.0,35.0,0.79,,"Revenue contraction, Earnings contraction",2.0,37.0,General low-debt support,19.24,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Oversold RSI, 80.0% of closes stayed inside the range | Range width 29.0% | Currently 0.0% through the range"
