symbol,sector,industry,current_price,day_change_pct,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,volume_ratio,trend,technical_score,technical_reasons,relative_strength_score,return_1m,return_3m,return_6m,sector_bucket,fundamental_score,sector_adjustment,sector_adjusted_fundamental_score,debt_to_equity,net_profit_margin,revenue_growth,earnings_growth,operating_cashflow_cr,free_cashflow_cr,fundamental_data_coverage,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons,low_52w,high_52w,avg_volume_20d,latest_volume,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_reasons,fundamental_risk_reasons,sector_adjustment_reasons
DGCONTENT,Communication Services,Internet Content & Information,24.56,-3.35,109.91,64.15,37.59,27.78,30.09,1.37,Bearish,18.0,"Weak but watchable RSI, Volume expansion",0.0,-8.26,-14.99,-26.53,Telecom,2.0,0.0,2.0,,-1.57,-74.77,-338.27,,,0.43,17.81,32.0,"Below 200 DMA, Negative net margin, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 29.8% | Currently 7.5% through the range",11.7,68.5,20118.2,27579.0,5.52,6.23,-5.94,-13.78,-21.22,-20.59,,75.0,Accumulation Zone,71.36,24.02,31.17,29.76,7.5,80.0% of closes stayed inside the range | Range width 29.8% | Currently 7.5% through the range,,,-0.01,,,,,119.25,,3.8749,,0.051,138.38,54.38,0.0,0.0,0.0,0.0,2.0,,"Negative net margin, Revenue contraction, Earnings contraction, Very high PE",
21STCENMGM,Financial Services,Capital Markets,31.28,0.94,95.76,77.88,38.72,33.21,39.54,0.72,Bearish,13.0,"Weak but watchable RSI, Positive day move",10.0,-4.72,7.23,-36.2,Financial Services,24.0,-5.0,19.0,,121.79,-485.44,-328.95,-2.37,-2.37,0.79,37.24,34.0,"Below 200 DMA, Far from 52W high, Revenue contraction, Earnings contraction, Negative operating cash flow, Negative free cash flow",0.0,Avoid,"Weak but watchable RSI, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 28.2% | Currently 4.4% through the range",15.98,141.4,2663.45,1911.0,5.52,6.23,-5.94,-10.24,1.0,-30.26,Positive 3M return,74.0,Accumulation Zone,71.01,30.9,39.61,28.2,4.38,80.0% of closes stayed inside the range | Range width 28.2% | Currently 4.4% through the range,-72.75,-60.79,135.94,2.93,2.93,3.48,,,,1.3074,,0.504,43.22,0.0,12.0,0.0,8.0,0.0,4.0,,"Revenue contraction, Earnings contraction, Negative operating cash flow, Negative free cash flow",Weak ROE for a leveraged-balance-sheet business
DIGJAMLMTD,Consumer Cyclical,Textile Manufacturing,44.17,-0.38,40.4,71.99,43.82,45.69,47.11,0.5,Bearish,8.0,Weak but watchable RSI,0.0,-1.8,-2.94,-20.18,Consumer Discretionary,14.0,0.0,14.0,1361.38,-3.0,376.72,-294.85,-4.61,-4.64,0.93,35.59,45.0,"Below 200 DMA, Far from 52W high, Very high debt, Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 24.0% | Currently 40.4% through the range",31.46,157.7,13042.75,6574.0,5.52,6.23,-5.94,-7.32,-9.17,-14.24,,91.86,Lower Range Watch,65.19,40.27,49.94,24.03,40.36,80.0% of closes stayed inside the range | Range width 24.0% | Currently 40.4% through the range,-22.59,-1.33,9.44,0.5,0.25,1.04,60.13,26.5855,,23.4828,,0.177,102.62,28.54,0.0,10.0,0.0,0.0,4.0,,"Negative net margin, Earnings contraction, Very high debt, Negative operating cash flow, Negative free cash flow",
ANDREWYU,Unknown,Unknown,31.35,0.0,66.76,22.97,41.2,32.87,26.42,0.0,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",45.0,0.0,7.73,30.08,General,17.0,2.0,19.0,37.3,-6.55,294.54,-118.01,-80.41,-102.1,0.79,27.3,27.0,"Low volume participation, Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",0.74,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, 80.8% of closes stayed inside the range | Range width 43.7% | Currently 62.8% through the range",18.8,40.7,0.0,0.0,5.52,6.23,-5.94,-5.52,1.5,36.02,"Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance",30.0,Neutral Range,66.83,24.6,35.35,43.73,62.81,80.8% of closes stayed inside the range | Range width 43.7% | Currently 62.8% through the range,-5.9,-2.56,-34.57,0.59,0.44,4.11,121.34,,,,,,,,0.0,10.0,7.0,0.0,0.0,,"Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",General low-debt support
DYNAMATECH,Consumer Cyclical,Auto Parts,10757.33,-0.26,401.63,16.39,54.29,10814.68,9458.4,0.96,Bearish,35.0,"Above 200 DMA, Healthy RSI momentum",53.0,6.18,8.52,13.34,Automobile,48.0,0.0,48.0,80.39,2.02,277.4,461.7,95.34,29.36,1.0,35.7,0.0,,44.16,Weak,"Above 200 DMA, Healthy RSI momentum, Positive 1M return, Positive 3M return, Positive 6M return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 29.0% | Currently 77.6% through the range",2144.48,12865.83,13569.15,13091.0,5.52,6.23,-5.94,0.66,2.29,19.28,"Positive 1M return, Positive 3M return, Positive 6M return, 6M Nifty outperformance, Positive across 1M/3M/6M",26.44,Profit Booking Zone,72.79,8779.56,11329.82,29.05,77.55,80.0% of closes stayed inside the range | Range width 29.0% | Currently 77.6% through the range,4.08,1.75,6.81,1.38,0.77,52.52,637.89,184.2139,60.9595,9.7844,7.0,0.424,7766.69,50.05,0.0,20.0,6.0,17.0,5.0,,Very high PE,
INDOBORAX,Basic Materials,Chemicals,375.68,1.65,331.12,3.16,75.66,307.01,248.42,0.61,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",100.0,14.1,61.29,52.78,Chemicals,84.0,2.0,86.0,0.37,23.33,425.18,442.17,87.15,86.86,1.0,33.75,0.0,,73.16,Strong,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 52.9% | Currently 100.0% through the range",87.14,387.92,299144.85,182727.0,5.52,6.23,-5.94,8.58,55.06,58.72,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",2.4,Profit Booking Zone,76.15,223.63,341.98,52.92,100.0,80.0% of closes stayed inside the range | Range width 52.9% | Currently 100.0% through the range,13.0,12.42,19.19,20.85,18.8,13.61,1.43,28.2108,,4.1098,1.99,0.809,1588.78,46.44,20.0,20.0,20.0,17.0,7.0,Cash covers debt,,General low-debt support
IOLCP,Healthcare,Drug Manufacturers - Specialty & Generic,165.04,14.25,214.05,4.79,74.99,123.62,94.17,7.53,Bullish,72.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move",100.0,24.24,104.16,101.54,Pharma / Healthcare,65.0,2.0,67.0,7.53,5.96,297.63,568.8,214.32,41.33,1.0,43.57,0.0,,72.99,Strong,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 87.7% | Currently 100.0% through the range | Above upper band on elevated volume",52.55,173.35,5466008.1,41176929.0,5.52,6.23,-5.94,18.72,97.93,107.48,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",7.27,Breakout Watch,75.14,71.16,133.53,87.65,100.0,80.0% of closes stayed inside the range | Range width 87.7% | Currently 100.0% through the range | Above upper band on elevated volume,7.65,5.32,8.22,1.78,1.24,65.35,135.42,34.1419,20.0979,3.1835,51.0,0.482,5722.32,35.39,2.0,20.0,15.0,17.0,11.0,,,General low-debt support
ITDC,Consumer Cyclical,Lodging,702.8,19.99,158.35,23.83,73.51,583.47,563.08,14.62,Bullish,62.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion, Strong positive day move",95.0,18.34,59.31,15.66,Consumer Discretionary,76.0,4.0,80.0,0.15,15.52,188.47,194.76,70.44,60.22,1.0,38.12,0.0,,72.97,Strong,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion, Strong positive day move, Strong ROE, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 43.5% | Currently 100.0% through the range | Above upper band on elevated volume",272.04,922.67,932801.3,13636321.0,5.52,6.23,-5.94,12.82,53.08,21.6,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",7.74,Breakout Watch,79.67,426.68,612.11,43.46,100.0,80.0% of closes stayed inside the range | Range width 43.5% | Currently 100.0% through the range | Above upper band on elevated volume,19.57,10.85,15.82,1.93,1.88,54.75,0.63,68.4747,,13.4343,44.0,0.731,5679.22,47.97,18.0,20.0,19.0,17.0,2.0,"Strong ROE, Cash covers debt",,"General quality ROE, General low-debt support"
KRISHNADEF,Industrials,Specialty Industrial Machinery,1281.55,-2.95,1545.88,8.37,55.24,1185.91,959.45,0.44,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",88.0,3.38,40.15,57.85,Capital Goods / Infra,82.0,5.0,87.0,1.12,17.31,274.99,308.81,86.05,66.4,1.0,38.06,3.0,Low volume participation,70.16,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Cash covers debt, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 38.9% | Currently 100.0% through the range",77.86,1398.64,235256.7,104506.0,5.52,6.23,-5.94,-2.14,33.92,63.79,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",12.76,Profit Booking Zone,79.93,897.12,1246.49,38.94,100.0,80.0% of closes stayed inside the range | Range width 38.9% | Currently 100.0% through the range,21.35,19.03,20.81,3.99,3.26,6.03,2.17,36.3695,,7.8693,12.0,0.93,1522.91,48.61,21.0,20.0,20.0,17.0,4.0,"Strong ROE, Cash covers debt",,Strong order-book-driven revenue growth
JAYBARMARU,Consumer Cyclical,Auto Parts,186.59,4.15,274.08,0.8,78.02,128.62,101.56,1.36,Bullish,67.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Strong positive day move",100.0,35.14,110.43,86.82,Automobile,61.0,2.0,63.0,76.31,5.48,295.2,660.45,196.58,47.23,1.0,38.12,0.0,,69.52,Strong,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Strong positive day move, Strong ROE, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 96.5% | Currently 100.0% through the range | Above upper band on elevated volume",49.88,188.1,1411093.7,1920819.0,5.52,6.23,-5.94,29.62,104.2,92.76,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",2.58,Breakout Watch,72.77,83.76,164.56,96.47,100.0,80.0% of closes stayed inside the range | Range width 96.5% | Currently 100.0% through the range | Above upper band on elevated volume,20.06,7.63,7.37,0.85,0.39,4.77,531.21,9.5999,,1.9959,55.0,0.596,1389.39,25.04,8.0,20.0,4.0,17.0,12.0,Strong ROE,,General quality ROE
INDOTECH,Industrials,Electrical Equipment & Parts,3049.1,-2.32,1763.18,19.16,61.15,2706.94,1860.07,0.2,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",100.0,17.48,130.64,90.38,Capital Goods / Infra,77.0,5.0,82.0,1.39,11.86,298.41,272.57,56.87,22.82,1.0,38.06,3.0,Low volume participation,68.91,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong ROE, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 122.3% | Currently 100.0% through the range",163.65,3771.95,37988.9,7717.0,5.52,6.23,-5.94,11.96,124.41,96.32,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",2.86,Profit Booking Zone,68.67,1265.18,2811.89,122.25,100.0,80.0% of closes stayed inside the range | Range width 122.3% | Currently 100.0% through the range,24.82,16.73,14.77,2.58,1.44,62.63,5.2,40.6481,,30.0184,27.0,0.862,3990.04,28.4,17.0,20.0,19.0,17.0,4.0,"Strong ROE, Cash covers debt",,Strong order-book-driven revenue growth
HARDWYN,Industrials,Building Products & Equipment,17.99,3.32,134.23,38.32,55.16,17.75,13.56,1.84,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move",88.0,1.82,21.47,45.3,Capital Goods / Infra,62.0,5.0,67.0,1.58,6.61,307.22,637.67,7.29,4.6,0.93,38.06,0.0,,68.66,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 52.2% | Currently 95.4% through the range",7.68,29.16,6690435.15,12326727.0,5.52,6.23,-5.94,-3.7,15.24,51.24,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",12.76,Profit Booking Zone,79.35,12.0,18.27,52.2,95.44,80.0% of closes stayed inside the range | Range width 52.2% | Currently 95.4% through the range,3.25,2.83,9.69,2.13,1.15,0.22,6.44,47.7368,,1.5311,,-0.29,620.21,14.74,3.0,20.0,16.0,17.0,6.0,,,Strong order-book-driven revenue growth
INDNIPPON,Consumer Cyclical,Auto Parts,1028.6,3.14,232.83,4.84,72.98,870.78,842.51,2.12,Bullish,72.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move",95.0,14.85,34.41,24.35,Automobile,69.0,2.0,71.0,0.23,10.56,287.44,345.93,40.27,-1.88,1.0,38.12,4.0,Negative free cash flow,68.32,Strong,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 28.5% | Currently 100.0% through the range | Above upper band on elevated volume",309.04,1080.93,42527.85,90335.0,5.52,6.23,-5.94,9.33,28.18,30.29,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",7.74,Breakout Watch,84.02,717.52,921.74,28.46,100.0,80.0% of closes stayed inside the range | Range width 28.5% | Currently 100.0% through the range | Above upper band on elevated volume,13.54,10.42,9.56,2.51,2.05,5.5,1.9,20.91,43.3483,2.9239,1.46,0.417,2401.49,29.26,11.0,20.0,20.0,9.0,9.0,Cash covers debt,Negative free cash flow,General low-debt support
EPL,Consumer Cyclical,Packaging & Containers,245.09,1.42,79.25,13.43,69.85,224.24,212.17,1.6,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move",70.0,13.11,6.73,14.33,Consumer Discretionary,72.0,2.0,74.0,33.68,8.16,314.62,376.01,722.9,241.4,1.0,38.12,0.0,,67.87,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 20.6% | Currently 100.0% through the range | Above upper band on elevated volume",136.73,283.1,587740.0,942617.0,5.52,6.23,-5.94,7.59,0.5,20.27,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",20.97,Breakout Watch,85.83,193.27,233.06,20.59,100.0,80.0% of closes stayed inside the range | Range width 20.6% | Currently 100.0% through the range | Above upper band on elevated volume,13.61,7.94,12.19,1.56,0.88,197.3,962.5,20.9252,14.4402,2.8173,1.98,0.341,8069.58,59.63,12.0,20.0,11.0,17.0,12.0,,,General low-debt support
GVPIL,Industrials,Engineering & Construction,875.09,-3.7,805.64,18.5,46.97,817.1,478.34,1.31,Bullish,52.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Volume expansion",70.0,-2.44,100.94,159.0,Capital Goods / Infra,83.0,5.0,88.0,3.02,19.95,228.37,249.29,469.36,467.23,1.0,38.06,0.0,,67.01,Strong,"Above 50 DMA, Above 200 DMA, RSI recovering, Volume expansion, Strong ROE, Cash covers debt, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 202.5% | Currently 94.0% through the range",96.63,1073.74,399990.0,524820.0,5.52,6.23,-5.94,-7.96,94.71,164.94,"Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",24.48,Profit Booking Zone,68.18,301.52,911.97,202.46,93.96,80.0% of closes stayed inside the range | Range width 202.5% | Currently 94.0% through the range,43.36,11.81,21.1,1.28,1.18,424.57,17.59,12.9865,,7.5324,1.07,1.52,4387.94,41.96,23.0,20.0,16.0,17.0,7.0,"Strong ROE, Cash covers debt",,Strong order-book-driven revenue growth
INNOVACAP,Healthcare,Drug Manufacturers - Specialty & Generic,968.1,1.49,130.44,22.94,60.87,892.04,772.15,0.28,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",88.0,5.84,41.71,33.9,Pharma / Healthcare,71.0,2.0,73.0,31.51,8.79,256.19,234.33,116.52,48.16,1.0,43.57,3.0,Low volume participation,64.84,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 40.5% | Currently 100.0% through the range",420.11,1256.28,73067.7,20430.0,5.52,6.23,-5.94,0.32,35.48,39.84,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",25.45,Profit Booking Zone,78.65,671.75,943.55,40.46,100.0,80.0% of closes stayed inside the range | Range width 40.5% | Currently 100.0% through the range,12.92,7.67,11.67,1.87,1.29,3.2,343.69,39.1212,23.2657,5.5352,38.0,-0.028,6037.8,34.31,12.0,20.0,13.0,17.0,9.0,,,General low-debt support
GOLDIAM,Consumer Cyclical,Luxury Goods,337.69,-3.13,285.61,19.91,50.48,320.18,279.75,0.38,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",78.0,3.64,35.05,27.23,Consumer Discretionary,84.0,2.0,86.0,6.96,17.46,205.54,149.44,23.62,7.97,1.0,38.12,3.0,Low volume participation,64.82,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Cash covers debt, Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 56.9% | Currently 91.6% through the range",87.57,421.66,1683157.8,638653.0,5.52,6.23,-5.94,-1.88,28.82,33.17,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",18.39,Profit Booking Zone,73.87,221.92,348.26,56.93,91.63,80.0% of closes stayed inside the range | Range width 56.9% | Currently 91.6% through the range,15.42,12.52,19.42,5.94,3.16,262.92,77.01,25.386,,4.7446,81.0,1.051,5247.67,33.07,19.0,20.0,20.0,17.0,8.0,Cash covers debt,,General low-debt support
INDIGOPNTS,Basic Materials,Specialty Chemicals,1094.5,1.46,54.58,36.18,69.82,981.48,1026.95,1.15,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Positive day move",60.0,12.35,38.6,-7.62,Chemicals,82.0,2.0,84.0,1.83,10.37,289.87,290.66,222.58,87.64,1.0,33.75,0.0,,64.46,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Positive day move, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 38.0% | Currently 100.0% through the range",708.05,1715.01,89518.65,103049.0,5.52,6.23,-5.94,6.83,32.37,-1.68,"Strong 1M absolute return, Strong 3M absolute return, 1M Nifty outperformance, 3M Nifty outperformance",18.15,Profit Booking Zone,80.07,768.37,1060.32,38.0,100.0,80.0% of closes stayed inside the range | Range width 38.0% | Currently 100.0% through the range,12.57,8.91,13.96,2.21,1.72,32.12,21.13,34.3002,26.4939,4.7569,43.0,0.526,5497.85,46.16,14.0,20.0,20.0,17.0,11.0,Cash covers debt,,General low-debt support
KOTHARIPET,Basic Materials,Specialty Chemicals,137.42,2.64,161.05,47.93,72.42,127.31,127.4,1.09,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Normal volume support, Strong positive day move",55.0,16.89,13.6,6.2,Chemicals,87.0,4.0,91.0,0.6,12.34,335.5,287.74,80.51,80.51,1.0,33.75,0.0,,63.66,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Normal volume support, Strong positive day move, Strong ROE, Cash covers debt, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 25.4% | Currently 100.0% through the range",52.64,263.91,155488.55,168984.0,5.52,6.23,-5.94,11.37,7.37,12.14,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",21.23,Profit Booking Zone,80.28,108.15,135.61,25.39,100.0,80.0% of closes stayed inside the range | Range width 25.4% | Currently 100.0% through the range,19.47,16.41,15.12,2.48,1.99,10.27,2.24,10.7324,,2.0732,1.52,0.34,771.77,30.63,19.0,20.0,20.0,17.0,11.0,"Strong ROE, Cash covers debt",,"General quality ROE, General low-debt support"
JGCHEM,Basic Materials,Other Industrial Metals & Mining,427.6,1.87,150.06,23.21,53.74,417.56,387.14,1.65,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Positive day move",60.0,-2.4,20.55,19.66,Metals / Mining,76.0,2.0,78.0,1.22,6.77,291.57,276.42,43.57,4.55,1.0,33.75,0.0,,63.61,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Positive day move, Cash covers debt, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 32.1% | Currently 99.3% through the range",171.0,556.86,63291.8,104618.0,5.52,6.23,-5.94,-7.92,14.32,25.6,"Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance",18.15,Profit Booking Zone,81.9,324.25,428.3,32.09,99.33,80.0% of closes stayed inside the range | Range width 32.1% | Currently 99.3% through the range,12.47,11.57,7.9,18.64,15.07,16.22,6.45,30.4916,,4.8692,20.0,0.673,2552.19,18.01,11.0,20.0,20.0,17.0,8.0,Cash covers debt,,General low-debt support
JUBLCPL,Basic Materials,Specialty Chemicals,2141.6,0.82,109.96,28.93,68.35,1856.42,2060.59,0.54,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",60.0,18.22,23.36,-6.99,Chemicals,78.0,4.0,82.0,11.13,6.78,319.62,494.14,74.8,35.16,0.93,33.75,0.0,,62.51,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Strong ROE, Strong 1M absolute return, Strong 3M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 24.6% | Currently 100.0% through the range",1020.0,3013.4,11726.55,6318.0,5.52,6.23,-5.94,12.7,17.13,-1.05,"Strong 1M absolute return, Strong 3M absolute return, 1M Nifty outperformance, 3M Nifty outperformance",18.15,Profit Booking Zone,81.03,1667.38,2077.37,24.59,100.0,80.0% of closes stayed inside the range | Range width 24.6% | Currently 100.0% through the range,27.8,13.67,29.78,1.63,1.12,5.65,51.2,25.3332,,7.052,,,3243.24,43.08,22.0,20.0,15.0,17.0,4.0,Strong ROE,,"General quality ROE, General low-debt support"
ICIL,Consumer Cyclical,Textile Manufacturing,425.76,-0.98,331.93,7.84,66.58,340.27,289.56,0.15,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",100.0,27.03,75.57,53.57,Consumer Discretionary,54.0,2.0,56.0,56.99,3.27,264.34,418.55,572.86,370.57,1.0,38.12,3.0,Low volume participation,62.32,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 65.2% | Currently 100.0% through the range",98.57,461.97,1614738.55,237755.0,5.52,6.23,-5.94,21.51,69.34,59.51,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",2.58,Profit Booking Zone,75.99,237.28,391.97,65.19,100.0,80.0% of closes stayed inside the range | Range width 65.2% | Currently 100.0% through the range,5.38,2.82,6.22,1.71,0.82,113.56,1342.33,57.0801,18.3137,3.6574,35.0,0.336,8614.37,54.43,0.0,20.0,8.0,17.0,9.0,,,General low-debt support
