symbol,sector,industry,current_price,day_change_pct,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,volume_ratio,trend,technical_score,technical_reasons,relative_strength_score,return_1m,return_3m,return_6m,sector_bucket,fundamental_score,sector_adjustment,sector_adjusted_fundamental_score,debt_to_equity,net_profit_margin,revenue_growth,earnings_growth,operating_cashflow_cr,free_cashflow_cr,fundamental_data_coverage,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons,low_52w,high_52w,avg_volume_20d,latest_volume,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_reasons,fundamental_risk_reasons,sector_adjustment_reasons
ASHOKLEY,Industrials,Farm & Heavy Construction Machinery,155.23,0.23,156.4,26.71,47.07,154.48,163.76,0.44,Bullish,32.0,"Above 50 DMA, RSI recovering, Positive day move",0.0,-0.91,-11.79,-15.52,Capital Goods / Infra,46.0,5.0,51.0,448.93,6.19,279.87,326.68,-4894.71,-7840.19,1.0,32.36,28.0,"Below 200 DMA, Low volume participation, Very high debt, Negative operating cash flow, Negative free cash flow",2.7,Avoid,"Above 50 DMA, RSI recovering, Positive day move, Strong ROE, 80.0% of closes stayed inside the range | Range width 36.3% | Currently 12.3% through the range",60.54,211.81,22760824.2,10055243.0,0.69,-0.08,-5.25,-1.6,-11.71,-10.27,,80.59,Accumulation Zone,72.6,148.58,202.46,36.26,12.34,80.0% of closes stayed inside the range | Range width 36.3% | Currently 12.3% through the range,24.37,3.44,19.62,1.32,1.18,6280.89,63935.7,29.9438,21.4534,7.2494,1.97,0.446,,40.06,14.0,20.0,4.0,0.0,8.0,Strong ROE,"Very high debt, Negative operating cash flow, Negative free cash flow",Strong order-book-driven revenue growth
ARVEE,Basic Materials,Specialty Chemicals,158.01,0.0,91.41,49.84,41.12,163.14,168.05,0.35,Bearish,8.0,Weak but watchable RSI,0.0,-5.37,-6.95,-16.35,Chemicals,31.0,0.0,31.0,,18.68,183.42,17988.12,,,0.43,31.17,15.0,"Below 200 DMA, Low volume participation, Limited fundamental data coverage",2.53,Avoid,"Weak but watchable RSI, 80.8% of closes stayed inside the range | Range width 13.4% | Currently 45.1% through the range",82.55,315.0,1438.35,503.0,0.69,-0.08,-5.25,-6.06,-6.87,-11.1,,84.56,Neutral Range,67.04,148.98,169.0,13.43,45.09,80.8% of closes stayed inside the range | Range width 13.4% | Currently 45.1% through the range,,,13.51,,,,,89.8936,,5.5361,,0.54,186.24,45.49,9.0,20.0,0.0,0.0,2.0,,Very high PE,
BIRLANU,Industrials,Building Products & Equipment,1261.93,2.25,7.2,64.96,37.18,1345.98,1544.36,0.9,Bearish,26.0,"Weak but watchable RSI, Near 52W low with stable RSI, Strong positive day move",0.0,-10.35,-10.55,-27.68,Capital Goods / Infra,34.0,5.0,39.0,100.12,-3.22,333.39,-125.63,118.55,26.33,0.93,32.36,23.0,"Below 200 DMA, Negative net margin, Earnings contraction",2.0,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Strong positive day move, 80.0% of closes stayed inside the range | Range width 26.7% | Currently 2.1% through the range",1177.16,3601.38,9818.55,8796.0,0.69,-0.08,-5.25,-11.04,-10.47,-22.43,,80.59,Accumulation Zone,74.31,1254.99,1590.52,26.74,2.07,80.0% of closes stayed inside the range | Range width 26.7% | Currently 2.1% through the range,-10.77,-3.89,-3.04,0.86,0.33,48.93,1111.69,,11.4106,0.9795,1.03,0.573,,41.09,0.0,10.0,2.0,17.0,5.0,,"Negative net margin, Earnings contraction",Strong order-book-driven revenue growth
BECTORFOOD,Consumer Defensive,Packaged Foods,188.63,-1.87,181.24,56.82,59.72,179.26,215.58,6.37,Bullish,50.0,"Above 50 DMA, Healthy RSI momentum, Strong volume expansion",0.0,-0.89,-7.76,-18.32,FMCG / Consumer,12.0,0.0,12.0,,7.06,-72.58,-72.49,,,0.5,34.36,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",1.85,Avoid,"Above 50 DMA, Healthy RSI momentum, Strong volume expansion, 80.0% of closes stayed inside the range | Range width 27.1% | Currently 35.0% through the range",67.07,436.9,6821686.75,43462628.0,0.69,-0.08,-5.25,-1.58,-7.68,-13.07,,85.53,Lower Range Watch,74.34,172.25,219.0,27.14,35.03,80.0% of closes stayed inside the range | Range width 27.1% | Currently 35.0% through the range,,,8.41,,,,,49.2326,32.9674,5.641,56.0,0.158,7142.17,45.62,3.0,0.0,0.0,0.0,9.0,,"Revenue contraction, Earnings contraction",
BTML,Communication Services,Entertainment,6.02,-3.53,55.74,72.8,42.25,6.34,7.38,1.4,Bearish,18.0,"Weak but watchable RSI, Volume expansion",0.0,-6.38,-7.1,-24.18,Telecom,46.0,2.0,48.0,43.83,5.52,196.04,341.23,-36.73,-45.93,0.93,16.56,22.0,"Below 200 DMA, Far from 52W high, Negative operating cash flow, Negative free cash flow",1.78,Avoid,"Weak but watchable RSI, Volume expansion, 80.8% of closes stayed inside the range | Range width 27.1% | Currently 0.0% through the range",3.87,22.13,150444.05,211320.0,0.69,-0.08,-5.25,-7.07,-7.02,-18.93,,60.71,Accumulation Zone,73.85,6.05,7.69,27.12,0.0,80.8% of closes stayed inside the range | Range width 27.1% | Currently 0.0% through the range,7.69,3.77,10.07,1.55,1.24,3.12,36.36,19.1333,,1.6751,,-0.092,156.44,16.17,3.0,20.0,13.0,0.0,10.0,,"Negative operating cash flow, Negative free cash flow",General low-debt support
A2ZINFRA,Industrials,Engineering & Construction,12.84,-3.89,151.76,52.09,35.63,14.28,15.61,1.08,Bearish,13.0,"Weak but watchable RSI, Normal volume support",0.0,-10.58,-25.52,-14.23,Capital Goods / Infra,24.0,5.0,29.0,195.35,1.13,254.63,778.07,-16.61,-18.31,0.86,32.36,17.0,"Below 200 DMA, Negative operating cash flow, Negative free cash flow",1.25,Avoid,"Weak but watchable RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 24.5% | Currently 0.0% through the range",5.1,26.8,221071.85,238054.0,0.69,-0.08,-5.25,-11.27,-25.44,-8.98,,80.59,Accumulation Zone,72.23,13.74,17.1,24.46,0.0,80.0% of closes stayed inside the range | Range width 24.5% | Currently 0.0% through the range,8.84,0.95,1.01,0.83,,3.52,96.65,79.1905,,5.935,,0.048,295.22,12.98,2.0,20.0,0.0,0.0,2.0,,"Negative operating cash flow, Negative free cash flow",Strong order-book-driven revenue growth
APOLLOTYRE,Consumer Cyclical,Auto Parts,430.65,-0.32,80.83,24.64,52.38,409.16,457.66,0.71,Bullish,35.0,"Above 50 DMA, Healthy RSI momentum",8.0,1.79,-0.2,-17.39,Automobile,15.0,0.0,15.0,,4.72,-73.78,-74.58,,,0.5,34.72,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",1.21,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive 1M return, 80.0% of closes stayed inside the range | Range width 24.8% | Currently 42.6% through the range",238.15,571.44,1007713.4,713234.0,0.69,-0.08,-5.25,1.1,-0.12,-12.14,Positive 1M return,62.07,Lower Range Watch,70.4,389.48,486.06,24.8,42.63,80.0% of closes stayed inside the range | Range width 24.8% | Currently 42.6% through the range,,,6.45,,,,,16.4503,13.2258,1.6784,2.48,0.148,28054.98,43.16,0.0,0.0,0.0,0.0,15.0,,"Revenue contraction, Earnings contraction",
BANARBEADS,Consumer Cyclical,Footwear & Accessories,118.74,1.47,73.34,28.76,69.63,107.55,119.74,0.35,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Positive day move",35.0,17.44,5.99,-0.45,Consumer Discretionary,12.0,0.0,12.0,,7.95,-62.71,-59.44,,,0.43,34.72,27.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction, Limited fundamental data coverage",1.16,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive day move, Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 20.9% | Currently 83.3% through the range",68.5,166.67,14502.95,5040.0,0.69,-0.08,-5.25,16.75,6.07,4.8,"Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance",36.21,Profit Booking Zone,75.93,101.11,122.26,20.92,83.35,80.0% of closes stayed inside the range | Range width 20.9% | Currently 83.3% through the range,,,11.16,,,,,40.6796,,1.3222,,0.455,76.22,64.44,6.0,0.0,0.0,0.0,6.0,,"Revenue contraction, Earnings contraction",
ASAHIINDIA,Consumer Cyclical,Auto Parts,881.2,-1.86,111.85,17.95,48.82,873.29,913.14,0.55,Bullish,27.0,"Above 50 DMA, RSI recovering",18.0,4.12,2.33,-7.39,Automobile,13.0,0.0,13.0,,10.71,-71.63,-56.75,,,0.5,34.72,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",1.01,Avoid,"Above 50 DMA, RSI recovering, Positive 1M return, Positive 3M return, 80.8% of closes stayed inside the range | Range width 17.1% | Currently 42.5% through the range",415.95,1074.0,167131.2,91234.0,0.69,-0.08,-5.25,3.43,2.41,-2.14,"Positive 1M return, Positive 3M return",48.85,Lower Range Watch,70.88,821.6,961.95,17.08,42.47,80.8% of closes stayed inside the range | Range width 17.1% | Currently 42.5% through the range,,,17.52,,,,,55.0376,41.0647,6.1728,21.0,0.364,24286.91,57.39,6.0,0.0,0.0,0.0,7.0,,"Revenue contraction, Earnings contraction",
BIRLACORPN,Basic Materials,Building Materials,1002.12,-1.25,31.91,42.85,57.17,978.56,1019.5,0.64,Bullish,35.0,"Above 50 DMA, Healthy RSI momentum",10.0,-0.31,7.04,-6.07,Cement / Realty,14.0,0.0,14.0,,4.37,-72.2,-79.24,,,0.5,31.17,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.83,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive 3M return, 80.0% of closes stayed inside the range | Range width 23.3% | Currently 82.1% through the range",759.72,1753.51,102884.8,65814.0,0.69,-0.08,-5.25,-1.0,7.12,-0.82,Positive 3M return,57.35,Profit Booking Zone,74.34,841.21,1037.14,23.29,82.13,80.0% of closes stayed inside the range | Range width 23.3% | Currently 82.1% through the range,,,7.56,,,,,12.285,11.3092,0.9214,1.42,0.468,6785.71,82.08,0.0,0.0,0.0,0.0,14.0,,"Revenue contraction, Earnings contraction",
BALAJEE,Consumer Cyclical,Packaging & Containers,28.46,-1.11,34.88,71.32,40.33,29.54,34.99,1.82,Bearish,18.0,"Weak but watchable RSI, Volume expansion",0.0,-4.24,-14.35,-26.97,Consumer Discretionary,37.0,0.0,37.0,76.05,1.92,235.63,8866.21,-6.71,-19.13,0.93,34.72,22.0,"Below 200 DMA, Far from 52W high, Negative operating cash flow, Negative free cash flow",0.66,Avoid,"Weak but watchable RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 31.9% | Currently 34.8% through the range",21.1,99.22,54398.45,98896.0,0.69,-0.08,-5.25,-4.93,-14.27,-21.72,,83.91,Lower Range Watch,66.95,25.62,33.79,31.9,34.77,80.0% of closes stayed inside the range | Range width 31.9% | Currently 34.8% through the range,3.61,1.76,5.37,2.0,0.71,0.87,231.64,23.4602,,0.708,,,216.24,33.68,0.0,20.0,9.0,0.0,8.0,,"Negative operating cash flow, Negative free cash flow",
ARSSBL,Financial Services,Financial Conglomerates,533.9,-2.01,29.48,32.23,42.15,541.83,,0.59,Bearish,8.0,Weak but watchable RSI,0.0,-3.54,-9.88,-14.86,Financial Services,15.0,0.0,15.0,,16.95,-81.38,-81.94,,,0.5,36.01,12.0,"Revenue contraction, Earnings contraction",0.65,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 25.1% | Currently 56.6% through the range",412.33,787.83,351137.6,206159.0,0.69,-0.08,-5.25,-4.23,-9.8,-9.61,,90.0,Neutral Range,64.58,467.5,584.76,25.08,56.63,80.0% of closes stayed inside the range | Range width 25.1% | Currently 56.6% through the range,,,-11.99,,,,,22.1224,,2.3715,98.0,,3214.49,87.24,5.0,0.0,0.0,0.0,10.0,,"Revenue contraction, Earnings contraction",
DBCORP,Communication Services,Publishing,208.51,1.37,162.69,43.82,65.04,199.67,225.03,0.43,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Positive day move",8.0,4.55,-0.26,-12.05,Telecom,25.0,0.0,25.0,,16.68,-74.37,-69.66,,,0.5,16.56,23.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction",0.23,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, 80.0% of closes stayed inside the range | Range width 19.1% | Currently 36.7% through the range",79.37,371.11,1068397.55,459859.0,0.69,-0.08,-5.25,3.86,-0.18,-6.8,Positive 1M return,14.29,Lower Range Watch,73.2,194.88,232.01,19.05,36.71,80.0% of closes stayed inside the range | Range width 19.1% | Currently 36.7% through the range,,,18.55,,,,,10.3935,9.4438,1.4863,3.46,0.189,3610.9,52.8,10.0,0.0,0.0,0.0,15.0,,"Revenue contraction, Earnings contraction",
DIGIDRIVE,Consumer Cyclical,Internet Retail,18.66,-0.53,15.9,82.83,47.77,19.3,23.47,0.19,Bearish,17.0,"RSI recovering, Near 52W low zone",0.0,-1.63,-21.66,-28.59,Consumer Discretionary,43.0,2.0,45.0,0.32,11.66,293.42,-5.95,-4.38,-4.75,0.93,34.72,25.0,"Below 200 DMA, Far from 52W high, Low volume participation, Negative operating cash flow, Negative free cash flow",0.21,Avoid,"RSI recovering, Near 52W low zone, Cash covers debt, 81.7% of closes stayed inside the range | Range width 26.0% | Currently 5.6% through the range",16.1,108.7,18580.65,3604.0,0.69,-0.08,-5.25,-2.32,-21.58,-23.34,,83.91,Accumulation Zone,73.93,18.39,23.18,26.04,5.64,81.7% of closes stayed inside the range | Range width 26.0% | Currently 5.6% through the range,1.98,1.74,-4.87,4.68,3.79,2.83,0.87,11.8067,,0.2542,,0.795,68.29,41.0,3.0,10.0,20.0,0.0,10.0,Cash covers debt,"Earnings contraction, Negative operating cash flow, Negative free cash flow",General low-debt support
BLACKBUCK,Technology,Software - Application,579.6,0.96,133.38,22.51,59.62,542.72,604.57,1.46,Bullish,50.0,"Above 50 DMA, Healthy RSI momentum, Volume expansion, Positive day move",8.0,0.97,-6.82,-9.68,IT / Technology,12.0,0.0,12.0,,20.65,-68.15,-73.7,,,0.43,36.39,24.0,"Below 200 DMA, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.16,Avoid,"Above 50 DMA, Healthy RSI momentum, Volume expansion, Positive day move, Positive 1M return, 80.8% of closes stayed inside the range | Range width 19.0% | Currently 60.0% through the range",248.35,748.0,333686.15,488225.0,0.69,-0.08,-5.25,0.28,-6.74,-4.43,Positive 1M return,61.67,Neutral Range,75.8,520.3,619.06,18.98,60.04,80.8% of closes stayed inside the range | Range width 19.0% | Currently 60.0% through the range,,,13.31,,,,,63.7216,37.5575,7.5528,,,10714.16,76.75,9.0,0.0,0.0,0.0,3.0,,"Revenue contraction, Earnings contraction",
CSBBANK,Financial Services,Banks - Regional,368.75,0.88,79.57,35.8,59.18,356.9,396.32,0.61,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Positive day move",8.0,0.89,-6.96,-29.24,Banking,19.0,0.0,19.0,,21.21,-75.57,-76.3,,,0.36,36.01,24.0,"Below 200 DMA, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.05,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, 80.0% of closes stayed inside the range | Range width 17.1% | Currently 30.1% through the range",205.35,574.4,482434.35,292306.0,0.69,-0.08,-5.25,0.2,-6.88,-23.99,Positive 1M return,75.0,Lower Range Watch,74.48,350.66,410.78,17.14,30.09,80.0% of closes stayed inside the range | Range width 17.1% | Currently 30.1% through the range,,,,,,,,8.7807,5.9769,1.192,,0.271,5699.53,0.0,6.0,0.0,0.0,0.0,13.0,,"Revenue contraction, Earnings contraction",
ABFRL,Consumer Cyclical,Apparel Manufacturing,57.85,-1.41,8.11,84.12,41.39,61.36,69.18,0.49,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",0.0,-4.6,-10.99,-20.54,Consumer Discretionary,14.0,0.0,14.0,,-10.63,-75.12,72.26,,,0.36,34.72,33.0,"Below 200 DMA, Far from 52W high, Low volume participation, Negative net margin, Revenue contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, 80.0% of closes stayed inside the range | Range width 18.3% | Currently 0.0% through the range",53.51,364.4,5813119.2,2874674.0,0.69,-0.08,-5.25,-5.29,-10.91,-15.29,,83.91,Accumulation Zone,73.78,58.3,68.98,18.32,0.0,80.0% of closes stayed inside the range | Range width 18.3% | Currently 0.0% through the range,,,-11.49,,,,,,-9.1952,1.094,,0.026,6386.86,54.8,0.0,10.0,0.0,0.0,4.0,,"Negative net margin, Revenue contraction",
ABLBL,Consumer Services,Unknown,94.38,-0.58,7.93,43.52,43.13,98.65,112.35,0.54,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",0.0,-2.37,-13.05,-19.46,General,6.0,0.0,6.0,,1.42,-75.47,-83.03,,,0.29,6.75,24.0,"Below 200 DMA, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, 80.0% of closes stayed inside the range | Range width 16.1% | Currently 0.0% through the range",87.45,167.11,835816.0,452079.0,0.69,-0.08,-5.25,-3.06,-12.97,-14.21,,75.0,Accumulation Zone,74.12,94.74,109.95,16.06,0.0,80.0% of closes stayed inside the range | Range width 16.1% | Currently 0.0% through the range,,,29.51,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,,"Revenue contraction, Earnings contraction",
DNAMEDIA,Communication Services,Publishing,2.81,-1.4,33.81,68.21,46.11,2.89,3.52,0.3,Bearish,12.0,RSI recovering,0.0,-3.44,-11.91,-37.0,Telecom,26.0,2.0,28.0,-172.71,-136.36,362.4,-2880.32,-1.9,-1.9,0.79,16.56,40.0,"Below 200 DMA, Far from 52W high, Low volume participation, Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",0.0,Avoid,"RSI recovering, 80.0% of closes stayed inside the range | Range width 23.8% | Currently 1.7% through the range",2.1,8.84,33273.25,9937.0,0.69,-0.08,-5.25,-4.13,-11.83,-31.75,,60.71,Accumulation Zone,71.87,2.8,3.47,23.79,1.65,80.0% of closes stayed inside the range | Range width 23.8% | Currently 1.7% through the range,3.51,-4.65,-42.39,42.16,,0.36,436.27,,,-0.1202,,-0.576,30.25,54.24,0.0,10.0,14.0,0.0,2.0,,"Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",General low-debt support
CEATLTD,Consumer Cyclical,Auto Parts,3514.03,-7.3,168.68,20.01,45.86,3391.41,3616.64,5.47,Bullish,42.0,"Above 50 DMA, RSI recovering, Strong volume expansion",8.0,2.9,-6.3,-7.29,Automobile,13.0,0.0,13.0,,0.09,-72.11,-99.43,,,0.5,34.72,25.0,"Below 200 DMA, Sharp daily fall, Revenue contraction, Earnings contraction",0.0,Avoid,"Above 50 DMA, RSI recovering, Strong volume expansion, Positive 1M return, 80.0% of closes stayed inside the range | Range width 21.0% | Currently 51.6% through the range",1307.9,4393.16,238036.65,1303136.0,0.69,-0.08,-5.25,2.21,-6.22,-2.04,Positive 1M return,62.07,Neutral Range,71.57,3169.87,3836.78,21.04,51.61,80.0% of closes stayed inside the range | Range width 21.0% | Currently 51.6% through the range,,,4.15,,,,,24.0448,14.777,2.4142,100.0,0.469,14204.05,38.51,0.0,0.0,0.0,0.0,13.0,,"Revenue contraction, Earnings contraction",
CCHHL,Consumer Cyclical,Lodging,12.7,-2.16,130.91,58.56,46.63,13.02,14.28,0.46,Bearish,12.0,RSI recovering,0.0,-2.01,-14.01,-9.93,Consumer Discretionary,23.0,2.0,25.0,7.9,-22.52,393.09,-1244.88,-26.13,-26.13,0.86,34.72,35.0,"Below 200 DMA, Low volume participation, Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",0.0,Avoid,"RSI recovering, 80.0% of closes stayed inside the range | Range width 14.9% | Currently 29.3% through the range",5.5,30.65,26521.25,12194.0,0.69,-0.08,-5.25,-2.7,-13.93,-4.68,,83.91,Accumulation Zone,69.06,12.17,13.98,14.88,29.27,80.0% of closes stayed inside the range | Range width 14.9% | Currently 29.3% through the range,-5.91,-3.39,-37.8,0.74,0.44,1.24,23.55,,,0.7066,,0.333,210.71,75.21,0.0,10.0,9.0,0.0,4.0,,"Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",General low-debt support
CCCL,Industrials,Engineering & Construction,16.16,-1.46,1305.22,44.02,48.85,15.67,17.8,0.27,Bullish,27.0,"Above 50 DMA, RSI recovering",18.0,9.56,-9.42,-5.77,Capital Goods / Infra,4.0,0.0,4.0,,-4.57,-59.19,-106.95,,,0.36,32.36,35.0,"Below 200 DMA, Low volume participation, Negative net margin, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Above 50 DMA, RSI recovering, Positive 1M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 23.9% | Currently 42.2% through the range",1.15,28.87,743756.35,200167.0,0.69,-0.08,-5.25,8.87,-9.34,-0.52,"Positive 1M return, 1M Nifty outperformance",41.76,Lower Range Watch,68.92,14.68,18.19,23.93,42.17,80.0% of closes stayed inside the range | Range width 23.9% | Currently 42.2% through the range,,,-8.87,,,,,,,2.3654,,6.497,659.42,13.32,0.0,0.0,0.0,0.0,4.0,,"Negative net margin, Revenue contraction, Earnings contraction",
CHEMPLASTS,Basic Materials,Chemicals,195.79,-1.11,1.39,69.11,40.17,212.33,269.09,0.63,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",0.0,-8.71,-20.59,-28.78,Chemicals,25.0,0.0,25.0,111.24,-6.64,404.88,-134.79,294.29,-21.79,0.86,31.17,32.0,"Below 200 DMA, Far from 52W high, Negative net margin, Earnings contraction, Negative free cash flow",0.0,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, 80.8% of closes stayed inside the range | Range width 37.7% | Currently 0.0% through the range",193.11,633.9,320036.65,200082.0,0.69,-0.08,-5.25,-9.4,-20.51,-23.53,,84.56,Accumulation Zone,71.84,200.22,275.69,37.7,0.0,80.8% of closes stayed inside the range | Range width 37.7% | Currently 0.0% through the range,-15.95,-4.43,0.52,0.5,0.3,430.39,1951.84,,62.2773,1.6461,,-0.112,2888.35,34.39,0.0,10.0,2.0,9.0,4.0,,"Negative net margin, Earnings contraction, Negative free cash flow",
BRIGHOTEL,Consumer Cyclical,Lodging,61.49,-1.35,13.12,33.0,38.89,62.68,67.67,0.4,Bearish,13.0,"Weak but watchable RSI, Near 52W low zone",0.0,-4.19,-10.06,-7.74,Consumer Discretionary,43.0,2.0,45.0,32.09,11.18,-62.31,-71.16,199.53,-60.83,0.93,34.72,27.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction, Negative free cash flow",0.0,Avoid,"Weak but watchable RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 12.5% | Currently 38.3% through the range",54.36,91.77,111330.15,44214.0,0.69,-0.08,-5.25,-4.88,-9.98,-2.49,,83.91,Lower Range Watch,68.28,58.68,66.02,12.5,38.27,80.0% of closes stayed inside the range | Range width 12.5% | Currently 38.3% through the range,6.1,4.23,23.04,2.37,2.31,22.21,307.74,33.0889,19.2129,2.3626,,,2262.34,68.84,8.0,0.0,15.0,9.0,11.0,,"Revenue contraction, Earnings contraction, Negative free cash flow",General low-debt support
BRNL,Industrials,Infrastructure Operations,17.7,-1.5,6.24,82.03,32.11,19.17,20.99,1.06,Bearish,21.0,"Weak but watchable RSI, Near 52W low with stable RSI, Normal volume support",0.0,-5.7,-15.23,-16.11,Capital Goods / Infra,20.0,5.0,25.0,107.87,-19.21,266.96,-261.01,-125.68,-132.9,0.79,32.36,37.0,"Below 200 DMA, Far from 52W high, Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",0.0,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 15.3% | Currently 0.0% through the range",16.66,98.5,28618.85,30429.0,0.69,-0.08,-5.25,-6.39,-15.15,-10.86,,80.59,Accumulation Zone,75.28,18.18,20.96,15.3,0.0,80.0% of closes stayed inside the range | Range width 15.3% | Currently 0.0% through the range,-7.36,-2.07,-58.32,1.58,,125.98,434.31,,,0.2062,,-0.087,145.15,96.98,0.0,10.0,6.0,0.0,4.0,,"Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",Strong order-book-driven revenue growth
BPL,Technology,Consumer Electronics,55.28,-3.49,46.98,62.61,47.72,55.12,59.02,0.4,Bullish,27.0,"Above 50 DMA, RSI recovering",18.0,1.54,1.99,-13.76,IT / Technology,21.0,0.0,21.0,43.8,-10.94,307.08,-4996.96,-85.79,-86.08,0.86,36.39,35.0,"Below 200 DMA, Low volume participation, Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",0.0,Avoid,"Above 50 DMA, RSI recovering, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 23.6% | Currently 69.2% through the range",37.61,147.85,113289.9,45018.0,0.69,-0.08,-5.25,0.85,2.07,-8.51,"Positive 1M return, Positive 3M return",53.33,Neutral Range,70.67,47.51,58.74,23.63,69.17,80.0% of closes stayed inside the range | Range width 23.6% | Currently 69.2% through the range,-3.55,-1.2,2.9,0.72,0.68,1.08,105.57,,,1.0438,,0.165,246.98,36.2,0.0,10.0,7.0,0.0,4.0,,"Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",
CELEBRITY,Consumer Cyclical,Apparel Manufacturing,7.1,-2.47,25.66,74.09,36.41,7.64,8.49,0.99,Bearish,8.0,Weak but watchable RSI,0.0,-10.92,-7.07,-12.45,Consumer Discretionary,29.0,0.0,29.0,605.2,-9.14,279.15,-359.65,30.74,30.53,0.86,34.72,36.0,"Below 200 DMA, Far from 52W high, Very high debt, Negative net margin, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 13.3% | Currently 0.0% through the range",5.65,27.4,24462.95,24178.0,0.69,-0.08,-5.25,-11.61,-6.99,-7.2,,83.91,Accumulation Zone,72.85,7.19,8.15,13.3,0.0,80.0% of closes stayed inside the range | Range width 13.3% | Currently 0.0% through the range,-163.41,-14.09,-6.99,0.97,0.66,0.37,58.22,,,3.6936,,0.123,43.89,50.18,0.0,10.0,0.0,17.0,2.0,,"Negative net margin, Earnings contraction, Very high debt",
