symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
FLUOROCHEM,Basic Materials,Specialty Chemicals,4450.88,1.27,2472.27,4877.1,80.03,8.74,67.19,4242.39,3611.13,148269.45,196270.0,1.32,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move",6.93,13.46,44.71,1.91,-1.72,5.81,5.02,15.18,38.9,88.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",8.77,Profit Booking Zone,83.33,3203.1,4395.31,37.22,100.0,80.0% of closes stayed inside the range | Range width 37.2% | Currently 100.0% through the range,7.33,4.71,15.01,10.37,-25.04,-67.27,35.31,1.36,0.73,31.45,2095.95,626.34,-344.23,87.6185,44.0047,6.5534,7.0,-0.005,50155.31,51.34,Chemicals,6.0,0.0,9.0,9.0,5.0,29.0,1.0,,"Revenue contraction, Earnings contraction, Negative free cash flow, Very high PE",2.0,31.0,General low-debt support,49.57,16.0,"Revenue contraction, Earnings contraction, Negative free cash flow",43.04,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move, Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 37.2% | Currently 100.0% through the range"
MEDANTA,Healthcare,Medical Care Facilities,1140.43,-3.29,406.36,1512.82,180.65,24.62,57.26,1069.35,1207.14,310246.45,648310.0,2.09,Bullish,50.0,"Above 50 DMA, Healthy RSI momentum, Strong volume expansion",6.88,1.14,-5.88,1.91,-1.72,5.81,4.97,2.86,-11.69,18.0,"Positive 1M return, Positive 3M return",68.18,Lower Range Watch,73.96,1043.96,1266.22,21.29,43.4,80.0% of closes stayed inside the range | Range width 21.3% | Currently 43.4% through the range,16.46,11.11,20.31,14.75,20.8,46.65,27.6,2.44,2.33,424.61,801.87,612.08,333.5,67.6456,41.3212,9.4493,3.0,0.14,37445.97,52.79,Pharma / Healthcare,18.0,18.0,15.0,17.0,5.0,73.0,1.0,,,2.0,75.0,General low-debt support,51.84,8.0,Below 200 DMA,43.03,Weak,"Above 50 DMA, Healthy RSI momentum, Strong volume expansion, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 21.3% | Currently 43.4% through the range"
PREMIERENE,Technology,Solar,1278.77,-0.8,800.52,1332.21,59.74,4.01,65.52,1093.18,,4537920.5,4235642.0,0.93,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum",13.6,9.17,,1.91,-1.72,5.81,11.69,10.89,,50.0,"Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance, 3M Nifty outperformance",62.86,,,,,,,,35.77,6.51,12.63,7.37,119.93,1906.79,216.6,1.16,0.62,257.0,1401.09,90.15,-361.2,27.5241,20.7582,10.7314,14.0,,46322.93,39.49,IT / Technology,16.0,20.0,2.0,9.0,9.0,56.0,1.0,Strong ROE,"Very high debt, Negative free cash flow",5.0,61.0,Strong ROE for an asset-light business,62.3,12.0,"Very high debt, Negative free cash flow",42.44,Weak,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance, 3M Nifty outperformance"
MUTHOOTFIN,Financial Services,Credit Services,1991.83,2.11,861.43,2036.4,131.22,2.19,68.86,1883.87,1723.58,681385.15,1017512.0,1.49,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",12.67,3.75,15.56,1.91,-1.72,5.81,10.76,5.47,9.75,55.0,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",25.84,Profit Booking Zone,88.22,1746.66,1950.47,11.67,100.0,80.0% of closes stayed inside the range | Range width 11.7% | Currently 100.0% through the range,17.22,4.48,,44.78,25.24,19.71,269.81,,,6389.0,67741.84,-13605.49,-13827.91,10.2879,9.0103,2.951,1.03,0.529,115474.38,100.0,Financial Services,10.0,18.0,0.0,0.0,14.0,42.0,0.79,,"Very high debt, Negative operating cash flow, Negative free cash flow",12.0,54.0,"High leverage is structural for this sector, Strong ROE for a leveraged-balance-sheet business",44.62,17.0,"Very high debt, Negative operating cash flow, Negative free cash flow",42.34,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 11.7% | Currently 100.0% through the range"
CANBK,Financial Services,Banks - Regional,102.5,0.63,36.32,117.29,182.21,12.6,64.74,96.55,103.29,26034862.75,19506335.0,0.75,Bullish,50.0,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",5.78,5.86,-6.92,1.91,-1.72,5.81,3.87,7.58,-12.73,18.0,"Positive 1M return, Positive 3M return",56.18,Neutral Range,74.26,94.81,109.41,15.4,52.69,80.0% of closes stayed inside the range | Range width 15.4% | Currently 52.7% through the range,16.58,1.0,,23.11,19.4,35.75,65.19,,,151164.69,60061.27,15046.5,13793.35,5.9486,5.6696,1.0172,3.22,0.503,119732.59,0.0,Banking,10.0,18.0,7.0,17.0,15.0,67.0,0.79,Cash covers debt,,6.0,73.0,Strong ROE for a leveraged-balance-sheet business,44.62,8.0,Below 200 DMA,41.24,Weak,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Cash covers debt, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 15.4% | Currently 52.7% through the range"
ICICIGI,Financial Services,Insurance - Diversified,1924.96,-0.84,1022.63,2270.75,88.24,15.23,55.55,1940.42,1831.31,581488.55,347391.0,0.6,Bearish,35.0,"Above 200 DMA, Healthy RSI momentum",1.87,-9.71,16.15,1.91,-1.72,5.81,-0.04,-7.99,10.34,18.0,"Positive 1M return, Positive 6M return",56.18,Lower Range Watch,72.79,1812.95,2157.49,19.0,32.51,80.0% of closes stayed inside the range | Range width 19.0% | Currently 32.5% through the range,15.72,3.03,12.17,8.81,17.22,10.96,0.29,,,334.58,35.0,,2216.33,33.8369,23.2532,4.7882,85.0,0.452,81672.71,21.54,Financial Services,10.0,13.0,12.0,8.0,11.0,54.0,0.79,Cash covers debt,,6.0,60.0,Strong ROE for a leveraged-balance-sheet business,44.62,0.0,,40.94,Weak,"Above 200 DMA, Healthy RSI momentum, Cash covers debt, Positive 1M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 19.0% | Currently 32.5% through the range"
UNIONBANK,Financial Services,Banks - Regional,121.65,0.17,34.45,157.89,253.15,22.96,69.34,110.63,124.31,11664203.0,10584386.0,0.91,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Positive day move",10.18,6.85,-9.73,1.91,-1.72,5.81,8.27,8.57,-15.54,35.0,"Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance",37.64,Neutral Range,74.47,107.14,127.4,18.91,71.61,80.0% of closes stayed inside the range | Range width 18.9% | Currently 71.6% through the range,14.14,0.98,,25.0,17.07,62.1,27.64,,,119645.85,26974.27,19929.69,18280.89,6.9131,6.9857,1.0231,2.74,0.893,142748.43,0.0,Banking,10.0,18.0,10.0,17.0,12.0,67.0,0.79,Cash covers debt,,0.0,67.0,,44.62,8.0,Below 200 DMA,40.89,Weak,"Above 50 DMA, Healthy RSI momentum, Positive day move, Cash covers debt, Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 18.9% | Currently 71.6% through the range"
UBL,Consumer Defensive,Beverages - Brewers,1970.31,1.85,1324.03,2178.1,48.81,9.54,60.91,1954.13,1921.63,161565.35,230065.0,1.42,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move",3.59,-4.07,-6.61,1.91,-1.72,5.81,1.68,-2.35,-12.42,8.0,Positive 1M return,54.17,Lower Range Watch,81.44,1896.74,2079.92,9.66,40.16,80.0% of closes stayed inside the range | Range width 9.7% | Currently 40.2% through the range,9.81,5.81,6.16,5.21,7.45,34.89,2.44,1.56,1.08,129.15,102.03,69.5,-122.0,92.6769,49.7287,8.1161,71.0,-0.03,36707.37,42.07,FMCG / Consumer,4.0,12.0,18.0,9.0,5.0,48.0,1.0,Cash covers debt,"Negative free cash flow, Very high PE",3.0,51.0,"Low debt, typical of a healthy consumer business",41.68,4.0,Negative free cash flow,40.85,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move, Cash covers debt, Positive 1M return, 80.0% of closes stayed inside the range | Range width 9.7% | Currently 40.2% through the range"
BANKBARODA,Financial Services,Banks - Regional,246.21,0.0,103.5,273.02,137.89,9.82,62.14,232.81,238.17,13103160.6,10964378.0,0.84,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",2.47,11.55,-2.22,1.91,-1.72,5.81,0.56,13.27,-8.03,33.0,"Positive 1M return, Positive 3M return, 3M Nifty outperformance",41.57,Profit Booking Zone,82.75,222.82,248.41,11.49,91.38,80.0% of closes stayed inside the range | Range width 11.5% | Currently 91.4% through the range,15.68,1.13,,27.64,21.71,25.91,77.76,,,100289.85,93089.1,-6273.96,-7629.42,7.149,5.892,0.77,3.45,0.43,129801.19,0.0,Banking,10.0,18.0,7.0,0.0,15.0,50.0,0.79,Cash covers debt,"Negative operating cash flow, Negative free cash flow",6.0,56.0,Strong ROE for a leveraged-balance-sheet business,44.62,9.0,"Negative operating cash flow, Negative free cash flow",40.54,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Cash covers debt, Positive 1M return, Positive 3M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 11.5% | Currently 91.4% through the range"
ALKEM,Healthcare,Drug Manufacturers - Specialty & Generic,5354.92,-0.46,2739.33,6316.6,95.48,15.22,38.67,5722.99,5326.34,533700.4,136168.0,0.26,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-4.33,-13.57,8.61,1.91,-1.72,5.81,-6.24,-11.85,2.8,10.0,Positive 6M return,79.55,Accumulation Zone,70.57,5052.72,6109.81,20.92,28.59,80.0% of closes stayed inside the range | Range width 20.9% | Currently 28.6% through the range,17.41,11.53,15.96,14.44,8.73,82.47,13.75,2.61,1.94,455.07,1418.41,1948.07,1688.78,28.4883,24.2259,4.741,36.0,0.295,65521.62,64.12,Pharma / Healthcare,16.0,15.0,17.0,17.0,11.0,76.0,1.0,,,2.0,78.0,General low-debt support,51.84,3.0,Low volume participation,40.33,Weak,"Above 200 DMA, Weak but watchable RSI, Positive 6M return, 80.0% of closes stayed inside the range | Range width 20.9% | Currently 28.6% through the range"
BHARTIHEXA,Communication Services,Telecom Services,1384.21,-3.47,740.06,1542.44,87.04,10.26,52.2,1394.41,,550125.0,248823.0,0.45,Bearish,30.0,"Healthy RSI momentum, Near 52W high momentum",2.02,14.68,29.44,1.91,-1.72,5.81,0.11,16.4,23.63,68.0,"Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",20.0,Profit Booking Zone,72.5,1087.74,1434.74,31.9,85.44,80.0% of closes stayed inside the range | Range width 31.9% | Currently 85.4% through the range,11.36,2.72,24.57,7.12,7.75,-8.16,181.64,0.32,,39.8,8062.6,3546.1,1487.8,40.7012,23.3453,10.3696,1.19,0.085,74300.0,59.93,Telecom,10.0,2.0,0.0,17.0,6.0,35.0,0.93,,Earnings contraction,0.0,35.0,,41.78,3.0,Low volume participation,40.02,Weak,"Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 31.9% | Currently 85.4% through the range"
MARICO,Consumer Defensive,Household & Personal Products,601.88,1.01,445.44,705.75,35.12,14.72,42.53,633.31,598.51,2705864.45,1718121.0,0.63,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",-2.53,-9.72,-5.79,1.91,-1.72,5.81,-4.44,-8.0,-11.6,0.0,,79.17,Accumulation Zone,76.23,597.69,679.0,13.61,5.15,80.0% of closes stayed inside the range | Range width 13.6% | Currently 5.2% through the range,38.65,19.96,19.51,15.47,-1.2,13.75,13.78,1.64,1.09,228.0,528.0,1387.0,1234.0,58.8033,43.8817,26.3637,47.0,0.184,110823.09,43.87,FMCG / Consumer,23.0,5.0,15.0,17.0,7.0,67.0,1.0,Strong ROE,Revenue contraction,8.0,75.0,"Strong ROE for a consumer staples business, Low debt, typical of a healthy consumer business",41.68,0.0,,39.5,Weak,"Above 200 DMA, Weak but watchable RSI, Positive day move, Strong ROE, 80.0% of closes stayed inside the range | Range width 13.6% | Currently 5.2% through the range"
PRESTIGE,Real Estate,Real Estate - Diversified,1746.29,0.48,388.74,2067.83,349.22,15.55,56.83,1705.07,1604.9,678120.5,393134.0,0.58,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",10.8,-4.59,-4.84,1.91,-1.72,5.81,8.89,-2.87,-10.65,25.0,"Strong 1M absolute return, 1M Nifty outperformance",85.0,Neutral Range,75.22,1626.97,1875.25,15.26,48.06,80.0% of closes stayed inside the range | Range width 15.3% | Currently 48.1% through the range,12.17,2.83,23.13,17.61,-5.01,45.9,119.22,1.19,0.38,2267.9,13458.0,1297.3,-609.4,60.0718,27.7803,4.2105,13.0,0.445,68516.26,58.8,Cement / Realty,14.0,10.0,4.0,9.0,7.0,44.0,1.0,,"Revenue contraction, Negative free cash flow",0.0,44.0,,52.64,4.0,Negative free cash flow,39.3,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Strong 1M absolute return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 15.3% | Currently 48.1% through the range"
M&M,Consumer Cyclical,Auto Manufacturers,3010.84,0.51,1083.49,3163.2,177.88,4.82,58.53,2918.02,2544.9,3310651.3,2061909.0,0.62,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",3.09,14.01,10.04,1.91,-1.72,5.81,1.18,15.73,4.23,53.0,"Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, Positive across 1M/3M/6M",27.88,Profit Booking Zone,84.46,2668.33,3019.75,13.17,97.46,80.0% of closes stayed inside the range | Range width 13.2% | Currently 97.5% through the range,17.02,4.77,14.44,8.3,14.08,9.6,161.09,1.3,1.05,4530.1,106625.52,-5629.95,-15575.94,21.0528,21.6049,4.0858,95.0,0.291,408691.44,38.59,Automobile,10.0,10.0,4.0,0.0,8.0,32.0,1.0,,"Negative operating cash flow, Negative free cash flow",0.0,32.0,,44.26,9.0,"Negative operating cash flow, Negative free cash flow",38.34,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 13.2% | Currently 97.5% through the range"
GODREJPROP,Real Estate,Real Estate - Development,2885.25,1.98,1000.17,3386.33,188.48,14.8,54.16,2889.14,2811.82,965820.55,985362.0,1.02,Bearish,55.0,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",7.97,0.37,1.89,1.91,-1.72,5.81,6.06,2.09,-3.92,48.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",70.0,Accumulation Zone,80.07,2817.57,3254.45,15.51,15.49,80.0% of closes stayed inside the range | Range width 15.5% | Currently 15.5% through the range,7.26,2.03,-5.96,24.83,34.85,26.93,106.87,1.43,0.43,1319.81,10679.29,-692.57,-1387.82,38.3153,18.06,3.1684,49.0,0.478,60697.14,42.86,Cement / Realty,6.0,20.0,4.0,0.0,9.0,39.0,1.0,,"Negative operating cash flow, Negative free cash flow",0.0,39.0,,52.64,9.0,"Negative operating cash flow, Negative free cash flow",38.3,Weak,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 15.5% | Currently 15.5% through the range"
PFC,Financial Services,Credit Services,482.49,0.35,66.83,531.48,622.0,9.22,67.23,439.08,434.4,12145836.5,5999627.0,0.49,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",15.92,2.0,8.39,1.91,-1.72,5.81,14.01,3.72,2.58,55.0,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",25.84,Neutral Range,79.45,425.28,506.94,19.2,70.06,80.0% of closes stayed inside the range | Range width 19.2% | Currently 70.1% through the range,19.54,1.9,272.76,58.87,21.98,24.37,881.4,,,686.05,891502.64,-97820.41,-98143.82,4.8263,4.1648,0.9351,4.09,0.639,124248.82,99.22,Financial Services,18.0,16.0,0.0,0.0,15.0,49.0,0.86,Strong ROE,"Very high debt, Negative operating cash flow, Negative free cash flow",12.0,61.0,"High leverage is structural for this sector, Strong ROE for a leveraged-balance-sheet business",44.62,20.0,"Low volume participation, Very high debt, Negative operating cash flow, Negative free cash flow",38.04,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong ROE, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 19.2% | Currently 70.1% through the range"
POWERINDIA,Industrials,Electrical Equipment & Parts,12497.73,0.39,2836.07,16545.15,340.67,24.46,48.9,13523.71,10966.4,98788.7,21990.0,0.22,Bearish,32.0,"Above 200 DMA, RSI recovering, Positive day move",-10.95,5.03,19.36,1.91,-1.72,5.81,-12.86,6.75,13.55,20.0,"Positive 3M return, Positive 6M return",50.0,Lower Range Watch,70.33,11389.43,14282.25,25.4,38.31,80.0% of closes stayed inside the range | Range width 25.4% | Currently 38.3% through the range,12.04,3.48,5.4,3.21,17.57,74.42,15.71,1.16,0.89,128.04,213.68,252.31,162.95,138.2239,72.2106,30.8289,2.0,0.572,159569.06,38.99,Capital Goods / Infra,4.0,18.0,11.0,17.0,5.0,55.0,1.0,,Very high PE,5.0,60.0,Strong order-book-driven revenue growth,46.89,3.0,Low volume participation,38.03,Weak,"Above 200 DMA, RSI recovering, Positive day move, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 25.4% | Currently 38.3% through the range"
HINDALCO,Basic Materials,Aluminum,660.58,-0.3,350.03,763.04,88.72,13.43,50.1,683.51,639.95,5371488.15,3950822.0,0.74,Bearish,45.0,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",2.84,1.43,-0.54,1.91,-1.72,5.81,0.93,3.15,-6.35,18.0,"Positive 1M return, Positive 3M return",69.3,Accumulation Zone,76.1,634.59,722.39,13.84,29.61,80.0% of closes stayed inside the range | Range width 13.8% | Currently 29.6% through the range,9.57,4.38,7.78,4.73,-3.21,0.57,53.09,1.39,0.7,11816.0,56356.0,24056.0,8328.0,14.2245,9.717,1.7528,48.0,0.925,239409.43,31.31,Metals / Mining,2.0,0.0,6.0,17.0,15.0,40.0,1.0,,Revenue contraction,2.0,42.0,General low-debt support,49.57,0.0,,37.89,Weak,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 13.8% | Currently 29.6% through the range"
SUPREMEIND,Industrials,Building Products & Equipment,4846.86,-1.81,1762.06,6324.19,175.07,23.36,59.77,4716.18,4906.31,237899.9,212532.0,0.89,Bullish,35.0,"Above 50 DMA, Healthy RSI momentum",7.05,-8.21,-17.48,1.91,-1.72,5.81,5.14,-6.49,-23.29,18.0,"Positive 1M return, 1M Nifty outperformance",57.06,Accumulation Zone,71.83,4471.75,5776.51,29.18,28.75,80.0% of closes stayed inside the range | Range width 29.2% | Currently 28.7% through the range,20.94,16.32,12.47,10.61,10.32,23.62,1.08,2.58,1.52,1178.51,55.06,1412.9,863.56,42.4997,33.2494,7.1243,1.05,0.182,43969.03,32.69,Capital Goods / Infra,17.0,13.0,20.0,17.0,6.0,73.0,1.0,"Strong ROE, Cash covers debt",,0.0,73.0,,46.89,8.0,Below 200 DMA,37.83,Weak,"Above 50 DMA, Healthy RSI momentum, Strong ROE, Cash covers debt, Positive 1M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 29.2% | Currently 28.7% through the range"
DALBHARAT,Basic Materials,Building Materials,1884.97,0.05,1448.98,2401.43,30.09,21.51,58.73,1822.51,1844.01,322559.7,333088.0,1.03,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Positive day move",7.39,0.82,1.73,1.91,-1.72,5.81,5.48,2.54,-4.08,48.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",38.6,Profit Booking Zone,82.96,1741.07,1900.16,9.14,90.45,80.0% of closes stayed inside the range | Range width 9.1% | Currently 90.5% through the range,5.04,2.98,7.98,5.76,8.29,-20.19,29.3,1.76,1.48,341.0,4805.0,2635.0,-192.0,36.8796,25.1706,1.921,54.0,0.184,34568.38,61.49,Cement / Realty,0.0,5.0,13.0,9.0,11.0,38.0,1.0,,"Earnings contraction, Negative free cash flow",2.0,40.0,General low-debt support,49.57,11.0,"Earnings contraction, Negative free cash flow",37.44,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 9.1% | Currently 90.5% through the range"
TITAN,Consumer Cyclical,Luxury Goods,3453.99,0.22,2240.77,3850.02,54.14,10.29,64.8,3346.56,3454.28,1278824.0,1063355.0,0.83,Bullish,50.0,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",9.09,-6.75,1.9,1.91,-1.72,5.81,7.18,-5.03,-3.91,28.0,"Positive 1M return, Positive 6M return, 1M Nifty outperformance",48.08,Neutral Range,73.87,3201.15,3714.19,16.03,49.28,80.0% of closes stayed inside the range | Range width 16.0% | Currently 49.3% through the range,37.22,11.08,9.27,6.86,25.93,7.57,165.31,1.55,0.4,409.0,15528.0,1695.0,1004.0,78.2896,58.2409,28.8278,29.0,0.18,452440.57,20.47,Consumer Discretionary,15.0,12.0,4.0,17.0,5.0,53.0,1.0,Strong ROE,,2.0,55.0,General quality ROE,44.26,8.0,Below 200 DMA,37.39,Weak,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong ROE, Positive 1M return, Positive 6M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 16.0% | Currently 49.3% through the range"
IRCTC,Consumer Cyclical,Travel Services,819.92,0.16,538.33,1108.01,52.31,26.0,53.91,825.55,919.95,1047572.5,1006094.0,0.96,Bearish,25.0,"Healthy RSI momentum, Positive day move",0.8,-9.77,-13.82,1.91,-1.72,5.81,-1.11,-8.05,-19.63,8.0,Positive 1M return,75.96,Accumulation Zone,74.43,801.12,982.85,22.69,10.35,80.8% of closes stayed inside the range | Range width 22.7% | Currently 10.3% through the range,34.4,18.24,33.26,26.08,20.31,10.46,1.87,1.95,1.95,706.34,60.35,882.17,649.68,29.5824,22.5736,9.5354,1.84,0.171,41084.0,36.63,Consumer Discretionary,25.0,13.0,19.0,17.0,8.0,82.0,1.0,"Strong ROE, Cash covers debt",,4.0,86.0,"General quality ROE, General low-debt support",44.26,8.0,Below 200 DMA,36.99,Weak,"Healthy RSI momentum, Positive day move, Strong ROE, Cash covers debt, Positive 1M return, 80.8% of closes stayed inside the range | Range width 22.7% | Currently 10.3% through the range"
MAHABANK,Financial Services,Banks - Regional,53.49,-0.82,14.91,69.19,258.68,22.69,55.65,51.48,57.4,17568768.4,14355748.0,0.82,Bullish,35.0,"Above 50 DMA, Healthy RSI momentum",5.16,-4.87,-14.14,1.91,-1.72,5.81,3.25,-3.15,-19.95,8.0,Positive 1M return,78.65,Lower Range Watch,71.86,49.42,62.15,25.75,31.94,80.0% of closes stayed inside the range | Range width 25.7% | Currently 31.9% through the range,20.49,1.32,,33.96,17.12,56.31,38.85,,,30311.7,7718.85,11580.85,11301.95,8.3626,6.5496,1.7645,2.79,0.78,62970.76,0.0,Banking,12.0,18.0,10.0,17.0,15.0,72.0,0.79,"Strong ROE, Cash covers debt",,6.0,78.0,Strong ROE for a leveraged-balance-sheet business,44.62,8.0,Below 200 DMA,36.74,Weak,"Above 50 DMA, Healthy RSI momentum, Strong ROE, Cash covers debt, Positive 1M return, 80.0% of closes stayed inside the range | Range width 25.7% | Currently 31.9% through the range"
DRREDDY,Healthcare,Drug Manufacturers - Specialty & Generic,1224.77,-1.18,778.62,1403.63,57.3,12.74,48.91,1262.57,1257.24,1872827.2,2025890.0,1.08,Bearish,17.0,"RSI recovering, Normal volume support",-3.37,-6.75,2.17,1.91,-1.72,5.81,-5.28,-5.03,-3.64,10.0,Positive 6M return,79.55,Accumulation Zone,71.9,1194.04,1368.95,14.65,17.57,80.0% of closes stayed inside the range | Range width 14.6% | Currently 17.6% through the range,19.85,14.37,23.39,19.95,13.54,23.56,7.14,2.58,1.92,710.7,2002.0,4543.3,1799.8,30.1735,20.2046,2.607,66.0,0.242,99960.01,50.18,Pharma / Healthcare,22.0,13.0,17.0,17.0,13.0,82.0,1.0,Strong ROE,,4.0,86.0,"General quality ROE, General low-debt support",51.84,8.0,Below 200 DMA,36.63,Weak,"RSI recovering, Normal volume support, Strong ROE, Positive 6M return, 80.0% of closes stayed inside the range | Range width 14.6% | Currently 17.6% through the range"
