symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
VBL,Consumer Defensive,Beverages - Non-Alcoholic,533.45,-0.71,179.77,676.37,196.74,21.13,33.56,601.43,605.13,4933155.75,3544551.0,0.72,Bearish,8.0,Weak but watchable RSI,-17.7,-11.79,-14.59,-2.07,-3.27,-4.89,-15.63,-8.52,-9.7,0.0,,85.42,Accumulation Zone,72.55,556.64,641.74,15.29,0.0,80.0% of closes stayed inside the range | Range width 15.3% | Currently 0.0% through the range,15.62,11.21,20.59,13.34,24.47,26.2,17.02,1.74,1.12,260.78,2826.25,3381.1,-397.91,44.006,37.7022,7.6091,46.0,0.298,148997.58,55.45,FMCG / Consumer,18.0,18.0,15.0,9.0,7.0,67.0,1.0,,Negative free cash flow,3.0,70.0,"Low debt, typical of a healthy consumer business",26.68,12.0,"Below 200 DMA, Negative free cash flow",18.5,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 15.3% | Currently 0.0% through the range"
LICI,Financial Services,Insurance - Life,407.64,2.49,252.0,589.19,61.76,30.81,47.34,429.89,471.49,1978918.1,1771838.0,0.9,Bearish,22.0,"RSI recovering, Strong positive day move",-6.93,-9.13,-28.32,-2.07,-3.27,-4.89,-4.86,-5.86,-23.43,0.0,,74.44,Accumulation Zone,73.71,406.33,511.78,25.95,1.24,80.0% of closes stayed inside the range | Range width 26.0% | Currently 1.2% through the range,49.45,0.77,4.85,4.82,8.13,13.67,,,,36165.31,,,25780.17,8.5468,7.091,2.9869,2.46,0.543,527504.82,11.08,Financial Services,8.0,10.0,0.0,8.0,15.0,41.0,0.71,Strong ROE,,6.0,47.0,Strong ROE for a leveraged-balance-sheet business,27.56,8.0,Below 200 DMA,18.08,Avoid,"RSI recovering, Strong positive day move, Strong ROE, 80.0% of closes stayed inside the range | Range width 26.0% | Currently 1.2% through the range"
MOTHERSON,Consumer Cyclical,Auto Parts,93.15,1.84,40.29,143.08,131.16,34.9,40.19,102.56,113.35,14747432.75,11449777.0,0.78,Bearish,13.0,"Weak but watchable RSI, Positive day move",-11.76,-22.48,-26.58,-2.07,-3.27,-4.89,-9.69,-19.21,-21.69,0.0,,69.81,Accumulation Zone,70.13,97.88,135.53,38.47,0.0,80.0% of closes stayed inside the range | Range width 38.5% | Currently 0.0% through the range,10.39,3.19,5.72,2.78,25.57,81.61,76.17,0.97,0.75,6743.2,19921.9,7568.9,3443.5,40.7452,24.4622,4.356,30.0,1.034,178504.36,43.82,Automobile,2.0,20.0,4.0,17.0,9.0,52.0,1.0,,,0.0,52.0,,27.4,8.0,Below 200 DMA,17.56,Avoid,"Weak but watchable RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 38.5% | Currently 0.0% through the range"
HINDALCO,Basic Materials,Aluminum,586.91,1.1,350.03,763.04,67.67,23.08,45.84,615.39,653.24,5767909.95,3750965.0,0.65,Bearish,17.0,"RSI recovering, Positive day move",0.53,-13.98,-7.77,-2.07,-3.27,-4.89,2.6,-10.71,-2.88,8.0,Positive 1M return,54.39,Accumulation Zone,72.89,584.16,722.39,23.66,1.99,80.0% of closes stayed inside the range | Range width 23.7% | Currently 2.0% through the range,9.57,4.38,7.78,4.73,-3.21,0.57,53.09,1.39,0.7,11816.0,56356.0,24056.0,8328.0,14.2245,9.717,1.7528,48.0,0.925,239409.43,31.31,Metals / Mining,2.0,0.0,6.0,17.0,15.0,40.0,1.0,,Revenue contraction,2.0,42.0,General low-debt support,29.46,8.0,Below 200 DMA,17.37,Avoid,"RSI recovering, Positive day move, Positive 1M return, 80.0% of closes stayed inside the range | Range width 23.7% | Currently 2.0% through the range"
NTPC,Utilities,Utilities - Regulated Electric,315.67,1.09,139.29,430.88,126.62,26.74,48.21,328.83,361.74,14463275.75,13195557.0,0.91,Bearish,17.0,"RSI recovering, Positive day move",-3.92,-20.62,-21.1,-2.07,-3.27,-4.89,-1.85,-17.35,-16.21,0.0,,58.82,Accumulation Zone,71.86,313.45,407.92,30.14,2.35,80.0% of closes stayed inside the range | Range width 30.1% | Currently 2.3% through the range,12.95,4.33,18.76,11.78,1.52,23.06,147.55,0.82,0.64,863.34,237130.98,40099.19,9283.27,10.3522,12.0003,1.6207,3.65,0.3,329153.35,48.18,Energy / Utilities,12.0,8.0,2.0,17.0,12.0,51.0,1.0,,,0.0,51.0,,20.04,8.0,Below 200 DMA,17.11,Avoid,"RSI recovering, Positive day move, 80.0% of closes stayed inside the range | Range width 30.1% | Currently 2.3% through the range"
ETERNAL,Consumer Cyclical,Internet Retail,220.35,0.71,44.35,304.7,396.84,27.68,39.69,263.03,239.62,80394614.55,33200044.0,0.41,Bearish,13.0,"Weak but watchable RSI, Positive day move",-19.24,-11.5,-16.01,-2.07,-3.27,-4.89,-17.17,-8.23,-11.12,0.0,,69.81,Accumulation Zone,73.0,241.55,288.27,19.34,0.0,80.0% of closes stayed inside the range | Range width 19.3% | Currently 0.0% through the range,1.72,1.5,-3.16,2.9,72.2,136.15,3.67,2.62,2.58,309.0,749.0,646.0,431.0,713.75,82.0471,9.2835,,0.225,289095.37,35.19,Consumer Discretionary,0.0,20.0,17.0,17.0,3.0,57.0,0.93,,Very high PE,2.0,59.0,General low-debt support,27.4,11.0,"Below 200 DMA, Low volume participation",17.01,Avoid,"Weak but watchable RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 19.3% | Currently 0.0% through the range"
TATACONSUM,Consumer Defensive,Packaged Foods,1008.58,5.99,663.99,1240.54,51.9,18.7,68.84,930.77,1061.21,1954347.6,5028986.0,2.57,Bullish,60.0,"Above 50 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move",9.07,2.05,-14.16,-2.07,-3.27,-4.89,11.14,5.32,-9.27,28.0,"Positive 1M return, Positive 3M return, 1M Nifty outperformance",18.75,Lower Range Watch,75.61,905.55,1185.65,30.93,36.78,80.0% of closes stayed inside the range | Range width 30.9% | Currently 36.8% through the range,,,,,,,,,,,,,,64.3966,44.4085,4.823,93.0,0.414,105095.18,41.11,FMCG / Consumer,0.0,0.0,0.0,0.0,7.0,7.0,0.21,,,0.0,7.0,,26.68,12.0,"Below 200 DMA, Limited fundamental data coverage",16.45,Avoid,"Above 50 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move, Positive 1M return, Positive 3M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 30.9% | Currently 36.8% through the range"
BHARTIHEXA,Communication Services,Telecom Services,1332.81,-0.14,740.06,1583.06,80.1,15.81,46.61,1383.8,1216.68,325714.7,325919.0,1.0,Bearish,32.0,"Above 200 DMA, RSI recovering, Normal volume support",-9.35,-4.73,18.41,-2.07,-3.27,-4.89,-7.28,-1.46,23.3,25.0,"Positive 6M return, 6M Nifty outperformance",20.0,Neutral Range,69.43,1162.07,1464.98,26.07,56.37,80.0% of closes stayed inside the range | Range width 26.1% | Currently 56.4% through the range,,,,,,,,,,,,,,40.7012,23.3453,10.3696,1.19,0.085,74300.0,59.93,Telecom,0.0,0.0,0.0,0.0,6.0,6.0,0.21,,,0.0,6.0,,22.56,4.0,Limited fundamental data coverage,15.73,Avoid,"Above 200 DMA, RSI recovering, Normal volume support, Positive 6M return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 26.1% | Currently 56.4% through the range"
TORNTPOWER,Utilities,Utilities - Independent Power Producers,1422.62,0.69,393.65,1980.17,261.39,28.16,48.95,1476.07,1566.45,483494.65,432765.0,0.9,Bearish,17.0,"RSI recovering, Positive day move",-3.3,-19.83,-20.95,-2.07,-3.27,-4.89,-1.23,-16.56,-16.06,0.0,,58.82,Accumulation Zone,71.64,1412.94,1862.69,31.83,2.15,80.0% of closes stayed inside the range | Range width 31.8% | Currently 2.2% through the range,15.2,5.49,12.03,6.82,5.87,-13.42,96.44,1.09,0.99,350.83,11631.8,4258.35,601.87,28.818,21.9958,3.4843,1.5,0.655,66464.88,26.63,Energy / Utilities,12.0,2.0,6.0,17.0,10.0,47.0,1.0,,Earnings contraction,0.0,47.0,,20.04,8.0,Below 200 DMA,15.71,Avoid,"RSI recovering, Positive day move, 80.0% of closes stayed inside the range | Range width 31.8% | Currently 2.2% through the range"
IPCALAB,Healthcare,Drug Manufacturers - Specialty & Generic,1436.31,-0.79,663.43,1747.4,116.5,17.8,36.74,1563.02,1408.22,354412.65,295083.0,0.83,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-16.81,-10.08,11.31,-2.07,-3.27,-4.89,-14.74,-6.81,16.2,25.0,"Positive 6M return, 6M Nifty outperformance",39.77,Accumulation Zone,72.4,1387.93,1644.99,18.52,18.82,80.0% of closes stayed inside the range | Range width 18.5% | Currently 18.8% through the range,,,,,,,,,,,,,,39.3189,26.9068,5.5581,34.0,0.035,44819.39,67.23,Pharma / Healthcare,0.0,0.0,0.0,0.0,9.0,9.0,0.21,,,0.0,9.0,,29.05,4.0,Limited fundamental data coverage,15.51,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive 6M return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 18.5% | Currently 18.8% through the range"
INDUSINDBK,Financial Services,Banks - Regional,989.6,3.57,922.21,1673.18,7.31,40.86,57.06,971.33,1274.61,4173625.05,5365839.0,1.29,Bullish,58.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low with stable RSI, Normal volume support, Strong positive day move",-0.67,-6.71,-29.42,-2.07,-3.27,-4.89,1.4,-3.44,-24.53,0.0,,74.44,Accumulation Zone,76.81,958.29,1441.44,50.42,6.48,80.0% of closes stayed inside the range | Range width 50.4% | Currently 6.5% through the range,14.2,1.74,,30.47,15.7,20.61,75.33,,,42391.59,47611.41,-16924.73,-17654.74,60.0295,12.9494,1.2053,15.0,0.494,79277.55,0.0,Banking,10.0,16.0,4.0,0.0,9.0,39.0,0.79,,"Negative operating cash flow, Negative free cash flow",0.0,39.0,,27.56,17.0,"Below 200 DMA, Negative operating cash flow, Negative free cash flow",15.28,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low with stable RSI, Normal volume support, Strong positive day move, 80.0% of closes stayed inside the range | Range width 50.4% | Currently 6.5% through the range"
PNB,Financial Services,Banks - Regional,95.57,4.85,29.62,133.38,222.6,28.34,51.98,97.17,106.54,29867555.8,57911997.0,1.94,Bearish,40.0,"Healthy RSI momentum, Volume expansion, Strong positive day move",-4.89,0.22,-15.85,-2.07,-3.27,-4.89,-2.82,3.49,-10.96,10.0,Positive 3M return,34.44,Accumulation Zone,76.5,92.92,108.24,16.49,17.3,80.0% of closes stayed inside the range | Range width 16.5% | Currently 17.3% through the range,8.25,0.57,,16.48,17.35,171.98,65.76,,,131400.19,72585.62,-27939.44,-29114.44,6.1872,6.9245,0.8745,2.63,0.504,136743.04,0.0,Banking,7.0,18.0,7.0,0.0,12.0,44.0,0.79,Cash covers debt,"Negative operating cash flow, Negative free cash flow",0.0,44.0,,27.56,17.0,"Below 200 DMA, Negative operating cash flow, Negative free cash flow",15.03,Avoid,"Healthy RSI momentum, Volume expansion, Strong positive day move, Cash covers debt, Positive 3M return, 80.0% of closes stayed inside the range | Range width 16.5% | Currently 17.3% through the range"
MANKIND,Healthcare,Drug Manufacturers - Specialty & Generic,2434.44,-2.01,1241.51,3053.6,96.09,20.28,37.9,2681.3,2421.79,675867.6,582938.0,0.86,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-17.09,-9.15,21.77,-2.07,-3.27,-4.89,-15.02,-5.88,26.66,25.0,"Positive 6M return, 6M Nifty outperformance",39.77,Accumulation Zone,73.79,2394.21,2857.71,19.36,8.68,80.0% of closes stayed inside the range | Range width 19.4% | Currently 8.7% through the range,,,,,,,,,,,,,,49.1833,34.567,6.1622,8.0,0.46,100486.05,70.76,Pharma / Healthcare,0.0,0.0,0.0,0.0,7.0,7.0,0.21,,,0.0,7.0,,29.05,4.0,Limited fundamental data coverage,14.81,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive 6M return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 19.4% | Currently 8.7% through the range"
LUPIN,Healthcare,Drug Manufacturers - Specialty & Generic,2052.71,0.78,609.38,2370.86,236.85,13.42,41.96,2120.63,1945.95,744573.0,882870.0,1.19,Bearish,33.0,"Above 200 DMA, Weak but watchable RSI, Normal volume support, Positive day move",-12.17,-5.34,6.06,-2.07,-3.27,-4.89,-10.1,-2.07,10.95,10.0,Positive 6M return,57.95,Accumulation Zone,77.44,2036.77,2226.36,9.31,8.4,80.0% of closes stayed inside the range | Range width 9.3% | Currently 8.4% through the range,,,,,,,,,,,,,,18.8684,22.3319,4.6455,79.0,0.182,104295.27,72.36,Pharma / Healthcare,0.0,0.0,0.0,0.0,10.0,10.0,0.21,,,0.0,10.0,,29.05,4.0,Limited fundamental data coverage,14.61,Avoid,"Above 200 DMA, Weak but watchable RSI, Normal volume support, Positive day move, Positive 6M return, 80.0% of closes stayed inside the range | Range width 9.3% | Currently 8.4% through the range"
THERMAX,Industrials,Conglomerates,3832.42,4.9,1804.31,5792.82,112.4,33.84,46.22,4229.87,4726.39,111852.35,91627.0,0.82,Bearish,22.0,"RSI recovering, Strong positive day move",-6.67,-22.68,-22.48,-2.07,-3.27,-4.89,-4.6,-19.41,-17.59,0.0,,65.7,Accumulation Zone,72.79,3868.66,5157.44,33.31,0.0,80.0% of closes stayed inside the range | Range width 33.3% | Currently 0.0% through the range,14.53,6.36,7.35,6.99,14.98,43.3,29.18,1.36,1.2,487.13,1295.54,247.3,-596.64,77.4232,45.6669,8.2899,35.0,0.321,45997.83,34.09,Capital Goods / Infra,9.0,15.0,11.0,9.0,5.0,49.0,1.0,,Negative free cash flow,0.0,49.0,,25.97,12.0,"Below 200 DMA, Negative free cash flow",14.55,Avoid,"RSI recovering, Strong positive day move, 80.0% of closes stayed inside the range | Range width 33.3% | Currently 0.0% through the range"
PAGEIND,Consumer Cyclical,Apparel Manufacturing,43755.15,0.95,31839.03,51744.07,37.43,15.44,39.33,45717.19,40792.55,29895.0,27976.0,0.94,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",-6.71,3.62,5.84,-2.07,-3.27,-4.89,-4.64,6.89,10.73,20.0,"Positive 3M return, Positive 6M return",21.7,Neutral Range,69.45,40266.63,46908.87,16.5,52.52,80.0% of closes stayed inside the range | Range width 16.5% | Currently 52.5% through the range,,,,,,,,,,,,,,55.968,41.7449,28.4266,1.56,0.052,42713.76,58.47,Consumer Discretionary,0.0,0.0,0.0,0.0,6.0,6.0,0.21,,,0.0,6.0,,27.4,4.0,Limited fundamental data coverage,14.21,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive day move, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 16.5% | Currently 52.5% through the range"
NLCINDIA,Utilities,Utilities - Regulated Electric,216.04,4.64,60.45,301.85,257.38,28.43,44.41,236.2,244.19,1433942.75,1077412.0,0.75,Bearish,18.0,"Weak but watchable RSI, Strong positive day move",-8.69,-14.17,-19.98,-2.07,-3.27,-4.89,-6.62,-10.9,-15.09,0.0,,58.82,Accumulation Zone,74.15,224.73,266.68,18.67,0.0,80.0% of closes stayed inside the range | Range width 18.7% | Currently 0.0% through the range,11.22,3.37,14.57,14.26,-19.57,32.84,135.6,1.17,0.99,564.87,22415.49,5512.49,2344.33,12.0326,10.25,1.7827,2.52,,38375.17,80.32,Energy / Utilities,10.0,10.0,4.0,17.0,15.0,56.0,1.0,,Revenue contraction,0.0,56.0,,20.04,13.0,"Below 200 DMA, Revenue contraction",14.11,Avoid,"Weak but watchable RSI, Strong positive day move, 80.0% of closes stayed inside the range | Range width 18.7% | Currently 0.0% through the range"
JIOFIN,Financial Services,Asset Management,240.71,2.92,202.01,393.16,19.16,38.78,30.23,298.97,331.22,20734196.1,31130589.0,1.5,Bearish,33.0,"Weak but watchable RSI, Near 52W low zone, Volume expansion, Strong positive day move",-21.4,-25.92,-25.93,-2.07,-3.27,-4.89,-19.33,-22.65,-21.04,0.0,,74.44,Breakdown Risk,35.0,274.34,348.44,27.01,0.0,80.0% of closes stayed inside the range | Range width 27.0% | Currently 0.0% through the range | Below lower band on elevated volume,1.15,1.11,77.85,137.07,5424.3,5034.56,0.0,112.76,,67.18,0.0,-677.57,-678.36,79.7664,57.4103,1.211,24.0,0.502,169073.43,100.0,Financial Services,12.0,20.0,17.0,0.0,9.0,58.0,0.93,Net cash position,"Negative operating cash flow, Negative free cash flow",-5.0,53.0,Weak ROE for a leveraged-balance-sheet business,27.56,17.0,"Below 200 DMA, Negative operating cash flow, Negative free cash flow",13.93,Avoid,"Weak but watchable RSI, Near 52W low zone, Volume expansion, Strong positive day move, Net cash position, 80.0% of closes stayed inside the range | Range width 27.0% | Currently 0.0% through the range | Below lower band on elevated volume"
WAAREEENER,Technology,Solar,2391.36,8.9,2024.86,3740.9,18.1,36.08,44.06,2717.19,,2184184.55,7082312.0,3.24,Bearish,38.0,"Weak but watchable RSI, Near 52W low zone, Strong volume expansion, Strong positive day move",-15.18,-17.21,,-2.07,-3.27,-4.89,-13.11,-13.94,,0.0,,84.72,,,,,,,,,,,,,,,,,,,,,20.4085,16.1252,5.3126,15.0,,76745.38,30.23,IT / Technology,0.0,0.0,0.0,0.0,11.0,11.0,0.21,,,0.0,11.0,,30.48,4.0,Limited fundamental data coverage,13.92,Avoid,"Weak but watchable RSI, Near 52W low zone, Strong volume expansion, Strong positive day move"
UNOMINDA,Consumer Cyclical,Auto Parts,941.33,4.25,431.26,1249.33,118.27,24.65,41.75,1030.3,988.61,886491.05,433132.0,0.49,Bearish,18.0,"Weak but watchable RSI, Strong positive day move",-11.34,-3.32,-7.15,-2.07,-3.27,-4.89,-9.27,-0.05,-2.26,0.0,,69.81,Accumulation Zone,73.84,940.79,1132.92,20.42,0.28,80.0% of closes stayed inside the range | Range width 20.4% | Currently 0.3% through the range,17.68,8.84,7.63,6.29,25.49,33.95,34.45,1.23,0.78,240.63,1706.33,979.34,-70.0,59.307,38.9381,10.4196,21.0,0.289,71167.06,34.04,Automobile,11.0,20.0,9.0,9.0,7.0,56.0,1.0,,Negative free cash flow,2.0,58.0,General low-debt support,27.4,15.0,"Below 200 DMA, Low volume participation, Negative free cash flow",13.91,Avoid,"Weak but watchable RSI, Strong positive day move, 80.0% of closes stayed inside the range | Range width 20.4% | Currently 0.3% through the range"
SUZLON,Industrials,Specialty Industrial Machinery,58.17,5.0,6.6,86.04,781.36,32.39,51.68,61.51,61.66,53687450.9,111500110.0,2.08,Bearish,45.0,"Healthy RSI momentum, Strong volume expansion, Strong positive day move",-6.1,-14.63,-18.47,-2.07,-3.27,-4.89,-4.03,-11.36,-13.58,0.0,,65.7,Accumulation Zone,75.48,56.87,80.83,42.15,5.44,80.0% of closes stayed inside the range | Range width 42.1% | Currently 5.4% through the range,16.84,9.2,13.06,10.31,9.37,-76.82,3.83,1.76,1.0,249.57,150.24,79.53,-147.83,20.7675,22.3752,6.6568,,0.657,65086.27,34.49,Capital Goods / Infra,14.0,5.0,18.0,9.0,4.0,50.0,0.93,Cash covers debt,"Earnings contraction, Negative free cash flow",0.0,50.0,,25.97,19.0,"Below 200 DMA, Earnings contraction, Negative free cash flow",13.65,Avoid,"Healthy RSI momentum, Strong volume expansion, Strong positive day move, Cash covers debt, 80.0% of closes stayed inside the range | Range width 42.1% | Currently 5.4% through the range"
PATANJALI,Consumer Defensive,Packaged Foods,603.46,-0.8,278.5,655.98,116.68,8.01,49.12,601.48,559.81,1884426.45,2167422.0,1.15,Bullish,47.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Normal volume support",-2.16,1.19,7.45,-2.07,-3.27,-4.89,-0.09,4.46,12.34,20.0,"Positive 3M return, Positive 6M return",33.33,Neutral Range,74.94,569.16,629.73,10.64,56.63,80.0% of closes stayed inside the range | Range width 10.6% | Currently 56.6% through the range,,,5.42,4.12,-71.58,-51.53,,,,,,,,21.1645,19.163,2.9269,99.0,-0.175,38358.64,13.03,FMCG / Consumer,0.0,0.0,0.0,0.0,13.0,13.0,0.5,,"Revenue contraction, Earnings contraction",0.0,13.0,,26.68,12.0,"Revenue contraction, Earnings contraction",13.3,Avoid,"Above 50 DMA, Above 200 DMA, RSI recovering, Normal volume support, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 10.6% | Currently 56.6% through the range"
HDFCBANK,Financial Services,Banks - Regional,824.41,0.43,646.11,912.37,27.6,9.64,51.04,851.19,804.89,23114209.6,15821686.0,0.68,Bearish,50.0,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",-2.88,-2.22,2.39,-2.07,-3.27,-4.89,-0.81,1.05,7.28,10.0,Positive 6M return,34.44,Lower Range Watch,76.71,794.15,878.82,10.66,35.74,80.0% of closes stayed inside the range | Range width 10.7% | Currently 35.7% through the range,3.52,0.42,,27.05,-59.33,-71.64,130.12,,,231143.44,653474.25,,,15.924,11.6454,1.8511,1.78,0.414,1123335.9,0.0,Banking,6.0,0.0,2.0,0.0,14.0,22.0,0.64,,"Revenue contraction, Earnings contraction",-5.0,17.0,Weak ROE for a leveraged-balance-sheet business,27.56,12.0,"Revenue contraction, Earnings contraction",13.08,Avoid,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 6M return, 80.0% of closes stayed inside the range | Range width 10.7% | Currently 35.7% through the range"
PRESTIGE,Real Estate,Real Estate - Diversified,1356.23,1.28,388.74,2067.83,248.88,34.41,38.42,1602.3,1677.36,965459.0,1513344.0,1.57,Bearish,23.0,"Weak but watchable RSI, Volume expansion, Positive day move",-17.92,-17.09,-19.75,-2.07,-3.27,-4.89,-15.85,-13.82,-14.86,0.0,,70.0,Breakdown Risk,35.0,1445.31,1859.35,28.65,0.0,80.0% of closes stayed inside the range | Range width 28.6% | Currently 0.0% through the range | Below lower band on elevated volume,12.17,2.83,23.13,17.61,-5.01,45.9,119.22,1.19,0.38,2267.9,13458.0,1297.3,-609.4,60.0718,27.7803,4.2105,13.0,0.445,68516.26,58.8,Cement / Realty,14.0,10.0,4.0,9.0,7.0,44.0,1.0,,"Revenue contraction, Negative free cash flow",0.0,44.0,,21.46,12.0,"Below 200 DMA, Negative free cash flow",12.37,Avoid,"Weak but watchable RSI, Volume expansion, Positive day move, 80.0% of closes stayed inside the range | Range width 28.6% | Currently 0.0% through the range | Below lower band on elevated volume"
HSCL,Basic Materials,Specialty Chemicals,492.41,1.76,79.72,686.9,517.67,28.31,36.78,542.61,487.23,830907.25,433475.0,0.52,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",-16.55,-14.33,5.66,-2.07,-3.27,-4.89,-14.48,-11.06,10.55,10.0,Positive 6M return,42.98,Accumulation Zone,73.77,486.66,639.66,31.44,3.76,80.0% of closes stayed inside the range | Range width 31.4% | Currently 3.8% through the range,,,,,,,,,,,,,,47.3835,37.0097,8.1727,11.0,0.264,38468.74,36.82,Chemicals,0.0,0.0,0.0,0.0,7.0,7.0,0.21,,,0.0,7.0,,29.46,4.0,Limited fundamental data coverage,12.37,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive day move, Positive 6M return, 80.0% of closes stayed inside the range | Range width 31.4% | Currently 3.8% through the range"
EXIDEIND,Consumer Cyclical,Auto Parts,370.77,4.03,149.41,611.9,148.15,39.41,43.71,412.31,470.64,2692225.05,2973549.0,1.1,Bearish,23.0,"Weak but watchable RSI, Normal volume support, Strong positive day move",-11.83,-18.4,-26.4,-2.07,-3.27,-4.89,-9.76,-15.13,-21.51,0.0,,69.81,Accumulation Zone,73.68,383.65,494.16,28.81,0.0,80.0% of closes stayed inside the range | Range width 28.8% | Currently 0.0% through the range,6.8,4.83,7.71,5.26,11.3,6.56,8.71,1.41,0.54,322.99,1122.87,1533.14,-342.91,44.044,26.4992,2.9993,41.0,0.552,41705.25,31.41,Automobile,0.0,7.0,11.0,9.0,11.0,38.0,1.0,,Negative free cash flow,2.0,40.0,General low-debt support,27.4,12.0,"Below 200 DMA, Negative free cash flow",11.86,Avoid,"Weak but watchable RSI, Normal volume support, Strong positive day move, 80.0% of closes stayed inside the range | Range width 28.8% | Currently 0.0% through the range"
NYKAA,Consumer Cyclical,Internet Retail,168.9,0.18,114.25,235.8,47.83,28.37,49.9,168.63,180.48,7935718.5,2793542.0,0.35,Bullish,32.0,"Above 50 DMA, RSI recovering, Positive day move",0.63,-8.3,-15.6,-2.07,-3.27,-4.89,2.7,-5.03,-10.71,8.0,Positive 1M return,35.85,Accumulation Zone,75.12,166.37,209.5,25.92,5.86,80.0% of closes stayed inside the range | Range width 25.9% | Currently 5.9% through the range,2.56,0.95,1.93,0.51,23.89,67.48,76.81,1.22,0.59,75.78,969.48,0.25,-110.48,360.4945,111.7595,65.3226,,0.351,93989.27,45.35,Consumer Discretionary,0.0,18.0,6.0,9.0,3.0,36.0,0.93,,"Negative free cash flow, Very high PE",0.0,36.0,,27.4,15.0,"Below 200 DMA, Low volume participation, Negative free cash flow",11.71,Avoid,"Above 50 DMA, RSI recovering, Positive day move, Positive 1M return, 80.0% of closes stayed inside the range | Range width 25.9% | Currently 5.9% through the range"
DIVISLAB,Healthcare,Drug Manufacturers - Specialty & Generic,5529.62,-2.76,2668.41,6231.26,107.23,11.26,41.5,5865.46,5091.25,373460.15,429090.0,1.15,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Normal volume support",-7.78,-5.52,11.75,-2.07,-3.27,-4.89,-5.71,-2.25,16.64,25.0,"Positive 6M return, 6M Nifty outperformance",39.77,Neutral Range,68.57,4985.53,6043.9,21.23,51.41,80.0% of closes stayed inside the range | Range width 21.2% | Currently 51.4% through the range,,,27.77,25.4,-70.25,-63.19,,,,,,,,88.4956,57.207,13.6211,35.0,0.22,228302.97,61.24,Pharma / Healthcare,12.0,0.0,0.0,0.0,5.0,17.0,0.5,,"Revenue contraction, Earnings contraction, Very high PE",0.0,17.0,,29.05,12.0,"Revenue contraction, Earnings contraction",11.56,Avoid,"Above 200 DMA, Weak but watchable RSI, Normal volume support, Positive 6M return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 21.2% | Currently 51.4% through the range"
