symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
COASTCORP,Consumer Defensive,Packaged Foods,37.58,-0.18,32.3,73.88,16.36,49.14,46.28,38.15,44.0,62381.1,12658.0,0.2,Bearish,17.0,"RSI recovering, Near 52W low zone",-10.55,8.19,-24.95,1.33,13.05,7.46,-11.88,-4.86,-32.41,10.0,Positive 3M return,69.12,Accumulation Zone,70.97,36.46,46.34,27.1,11.36,80.0% of closes stayed inside the range | Range width 27.1% | Currently 11.4% through the range,,,6.86,3.13,-70.77,28.42,,,,,,,,8.358,,0.9576,69.0,0.338,272.06,34.2,FMCG / Consumer,0.0,10.0,0.0,0.0,12.0,22.0,0.5,,Revenue contraction,0.0,22.0,,26.3,16.0,"Below 200 DMA, Low volume participation, Revenue contraction",2.39,Avoid,"RSI recovering, Near 52W low zone, Positive 3M return, 80.0% of closes stayed inside the range | Range width 27.1% | Currently 11.4% through the range"
BSL,Consumer Cyclical,Textile Manufacturing,171.71,-2.0,109.14,330.18,57.33,47.99,68.49,147.44,197.71,13007.0,1307.0,0.1,Bullish,35.0,"Above 50 DMA, Healthy RSI momentum",31.42,2.09,-35.9,1.33,13.05,7.46,30.09,-10.96,-43.36,35.0,"Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance",37.97,Neutral Range,66.31,133.5,201.48,50.92,56.2,80.0% of closes stayed inside the range | Range width 50.9% | Currently 56.2% through the range,,,5.04,0.29,-75.98,-94.3,,,,,,,,34.8527,118.2981,1.056,66.0,0.555,126.62,42.57,Consumer Discretionary,0.0,0.0,0.0,0.0,10.0,10.0,0.5,,"Revenue contraction, Earnings contraction",0.0,10.0,,28.71,23.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction",2.31,Avoid,"Above 50 DMA, Healthy RSI momentum, Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 50.9% | Currently 56.2% through the range"
CSLFINANCE,Financial Services,Credit Services,311.11,-5.54,184.63,524.61,68.5,40.7,39.08,322.26,314.08,18243.65,64276.0,3.52,Bearish,23.0,"Weak but watchable RSI, Strong volume expansion",-10.14,25.77,-1.18,1.33,13.05,7.46,-11.47,12.72,-8.64,35.0,"Strong 3M absolute return, 3M Nifty outperformance",44.32,Neutral Range,69.11,252.69,333.17,31.85,72.59,80.0% of closes stayed inside the range | Range width 31.8% | Currently 72.6% through the range,,,49.42,36.44,-72.26,-70.43,,,,,,,,6.0993,,0.8466,1.3,0.448,519.28,95.44,Financial Services,12.0,0.0,0.0,0.0,11.0,23.0,0.5,,"Revenue contraction, Earnings contraction",0.0,23.0,,31.53,25.0,"Below 200 DMA, Sharp daily fall, Revenue contraction, Earnings contraction",2.28,Avoid,"Weak but watchable RSI, Strong volume expansion, Strong 3M absolute return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 31.8% | Currently 72.6% through the range"
AVTNPL,Basic Materials,Specialty Chemicals,65.04,0.79,50.54,119.5,28.69,45.57,53.44,63.95,69.69,108806.75,75652.0,0.7,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Positive day move",-0.99,17.62,-11.14,1.33,13.05,7.46,-2.32,4.57,-18.6,10.0,Positive 3M return,78.23,Neutral Range,71.04,55.29,72.93,31.9,55.26,80.8% of closes stayed inside the range | Range width 31.9% | Currently 55.3% through the range,,,9.78,9.15,-76.19,-74.88,,,,,,,,15.4891,47.8596,2.3194,1.05,0.426,1297.31,49.68,Chemicals,3.0,0.0,0.0,0.0,11.0,14.0,0.5,,"Revenue contraction, Earnings contraction",0.0,14.0,,30.27,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",1.94,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive day move, Positive 3M return, 80.8% of closes stayed inside the range | Range width 31.9% | Currently 55.3% through the range"
CEWATER,Utilities,Utilities - Regulated Water,566.6,0.62,415.0,860.0,36.53,34.12,48.2,565.56,,35424.0,18965.0,0.54,Bullish,32.0,"Above 50 DMA, RSI recovering, Positive day move",-4.4,5.67,-26.97,1.33,13.05,7.46,-5.73,-7.38,-34.43,10.0,Positive 3M return,100.0,Neutral Range,67.35,483.03,666.13,37.9,45.64,80.0% of closes stayed inside the range | Range width 37.9% | Currently 45.6% through the range,,,-4.33,4.02,-82.78,-92.0,,,,,,,,990.7407,,0.9685,,,553.62,37.35,Energy / Utilities,0.0,0.0,0.0,0.0,4.0,4.0,0.43,,"Revenue contraction, Earnings contraction, Very high PE",0.0,4.0,,40.26,16.0,"Revenue contraction, Earnings contraction, Limited fundamental data coverage",1.94,Avoid,"Above 50 DMA, RSI recovering, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 37.9% | Currently 45.6% through the range"
DBCORP,Communication Services,Publishing,253.2,-2.88,79.37,371.11,218.99,31.77,47.83,244.54,260.28,138232.95,134269.0,0.97,Bullish,27.0,"Above 50 DMA, RSI recovering",-2.65,16.52,-8.94,1.33,13.05,7.46,-3.98,3.47,-16.4,10.0,Positive 3M return,75.0,Profit Booking Zone,73.36,209.78,259.56,23.73,87.23,80.0% of closes stayed inside the range | Range width 23.7% | Currently 87.2% through the range,,,15.43,14.45,-76.08,-78.21,,,,,,,,10.3935,9.4438,1.4863,3.46,0.189,3610.9,52.8,Telecom,8.0,0.0,0.0,0.0,15.0,23.0,0.5,,"Revenue contraction, Earnings contraction",0.0,23.0,,30.2,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",1.83,Avoid,"Above 50 DMA, RSI recovering, Positive 3M return, 80.0% of closes stayed inside the range | Range width 23.7% | Currently 87.2% through the range"
CREST,Financial Services,Financial Conglomerates,391.73,3.25,140.62,618.31,178.58,36.64,49.85,395.66,425.46,22895.85,25551.0,1.12,Bearish,27.0,"RSI recovering, Normal volume support, Strong positive day move",-3.42,9.59,-14.25,1.33,13.05,7.46,-4.75,-3.46,-21.71,10.0,Positive 3M return,76.14,Neutral Range,69.42,359.09,419.5,16.82,54.03,80.0% of closes stayed inside the range | Range width 16.8% | Currently 54.0% through the range,,,59.95,41.5,-59.68,-71.3,,,,,,,,32.0647,,0.8044,27.0,0.007,1051.46,98.49,Financial Services,12.0,0.0,0.0,0.0,10.0,22.0,0.5,,"Revenue contraction, Earnings contraction",0.0,22.0,,31.53,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",1.68,Avoid,"RSI recovering, Normal volume support, Strong positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 16.8% | Currently 54.0% through the range"
5PAISA,Financial Services,Capital Markets,412.9,-0.8,270.1,758.45,52.87,45.56,53.9,398.52,430.86,53189.45,442498.0,8.32,Bullish,50.0,"Above 50 DMA, Healthy RSI momentum, Strong volume expansion",-0.8,13.97,-11.04,1.33,13.05,7.46,-2.13,0.92,-18.5,10.0,Positive 3M return,76.14,Profit Booking Zone,80.42,350.29,414.94,18.46,96.84,80.0% of closes stayed inside the range | Range width 18.5% | Currently 96.8% through the range,,,-23.99,26.04,-80.64,-83.08,,,,,,,,28.2694,23.7645,1.7749,,0.662,1726.8,100.0,Financial Services,6.0,0.0,0.0,0.0,11.0,17.0,0.43,,"Revenue contraction, Earnings contraction",0.0,17.0,,31.53,24.0,"Below 200 DMA, Revenue contraction, Earnings contraction, Limited fundamental data coverage",1.68,Avoid,"Above 50 DMA, Healthy RSI momentum, Strong volume expansion, Positive 3M return, 80.0% of closes stayed inside the range | Range width 18.5% | Currently 96.8% through the range"
BIKAJI,Consumer Defensive,Packaged Foods,732.34,-0.17,301.01,1004.72,143.3,27.11,50.32,726.27,748.09,188504.5,118328.0,0.63,Bullish,35.0,"Above 50 DMA, Healthy RSI momentum",-3.54,7.51,1.23,1.33,13.05,7.46,-4.87,-5.54,-6.23,20.0,"Positive 3M return, Positive 6M return",42.65,Profit Booking Zone,75.81,642.23,748.1,16.48,85.11,80.0% of closes stayed inside the range | Range width 16.5% | Currently 85.1% through the range,,,11.5,9.4,-75.05,-70.16,,,,,,,,60.1946,44.3151,9.655,20.0,0.237,15515.57,34.81,FMCG / Consumer,6.0,0.0,0.0,0.0,5.0,11.0,0.5,,"Revenue contraction, Earnings contraction",0.0,11.0,,26.3,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",1.55,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 16.5% | Currently 85.1% through the range"
CARBORUNIV,Industrials,Conglomerates,990.95,0.87,776.85,1823.05,27.56,45.64,58.84,969.14,1151.64,190777.8,172053.0,0.9,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Positive day move",4.65,4.66,-21.44,1.33,13.05,7.46,3.32,-8.39,-28.9,18.0,"Positive 1M return, Positive 3M return",59.59,Lower Range Watch,72.88,915.55,1144.97,25.06,32.86,80.0% of closes stayed inside the range | Range width 25.1% | Currently 32.9% through the range,,,5.17,5.13,-75.04,-78.86,,,,,,,,102.2711,36.9883,5.4552,36.0,0.342,21275.64,56.52,Capital Goods / Infra,0.0,0.0,0.0,0.0,7.0,7.0,0.5,,"Revenue contraction, Earnings contraction, Very high PE",0.0,7.0,,28.95,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",1.29,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 25.1% | Currently 32.9% through the range"
CENTENKA,Consumer Cyclical,Textile Manufacturing,496.97,-0.32,315.17,832.11,57.68,40.28,64.4,460.92,537.64,27013.55,12076.0,0.45,Bullish,35.0,"Above 50 DMA, Healthy RSI momentum",6.73,3.55,-15.46,1.33,13.05,7.46,5.4,-9.5,-22.92,28.0,"Positive 1M return, Positive 3M return, 1M Nifty outperformance",48.1,Neutral Range,72.27,441.77,527.49,19.4,64.39,80.0% of closes stayed inside the range | Range width 19.4% | Currently 64.4% through the range,,,1.54,3.83,-79.83,-76.86,,,,,,,,8.1253,,0.7996,2.01,0.219,1196.1,28.84,Consumer Discretionary,0.0,0.0,0.0,0.0,12.0,12.0,0.5,,"Revenue contraction, Earnings contraction",0.0,12.0,,28.71,23.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction",1.26,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive 1M return, Positive 3M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 19.4% | Currently 64.4% through the range"
AMBICAAGAR,Consumer Defensive,Household & Personal Products,27.85,-0.64,19.15,43.2,45.43,35.53,43.44,28.84,28.97,14642.15,25561.0,1.75,Bearish,18.0,"Weak but watchable RSI, Volume expansion",-4.1,5.25,-11.7,1.33,13.05,7.46,-5.43,-7.8,-19.16,10.0,Positive 3M return,69.12,Accumulation Zone,70.33,26.69,30.66,14.86,29.24,80.0% of closes stayed inside the range | Range width 14.9% | Currently 29.2% through the range,,,8.28,3.77,-75.62,132.36,,,,,,,,12.6834,,0.5858,,-0.034,43.36,14.81,FMCG / Consumer,0.0,10.0,0.0,0.0,10.0,20.0,0.43,,Revenue contraction,0.0,20.0,,26.3,17.0,"Below 200 DMA, Revenue contraction, Limited fundamental data coverage",0.95,Avoid,"Weak but watchable RSI, Volume expansion, Positive 3M return, 80.0% of closes stayed inside the range | Range width 14.9% | Currently 29.2% through the range"
BOSCH-HCIL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1756.3,-1.26,911.39,2545.76,92.71,31.01,56.81,1704.53,1802.67,49278.25,87558.0,1.78,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Volume expansion",1.81,3.37,-4.06,1.33,13.05,7.46,0.48,-9.68,-11.52,18.0,"Positive 1M return, Positive 3M return",60.13,Profit Booking Zone,81.25,1606.75,1753.26,9.12,100.0,80.0% of closes stayed inside the range | Range width 9.1% | Currently 100.0% through the range,,,2.44,1.79,-69.07,-74.08,,,,,,,,1130.1333,,9.2283,3.81,0.628,4609.4,30.48,Consumer Discretionary,0.0,0.0,0.0,0.0,2.0,2.0,0.5,,"Revenue contraction, Earnings contraction, Very high PE",0.0,2.0,,28.71,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.76,Avoid,"Above 50 DMA, Healthy RSI momentum, Volume expansion, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 9.1% | Currently 100.0% through the range"
BALAJITELE,Communication Services,Entertainment,88.0,-1.69,35.0,143.7,151.43,38.76,49.81,83.0,71.08,51442.65,13747.0,0.27,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",-8.09,27.89,14.12,1.33,13.05,7.46,-9.42,14.84,6.66,45.0,"Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance",32.14,Profit Booking Zone,71.93,56.18,90.2,60.55,93.53,80.0% of closes stayed inside the range | Range width 60.5% | Currently 93.5% through the range,,,-15.91,-7.92,-83.93,-106.62,,,,,,,,,,1.8118,,0.62,1146.49,7.14,Telecom,0.0,0.0,0.0,0.0,4.0,4.0,0.36,,"Negative net margin, Revenue contraction, Earnings contraction",0.0,4.0,,30.2,27.0,"Low volume participation, Negative net margin, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.68,Avoid,"Above 50 DMA, Above 200 DMA, RSI recovering, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 60.5% | Currently 93.5% through the range"
ALPA,Healthcare,Drug Manufacturers - Specialty & Generic,103.88,2.03,49.0,144.5,112.0,28.11,55.2,102.81,111.33,27899.85,27957.0,1.0,Bullish,50.0,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Strong positive day move",2.82,-1.69,-22.76,1.33,13.05,7.46,1.49,-14.74,-30.22,8.0,Positive 1M return,73.91,Accumulation Zone,76.85,99.1,115.82,16.88,28.59,80.0% of closes stayed inside the range | Range width 16.9% | Currently 28.6% through the range,,,-0.68,61.58,-83.01,-39.66,,,,,,,,31.4138,12.0548,1.9721,,0.912,134.18,25.54,Pharma / Healthcare,6.0,0.0,0.0,0.0,11.0,17.0,0.43,,"Revenue contraction, Earnings contraction",0.0,17.0,,27.25,24.0,"Below 200 DMA, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.54,Avoid,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Strong positive day move, Positive 1M return, 80.0% of closes stayed inside the range | Range width 16.9% | Currently 28.6% through the range"
ANTELOPUS,Energy,Oil & Gas E&P,674.25,2.24,216.5,1078.25,211.43,37.47,51.78,614.6,709.86,145425.65,78106.0,0.54,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Strong positive day move",-3.96,17.47,-19.77,1.33,13.05,7.46,-5.29,4.42,-27.23,10.0,Positive 3M return,72.22,Profit Booking Zone,74.4,531.05,711.74,34.03,79.25,80.0% of closes stayed inside the range | Range width 34.0% | Currently 79.3% through the range,,,24.23,22.16,-80.38,-84.1,,,,,,,,20.9947,,4.2235,,,2768.33,82.16,Energy / Utilities,11.0,0.0,0.0,0.0,6.0,17.0,0.43,,"Revenue contraction, Earnings contraction",0.0,17.0,,32.25,24.0,"Below 200 DMA, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.54,Avoid,"Above 50 DMA, Healthy RSI momentum, Strong positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 34.0% | Currently 79.3% through the range"
DVL,Financial Services,Capital Markets,329.41,0.4,197.97,534.21,66.4,38.34,50.63,329.85,360.52,18585.45,6489.0,0.35,Bearish,25.0,"Healthy RSI momentum, Positive day move",0.56,3.84,-5.54,1.33,13.05,7.46,-0.77,-9.21,-13.0,18.0,"Positive 1M return, Positive 3M return",62.5,Neutral Range,69.67,312.79,344.81,10.24,51.9,80.0% of closes stayed inside the range | Range width 10.2% | Currently 51.9% through the range,,,42.12,41.08,-61.11,-50.57,,,,,,,,5.1764,,0.2976,1.7,0.718,978.49,39.46,Financial Services,12.0,0.0,0.0,0.0,11.0,23.0,0.5,,"Revenue contraction, Earnings contraction",0.0,23.0,,31.53,23.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction",0.53,Avoid,"Healthy RSI momentum, Positive day move, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 10.2% | Currently 51.9% through the range"
CAPITALSFB,Financial Services,Banks - Regional,273.24,-0.35,242.7,453.51,12.58,39.75,36.32,282.0,279.82,54480.55,58820.0,1.08,Bearish,18.0,"Weak but watchable RSI, Near 52W low zone, Normal volume support",-7.72,3.04,-6.74,1.33,13.05,7.46,-9.05,-10.01,-14.2,10.0,Positive 3M return,76.14,Lower Range Watch,68.82,258.88,294.31,13.68,40.52,80.0% of closes stayed inside the range | Range width 13.7% | Currently 40.5% through the range,2.33,0.29,,24.13,-73.26,-75.69,35.47,,,1605.52,488.18,,,8.5065,5.4725,0.8598,1.78,0.849,1280.53,0.0,Banking,6.0,0.0,10.0,0.0,14.0,30.0,0.64,Cash covers debt,"Revenue contraction, Earnings contraction",-5.0,25.0,Weak ROE for a leveraged-balance-sheet business,31.53,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.48,Avoid,"Weak but watchable RSI, Near 52W low zone, Normal volume support, Cash covers debt, Positive 3M return, 80.0% of closes stayed inside the range | Range width 13.7% | Currently 40.5% through the range"
CYIENT,Industrials,Conglomerates,1274.15,0.1,682.03,2361.96,86.82,46.06,49.95,1264.65,1507.95,471250.6,363439.0,0.77,Bullish,32.0,"Above 50 DMA, RSI recovering, Positive day move",-2.84,13.18,-28.79,1.33,13.05,7.46,-4.17,0.13,-36.25,10.0,Positive 3M return,79.45,Lower Range Watch,70.03,1158.35,1435.57,23.93,41.77,80.0% of closes stayed inside the range | Range width 23.9% | Currently 41.8% through the range,,,9.5,8.98,-76.74,-75.02,,,,,,,,32.5721,15.5866,2.1532,2.89,0.6,11527.5,29.85,Capital Goods / Infra,3.0,0.0,0.0,0.0,13.0,16.0,0.5,,"Revenue contraction, Earnings contraction",0.0,16.0,,28.95,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.44,Avoid,"Above 50 DMA, RSI recovering, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 23.9% | Currently 41.8% through the range"
ALMONDZ,Financial Services,Capital Markets,22.87,-1.38,9.83,39.13,132.58,41.55,54.0,21.48,26.38,506402.0,84520.0,0.17,Bullish,35.0,"Above 50 DMA, Healthy RSI momentum",6.67,3.06,-30.84,1.33,13.05,7.46,5.34,-9.99,-38.3,28.0,"Positive 1M return, Positive 3M return, 1M Nifty outperformance",52.27,Accumulation Zone,68.79,20.04,29.98,49.64,28.5,80.0% of closes stayed inside the range | Range width 49.6% | Currently 28.5% through the range,,,14.49,23.37,-80.46,-60.18,,,,,,,,8.8796,,1.1253,,0.409,296.63,56.84,Financial Services,9.0,0.0,0.0,0.0,10.0,19.0,0.43,,"Revenue contraction, Earnings contraction",0.0,19.0,,31.53,27.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.13,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive 1M return, Positive 3M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 49.6% | Currently 28.5% through the range"
ANTGRAPHIC,Consumer Cyclical,Packaging & Containers,1.24,-1.59,0.55,2.48,125.45,50.0,49.22,1.15,1.34,865241.0,246708.0,0.29,Bullish,27.0,"Above 50 DMA, RSI recovering",-17.88,22.77,-14.48,1.33,13.05,7.46,-19.21,9.72,-21.94,20.0,Strong 3M absolute return,53.16,Neutral Range,74.71,1.0,1.35,35.0,68.57,87.5% of closes stayed inside the range | Range width 35.0% | Currently 68.6% through the range,-2.64,-2.23,-55.05,-51.2,23.99,-8494.0,17.42,81.9,41.79,0.05,2.84,0.04,-0.02,,,0.7282,,0.599,11.63,10.09,Consumer Discretionary,0.0,8.0,17.0,9.0,4.0,38.0,0.86,,"Negative net margin, Earnings contraction, Negative free cash flow",2.0,40.0,General low-debt support,28.71,30.0,"Below 200 DMA, Low volume participation, Negative net margin, Earnings contraction, Negative free cash flow",0.06,Avoid,"Above 50 DMA, RSI recovering, Strong 3M absolute return, 87.5% of closes stayed inside the range | Range width 35.0% | Currently 68.6% through the range"
DEVIT,Technology,Information Technology Services,46.76,0.82,32.16,76.22,45.4,38.65,59.32,43.4,53.43,195993.7,47552.0,0.24,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Positive day move",1.47,11.02,-32.73,1.33,13.05,7.46,0.14,-2.03,-40.19,18.0,"Positive 1M return, Positive 3M return",50.0,Accumulation Zone,70.88,41.78,60.31,44.36,26.9,80.0% of closes stayed inside the range | Range width 44.4% | Currently 26.9% through the range,,,6.61,4.9,-74.81,-85.83,,,,,,,,1.8814,,1.3019,80.0,-0.372,140.4,8.97,IT / Technology,0.0,0.0,0.0,0.0,12.0,12.0,0.5,,"Revenue contraction, Earnings contraction",0.0,12.0,,28.74,23.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction",0.01,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 44.4% | Currently 26.9% through the range"
DOMS,Industrials,Business Equipment & Supplies,2420.54,0.09,1221.0,3106.07,98.24,22.07,43.41,2523.36,2662.01,79989.7,59505.0,0.74,Bearish,13.0,"Weak but watchable RSI, Positive day move",1.63,-7.89,-12.71,1.33,13.05,7.46,0.3,-20.94,-20.17,8.0,Positive 1M return,93.84,Accumulation Zone,71.67,2380.75,2850.47,19.73,8.47,80.0% of closes stayed inside the range | Range width 19.7% | Currently 8.5% through the range,,,13.93,10.19,-70.6,-71.69,,,,,,,,62.1158,41.8831,10.9392,17.0,-0.285,13344.76,42.47,Capital Goods / Infra,6.0,0.0,0.0,0.0,5.0,11.0,0.5,,"Revenue contraction, Earnings contraction",0.0,11.0,,28.95,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, Positive day move, Positive 1M return, 80.0% of closes stayed inside the range | Range width 19.7% | Currently 8.5% through the range"
DIAMINESQ,Basic Materials,Chemicals,418.64,1.78,304.31,688.6,37.57,39.2,56.36,387.04,439.05,10730.8,2924.0,0.27,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Positive day move",7.7,33.06,-13.09,1.33,13.05,7.46,6.37,20.01,-20.55,53.0,"Positive 1M return, Strong 3M absolute return, 1M Nifty outperformance, 3M Nifty outperformance",28.23,Neutral Range,71.52,342.21,464.81,35.83,62.34,80.8% of closes stayed inside the range | Range width 35.8% | Currently 62.3% through the range,,,-39.49,-22.98,-82.32,-203.08,,,,,,,,,,1.5547,41.0,0.284,244.62,41.72,Chemicals,0.0,0.0,0.0,0.0,6.0,6.0,0.43,,"Negative net margin, Revenue contraction, Earnings contraction",0.0,6.0,,30.27,35.0,"Below 200 DMA, Low volume participation, Negative net margin, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, Strong 3M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 80.8% of closes stayed inside the range | Range width 35.8% | Currently 62.3% through the range"
21STCENMGM,Financial Services,Capital Markets,61.98,-1.53,15.98,141.4,287.89,56.17,43.56,66.8,83.68,7491.9,15852.0,2.12,Bearish,23.0,"Weak but watchable RSI, Strong volume expansion",-6.06,-11.75,-31.16,1.33,13.05,7.46,-7.39,-24.8,-38.62,0.0,,94.32,Accumulation Zone,73.91,62.91,80.06,27.26,0.0,80.0% of closes stayed inside the range | Range width 27.3% | Currently 0.0% through the range,,,69.26,69.54,-79.61,-81.24,,,,,,,,,,1.3074,,0.504,43.22,0.0,Financial Services,12.0,0.0,0.0,0.0,4.0,16.0,0.36,,"Revenue contraction, Earnings contraction",0.0,16.0,,31.53,24.0,"Below 200 DMA, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Strong volume expansion, 80.0% of closes stayed inside the range | Range width 27.3% | Currently 0.0% through the range"
AAATECH,Technology,Information Technology Services,80.6,-1.8,40.56,157.75,98.71,48.91,40.41,82.78,95.58,17442.35,34362.0,1.97,Bearish,18.0,"Weak but watchable RSI, Volume expansion",-8.76,6.99,-21.27,1.33,13.05,7.46,-10.09,-6.06,-28.73,10.0,Positive 3M return,71.43,Accumulation Zone,67.94,73.93,96.36,30.35,29.72,80.0% of closes stayed inside the range | Range width 30.3% | Currently 29.7% through the range,,,16.12,19.2,-83.33,-76.79,,,,,,,,56.2308,,3.9705,1.63,0.323,121.89,49.61,IT / Technology,9.0,0.0,0.0,0.0,5.0,14.0,0.5,,"Revenue contraction, Earnings contraction",0.0,14.0,,28.74,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, Volume expansion, Positive 3M return, 80.0% of closes stayed inside the range | Range width 30.3% | Currently 29.7% through the range"
AARVI,Industrials,Staffing & Employment Services,107.55,0.9,85.2,190.49,26.23,43.54,50.72,107.01,119.2,7407.9,3550.0,0.48,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Positive day move",-1.92,10.01,-17.44,1.33,13.05,7.46,-3.25,-3.04,-24.9,10.0,Positive 3M return,79.45,Lower Range Watch,72.32,98.86,121.02,22.42,39.21,80.0% of closes stayed inside the range | Range width 22.4% | Currently 39.2% through the range,,,3.01,2.79,-69.98,-58.01,,,,,,,,10.9592,,1.483,1.38,-0.084,210.68,27.08,Capital Goods / Infra,0.0,0.0,0.0,0.0,11.0,11.0,0.5,,"Revenue contraction, Earnings contraction",0.0,11.0,,28.95,23.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction",0.0,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 22.4% | Currently 39.2% through the range"
ABCOTS,Consumer Cyclical,Textile Manufacturing,426.1,0.26,36.2,516.0,1077.07,17.42,43.2,440.76,437.36,7050.0,8000.0,1.13,Bearish,18.0,"Weak but watchable RSI, Normal volume support, Positive day move",-7.64,-6.19,-11.03,1.33,13.05,7.46,-8.97,-19.24,-18.49,0.0,,96.84,Accumulation Zone,75.2,429.49,479.57,11.66,0.0,80.0% of closes stayed inside the range | Range width 11.7% | Currently 0.0% through the range,,,11.92,6.27,-77.63,-59.07,,,,,,,,32.0283,,2.9214,,-0.663,447.4,25.44,Consumer Discretionary,6.0,0.0,0.0,0.0,8.0,14.0,0.43,,"Revenue contraction, Earnings contraction",0.0,14.0,,28.71,24.0,"Below 200 DMA, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Normal volume support, Positive day move, 80.0% of closes stayed inside the range | Range width 11.7% | Currently 0.0% through the range"
