symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
KIRLOSENG,Industrials,Specialty Industrial Machinery,1143.41,-0.83,212.22,1427.99,438.79,19.93,66.95,972.43,845.87,1038693.65,114689.0,0.11,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",14.13,24.28,35.2,1.04,6.04,5.87,13.09,18.24,29.33,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",1.39,Profit Booking Zone,80.73,848.42,1014.25,19.55,100.0,80.0% of closes stayed inside the range | Range width 19.5% | Currently 100.0% through the range,4.82,1.52,17.44,8.34,10.59,14.51,163.83,1.23,1.0,807.88,5526.04,,,56.1815,37.2147,8.5242,33.0,0.742,30895.32,41.31,Capital Goods / Infra,6.0,10.0,4.0,0.0,7.0,27.0,0.86,,,0.0,27.0,,24.14,3.0,Low volume participation,47.57,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 19.5% | Currently 100.0% through the range"
KAPSTON,Industrials,Specialty Business Services,311.45,-1.36,54.4,356.75,472.52,12.7,54.99,276.67,244.6,37114.95,32881.0,0.89,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.32,28.01,26.59,1.04,6.04,5.87,7.28,21.97,20.72,88.0,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",3.33,Profit Booking Zone,82.04,240.48,300.24,24.85,100.0,80.0% of closes stayed inside the range | Range width 24.8% | Currently 100.0% through the range,6.93,2.19,4.28,3.35,10.46,15.1,172.34,1.39,1.37,0.76,175.41,,,55.8084,,14.6265,,0.093,1701.77,7.33,Capital Goods / Infra,0.0,13.0,4.0,0.0,2.0,19.0,0.79,,,0.0,19.0,,24.14,0.0,,47.27,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 24.8% | Currently 100.0% through the range"
ESABINDIA,Industrials,Tools & Accessories,5570.32,-1.78,2925.73,6755.97,90.39,17.55,68.41,5022.53,4910.84,23662.35,7142.0,0.3,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",13.25,5.49,8.94,1.04,6.04,5.87,12.21,-0.55,3.07,55.0,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",10.28,Profit Booking Zone,81.93,4856.65,5418.89,11.58,100.0,80.0% of closes stayed inside the range | Range width 11.6% | Currently 100.0% through the range,19.01,12.44,17.87,20.76,8.39,93.45,0.88,2.28,1.68,38.51,3.65,,,42.6554,,22.0904,1.9,0.367,9485.18,41.49,Capital Goods / Infra,20.0,15.0,20.0,0.0,3.0,58.0,0.86,"Strong ROE, Cash covers debt",,0.0,58.0,,24.14,3.0,Low volume participation,47.17,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong ROE, Cash covers debt, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 11.6% | Currently 100.0% through the range"
GRMOVER,Consumer Defensive,Packaged Foods,156.97,1.43,37.67,167.67,316.73,6.38,61.15,136.77,113.77,2926360.65,281565.0,0.1,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",13.32,25.12,59.55,1.04,6.04,5.87,12.28,19.08,53.68,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",3.68,Profit Booking Zone,83.04,118.05,147.74,25.15,100.0,80.0% of closes stayed inside the range | Range width 25.1% | Currently 100.0% through the range,3.1,1.71,3.87,4.07,10.91,-22.68,44.43,2.13,1.54,13.77,211.22,,,16.7079,,1.3203,,0.006,1792.59,15.52,FMCG / Consumer,0.0,5.0,15.0,0.0,10.0,30.0,0.79,,Earnings contraction,3.0,33.0,"Low debt, typical of a healthy consumer business",26.95,10.0,"Low volume participation, Earnings contraction",46.84,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 25.1% | Currently 100.0% through the range"
GMDCLTD,Energy,Thermal Coal,528.1,8.21,112.59,651.0,369.04,18.88,44.39,576.38,404.77,3728273.4,11323019.0,3.04,Bearish,48.0,"Above 200 DMA, Weak but watchable RSI, Strong volume expansion, Strong positive day move",-8.75,31.34,50.79,1.04,6.04,5.87,-9.79,25.3,44.92,70.0,"Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",12.5,Neutral Range,69.9,386.01,599.94,55.42,66.42,80.0% of closes stayed inside the range | Range width 55.4% | Currently 66.4% through the range,6.93,5.63,9.03,88.28,-27.99,184.39,4.14,5.18,5.02,112.44,278.24,,,18.8651,16.5496,2.5537,1.78,0.349,18051.27,88.78,Metals / Mining,8.0,10.0,17.0,0.0,14.0,49.0,0.86,,Revenue contraction,2.0,51.0,General low-debt support,26.15,5.0,Revenue contraction,46.27,Neutral,"Above 200 DMA, Weak but watchable RSI, Strong volume expansion, Strong positive day move, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 55.4% | Currently 66.4% through the range"
JAMNAAUTO,Consumer Cyclical,Auto Parts,109.57,5.36,67.26,143.94,62.91,23.88,65.78,99.82,89.58,1542031.8,2553515.0,1.66,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move",16.34,10.91,20.03,1.04,6.04,5.87,15.3,4.87,14.16,55.0,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",10.13,Breakout Watch,84.79,88.23,106.36,20.54,100.0,80.0% of closes stayed inside the range | Range width 20.5% | Currently 100.0% through the range | Above upper band on elevated volume,3.84,2.72,10.5,7.49,-7.4,-13.13,1.18,1.35,0.54,59.47,12.21,,,20.6849,15.6883,4.1963,1.74,0.319,4830.14,39.11,Automobile,6.0,0.0,14.0,0.0,10.0,30.0,0.86,Cash covers debt,"Revenue contraction, Earnings contraction",2.0,32.0,General low-debt support,24.91,0.0,,46.19,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move, Cash covers debt, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 20.5% | Currently 100.0% through the range | Above upper band on elevated volume"
KRISHIVAL,Consumer Defensive,Packaged Foods,476.0,0.78,193.11,508.0,146.49,6.3,51.1,476.18,354.69,49381.1,45964.0,0.93,Bearish,50.0,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",-3.05,5.69,67.1,1.04,6.04,5.87,-4.09,-0.35,61.23,45.0,"Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance",18.38,Profit Booking Zone,77.0,372.42,490.97,31.83,87.38,80.0% of closes stayed inside the range | Range width 31.8% | Currently 87.4% through the range,3.89,2.82,8.9,8.44,34.63,31.64,19.02,3.8,2.28,1.09,27.48,,,43.1388,,4.7847,6.0,-0.876,1051.4,31.5,FMCG / Consumer,3.0,20.0,17.0,0.0,6.0,46.0,0.86,,,3.0,49.0,"Low debt, typical of a healthy consumer business",26.95,0.0,,44.94,Weak,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 31.8% | Currently 87.4% through the range"
HBLENGINE,Industrials,Electrical Equipment & Parts,882.22,0.33,78.83,1119.11,1019.16,21.17,40.93,917.85,663.13,4917816.7,1507766.0,0.31,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",-11.7,14.81,55.51,1.04,6.04,5.87,-12.74,8.77,49.64,45.0,"Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance",14.72,Profit Booking Zone,65.41,587.08,977.6,66.52,75.58,80.0% of closes stayed inside the range | Range width 66.5% | Currently 75.6% through the range,19.51,14.47,43.49,31.67,103.22,170.31,4.39,3.06,2.08,173.21,87.24,,,24.2221,,8.3655,60.0,0.089,18685.71,57.15,Capital Goods / Infra,23.0,20.0,20.0,0.0,6.0,69.0,0.86,"Strong ROE, Cash covers debt",,5.0,74.0,Strong order-book-driven revenue growth,24.14,3.0,Low volume participation,44.77,Weak,"Above 200 DMA, Weak but watchable RSI, Positive day move, Strong ROE, Cash covers debt, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 66.5% | Currently 75.6% through the range"
ENERGYDEV,Utilities,Utilities - Regulated Electric,23.96,2.88,13.6,37.9,76.18,36.78,57.89,20.44,20.18,747657.65,282677.0,0.38,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move",20.71,19.62,20.89,1.04,6.04,5.87,19.67,13.58,15.02,85.0,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",6.67,Profit Booking Zone,83.11,19.26,22.67,17.72,100.0,80.0% of closes stayed inside the range | Range width 17.7% | Currently 100.0% through the range,65.4,5.34,63.71,51.14,100.91,541.67,886.66,0.44,0.43,3.55,143.26,,,,,19.4903,,0.256,76.28,99.1,Energy / Utilities,22.0,20.0,0.0,0.0,0.0,42.0,0.71,Strong ROE,Very high debt,2.0,44.0,General quality ROE,26.78,11.0,"Low volume participation, Very high debt",44.67,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move, Strong ROE, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 17.7% | Currently 100.0% through the range"
HCG,Healthcare,Medical Care Facilities,731.4,0.73,250.0,804.65,192.56,9.1,50.23,707.08,603.08,216826.95,480775.0,2.22,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Positive day move",0.4,6.59,32.76,1.04,6.04,5.87,-0.64,0.55,26.89,63.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M",6.86,Profit Booking Zone,83.56,546.28,744.27,36.24,93.5,80.0% of closes stayed inside the range | Range width 36.2% | Currently 93.5% through the range,1.77,0.45,9.38,2.52,5.45,242.53,192.03,0.73,0.68,182.61,1767.88,,,452.1429,44.7302,7.5626,,-0.038,10395.91,36.51,Pharma / Healthcare,0.0,12.0,0.0,0.0,3.0,15.0,0.79,,Very high PE,0.0,15.0,,23.63,0.0,,44.54,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Positive day move, Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 36.2% | Currently 93.5% through the range"
JPOLYINVST,Financial Services,Asset Management,972.4,0.53,340.1,1135.0,185.92,14.33,51.5,971.3,842.37,4701.5,2489.0,0.53,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",-1.72,33.2,10.09,1.04,6.04,5.87,-2.76,27.16,4.22,45.0,"Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance",13.41,Profit Booking Zone,79.85,743.2,1002.43,34.88,88.42,80.0% of closes stayed inside the range | Range width 34.9% | Currently 88.4% through the range,3.52,3.43,173.92,526.44,7186.67,-8.32,1.43,0.09,,0.05,23.46,,,1.3324,,0.6713,,-0.871,1077.47,100.0,Financial Services,12.0,10.0,9.0,0.0,10.0,41.0,0.71,,Earnings contraction,-5.0,36.0,Weak ROE for a leveraged-balance-sheet business,26.69,0.0,,44.1,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 34.9% | Currently 88.4% through the range"
GOLDIAM,Consumer Cyclical,Luxury Goods,296.93,6.95,87.57,421.66,239.06,29.58,61.19,277.95,277.0,1097023.15,1431070.0,1.3,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move",12.04,14.08,6.71,1.04,6.04,5.87,11.0,8.04,0.84,55.0,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",10.13,Profit Booking Zone,85.65,254.37,291.95,14.77,100.0,80.0% of closes stayed inside the range | Range width 14.8% | Currently 100.0% through the range,3.07,2.64,19.01,16.26,-16.07,-6.72,2.37,8.29,4.86,319.96,24.2,,,25.386,,4.7446,81.0,1.051,5247.67,33.07,Consumer Discretionary,10.0,0.0,20.0,0.0,8.0,38.0,0.86,Cash covers debt,"Revenue contraction, Earnings contraction",2.0,40.0,General low-debt support,24.91,5.0,Revenue contraction,43.99,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move, Cash covers debt, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 14.8% | Currently 100.0% through the range"
IBULLSLTD,Real Estate,Real Estate - Development,19.96,0.0,6.7,49.95,197.91,60.04,46.05,19.19,16.48,99240.45,0.0,0.0,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",3.53,24.36,24.44,1.04,6.04,5.87,2.49,18.32,18.57,78.0,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",5.17,Profit Booking Zone,79.52,15.41,21.02,36.41,81.11,85.0% of closes stayed inside the range | Range width 36.4% | Currently 81.1% through the range,0.03,0.02,-244.55,2.11,-2.84,132.13,17.7,40.66,34.4,224.98,495.32,,,13.7749,,1.9834,,0.943,5896.6,86.56,Cement / Realty,0.0,10.0,17.0,0.0,10.0,37.0,0.79,,Revenue contraction,2.0,39.0,General low-debt support,21.78,3.0,Low volume participation,43.92,Weak,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 85.0% of closes stayed inside the range | Range width 36.4% | Currently 81.1% through the range"
INDOTHAI,Financial Services,Capital Markets,458.65,-0.38,14.75,466.35,3010.08,1.65,70.54,355.78,228.95,290581.2,417697.0,1.44,Bullish,57.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion",19.16,184.5,155.43,1.04,6.04,5.87,18.12,178.46,149.56,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",3.05,Breakout Watch,70.14,167.57,423.45,152.7,100.0,80.0% of closes stayed inside the range | Range width 152.7% | Currently 100.0% through the range | Above upper band on elevated volume,,,,,,,,,,,,,,8.5519,,2.0879,41.0,1.469,593.96,95.88,Financial Services,0.0,0.0,0.0,0.0,12.0,12.0,0.21,,,0.0,12.0,,26.69,4.0,Limited fundamental data coverage,43.45,Weak,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 152.7% | Currently 100.0% through the range | Above upper band on elevated volume"
INDIAGLYCO,Basic Materials,Chemicals,1096.93,0.24,248.46,1211.54,341.48,9.46,63.48,957.27,821.52,466229.15,215908.0,0.46,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",14.34,36.33,17.44,1.04,6.04,5.87,13.3,30.29,11.57,80.0,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",5.07,Profit Booking Zone,83.02,822.71,1031.09,25.33,100.0,80.0% of closes stayed inside the range | Range width 25.3% | Currently 100.0% through the range,2.72,1.06,10.91,5.96,4.97,-11.18,85.85,0.83,0.29,17.87,2054.94,,,32.7852,,2.6929,1.04,0.253,7897.76,35.7,Chemicals,3.0,2.0,4.0,0.0,9.0,18.0,0.86,,Earnings contraction,0.0,18.0,,23.23,3.0,Low volume participation,43.03,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 25.3% | Currently 100.0% through the range"
KRSNAA,Healthcare,Diagnostics & Research,811.45,0.66,349.36,1040.59,132.27,22.02,52.26,806.74,769.59,219306.6,20013.0,0.09,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",1.99,2.6,27.0,1.04,6.04,5.87,0.95,-3.44,21.13,53.0,"Positive 1M return, Positive 3M return, Positive 6M return, 6M Nifty outperformance, Positive across 1M/3M/6M",9.8,Profit Booking Zone,77.95,696.11,846.82,21.65,76.53,80.0% of closes stayed inside the range | Range width 21.6% | Currently 76.5% through the range,2.59,1.59,17.27,11.62,6.74,16.69,30.96,1.42,1.34,10.56,285.74,,,19.0108,12.7613,1.8664,35.0,0.062,1829.7,78.39,Pharma / Healthcare,6.0,10.0,11.0,0.0,15.0,42.0,0.86,,,2.0,44.0,General low-debt support,23.63,3.0,Low volume participation,42.94,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 21.6% | Currently 76.5% through the range"
ELGIEQUIP,Industrials,Specialty Industrial Machinery,496.34,3.78,352.52,789.72,40.8,37.15,52.88,485.88,492.91,967411.05,3670073.0,3.79,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move",0.35,3.18,-0.76,1.04,6.04,5.87,-0.69,-2.86,-6.63,18.0,"Positive 1M return, Positive 3M return",30.83,Lower Range Watch,81.32,469.53,548.99,16.92,33.73,80.0% of closes stayed inside the range | Range width 16.9% | Currently 33.7% through the range,6.05,3.82,12.31,12.54,11.69,41.82,26.27,2.12,1.51,165.6,527.6,,,44.2852,34.3634,8.8821,45.0,0.093,19823.96,49.81,Capital Goods / Infra,8.0,15.0,15.0,0.0,7.0,45.0,0.86,,,0.0,45.0,,24.14,0.0,,42.62,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 16.9% | Currently 33.7% through the range"
GLOBE,Consumer Cyclical,Textile Manufacturing,2.82,-2.08,1.72,6.24,63.93,54.81,59.87,2.42,2.51,2236676.1,667680.0,0.3,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",20.51,34.29,17.5,1.04,6.04,5.87,19.47,28.25,11.63,80.0,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",5.23,Profit Booking Zone,80.87,2.17,2.72,25.12,100.0,80.8% of closes stayed inside the range | Range width 25.1% | Currently 100.0% through the range,2.94,1.04,3.96,2.85,5.59,219.94,107.62,1.31,0.87,0.52,163.45,,,12.5,,0.6015,,0.525,90.08,10.74,Consumer Discretionary,0.0,12.0,4.0,0.0,10.0,26.0,0.79,,,0.0,26.0,,24.91,3.0,Low volume participation,42.34,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 25.1% | Currently 100.0% through the range"
GENCON,Industrials,Engineering & Construction,43.35,0.72,21.96,70.97,97.4,38.92,54.18,43.57,38.22,182150.9,406847.0,2.23,Bearish,55.0,"Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Positive day move",2.99,12.16,17.16,1.04,6.04,5.87,1.95,6.12,11.29,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",17.22,Neutral Range,77.96,39.81,45.46,14.19,62.65,80.8% of closes stayed inside the range | Range width 14.2% | Currently 62.6% through the range,0.75,0.45,87.96,3.5,18.54,7.51,23.41,1.91,1.48,4.13,67.56,,,29.4133,,0.8372,,0.461,251.42,15.83,Capital Goods / Infra,6.0,10.0,13.0,0.0,8.0,37.0,0.79,,,5.0,42.0,Strong order-book-driven revenue growth,24.14,0.0,,41.57,Weak,"Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 14.2% | Currently 62.6% through the range"
ICIL,Consumer Cyclical,Textile Manufacturing,311.22,-0.6,98.57,442.42,215.72,29.66,58.97,283.76,280.73,589410.25,128589.0,0.22,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",9.1,29.73,0.06,1.04,6.04,5.87,8.06,23.69,-5.81,73.0,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",7.52,Profit Booking Zone,79.74,239.89,302.69,26.18,100.0,80.0% of closes stayed inside the range | Range width 26.2% | Currently 100.0% through the range,1.69,0.92,6.07,3.67,10.79,3.26,53.87,1.63,0.73,61.73,1243.49,,,57.0801,18.3137,3.6574,35.0,0.336,8614.37,54.43,Consumer Discretionary,0.0,7.0,8.0,0.0,9.0,24.0,0.86,,,2.0,26.0,General low-debt support,24.91,3.0,Low volume participation,40.59,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 26.2% | Currently 100.0% through the range"
GVPIL,Industrials,Engineering & Construction,351.74,2.45,96.63,639.89,264.02,45.03,60.49,325.5,292.06,479028.75,183690.0,0.38,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move",14.35,-1.21,38.48,1.04,6.04,5.87,13.31,-7.25,32.61,60.0,"Strong 1M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance",9.44,Profit Booking Zone,79.86,294.49,362.79,23.19,83.82,80.0% of closes stayed inside the range | Range width 23.2% | Currently 83.8% through the range,8.37,1.68,9.03,11.54,-2.21,-6.8,5.21,1.17,1.12,108.37,20.12,,,12.9865,,7.5324,1.07,1.52,4387.94,41.96,Capital Goods / Infra,5.0,0.0,16.0,0.0,7.0,28.0,0.86,Cash covers debt,"Revenue contraction, Earnings contraction",0.0,28.0,,24.14,3.0,Low volume participation,40.42,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move, Cash covers debt, Strong 1M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 23.2% | Currently 83.8% through the range"
JYOTICNC,Industrials,Specialty Industrial Machinery,1041.75,0.27,368.0,1504.3,183.08,30.75,68.51,928.81,1019.15,1135926.3,359766.0,0.32,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",18.79,12.28,-15.87,1.04,6.04,5.87,17.75,6.24,-21.74,35.0,"Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance",20.56,Neutral Range,75.49,889.67,1124.16,26.36,64.86,80.0% of closes stayed inside the range | Range width 26.4% | Currently 64.9% through the range,4.67,2.76,22.47,16.83,23.83,19.71,39.56,2.34,1.34,83.43,724.25,,,73.6641,42.9504,11.8186,,-0.455,23638.36,55.68,Capital Goods / Infra,10.0,16.0,14.0,0.0,3.0,43.0,0.79,,,5.0,48.0,Strong order-book-driven revenue growth,24.14,3.0,Low volume participation,39.92,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 26.4% | Currently 64.9% through the range"
INOXGREEN,Utilities,Utilities - Renewable,219.6,0.46,38.4,279.0,471.87,21.29,33.86,233.22,169.39,1757396.2,1018171.0,0.58,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",-18.19,51.01,20.03,1.04,6.04,5.87,-19.23,44.97,14.16,45.0,"Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance",20.0,Neutral Range,62.95,152.02,259.08,70.43,63.12,80.0% of closes stayed inside the range | Range width 70.4% | Currently 63.1% through the range,1.38,1.13,-1.75,32.49,64.0,26.7,4.71,4.77,4.34,18.05,95.19,,,54.9716,,3.9954,,1.378,6996.4,19.85,Energy / Utilities,6.0,20.0,17.0,0.0,4.0,47.0,0.79,,,2.0,49.0,General low-debt support,26.78,0.0,,39.42,Weak,"Above 200 DMA, Weak but watchable RSI, Positive day move, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 70.4% | Currently 63.1% through the range"
