symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
MOTILALOFS,Financial Services,Capital Markets,925.35,-3.08,299.28,1267.92,209.19,27.02,48.25,931.02,702.45,1678543.35,1162389.0,0.69,Bearish,27.0,"Above 200 DMA, RSI recovering",-3.73,19.65,73.13,-3.74,-5.18,-3.05,0.01,24.83,76.18,60.0,"Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",10.56,Profit Booking Zone,68.38,596.77,958.35,60.59,90.87,80.0% of closes stayed inside the range | Range width 60.6% | Currently 90.9% through the range,27.96,7.67,39.96,47.18,35.49,162.0,157.42,1.11,,5285.67,13745.61,-349.64,-500.41,27.5451,15.2672,4.2076,1.24,0.334,54253.42,62.9,Financial Services,22.0,20.0,2.0,0.0,10.0,54.0,0.93,Strong ROE,"Negative operating cash flow, Negative free cash flow",6.0,60.0,Strong ROE for a leveraged-balance-sheet business,26.38,9.0,"Negative operating cash flow, Negative free cash flow",37.71,Weak,"Above 200 DMA, RSI recovering, Strong ROE, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 60.6% | Currently 90.9% through the range"
ETERNAL,Consumer Cyclical,Internet Retail,250.05,-0.95,44.35,304.7,463.81,17.94,33.32,272.59,235.62,60366667.75,57146621.0,0.95,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-15.48,-10.68,17.64,-3.74,-5.18,-3.05,-11.74,-5.5,20.69,25.0,"Positive 6M return, 6M Nifty outperformance",32.69,Accumulation Zone,72.47,241.86,288.27,19.19,17.65,80.0% of closes stayed inside the range | Range width 19.2% | Currently 17.6% through the range,1.72,1.5,-3.16,2.9,72.2,136.15,3.67,2.62,2.58,309.0,749.0,646.0,431.0,713.75,82.0471,9.2835,,0.225,289095.37,35.19,Consumer Discretionary,0.0,20.0,17.0,17.0,3.0,57.0,0.93,,Very high PE,2.0,59.0,General low-debt support,31.06,0.0,,37.31,Weak,"Above 200 DMA, Weak but watchable RSI, Positive 6M return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 19.2% | Currently 17.6% through the range"
APLAPOLLO,Basic Materials,Steel,1533.25,-3.42,928.18,1786.88,65.19,14.19,46.16,1530.04,1520.31,484781.2,260263.0,0.54,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",-5.22,0.17,-0.63,-3.74,-5.18,-3.05,-1.48,5.35,2.42,10.0,Positive 3M return,40.35,Neutral Range,75.58,1411.51,1586.26,12.38,69.66,80.0% of closes stayed inside the range | Range width 12.4% | Currently 69.7% through the range,20.32,10.19,5.82,4.18,11.69,14.11,31.74,1.34,0.68,345.16,1144.25,1111.56,416.72,45.1016,31.4255,10.471,29.0,0.301,55451.16,15.61,Metals / Mining,10.0,10.0,9.0,17.0,7.0,53.0,1.0,Strong ROE,,4.0,57.0,"General quality ROE, General low-debt support",28.78,0.0,,37.27,Weak,"Above 50 DMA, Above 200 DMA, RSI recovering, Strong ROE, Positive 3M return, 80.0% of closes stayed inside the range | Range width 12.4% | Currently 69.7% through the range"
ONGC,Energy,Oil & Gas Integrated,252.37,2.98,96.9,310.8,160.45,18.8,66.44,234.52,255.31,16169303.1,42237794.0,2.61,Bullish,60.0,"Above 50 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move",5.62,-3.64,-5.82,-3.74,-5.18,-3.05,9.36,1.54,-2.77,18.0,"Positive 1M return, 1M Nifty outperformance",32.14,Lower Range Watch,75.87,227.68,298.74,31.21,34.75,80.0% of closes stayed inside the range | Range width 31.2% | Currently 34.8% through the range,14.49,6.62,12.87,8.21,-4.9,33.87,56.39,0.83,0.51,2685.95,191195.23,98846.6,46727.79,6.909,5.754,0.809,6.06,0.107,300731.57,35.33,Energy / Utilities,12.0,10.0,4.0,17.0,15.0,58.0,1.0,,Revenue contraction,2.0,60.0,General low-debt support,31.46,8.0,Below 200 DMA,37.22,Weak,"Above 50 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move, Positive 1M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 31.2% | Currently 34.8% through the range"
LAURUSLABS,Healthcare,Drug Manufacturers - Specialty & Generic,609.16,-0.22,276.17,617.43,120.57,1.34,67.23,545.17,469.53,1678597.8,1248839.0,0.74,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",6.85,34.74,27.44,-3.74,-5.18,-3.05,10.59,39.92,30.49,88.0,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",23.86,Profit Booking Zone,80.69,432.74,579.13,33.83,100.0,80.0% of closes stayed inside the range | Range width 33.8% | Currently 100.0% through the range,3.91,1.91,7.89,3.21,-16.83,-79.68,62.7,1.23,0.64,138.94,2577.4,665.69,-12.62,91.358,64.5153,18.8439,13.0,0.357,99957.76,59.45,Pharma / Healthcare,0.0,0.0,6.0,9.0,5.0,20.0,1.0,,"Revenue contraction, Earnings contraction, Negative free cash flow, Very high PE",2.0,22.0,General low-debt support,45.28,16.0,"Revenue contraction, Earnings contraction, Negative free cash flow",35.49,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 33.8% | Currently 100.0% through the range"
BSE,Financial Services,Financial Data & Stock Exchanges,1789.76,0.22,131.96,1934.77,1256.24,7.49,54.5,1655.79,1136.26,4175268.0,3800709.0,0.91,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",-1.21,29.16,131.12,-3.74,-5.18,-3.05,2.53,34.34,134.17,70.0,"Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",5.0,Profit Booking Zone,71.55,844.32,1806.61,113.97,98.25,80.0% of closes stayed inside the range | Range width 114.0% | Currently 98.2% through the range,,,,,,,,,,,,,,51.2199,37.9807,18.1646,28.0,0.471,143241.73,99.59,Financial Services,0.0,0.0,0.0,0.0,7.0,7.0,0.21,,,-4.0,3.0,Expensive relative to book value for this sector,26.38,4.0,Limited fundamental data coverage,34.76,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 114.0% | Currently 98.2% through the range"
EICHERMOT,Consumer Cyclical,Auto Manufacturers,5044.29,-0.27,2710.4,5261.66,86.11,4.13,63.57,4766.82,4594.98,499574.35,343162.0,0.69,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",7.28,9.65,8.11,-3.74,-5.18,-3.05,11.02,14.83,11.16,63.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",13.46,Profit Booking Zone,84.9,4583.87,4849.07,5.79,100.0,80.0% of closes stayed inside the range | Range width 5.8% | Currently 100.0% through the range,,,,,,,,,,,,,,38.2557,29.6311,8.7966,1.03,0.226,220962.51,42.31,Automobile,0.0,0.0,0.0,0.0,6.0,6.0,0.21,,,0.0,6.0,,31.06,4.0,Limited fundamental data coverage,33.51,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 5.8% | Currently 100.0% through the range"
LUPIN,Healthcare,Drug Manufacturers - Specialty & Generic,2222.12,-4.47,609.38,2370.86,264.65,6.27,53.51,2120.34,1901.96,1152676.1,1346484.0,1.17,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",5.53,-1.48,24.65,-3.74,-5.18,-3.05,9.27,3.7,27.7,43.0,"Positive 1M return, Positive 6M return, 1M Nifty outperformance, 6M Nifty outperformance",57.95,Profit Booking Zone,84.27,1926.8,2226.36,15.55,98.58,80.0% of closes stayed inside the range | Range width 15.5% | Currently 98.6% through the range,,,,,,,,,,,,,,18.8684,22.3319,4.6455,79.0,0.182,104295.27,72.36,Pharma / Healthcare,0.0,0.0,0.0,0.0,10.0,10.0,0.21,,,0.0,10.0,,45.28,4.0,Limited fundamental data coverage,33.29,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive 1M return, Positive 6M return, 1M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 15.5% | Currently 98.6% through the range"
TATATECH,Technology,Information Technology Services,859.34,0.55,847.61,1344.53,1.38,36.09,35.79,916.74,986.31,782148.75,2186334.0,2.8,Bearish,36.0,"Weak but watchable RSI, Near 52W low with stable RSI, Strong volume expansion, Positive day move",-5.97,-15.49,-12.45,-3.74,-5.18,-3.05,-2.23,-10.31,-9.4,0.0,,90.0,Accumulation Zone,77.74,880.51,1055.59,19.88,0.0,80.0% of closes stayed inside the range | Range width 19.9% | Currently 0.0% through the range,21.09,12.18,16.4,13.29,15.88,8.87,7.99,1.87,,519.85,257.39,294.33,202.52,62.8902,35.9162,8.7138,97.0,0.833,34193.62,24.55,IT / Technology,19.0,13.0,16.0,17.0,5.0,70.0,0.93,"Strong ROE, Cash covers debt",,5.0,75.0,Strong ROE for an asset-light business,40.1,8.0,Below 200 DMA,33.26,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Strong volume expansion, Positive day move, Strong ROE, Cash covers debt, 80.0% of closes stayed inside the range | Range width 19.9% | Currently 0.0% through the range"
NAVINFLUOR,Basic Materials,Chemicals,3480.22,0.43,2855.73,4896.83,21.87,28.93,57.78,3405.32,3373.56,134964.8,149010.0,1.1,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Normal volume support, Positive day move",-4.23,3.97,-5.25,-3.74,-5.18,-3.05,-0.49,9.15,-2.2,10.0,Positive 3M return,40.35,Neutral Range,80.95,3259.91,3572.42,9.59,70.5,80.0% of closes stayed inside the range | Range width 9.6% | Currently 70.5% through the range,11.35,6.18,14.83,13.21,-0.83,-27.9,57.45,1.97,1.5,6.64,1368.8,749.89,17.5,54.2102,41.8624,10.7744,19.0,0.239,42868.86,56.75,Chemicals,12.0,0.0,11.0,17.0,7.0,47.0,1.0,,"Revenue contraction, Earnings contraction",2.0,49.0,General low-debt support,28.78,7.0,Earnings contraction,33.22,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Normal volume support, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 9.6% | Currently 70.5% through the range"
AJANTPHARM,Healthcare,Drug Manufacturers - Specialty & Generic,2906.03,-1.09,1045.69,3384.33,177.91,14.13,52.86,2867.59,2636.96,166747.15,88050.0,0.53,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",5.0,-11.33,32.93,-3.74,-5.18,-3.05,8.74,-6.15,35.98,53.0,"Positive 1M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance",42.05,Lower Range Watch,77.81,2732.58,3229.88,18.2,34.88,80.0% of closes stayed inside the range | Range width 18.2% | Currently 34.9% through the range,,,,,,,,,,,,,,38.9849,30.3719,9.7708,1.82,0.216,44239.7,78.61,Pharma / Healthcare,0.0,0.0,0.0,0.0,6.0,6.0,0.21,,,0.0,6.0,,45.28,4.0,Limited fundamental data coverage,33.14,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 18.2% | Currently 34.9% through the range"
INFY,Technology,Information Technology Services,1837.81,0.12,1064.05,1907.5,72.72,3.65,52.91,1795.76,1625.42,5070584.5,5482050.0,1.08,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",-0.79,0.12,17.98,-3.74,-5.18,-3.05,2.95,5.3,21.03,35.0,"Positive 3M return, Positive 6M return, 6M Nifty outperformance",51.43,Profit Booking Zone,86.06,1689.56,1842.37,9.04,97.02,80.0% of closes stayed inside the range | Range width 9.0% | Currently 97.0% through the range,,,,,,,,,,,,,,15.4324,14.7125,5.1946,4.2,0.107,476334.99,29.68,IT / Technology,0.0,0.0,0.0,0.0,13.0,13.0,0.21,,,0.0,13.0,,40.1,4.0,Limited fundamental data coverage,32.82,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move, Positive 3M return, Positive 6M return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 9.0% | Currently 97.0% through the range"
PIIND,Basic Materials,Agricultural Inputs,3595.99,1.05,2827.12,4758.45,27.2,24.43,25.09,4058.29,4030.22,378084.85,569680.0,1.51,Bearish,19.0,"Oversold RSI, Volume expansion, Positive day move",-11.76,-21.17,-5.83,-3.74,-5.18,-3.05,-8.02,-15.99,-2.78,0.0,,76.32,Breakdown Risk,35.0,3776.23,4608.98,22.05,0.0,80.0% of closes stayed inside the range | Range width 22.1% | Currently 0.0% through the range | Below lower band on elevated volume,19.26,15.62,22.87,22.09,17.86,36.76,2.18,3.9,3.14,886.5,190.6,2035.9,1415.5,35.5884,23.3804,3.3541,55.0,,37668.63,57.49,General,22.0,18.0,20.0,17.0,9.0,86.0,1.0,"Strong ROE, Cash covers debt",,4.0,90.0,"General quality ROE, General low-debt support",28.78,8.0,Below 200 DMA,32.57,Avoid,"Oversold RSI, Volume expansion, Positive day move, Strong ROE, Cash covers debt, 80.0% of closes stayed inside the range | Range width 22.1% | Currently 0.0% through the range | Below lower band on elevated volume"
WELCORP,Basic Materials,Steel,782.96,-0.93,171.25,827.77,357.22,5.41,50.62,760.22,652.86,551099.6,474155.0,0.86,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",-0.87,11.77,22.73,-3.74,-5.18,-3.05,2.87,16.95,25.78,50.0,"Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance",16.67,Profit Booking Zone,81.67,646.67,790.32,22.21,94.88,80.0% of closes stayed inside the range | Range width 22.2% | Currently 94.9% through the range,,,,,,,,,,,,,,21.3148,18.9284,5.3809,27.0,0.473,49249.35,38.4,Metals / Mining,0.0,0.0,0.0,0.0,11.0,11.0,0.21,,,0.0,11.0,,28.78,4.0,Limited fundamental data coverage,31.67,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 22.2% | Currently 94.9% through the range"
PATANJALI,Consumer Defensive,Packaged Foods,613.71,-0.53,278.5,655.98,120.37,6.44,59.12,600.54,546.53,1268694.75,1903611.0,1.5,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion",0.39,9.24,13.03,-3.74,-5.18,-3.05,4.13,14.42,16.08,68.0,"Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",8.33,Profit Booking Zone,82.63,555.0,629.73,13.46,78.57,80.0% of closes stayed inside the range | Range width 13.5% | Currently 78.6% through the range,,,5.42,4.12,-71.58,-51.53,,,,,,,,21.1645,19.163,2.9269,99.0,-0.175,38358.64,13.03,FMCG / Consumer,0.0,0.0,0.0,0.0,13.0,13.0,0.5,,"Revenue contraction, Earnings contraction",0.0,13.0,,30.45,12.0,"Revenue contraction, Earnings contraction",31.62,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 13.5% | Currently 78.6% through the range"
BDL,Industrials,Aerospace & Defense,1173.15,-0.24,383.25,1780.16,206.1,34.1,52.59,1117.01,1208.32,686653.15,391882.0,0.57,Bullish,35.0,"Above 50 DMA, Healthy RSI momentum",-2.1,1.61,-29.65,-3.74,-5.18,-3.05,1.64,6.79,-26.6,10.0,Positive 3M return,32.35,Lower Range Watch,69.71,1038.56,1401.23,34.92,37.11,80.0% of closes stayed inside the range | Range width 34.9% | Currently 37.1% through the range,16.85,5.93,19.93,25.98,-4.86,73.98,0.1,3.07,2.41,593.84,3.74,411.72,330.83,113.6556,43.4794,11.5734,39.0,0.326,49119.37,49.94,Capital Goods / Infra,17.0,10.0,20.0,17.0,5.0,69.0,1.0,Cash covers debt,"Revenue contraction, Very high PE",0.0,69.0,,25.83,8.0,Below 200 DMA,31.27,Avoid,"Above 50 DMA, Healthy RSI momentum, Cash covers debt, Positive 3M return, 80.0% of closes stayed inside the range | Range width 34.9% | Currently 37.1% through the range"
PERSISTENT,Technology,Information Technology Services,6149.44,-1.64,1500.77,6700.89,309.75,8.23,46.99,5969.17,4782.29,428759.45,454176.0,1.06,Bullish,47.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Normal volume support",-1.81,16.8,34.34,-3.74,-5.18,-3.05,1.93,21.98,37.39,60.0,"Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",31.43,Profit Booking Zone,76.39,4710.2,6313.61,34.04,89.76,80.0% of closes stayed inside the range | Range width 34.0% | Currently 89.8% through the range,,,,,,,,,,,,,,44.7405,30.8947,10.9263,65.0,0.082,85520.87,31.68,IT / Technology,0.0,0.0,0.0,0.0,7.0,7.0,0.21,,,0.0,7.0,,40.1,4.0,Limited fundamental data coverage,31.21,Avoid,"Above 50 DMA, Above 200 DMA, RSI recovering, Normal volume support, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 34.0% | Currently 89.8% through the range"
COALINDIA,Energy,Thermal Coal,345.58,0.14,153.6,476.32,124.98,27.45,35.6,371.58,408.73,7302222.95,7407778.0,1.01,Bearish,18.0,"Weak but watchable RSI, Normal volume support, Positive day move",-8.14,-19.01,-19.34,-3.74,-5.18,-3.05,-4.4,-13.83,-16.29,0.0,,78.57,Accumulation Zone,72.71,356.94,457.66,28.22,0.0,80.0% of closes stayed inside the range | Range width 28.2% | Currently 0.0% through the range,43.9,15.79,32.53,29.43,-0.28,17.75,7.66,1.79,1.62,6008.71,6523.03,18103.1,1281.76,8.1631,7.2265,2.1177,5.09,-0.04,252240.46,74.76,Metals / Mining,25.0,8.0,16.0,17.0,15.0,81.0,1.0,Strong ROE,Revenue contraction,4.0,85.0,"General quality ROE, General low-debt support",31.46,8.0,Below 200 DMA,30.97,Avoid,"Weak but watchable RSI, Normal volume support, Positive day move, Strong ROE, 80.0% of closes stayed inside the range | Range width 28.2% | Currently 0.0% through the range"
BERGEPAINT,Basic Materials,Specialty Chemicals,455.43,2.37,428.37,665.9,6.32,31.61,48.63,474.49,516.95,971073.0,1411033.0,1.45,Bearish,40.0,"RSI recovering, Near 52W low with stable RSI, Volume expansion, Strong positive day move",-3.24,-19.77,-9.52,-3.74,-5.18,-3.05,0.5,-14.59,-6.47,0.0,,76.32,Accumulation Zone,76.02,451.35,606.28,34.33,2.64,80.0% of closes stayed inside the range | Range width 34.3% | Currently 2.6% through the range,21.71,13.95,14.06,10.52,6.58,35.88,14.0,1.83,0.91,240.26,753.29,1591.05,1316.06,51.2637,43.1943,9.4377,75.0,0.449,65272.83,40.89,Chemicals,17.0,12.0,13.0,17.0,7.0,66.0,1.0,Strong ROE,,4.0,70.0,"General quality ROE, General low-debt support",28.78,8.0,Below 200 DMA,30.82,Avoid,"RSI recovering, Near 52W low with stable RSI, Volume expansion, Strong positive day move, Strong ROE, 80.0% of closes stayed inside the range | Range width 34.3% | Currently 2.6% through the range"
BAJFINANCE,Financial Services,Credit Services,726.56,0.02,536.89,805.16,35.33,9.76,65.97,680.23,689.53,11218948.5,8444660.0,0.75,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",6.04,0.75,4.07,-3.74,-5.18,-3.05,9.78,5.93,7.12,48.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",15.56,Profit Booking Zone,83.5,651.61,734.37,12.7,90.56,80.0% of closes stayed inside the range | Range width 12.7% | Currently 90.6% through the range,,,,,,,,,,,,,,33.5541,21.7163,5.9681,49.0,0.323,680692.29,91.55,Financial Services,0.0,0.0,0.0,0.0,11.0,11.0,0.21,,,-4.0,7.0,Expensive relative to book value for this sector,26.38,4.0,Limited fundamental data coverage,30.66,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 12.7% | Currently 90.6% through the range"
DMART,Consumer Defensive,Discount Stores,3843.0,0.33,3292.0,5484.85,16.74,29.93,57.48,3740.73,4516.33,1243456.25,849681.0,0.68,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move",0.68,-17.27,-20.04,-3.74,-5.18,-3.05,4.42,-12.09,-16.99,8.0,Positive 1M return,77.08,Accumulation Zone,73.8,3613.39,5221.72,44.51,14.28,80.0% of closes stayed inside the range | Range width 44.5% | Currently 14.3% through the range,13.56,11.98,6.66,5.0,18.64,6.63,3.17,3.13,1.15,1271.77,592.16,2745.84,14.59,85.8843,58.628,10.7462,,0.228,263507.36,15.19,General,8.0,10.0,19.0,17.0,3.0,57.0,0.93,Cash covers debt,Very high PE,2.0,59.0,General low-debt support,30.45,8.0,Below 200 DMA,30.47,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move, Cash covers debt, Positive 1M return, 80.0% of closes stayed inside the range | Range width 44.5% | Currently 14.3% through the range"
SCHAEFFLER,Consumer Cyclical,Auto Parts,3467.38,0.72,2474.05,4869.38,40.15,28.79,55.83,3422.51,3751.29,52940.6,37166.0,0.7,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Positive day move",-3.05,-8.63,-17.98,-3.74,-5.18,-3.05,0.69,-3.45,-14.93,0.0,,76.92,Accumulation Zone,76.03,3353.33,3968.74,18.35,18.53,80.0% of closes stayed inside the range | Range width 18.4% | Currently 18.5% through the range,17.6,13.64,14.35,11.57,13.78,4.43,1.04,2.86,1.87,463.94,55.53,839.87,95.85,51.4953,40.9915,10.512,84.0,0.118,64487.76,38.41,Automobile,15.0,7.0,20.0,17.0,7.0,66.0,1.0,Cash covers debt,,2.0,68.0,General low-debt support,31.06,8.0,Below 200 DMA,30.46,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive day move, Cash covers debt, 80.0% of closes stayed inside the range | Range width 18.4% | Currently 18.5% through the range"
AIIL,Financial Services,Capital Markets,378.94,-2.05,146.31,397.25,159.0,4.61,61.32,339.33,,543732.25,250175.0,0.46,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum",5.56,3.71,65.73,-3.74,-5.18,-3.05,9.3,8.89,68.78,73.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",3.33,Profit Booking Zone,71.6,210.93,365.9,73.47,100.0,80.0% of closes stayed inside the range | Range width 73.5% | Currently 100.0% through the range,,,,,,,,,,,,,,28.9713,,2.9231,4.0,-0.018,47115.03,97.86,Financial Services,0.0,0.0,0.0,0.0,10.0,10.0,0.21,,,0.0,10.0,,26.38,7.0,"Low volume participation, Limited fundamental data coverage",29.96,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 73.5% | Currently 100.0% through the range"
LTTS,Technology,Information Technology Services,4788.42,0.61,3071.35,5836.77,55.91,17.96,45.83,4986.06,4977.91,107282.7,70442.0,0.66,Bearish,17.0,"RSI recovering, Positive day move",-8.61,-5.67,-2.98,-3.74,-5.18,-3.05,-4.87,-0.49,0.07,0.0,,90.0,Accumulation Zone,72.86,4716.69,5510.44,16.83,9.04,80.0% of closes stayed inside the range | Range width 16.8% | Currently 9.0% through the range,24.47,15.36,17.59,13.51,9.44,7.56,12.37,2.46,2.45,1122.1,658.8,1492.8,1240.0,29.6906,22.045,5.8609,1.59,0.154,37964.09,40.76,IT / Technology,19.0,7.0,20.0,17.0,10.0,73.0,1.0,"Strong ROE, Cash covers debt",,5.0,78.0,Strong ROE for an asset-light business,40.1,8.0,Below 200 DMA,29.56,Avoid,"RSI recovering, Positive day move, Strong ROE, Cash covers debt, 80.0% of closes stayed inside the range | Range width 16.8% | Currently 9.0% through the range"
ANANDRATHI,Financial Services,Asset Management,950.9,-1.62,155.16,1152.17,512.87,17.47,35.11,1008.95,973.54,157176.0,294812.0,1.88,Bearish,18.0,"Weak but watchable RSI, Volume expansion",-13.74,-6.93,-6.78,-3.74,-5.18,-3.05,-10.0,-1.75,-3.73,0.0,,75.0,Lower Range Watch,69.77,907.12,1038.03,14.43,33.44,80.0% of closes stayed inside the range | Range width 14.4% | Currently 33.4% through the range,34.67,25.57,39.27,31.06,32.02,33.59,7.96,3.45,,33.11,51.67,277.57,273.07,78.1228,65.0423,36.4135,32.0,0.337,36346.43,57.81,Financial Services,25.0,20.0,14.0,17.0,5.0,81.0,0.93,Strong ROE,,2.0,83.0,"Strong ROE for a leveraged-balance-sheet business, Expensive relative to book value for this sector",26.38,8.0,Below 200 DMA,29.51,Avoid,"Weak but watchable RSI, Volume expansion, Strong ROE, 80.0% of closes stayed inside the range | Range width 14.4% | Currently 33.4% through the range"
