symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
POLYCAB,Industrials,Electrical Equipment & Parts,6387.92,-0.96,2262.97,7222.97,182.28,11.56,39.43,6490.41,5349.5,894444.0,547696.0,0.61,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-4.63,21.96,21.27,5.05,8.53,12.77,-9.68,13.43,8.5,45.0,"Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance",82.94,Profit Booking Zone,66.47,4280.77,6829.31,59.53,82.68,80.0% of closes stayed inside the range | Range width 59.5% | Currently 82.7% through the range,21.79,14.77,12.73,10.05,27.39,40.39,24.71,2.42,1.4,307.03,2023.06,1296.24,437.72,48.941,36.4857,11.5631,52.0,0.636,139924.9,24.48,Capital Goods / Infra,17.0,20.0,14.0,17.0,7.0,75.0,1.0,Strong ROE,,5.0,80.0,Strong order-book-driven revenue growth,66.48,0.0,,54.97,Neutral,"Above 200 DMA, Weak but watchable RSI, Strong ROE, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 59.5% | Currently 82.7% through the range"
SHREECEM,Basic Materials,Building Materials,27468.59,2.14,19811.99,30343.18,38.65,9.47,58.83,26009.6,26133.11,40389.5,32653.0,0.81,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",1.97,7.61,-0.94,5.05,8.53,12.77,-3.08,-0.92,-13.71,18.0,"Positive 1M return, Positive 3M return",82.46,Profit Booking Zone,86.08,24475.24,27390.98,11.91,100.0,80.0% of closes stayed inside the range | Range width 11.9% | Currently 100.0% through the range,11.57,8.57,12.89,11.92,15.2,88.53,8.0,1.99,1.41,262.36,1655.55,3347.49,147.14,56.6297,37.086,10.0126,55.0,,92258.47,73.54,Cement / Realty,12.0,18.0,15.0,17.0,7.0,69.0,1.0,,,2.0,71.0,General low-debt support,53.99,0.0,,54.95,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 11.9% | Currently 100.0% through the range"
HINDALCO,Basic Materials,Aluminum,694.23,1.41,350.03,702.33,98.33,1.15,62.25,659.33,556.9,6489975.7,5507357.0,0.85,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",4.52,24.02,14.59,5.05,8.53,12.77,-0.53,15.49,1.82,63.0,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, Positive across 1M/3M/6M",40.35,Profit Booking Zone,81.84,508.73,677.57,33.19,100.0,80.0% of closes stayed inside the range | Range width 33.2% | Currently 100.0% through the range,9.57,4.38,7.78,4.73,-3.21,0.57,53.09,1.39,0.7,11816.0,56356.0,24056.0,8328.0,14.2245,9.717,1.7528,48.0,0.925,239409.43,31.31,Metals / Mining,2.0,0.0,6.0,17.0,15.0,40.0,1.0,,Revenue contraction,2.0,42.0,General low-debt support,53.99,0.0,,54.8,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 33.2% | Currently 100.0% through the range"
CANBK,Financial Services,Banks - Regional,108.41,0.97,36.32,117.29,198.47,7.57,47.32,108.32,91.4,32214865.5,32861024.0,1.02,Bullish,52.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Normal volume support, Positive day move",-1.56,-3.13,34.19,5.05,8.53,12.77,-6.61,-11.66,21.42,35.0,"Strong 6M absolute return, 6M Nifty outperformance",63.37,Profit Booking Zone,77.77,86.82,111.75,28.71,86.63,80.0% of closes stayed inside the range | Range width 28.7% | Currently 86.6% through the range,16.58,1.0,,23.11,19.4,35.75,65.19,,,151164.69,60061.27,15046.5,13793.35,5.9486,5.6696,1.0172,3.22,0.503,119732.59,0.0,Banking,10.0,18.0,7.0,17.0,15.0,67.0,0.79,Cash covers debt,,6.0,73.0,Strong ROE for a leveraged-balance-sheet business,49.77,0.0,,54.77,Neutral,"Above 50 DMA, Above 200 DMA, RSI recovering, Normal volume support, Positive day move, Cash covers debt, Strong 6M absolute return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 28.7% | Currently 86.6% through the range"
TORNTPOWER,Utilities,Utilities - Independent Power Producers,1476.28,3.08,393.65,1583.56,275.03,6.77,52.94,1425.21,1084.87,329150.45,355912.0,1.08,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move",-0.59,2.15,63.99,5.05,8.53,12.77,-5.64,-6.38,51.22,45.0,"Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance",58.82,Profit Booking Zone,80.93,980.87,1485.38,51.44,98.2,80.0% of closes stayed inside the range | Range width 51.4% | Currently 98.2% through the range,15.2,5.49,12.03,6.82,5.87,-13.42,96.44,1.09,0.99,350.83,11631.8,4258.35,601.87,28.818,21.9958,3.4843,1.5,0.655,66464.88,26.63,Energy / Utilities,12.0,2.0,6.0,17.0,10.0,47.0,1.0,,Earnings contraction,0.0,47.0,,54.1,0.0,,54.57,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 51.4% | Currently 98.2% through the range"
LTM,Technology,Information Technology Services,5220.37,-0.23,3901.62,6116.12,33.8,14.65,69.21,4762.81,5096.33,506313.9,241090.0,0.48,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",10.64,10.1,-11.7,5.05,8.53,12.77,5.59,1.57,-24.47,35.0,"Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance",66.18,Profit Booking Zone,80.94,4510.67,5334.86,18.27,86.11,80.0% of closes stayed inside the range | Range width 18.3% | Currently 86.1% through the range,22.89,16.62,15.68,12.9,7.03,3.94,10.34,3.28,3.28,1806.3,2070.6,5669.5,4826.3,27.0482,20.7158,5.7545,1.55,0.261,141177.8,29.77,IT / Technology,19.0,4.0,17.0,17.0,10.0,67.0,1.0,Strong ROE,,5.0,72.0,Strong ROE for an asset-light business,56.67,3.0,Low volume participation,54.45,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 18.3% | Currently 86.1% through the range"
COFORGE,Technology,Information Technology Services,1127.31,-1.62,611.3,1334.4,84.41,15.52,65.76,1000.43,1094.03,2684802.25,1506105.0,0.56,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",10.35,0.03,-3.91,5.05,8.53,12.77,5.3,-8.5,-16.68,35.0,"Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance",66.18,Neutral Range,71.39,958.56,1283.16,33.86,51.99,80.0% of closes stayed inside the range | Range width 33.9% | Currently 52.0% through the range,22.28,13.23,12.91,8.97,12.41,16.46,20.02,1.7,,321.3,726.0,903.4,637.9,37.3136,25.1184,6.3441,88.0,0.294,79750.75,37.25,IT / Technology,17.0,13.0,11.0,17.0,7.0,65.0,0.93,Strong ROE,,5.0,70.0,Strong ROE for an asset-light business,56.67,0.0,,54.25,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong ROE, Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 33.9% | Currently 52.0% through the range"
PAGEIND,Consumer Cyclical,Apparel Manufacturing,38070.64,-0.11,31839.03,51744.07,19.57,26.43,57.53,35908.78,35715.96,19908.4,11669.0,0.59,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone",1.98,15.73,1.18,5.05,8.53,12.77,-3.07,7.2,-11.59,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",75.51,Profit Booking Zone,82.7,33168.43,37619.18,13.42,100.0,80.0% of closes stayed inside the range | Range width 13.4% | Currently 100.0% through the range,35.64,21.22,16.99,12.52,-2.81,-0.36,11.58,2.0,0.75,33.19,184.85,1080.47,984.38,55.968,41.7449,28.4266,1.56,0.052,42713.76,58.47,Consumer Discretionary,21.0,0.0,14.0,17.0,6.0,58.0,1.0,Strong ROE,"Revenue contraction, Earnings contraction",4.0,62.0,"General quality ROE, General low-debt support",58.61,0.0,,53.74,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Strong ROE, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 13.4% | Currently 100.0% through the range"
MEDANTA,Healthcare,Medical Care Facilities,1259.85,0.21,406.36,1512.82,210.03,16.72,46.7,1299.29,1108.59,587514.65,474246.0,0.81,Bearish,32.0,"Above 200 DMA, RSI recovering, Positive day move",3.97,-7.7,33.48,5.05,8.53,12.77,-1.08,-16.23,20.71,43.0,"Positive 1M return, Strong 6M absolute return, 6M Nifty outperformance",50.0,Neutral Range,68.99,1121.45,1425.34,27.1,45.54,80.0% of closes stayed inside the range | Range width 27.1% | Currently 45.5% through the range,16.46,11.11,20.31,14.75,20.8,46.65,27.6,2.44,2.33,424.61,801.87,612.08,333.5,67.6456,41.3212,9.4493,3.0,0.14,37445.97,52.79,Pharma / Healthcare,18.0,18.0,15.0,17.0,5.0,73.0,1.0,,,2.0,75.0,General low-debt support,56.55,0.0,,53.48,Neutral,"Above 200 DMA, RSI recovering, Positive day move, Positive 1M return, Strong 6M absolute return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 27.1% | Currently 45.5% through the range"
DMART,Consumer Defensive,Discount Stores,4806.35,-0.93,3292.0,5219.0,46.0,7.91,52.56,4700.63,4135.96,609611.65,421547.0,0.69,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",0.58,4.05,17.13,5.05,8.53,12.77,-4.47,-4.48,4.36,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",50.0,Profit Booking Zone,81.46,3729.42,4800.59,28.72,100.0,80.0% of closes stayed inside the range | Range width 28.7% | Currently 100.0% through the range,13.56,11.98,6.66,5.0,18.64,6.63,3.17,3.13,1.15,1271.77,592.16,2745.84,14.59,85.8843,58.628,10.7462,,0.228,263507.36,15.19,General,8.0,10.0,19.0,17.0,3.0,57.0,0.93,Cash covers debt,Very high PE,2.0,59.0,General low-debt support,55.25,0.0,,53.44,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 28.7% | Currently 100.0% through the range"
LICI,Financial Services,Insurance - Life,495.06,1.87,252.0,561.31,96.45,11.8,57.3,476.15,412.96,6112491.4,13883500.0,2.27,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Positive day move",3.5,3.99,23.71,5.05,8.53,12.77,-1.55,-4.54,10.94,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",53.49,Profit Booking Zone,86.72,430.5,498.98,15.91,94.28,80.0% of closes stayed inside the range | Range width 15.9% | Currently 94.3% through the range,49.45,0.77,4.85,4.82,8.13,13.67,,,,36165.31,,,25780.17,8.5468,7.091,2.9869,2.46,0.543,527504.82,11.08,Financial Services,8.0,10.0,0.0,8.0,15.0,41.0,0.71,Strong ROE,,6.0,47.0,Strong ROE for a leveraged-balance-sheet business,49.77,0.0,,53.42,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Positive day move, Strong ROE, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 15.9% | Currently 94.3% through the range"
BRITANNIA,Consumer Defensive,Packaged Foods,5433.14,1.8,3358.32,5486.95,61.78,0.98,70.48,5044.39,4742.83,253001.15,389812.0,1.54,Bullish,62.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Positive day move",3.29,17.78,7.18,5.05,8.53,12.77,-1.76,9.25,-5.59,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",50.0,Breakout Watch,84.22,4600.79,5205.37,13.14,100.0,80.0% of closes stayed inside the range | Range width 13.1% | Currently 100.0% through the range | Above upper band on elevated volume,54.29,23.58,17.34,12.93,3.51,-7.84,52.64,1.19,0.9,322.8,2074.63,2572.98,2020.11,52.2538,43.3854,26.629,1.62,0.421,135982.19,41.42,FMCG / Consumer,21.0,2.0,6.0,17.0,6.0,52.0,1.0,Strong ROE,Earnings contraction,5.0,57.0,Strong ROE for a consumer staples business,55.25,0.0,,53.24,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Positive day move, Strong ROE, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 13.1% | Currently 100.0% through the range | Above upper band on elevated volume"
PFC,Financial Services,Credit Services,504.12,0.07,66.83,512.92,654.37,1.72,68.69,438.43,350.3,17087939.65,13179449.0,0.77,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",13.25,31.99,43.46,5.05,8.53,12.77,8.2,23.46,30.69,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",5.81,Profit Booking Zone,82.49,357.51,460.68,28.86,100.0,80.0% of closes stayed inside the range | Range width 28.9% | Currently 100.0% through the range,19.54,1.9,272.76,58.87,21.98,24.37,881.4,,,686.05,891502.64,-97820.41,-98143.82,4.8263,4.1648,0.9351,4.09,0.639,124248.82,99.22,Financial Services,18.0,16.0,0.0,0.0,15.0,49.0,0.86,Strong ROE,"Very high debt, Negative operating cash flow, Negative free cash flow",12.0,61.0,"High leverage is structural for this sector, Strong ROE for a leveraged-balance-sheet business",49.77,17.0,"Very high debt, Negative operating cash flow, Negative free cash flow",53.07,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong ROE, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 28.9% | Currently 100.0% through the range"
WIPRO,Technology,Information Technology Services,250.7,-0.04,162.77,254.32,54.02,1.42,74.77,221.26,212.03,21622456.1,8681444.0,0.4,Bullish,47.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum",13.83,11.53,15.55,5.05,8.53,12.77,8.78,3.0,2.78,55.0,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",42.65,Profit Booking Zone,80.45,209.75,245.95,17.26,100.0,80.0% of closes stayed inside the range | Range width 17.3% | Currently 100.0% through the range,14.73,9.58,15.12,12.31,-0.8,-2.69,21.96,2.58,2.57,9695.3,16464.9,17621.6,16570.6,14.6683,13.2285,2.3486,4.33,0.394,181959.9,29.04,IT / Technology,16.0,0.0,15.0,17.0,15.0,63.0,1.0,,"Revenue contraction, Earnings contraction",0.0,63.0,,56.67,3.0,Low volume participation,53.05,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 17.3% | Currently 100.0% through the range"
LTTS,Technology,Information Technology Services,4935.37,-0.7,3071.35,5675.12,60.69,13.03,66.87,4566.47,4788.98,162393.6,112857.0,0.69,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",6.43,-12.03,-1.46,5.05,8.53,12.77,1.38,-20.56,-14.23,8.0,Positive 1M return,91.18,Neutral Range,75.69,4352.42,5384.22,23.71,56.5,80.0% of closes stayed inside the range | Range width 23.7% | Currently 56.5% through the range,24.47,15.36,17.59,13.51,9.44,7.56,12.37,2.46,2.45,1122.1,658.8,1492.8,1240.0,29.6906,22.045,5.8609,1.59,0.154,37964.09,40.76,IT / Technology,19.0,7.0,20.0,17.0,10.0,73.0,1.0,"Strong ROE, Cash covers debt",,5.0,78.0,Strong ROE for an asset-light business,56.67,0.0,,52.8,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Cash covers debt, Positive 1M return, 80.0% of closes stayed inside the range | Range width 23.7% | Currently 56.5% through the range"
AJANTPHARM,Healthcare,Drug Manufacturers - Specialty & Generic,2186.12,-1.64,1045.69,2466.63,109.06,11.37,41.56,2276.96,2018.8,102394.85,284775.0,2.78,Bearish,38.0,"Above 200 DMA, Weak but watchable RSI, Strong volume expansion",-6.78,3.19,4.0,5.05,8.53,12.77,-11.83,-5.34,-8.77,20.0,"Positive 3M return, Positive 6M return",75.0,Neutral Range,71.57,2043.38,2329.91,14.02,49.82,80.0% of closes stayed inside the range | Range width 14.0% | Currently 49.8% through the range,22.88,17.6,25.13,19.61,12.25,38.81,0.99,3.05,2.13,129.49,35.28,785.07,632.66,38.9849,30.3719,9.7708,1.82,0.216,44239.7,78.61,Pharma / Healthcare,23.0,15.0,20.0,17.0,6.0,81.0,1.0,"Strong ROE, Cash covers debt",,4.0,85.0,"General quality ROE, General low-debt support",56.55,0.0,,52.73,Neutral,"Above 200 DMA, Weak but watchable RSI, Strong volume expansion, Strong ROE, Cash covers debt, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 14.0% | Currently 49.8% through the range"
HINDZINC,Basic Materials,Other Industrial Metals & Mining,625.05,-1.89,194.09,749.99,222.05,16.66,54.16,579.45,360.45,1150884.65,588087.0,0.51,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",0.52,101.62,116.01,5.05,8.53,12.77,-4.53,93.09,103.24,88.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",17.54,Profit Booking Zone,68.1,279.44,638.69,128.56,96.2,80.0% of closes stayed inside the range | Range width 128.6% | Currently 96.2% through the range,51.06,22.89,36.99,27.63,-15.6,-26.18,60.03,1.16,0.99,53.0,9121.0,13346.0,9480.0,14.4846,13.3134,10.9157,3.58,0.661,247012.13,75.8,Metals / Mining,25.0,0.0,6.0,17.0,11.0,59.0,1.0,Strong ROE,"Revenue contraction, Earnings contraction",4.0,63.0,"General quality ROE, General low-debt support",53.99,12.0,"Revenue contraction, Earnings contraction",52.65,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong ROE, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 128.6% | Currently 96.2% through the range"
BPCL,Energy,Oil & Gas Refining & Marketing,267.73,0.23,121.3,306.78,120.72,12.73,45.36,275.07,227.33,13605213.15,18094862.0,1.33,Bearish,42.0,"Above 200 DMA, RSI recovering, Volume expansion, Positive day move",-0.37,1.69,31.59,5.05,8.53,12.77,-5.42,-6.84,18.82,45.0,"Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance",64.29,Neutral Range,73.51,223.58,285.6,27.74,71.2,80.0% of closes stayed inside the range | Range width 27.7% | Currently 71.2% through the range,35.51,13.27,8.43,6.01,-4.2,1160.36,72.19,0.81,0.28,2300.74,54599.05,35969.63,26390.5,7.9033,7.9415,1.3525,6.29,0.873,135440.94,12.75,Energy / Utilities,16.0,10.0,4.0,17.0,12.0,59.0,1.0,Strong ROE,Revenue contraction,4.0,63.0,"General quality ROE, General low-debt support",58.45,0.0,,52.57,Neutral,"Above 200 DMA, RSI recovering, Volume expansion, Positive day move, Strong ROE, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 27.7% | Currently 71.2% through the range"
HFCL,Technology,Communication Equipment,126.37,-3.49,55.45,135.04,127.9,6.42,62.55,106.28,89.8,56496737.3,32470004.0,0.57,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",28.81,27.93,48.72,5.05,8.53,12.77,23.76,19.4,35.95,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",11.76,Profit Booking Zone,81.4,88.95,114.85,29.12,100.0,80.0% of closes stayed inside the range | Range width 29.1% | Currently 100.0% through the range,8.34,5.08,11.53,7.4,-5.85,9.58,25.06,2.07,1.71,23.33,991.22,-44.87,-454.9,57.8381,42.6,6.6817,5.0,0.926,33898.4,37.62,IT / Technology,10.0,5.0,15.0,0.0,7.0,37.0,1.0,,"Revenue contraction, Negative operating cash flow, Negative free cash flow",0.0,37.0,,56.67,9.0,"Negative operating cash flow, Negative free cash flow",52.45,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 29.1% | Currently 100.0% through the range"
INDIANB,Financial Services,Banks - Regional,517.18,2.89,156.65,590.7,230.16,12.45,51.46,513.14,451.62,1317656.25,1778493.0,1.35,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",1.79,3.55,33.07,5.05,8.53,12.77,-3.26,-4.98,20.3,63.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M",27.33,Profit Booking Zone,86.49,447.59,522.03,16.63,93.48,80.0% of closes stayed inside the range | Range width 16.6% | Currently 93.5% through the range,13.97,1.06,,26.4,13.61,51.09,38.41,,,42176.91,23142.88,-8617.26,-9243.84,9.2255,8.1752,1.44,2.08,0.28,120822.67,0.0,Banking,10.0,15.0,10.0,0.0,15.0,50.0,0.79,Cash covers debt,"Negative operating cash flow, Negative free cash flow",0.0,50.0,,49.77,9.0,"Negative operating cash flow, Negative free cash flow",51.72,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move, Cash covers debt, Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 16.6% | Currently 93.5% through the range"
NLCINDIA,Utilities,Utilities - Regulated Electric,255.07,-2.12,60.45,282.7,321.94,9.77,65.67,227.35,199.59,7931350.95,6056534.0,0.76,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",14.66,13.91,10.5,5.05,8.53,12.77,9.61,5.38,-2.27,55.0,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",44.12,Profit Booking Zone,83.01,209.01,247.37,18.36,100.0,80.0% of closes stayed inside the range | Range width 18.4% | Currently 100.0% through the range,11.22,3.37,14.57,14.26,-19.57,32.84,135.6,1.17,0.99,564.87,22415.49,5512.49,2344.33,12.0326,10.25,1.7827,2.52,,38375.17,80.32,Energy / Utilities,10.0,10.0,4.0,17.0,15.0,56.0,1.0,,Revenue contraction,0.0,56.0,,54.1,5.0,Revenue contraction,51.46,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 18.4% | Currently 100.0% through the range"
LT,Industrials,Engineering & Construction,3597.09,0.94,1730.13,3816.11,107.91,5.74,57.28,3465.92,3303.94,2736200.45,2425176.0,0.89,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",4.27,-1.29,7.47,5.05,8.53,12.77,-0.78,-9.82,-5.3,18.0,"Positive 1M return, Positive 6M return",94.12,Profit Booking Zone,84.87,3266.42,3605.86,10.39,97.42,80.0% of closes stayed inside the range | Range width 10.4% | Currently 97.4% through the range,15.12,3.84,9.92,5.96,20.62,24.72,134.7,1.23,1.2,11958.5,116322.22,18266.28,13749.75,33.4443,22.303,5.06,94.0,0.508,553098.2,37.43,Capital Goods / Infra,4.0,16.0,6.0,17.0,11.0,54.0,1.0,,,5.0,59.0,Strong order-book-driven revenue growth,66.48,0.0,,51.37,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 1M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 10.4% | Currently 97.4% through the range"
OIL,Energy,Oil & Gas Integrated,482.17,1.82,95.09,490.5,407.08,1.7,71.44,418.03,301.52,6080624.95,2355473.0,0.39,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",25.77,21.53,102.35,5.05,8.53,12.77,20.72,13.0,89.58,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",14.29,Profit Booking Zone,74.04,264.34,441.47,67.01,100.0,80.0% of closes stayed inside the range | Range width 67.0% | Currently 100.0% through the range,13.11,6.87,36.96,19.51,-10.03,-27.42,49.73,1.17,0.85,315.99,24040.5,10933.14,-1129.69,9.1579,7.5062,1.3235,4.04,0.253,76775.88,56.89,Energy / Utilities,18.0,0.0,9.0,9.0,15.0,51.0,1.0,,"Revenue contraction, Earnings contraction, Negative free cash flow",2.0,53.0,General low-debt support,58.45,14.0,"Low volume participation, Earnings contraction, Negative free cash flow",51.32,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 67.0% | Currently 100.0% through the range"
