symbol,sector,industry,current_price,day_change_pct,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,volume_ratio,trend,technical_score,technical_reasons,relative_strength_score,return_1m,return_3m,return_6m,sector_bucket,fundamental_score,sector_adjustment,sector_adjusted_fundamental_score,debt_to_equity,net_profit_margin,revenue_growth,earnings_growth,operating_cashflow_cr,free_cashflow_cr,fundamental_data_coverage,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons,low_52w,high_52w,avg_volume_20d,latest_volume,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_reasons,fundamental_risk_reasons,sector_adjustment_reasons
BOHRAIND,Basic Materials,Agricultural Inputs,14.96,8.01,26.57,92.77,54.73,14.9,17.71,0.63,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Strong positive day move",18.0,8.8,-25.2,-23.95,General,24.0,2.0,26.0,1.6,,,-392.51,-7.2,-7.5,0.64,33.0,29.0,"Below 200 DMA, Far from 52W high, Earnings contraction, Negative operating cash flow, Negative free cash flow",0.8,Avoid,"Above 50 DMA, Healthy RSI momentum, Strong positive day move, Cash covers debt, Positive 1M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 44.9% | Currently 22.7% through the range",11.82,206.9,18320.9,11583.0,1.54,5.15,-4.63,7.26,-30.35,-19.32,"Positive 1M return, 1M Nifty outperformance",46.32,Accumulation Zone,72.48,13.58,19.67,44.88,22.69,80.0% of closes stayed inside the range | Range width 44.9% | Currently 22.7% through the range,-4.03,-3.71,,11.98,11.46,16.3,1.18,,,0.3616,,-1.341,13.02,100.0,0.0,0.0,20.0,0.0,4.0,Cash covers debt,"Earnings contraction, Negative operating cash flow, Negative free cash flow",General low-debt support
BLUEDART,Industrials,Integrated Freight & Logistics,5190.5,1.98,12.14,45.54,56.68,4927.45,5335.79,0.43,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move",18.0,4.95,3.46,-10.87,Capital Goods / Infra,7.0,0.0,7.0,,5.34,-73.01,-64.23,,,0.5,36.11,23.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction",0.62,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 16.5% | Currently 54.1% through the range",4628.5,9531.43,49414.5,21029.0,1.54,5.15,-4.63,3.41,-1.69,-6.24,"Positive 1M return, Positive 3M return",55.29,Neutral Range,73.25,4764.72,5551.95,16.52,54.09,80.0% of closes stayed inside the range | Range width 16.5% | Currently 54.1% through the range,,,7.49,,,,,41.1913,27.0629,6.6622,50.0,0.227,11839.05,25.16,0.0,0.0,0.0,0.0,7.0,,"Revenue contraction, Earnings contraction",
BRIGHOTEL,Consumer Cyclical,Lodging,59.91,-0.61,10.21,34.72,40.86,62.57,66.0,0.85,Bearish,13.0,"Weak but watchable RSI, Near 52W low zone",0.0,-6.41,-0.63,-1.01,Consumer Discretionary,43.0,2.0,45.0,32.09,11.18,-62.31,-71.16,199.53,-60.83,0.93,36.17,24.0,"Below 200 DMA, Revenue contraction, Earnings contraction, Negative free cash flow",0.43,Avoid,"Weak but watchable RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 12.5% | Currently 16.7% through the range",54.36,91.77,118236.8,100967.0,1.54,5.15,-4.63,-7.95,-5.78,3.62,,83.33,Accumulation Zone,71.51,58.68,66.02,12.5,16.73,80.0% of closes stayed inside the range | Range width 12.5% | Currently 16.7% through the range,6.1,4.23,23.04,2.37,2.31,22.21,307.74,33.0889,19.2129,2.3626,,,2262.34,68.84,8.0,0.0,15.0,9.0,11.0,,"Revenue contraction, Earnings contraction, Negative free cash flow",General low-debt support
AROGRANITE,Industrials,Building Products & Equipment,24.77,-2.21,32.67,64.26,43.32,25.34,27.87,1.16,Bearish,13.0,"Weak but watchable RSI, Normal volume support",0.0,-3.62,-5.53,-16.57,Capital Goods / Infra,37.0,5.0,42.0,87.15,-16.07,400.41,-297.32,16.73,16.59,0.86,36.11,23.0,"Below 200 DMA, Negative net margin, Earnings contraction",0.37,Avoid,"Weak but watchable RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 15.8% | Currently 30.3% through the range",18.67,69.3,9996.8,11624.0,1.54,5.15,-4.63,-5.16,-10.68,-11.94,,86.47,Lower Range Watch,68.98,23.64,27.37,15.8,30.32,80.0% of closes stayed inside the range | Range width 15.8% | Currently 30.3% through the range,-6.79,-3.0,-11.27,1.47,0.28,3.19,151.59,,,0.2208,,0.496,38.4,34.99,0.0,10.0,6.0,17.0,4.0,,"Negative net margin, Earnings contraction",Strong order-book-driven revenue growth
CDSL,Financial Services,Capital Markets,1332.5,0.34,214.97,31.87,48.82,1315.0,1353.6,0.63,Bullish,32.0,"Above 50 DMA, RSI recovering, Positive day move",10.0,-6.91,12.18,-2.16,Financial Services,17.0,-4.0,13.0,,40.14,-74.43,-74.24,,,0.5,34.14,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.17,Avoid,"Above 50 DMA, RSI recovering, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 15.0% | Currently 86.9% through the range",423.05,1955.87,1259495.5,790304.0,1.54,5.15,-4.63,-8.45,7.03,2.47,Positive 3M return,65.0,Profit Booking Zone,75.67,1179.09,1355.68,14.98,86.87,80.0% of closes stayed inside the range | Range width 15.0% | Currently 86.9% through the range,,,40.55,,,,,62.4867,47.5629,15.0871,90.0,0.388,29567.23,100.0,12.0,0.0,0.0,0.0,5.0,,"Revenue contraction, Earnings contraction",Expensive relative to book value for this sector
ACC,Basic Materials,Building Materials,1357.6,-0.38,9.09,51.79,47.83,1354.78,1540.62,0.75,Bullish,35.0,"Above 50 DMA, RSI recovering, Near 52W low with stable RSI",0.0,-1.54,-0.92,-19.97,Cement / Realty,12.0,0.0,12.0,,2.54,-76.88,-93.12,,,0.5,33.0,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Above 50 DMA, RSI recovering, Near 52W low with stable RSI, 80.0% of closes stayed inside the range | Range width 12.5% | Currently 17.2% through the range",1244.5,2816.27,210241.6,157314.0,1.54,5.15,-4.63,-3.08,-6.07,-15.34,,83.82,Accumulation Zone,76.07,1329.18,1494.79,12.46,17.16,80.0% of closes stayed inside the range | Range width 12.5% | Currently 17.2% through the range,,,3.39,,,,,12.8862,13.3027,1.1938,57.0,0.358,24532.53,40.61,0.0,0.0,0.0,0.0,12.0,,"Revenue contraction, Earnings contraction",
ABFRL,Consumer Cyclical,Apparel Manufacturing,61.04,-3.62,14.07,83.25,53.7,59.81,67.19,4.95,Bullish,55.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Strong volume expansion",8.0,0.88,-3.84,-17.81,Consumer Discretionary,14.0,0.0,14.0,,-10.63,-75.12,72.26,,,0.36,36.17,30.0,"Below 200 DMA, Far from 52W high, Negative net margin, Revenue contraction, Limited fundamental data coverage",0.0,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Strong volume expansion, Positive 1M return, 80.8% of closes stayed inside the range | Range width 15.8% | Currently 37.1% through the range",53.51,364.4,6497202.85,32152073.0,1.54,5.15,-4.63,-0.66,-8.99,-13.18,Positive 1M return,64.37,Lower Range Watch,77.76,57.66,66.78,15.81,37.07,80.8% of closes stayed inside the range | Range width 15.8% | Currently 37.1% through the range,,,-11.49,,,,,,-9.1952,1.094,,0.026,6386.86,54.8,0.0,10.0,0.0,0.0,4.0,,"Negative net margin, Revenue contraction",
ABLBL,Consumer Services,Unknown,91.55,-2.46,4.69,45.22,38.53,96.1,108.81,1.75,Bearish,26.0,"Weak but watchable RSI, Near 52W low with stable RSI, Volume expansion",0.0,-7.26,-10.52,-19.94,General,6.0,0.0,6.0,,1.42,-75.47,-83.03,,,0.29,22.5,24.0,"Below 200 DMA, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 13.2% | Currently 0.0% through the range",87.45,167.11,720672.7,1257974.0,1.54,5.15,-4.63,-8.8,-15.67,-15.31,,100.0,Accumulation Zone,76.65,93.29,105.6,13.2,0.0,80.0% of closes stayed inside the range | Range width 13.2% | Currently 0.0% through the range,,,29.51,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,,"Revenue contraction, Earnings contraction",
BPL,Technology,Consumer Electronics,53.51,-0.09,42.28,63.81,45.42,54.64,57.15,0.8,Bearish,12.0,RSI recovering,0.0,-8.17,-4.79,-10.07,IT / Technology,21.0,0.0,21.0,43.8,-10.94,307.08,-4996.96,-85.79,-86.08,0.86,40.17,32.0,"Below 200 DMA, Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",0.0,Avoid,"RSI recovering, 80.0% of closes stayed inside the range | Range width 20.5% | Currently 61.6% through the range",37.61,147.85,39835.9,31722.0,1.54,5.15,-4.63,-9.71,-9.94,-5.44,,91.67,Neutral Range,66.86,47.51,57.24,20.48,61.62,80.0% of closes stayed inside the range | Range width 20.5% | Currently 61.6% through the range,-3.55,-1.2,2.9,0.72,0.68,1.08,105.57,,,1.0438,,0.165,246.98,36.2,0.0,10.0,7.0,0.0,4.0,,"Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",
CANFINHOME,Financial Services,Mortgage Finance,820.3,1.11,89.61,14.79,41.88,853.66,866.07,1.19,Bearish,18.0,"Weak but watchable RSI, Normal volume support, Positive day move",0.0,-12.1,-1.83,-12.88,Financial Services,20.0,0.0,20.0,,61.78,-73.67,-75.33,,,0.43,34.14,24.0,"Below 200 DMA, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Normal volume support, Positive day move, 80.0% of closes stayed inside the range | Range width 10.7% | Currently 10.2% through the range",432.62,962.69,247552.65,293966.0,1.54,5.15,-4.63,-13.64,-6.98,-8.25,,87.0,Accumulation Zone,73.82,811.48,898.17,10.68,10.17,80.0% of closes stayed inside the range | Range width 10.7% | Currently 10.2% through the range,,,,,,,,9.4693,8.603,1.8157,1.99,0.417,10858.76,98.93,6.0,0.0,0.0,0.0,14.0,,"Revenue contraction, Earnings contraction",
DODLA,Consumer Defensive,Food Distribution,1050.8,0.88,145.72,30.8,44.87,1084.66,1134.59,0.69,Bearish,13.0,"Weak but watchable RSI, Positive day move",10.0,-5.38,0.3,-12.13,FMCG / Consumer,11.0,0.0,11.0,,3.39,-70.95,-84.78,,,0.5,34.88,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 12.0% | Currently 27.2% through the range",427.64,1518.4,25424.4,17574.0,1.54,5.15,-4.63,-6.92,-4.85,-7.5,Positive 3M return,59.21,Accumulation Zone,70.01,1017.54,1139.69,12.0,27.23,80.0% of closes stayed inside the range | Range width 12.0% | Currently 27.2% through the range,,,3.51,,,,,26.8847,19.9799,3.9402,46.0,0.352,6596.24,24.66,0.0,0.0,0.0,0.0,11.0,,"Revenue contraction, Earnings contraction",
DOMS,Industrials,Business Equipment & Supplies,2246.37,-0.46,83.98,27.68,46.84,2255.73,2366.62,0.78,Bearish,12.0,RSI recovering,10.0,-4.64,1.62,-6.98,Capital Goods / Infra,8.0,0.0,8.0,,6.64,-71.18,-80.67,,,0.5,36.11,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"RSI recovering, Positive 3M return, 80.0% of closes stayed inside the range | Range width 10.0% | Currently 45.0% through the range",1221.0,3106.07,57782.6,44946.0,1.54,5.15,-4.63,-6.18,-3.53,-2.35,Positive 3M return,63.53,Neutral Range,67.43,2149.37,2364.89,10.03,45.01,80.0% of closes stayed inside the range | Range width 10.0% | Currently 45.0% through the range,,,8.83,,,,,62.1158,41.8831,10.9392,17.0,-0.285,13344.76,42.47,3.0,0.0,0.0,0.0,5.0,,"Revenue contraction, Earnings contraction",
DNAMEDIA,Communication Services,Publishing,2.7,-1.82,28.57,69.46,38.39,2.84,3.38,0.33,Bearish,8.0,Weak but watchable RSI,0.0,-4.59,-8.47,-26.43,Telecom,26.0,2.0,28.0,-172.71,-136.36,362.4,-2880.32,-1.9,-1.9,0.79,27.01,40.0,"Below 200 DMA, Far from 52W high, Low volume participation, Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",0.0,Avoid,"Weak but watchable RSI, 81.7% of closes stayed inside the range | Range width 21.3% | Currently 0.0% through the range",2.1,8.84,53440.4,17824.0,1.54,5.15,-4.63,-6.13,-13.62,-21.8,,82.14,Accumulation Zone,73.6,2.78,3.37,21.26,0.0,81.7% of closes stayed inside the range | Range width 21.3% | Currently 0.0% through the range,3.51,-4.65,-42.39,42.16,,0.36,436.27,,,-0.1202,,-0.576,30.25,54.24,0.0,10.0,14.0,0.0,2.0,,"Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",General low-debt support
BIGBLOC,Industrials,Building Products & Equipment,46.93,0.17,23.5,68.4,47.8,48.34,54.42,2.42,Bearish,37.0,"RSI recovering, Near 52W low zone, Strong volume expansion, Positive day move",0.0,-0.26,-16.6,-21.02,Capital Goods / Infra,28.0,5.0,33.0,146.56,-0.62,289.23,-195.21,19.0,-4.49,0.93,36.11,32.0,"Below 200 DMA, Far from 52W high, Negative net margin, Earnings contraction, Negative free cash flow",0.0,Avoid,"RSI recovering, Near 52W low zone, Strong volume expansion, Positive day move, 80.0% of closes stayed inside the range | Range width 18.6% | Currently 4.3% through the range",38.0,148.5,48764.05,118046.0,1.54,5.15,-4.63,-1.8,-21.75,-16.39,,86.47,Accumulation Zone,77.5,46.56,55.23,18.63,4.28,80.0% of closes stayed inside the range | Range width 18.6% | Currently 4.3% through the range,-1.28,-0.45,1.62,1.03,0.85,0.4,201.57,352.75,10.2,4.3572,,-0.116,599.29,55.2,0.0,10.0,4.0,9.0,5.0,,"Negative net margin, Earnings contraction, Negative free cash flow, Very high PE",Strong order-book-driven revenue growth
CHEMPLASTS,Basic Materials,Chemicals,178.57,-2.74,1.09,71.83,31.86,202.05,254.5,0.63,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",0.0,-10.41,-22.7,-36.85,Chemicals,25.0,0.0,25.0,111.24,-6.64,404.88,-134.79,294.29,-21.79,0.86,33.0,32.0,"Below 200 DMA, Far from 52W high, Negative net margin, Earnings contraction, Negative free cash flow",0.0,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, 80.0% of closes stayed inside the range | Range width 34.6% | Currently 0.0% through the range",176.64,633.9,609970.85,384911.0,1.54,5.15,-4.63,-11.95,-27.85,-32.22,,83.82,Accumulation Zone,71.33,196.47,264.54,34.65,0.0,80.0% of closes stayed inside the range | Range width 34.6% | Currently 0.0% through the range,-15.95,-4.43,0.52,0.5,0.3,430.39,1951.84,,62.2773,1.6461,,-0.112,2888.35,34.39,0.0,10.0,2.0,9.0,4.0,,"Negative net margin, Earnings contraction, Negative free cash flow",
BHARATCOAL,Basic Materials,Coking Coal,34.0,-0.21,14.32,24.6,34.79,37.69,,0.7,Bearish,13.0,"Weak but watchable RSI, Near 52W low zone",0.0,-9.41,-4.55,-7.13,Metals / Mining,4.0,0.0,4.0,,-1.9,-73.71,-153.08,,,0.36,33.0,24.0,"Negative net margin, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 22.6% | Currently 17.9% through the range",29.74,45.09,7497228.85,5253995.0,1.54,5.15,-4.63,-10.95,-9.7,-2.5,,83.82,Accumulation Zone,69.82,32.68,40.07,22.62,17.91,80.0% of closes stayed inside the range | Range width 22.6% | Currently 17.9% through the range,,,-5.32,,,,,,,2.7416,,,,68.52,0.0,0.0,0.0,0.0,4.0,,"Negative net margin, Revenue contraction, Earnings contraction",
BCONCEPTS,Consumer Cyclical,Footwear & Accessories,170.91,-1.67,28.83,82.31,33.64,187.18,258.3,1.0,Bearish,13.0,"Weak but watchable RSI, Normal volume support",0.0,-20.47,-24.27,-41.31,Consumer Discretionary,26.0,0.0,26.0,219.53,0.31,296.17,69.3,-11.64,-30.51,0.93,36.17,30.0,"Below 200 DMA, Far from 52W high, Very high debt, Negative operating cash flow, Negative free cash flow",0.0,Avoid,"Weak but watchable RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 44.2% | Currently 0.0% through the range",132.66,966.1,10142.85,10147.0,1.54,5.15,-4.63,-22.01,-29.42,-36.68,,83.33,Accumulation Zone,69.27,177.98,256.67,44.21,0.0,80.0% of closes stayed inside the range | Range width 44.2% | Currently 0.0% through the range,1.31,0.3,5.02,1.14,0.55,0.11,181.56,209.0641,,2.4555,,-0.196,203.54,55.43,0.0,20.0,2.0,0.0,4.0,,"Very high debt, Negative operating cash flow, Negative free cash flow, Very high PE",
BIRLAMONEY,Financial Services,Capital Markets,133.46,0.88,212.92,56.06,44.66,138.15,138.67,0.37,Bearish,13.0,"Weak but watchable RSI, Positive day move",10.0,-15.42,-5.39,7.49,Financial Services,19.0,0.0,19.0,,9.51,-72.63,-80.97,,,0.43,34.14,27.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Positive day move, Positive 6M return, 80.0% of closes stayed inside the range | Range width 27.1% | Currently 58.3% through the range",42.65,303.72,103172.7,38093.0,1.54,5.15,-4.63,-16.96,-10.54,12.12,Positive 6M return,65.0,Neutral Range,65.58,115.28,146.48,27.06,58.28,80.0% of closes stayed inside the range | Range width 27.1% | Currently 58.3% through the range,,,49.93,,,,,13.5354,,2.4456,,0.454,734.28,75.79,9.0,0.0,0.0,0.0,10.0,,"Revenue contraction, Earnings contraction",
BIRLACORPN,Basic Materials,Building Materials,897.5,-1.84,18.14,48.82,39.38,954.52,998.9,0.28,Bearish,13.0,"Weak but watchable RSI, Near 52W low zone",0.0,-7.41,-10.87,-17.01,Cement / Realty,14.0,0.0,14.0,,4.37,-72.2,-79.24,,,0.5,33.0,23.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 19.5% | Currently 34.3% through the range",759.72,1753.51,148487.2,41469.0,1.54,5.15,-4.63,-8.95,-16.02,-12.38,,83.82,Lower Range Watch,67.82,841.21,1005.27,19.5,34.31,80.0% of closes stayed inside the range | Range width 19.5% | Currently 34.3% through the range,,,7.56,,,,,12.285,11.3092,0.9214,1.42,0.468,6785.71,82.08,0.0,0.0,0.0,0.0,14.0,,"Revenue contraction, Earnings contraction",
BIKAJI,Consumer Defensive,Packaged Foods,623.3,-0.03,107.07,37.96,38.16,647.16,669.7,0.41,Bearish,8.0,Weak but watchable RSI,0.0,-2.94,-3.89,-3.88,FMCG / Consumer,11.0,0.0,11.0,,8.35,-75.46,-76.71,,,0.5,34.88,23.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 8.4% | Currently 6.3% through the range",301.01,1004.72,98348.7,39883.0,1.54,5.15,-4.63,-4.48,-9.04,0.75,,85.53,Accumulation Zone,72.65,620.04,671.81,8.35,6.3,80.0% of closes stayed inside the range | Range width 8.4% | Currently 6.3% through the range,,,10.1,,,,,60.1946,44.3151,9.655,20.0,0.237,15515.57,34.81,6.0,0.0,0.0,0.0,5.0,,"Revenue contraction, Earnings contraction",
BLUESTARCO,Industrials,Building Products & Equipment,1508.0,-0.4,195.71,37.0,32.45,1632.1,1747.17,1.59,Bearish,18.0,"Weak but watchable RSI, Volume expansion",0.0,-11.7,-9.11,-21.77,Capital Goods / Infra,5.0,0.0,5.0,,3.03,-72.43,-80.58,,,0.5,36.11,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 22.9% | Currently 0.0% through the range | Below lower band on elevated volume",509.95,2393.71,539466.9,856403.0,1.54,5.15,-4.63,-13.24,-14.26,-17.14,,86.47,Breakdown Risk,35.0,1571.8,1931.64,22.89,0.0,80.0% of closes stayed inside the range | Range width 22.9% | Currently 0.0% through the range | Below lower band on elevated volume,,,3.5,,,,,60.6061,38.5234,8.8674,57.0,0.172,30427.71,21.93,0.0,0.0,0.0,0.0,5.0,,"Revenue contraction, Earnings contraction",
BLUECHIP,Financial Services,Capital Markets,1.69,1.81,576.0,82.76,12.42,2.18,2.62,3.52,Bearish,24.0,"Oversold RSI, Strong volume expansion, Positive day move",0.0,-24.89,-11.98,-26.84,Financial Services,10.0,6.0,16.0,,-160.74,,-168.93,-0.42,-0.42,0.71,34.14,45.0,"Below 200 DMA, Extreme RSI weakness, Far from 52W high, Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",0.0,Avoid,"Oversold RSI, Strong volume expansion, Positive day move, Strong ROE, 80.0% of closes stayed inside the range | Range width 41.5% | Currently 0.0% through the range | Below lower band on elevated volume",0.25,9.8,14665.6,51643.0,1.54,5.15,-4.63,-26.43,-17.13,-22.21,,87.0,Breakdown Risk,35.0,1.85,2.61,41.5,0.0,80.0% of closes stayed inside the range | Range width 41.5% | Currently 0.0% through the range | Below lower band on elevated volume,40.9,-7.97,-202.29,0.04,0.04,0.02,,,,-13.8065,,0.311,11.84,100.0,8.0,0.0,0.0,0.0,2.0,Strong ROE,"Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",Strong ROE for a leveraged-balance-sheet business
CCCL,Industrials,Engineering & Construction,15.17,-1.17,1219.13,47.45,39.24,15.89,17.12,0.6,Bearish,8.0,Weak but watchable RSI,10.0,-12.82,1.0,-18.31,Capital Goods / Infra,4.0,0.0,4.0,,-4.57,-59.19,-106.95,,,0.36,36.11,32.0,"Below 200 DMA, Negative net margin, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Positive 3M return, 80.8% of closes stayed inside the range | Range width 19.2% | Currently 17.4% through the range",1.15,28.87,232959.6,139499.0,1.54,5.15,-4.63,-14.36,-4.15,-13.68,Positive 3M return,63.53,Accumulation Zone,70.33,14.68,17.5,19.22,17.41,80.8% of closes stayed inside the range | Range width 19.2% | Currently 17.4% through the range,,,-8.87,,,,,,,2.3654,,6.497,659.42,13.32,0.0,0.0,0.0,0.0,4.0,,"Negative net margin, Revenue contraction, Earnings contraction",
BRNL,Industrials,Infrastructure Operations,17.67,-0.67,6.06,82.06,44.67,18.29,20.56,0.94,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",0.0,-2.43,-13.51,-13.3,Capital Goods / Infra,20.0,5.0,25.0,107.87,-19.21,266.96,-261.01,-125.68,-132.9,0.79,36.11,37.0,"Below 200 DMA, Far from 52W high, Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",0.0,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, 80.0% of closes stayed inside the range | Range width 19.2% | Currently 4.2% through the range",16.66,98.5,28844.85,27158.0,1.54,5.15,-4.63,-3.97,-18.66,-8.67,,86.47,Accumulation Zone,73.01,17.53,20.9,19.25,4.21,80.0% of closes stayed inside the range | Range width 19.2% | Currently 4.2% through the range,-7.36,-2.07,-58.32,1.58,,125.98,434.31,,,0.2062,,-0.087,145.15,96.98,0.0,10.0,6.0,0.0,4.0,,"Negative net margin, Earnings contraction, Negative operating cash flow, Negative free cash flow",Strong order-book-driven revenue growth
AWL,Consumer Defensive,Packaged Foods,196.13,-0.69,15.17,76.58,60.94,188.41,209.47,0.33,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone",8.0,3.56,-1.82,-6.67,FMCG / Consumer,13.0,0.0,13.0,,1.75,-73.13,-66.39,,,0.5,34.88,28.0,"Below 200 DMA, Far from 52W high, Low volume participation, Revenue contraction, Earnings contraction",0.0,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive 1M return, 80.0% of closes stayed inside the range | Range width 11.9% | Currently 85.5% through the range",170.3,837.33,2844394.15,948321.0,1.54,5.15,-4.63,2.02,-6.97,-2.04,Positive 1M return,65.79,Profit Booking Zone,77.61,178.04,199.2,11.89,85.48,80.0% of closes stayed inside the range | Range width 11.9% | Currently 85.5% through the range,,,2.87,,,,,22.3797,18.4756,2.4313,50.0,-0.162,25354.5,10.73,0.0,0.0,0.0,0.0,13.0,,"Revenue contraction, Earnings contraction",
AVROIND,Consumer Cyclical,"Furnishings, Fixtures & Appliances",8.64,-5.05,2.61,62.52,36.44,9.88,11.76,0.56,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",0.0,-9.53,-18.95,-32.71,Consumer Discretionary,29.0,0.0,29.0,,4.86,289.66,330.34,-4.11,-13.17,0.71,36.17,22.0,"Below 200 DMA, Sharp daily fall, Negative operating cash flow, Negative free cash flow",0.0,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, 80.0% of closes stayed inside the range | Range width 43.9% | Currently 0.0% through the range",8.42,23.05,336030.3,189681.0,1.54,5.15,-4.63,-11.07,-24.1,-28.08,,83.33,Accumulation Zone,69.94,9.11,13.11,43.89,0.0,80.0% of closes stayed inside the range | Range width 43.9% | Currently 0.0% through the range,,3.8,-1.26,3.59,,2.09,17.66,inf,,1.3968,,-0.213,12.48,34.22,0.0,20.0,5.0,0.0,4.0,,"Negative operating cash flow, Negative free cash flow, Very high PE",
CONTROLPR,Unknown,Unknown,579.9,0.12,63.44,43.43,41.63,617.22,651.2,0.48,Bearish,13.0,"Weak but watchable RSI, Positive day move",0.0,-11.07,-7.13,-9.26,General,0.0,0.0,0.0,,3.39,-76.02,-91.01,,,0.29,31.76,27.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 13.8% | Currently 0.1% through the range",354.81,1025.17,81522.1,39081.0,1.54,5.15,-4.63,-12.61,-12.28,-4.63,,90.0,Accumulation Zone,73.82,579.83,659.69,13.77,0.09,80.0% of closes stayed inside the range | Range width 13.8% | Currently 0.1% through the range,,,9.09,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,"Revenue contraction, Earnings contraction",
