symbol,sector,industry,current_price,day_change_pct,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,volume_ratio,trend,technical_score,technical_reasons,relative_strength_score,return_1m,return_3m,return_6m,sector_bucket,fundamental_score,sector_adjustment,sector_adjusted_fundamental_score,debt_to_equity,net_profit_margin,revenue_growth,earnings_growth,operating_cashflow_cr,free_cashflow_cr,fundamental_data_coverage,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons,low_52w,high_52w,avg_volume_20d,latest_volume,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_reasons,fundamental_risk_reasons,sector_adjustment_reasons
AMBIKCO,Consumer Cyclical,Textile Manufacturing,1733.7,-0.98,57.47,17.56,54.65,1657.01,1410.2,0.18,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",88.0,4.49,21.39,42.89,Consumer Discretionary,77.0,2.0,79.0,0.0,9.16,348.38,371.72,228.25,162.7,1.0,36.95,3.0,Low volume participation,64.69,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Net cash position, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 37.5% | Currently 100.0% through the range",1101.0,2103.05,19289.45,3521.0,-0.05,-0.51,-6.97,4.54,21.9,49.86,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",9.77,Profit Booking Zone,78.04,1254.52,1725.27,37.52,100.0,80.0% of closes stayed inside the range | Range width 37.5% | Currently 100.0% through the range,7.5,6.48,13.96,6.61,2.32,168.41,0.0,11.5316,13.176,0.9828,2.26,0.621,937.93,36.24,8.0,20.0,20.0,17.0,12.0,Net cash position,,General low-debt support
BLSE,Industrials,Specialty Business Services,268.75,-2.05,116.21,36.02,70.24,229.04,192.62,0.56,Bullish,37.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI",100.0,19.39,52.34,47.82,Capital Goods / Infra,67.0,5.0,72.0,1.17,5.14,298.25,354.54,50.68,41.87,1.0,34.56,0.0,,64.63,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 64.8% | Currently 100.0% through the range",124.3,420.05,1281011.5,723751.0,-0.05,-0.51,-6.97,19.44,52.85,54.79,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",4.12,Profit Booking Zone,71.22,143.29,236.09,64.77,100.0,80.0% of closes stayed inside the range | Range width 64.8% | Currently 100.0% through the range,11.0,7.55,6.17,2.85,2.85,87.74,6.13,51.1364,,5.6814,32.0,-0.067,2957.59,8.33,4.0,20.0,20.0,17.0,6.0,Cash covers debt,,Strong order-book-driven revenue growth
BHARATSE,Consumer Cyclical,Auto Parts,232.59,-3.94,238.55,11.05,59.35,197.85,183.22,0.13,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",100.0,25.86,29.5,46.58,Automobile,58.0,4.0,62.0,47.94,2.17,296.65,326.56,106.71,55.76,1.0,36.95,3.0,Low volume participation,64.24,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 36.7% | Currently 100.0% through the range",68.7,261.49,2346928.8,310227.0,-0.05,-0.51,-6.97,25.91,30.01,53.55,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",2.87,Profit Booking Zone,80.26,154.81,211.64,36.71,100.0,80.0% of closes stayed inside the range | Range width 36.7% | Currently 100.0% through the range,18.39,5.73,3.32,0.88,0.73,15.31,110.1,30.7649,,6.1917,66.0,0.888,1421.98,13.47,8.0,20.0,7.0,17.0,6.0,Strong ROE,,"General quality ROE, General low-debt support"
ARVIND,Consumer Cyclical,Textile Manufacturing,535.5,-1.02,635.29,10.75,52.88,505.7,380.96,0.5,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",88.0,4.87,37.41,75.54,Consumer Discretionary,59.0,2.0,61.0,41.04,4.62,277.64,324.16,867.08,344.49,1.0,36.95,0.0,,63.89,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 57.1% | Currently 98.1% through the range",72.83,600.0,1070213.65,534606.0,-0.05,-0.51,-6.97,4.92,37.92,82.51,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",9.77,Profit Booking Zone,76.91,343.18,539.23,57.13,98.09,80.0% of closes stayed inside the range | Range width 57.1% | Currently 98.1% through the range,10.24,4.68,8.89,1.14,0.58,86.92,1659.52,34.2376,21.2246,3.5216,83.0,0.17,14243.36,48.3,2.0,20.0,9.0,17.0,11.0,,,General low-debt support
BOROSCI,Consumer Cyclical,Packaging & Containers,160.77,0.49,66.36,30.1,55.07,149.1,126.66,0.21,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",88.0,4.46,38.94,39.55,Consumer Discretionary,70.0,2.0,72.0,1.96,7.41,285.29,298.99,43.27,14.82,0.93,36.95,3.0,Low volume participation,63.49,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Cash covers debt, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 51.5% | Currently 100.0% through the range",96.64,230.0,452046.85,94065.0,-0.05,-0.51,-6.97,4.51,39.45,46.52,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",9.77,Profit Booking Zone,76.99,104.41,158.18,51.5,100.0,80.0% of closes stayed inside the range | Range width 51.5% | Currently 100.0% through the range,7.84,6.3,9.19,3.62,2.5,13.18,8.63,25.6577,,2.5074,,0.637,1106.91,65.36,5.0,20.0,20.0,17.0,8.0,Cash covers debt,,General low-debt support
BOSCHLTD,Consumer Cyclical,Auto Parts,40841.24,-0.81,182.81,3.42,57.61,38539.98,36564.06,0.53,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",53.0,2.69,8.79,8.46,Automobile,80.0,4.0,84.0,0.8,14.15,301.07,420.69,2175.3,1858.8,1.0,36.95,0.0,,63.19,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 29.4% | Currently 100.0% through the range",14441.46,42286.73,39342.4,21013.0,-0.05,-0.51,-6.97,2.74,9.3,15.43,"Positive 1M return, Positive 3M return, Positive 6M return, 6M Nifty outperformance, Positive across 1M/3M/6M",26.44,Profit Booking Zone,81.35,31070.54,40209.9,29.41,100.0,80.0% of closes stayed inside the range | Range width 29.4% | Currently 100.0% through the range,18.68,12.79,11.42,1.97,1.64,396.4,118.8,60.4321,42.6321,9.6635,56.0,0.65,,33.55,19.0,20.0,19.0,17.0,5.0,"Strong ROE, Cash covers debt",,"General quality ROE, General low-debt support"
ALGOQUANT,Financial Services,Capital Markets,65.14,7.17,36.28,8.27,74.23,57.8,,3.87,Bullish,57.0,"Above 50 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move",63.0,8.55,18.93,0.39,Financial Services,74.0,2.0,76.0,25.48,80.81,274.16,468.82,60.0,56.6,0.86,35.72,0.0,,61.96,Watchlist,"Above 50 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move, Strong ROE, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 14.5% | Currently 100.0% through the range | Above upper band on elevated volume",47.8,71.01,1305210.9,5053941.0,-0.05,-0.51,-6.97,8.6,19.44,7.36,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",22.0,Breakout Watch,82.96,53.35,61.08,14.49,100.0,80.0% of closes stayed inside the range | Range width 14.5% | Currently 100.0% through the range | Above upper band on elevated volume,24.84,12.14,117.33,10.44,,26.73,34.27,39.8518,,13.4416,,0.611,1814.76,100.0,23.0,20.0,12.0,17.0,2.0,Strong ROE,,"Strong ROE for a leveraged-balance-sheet business, Expensive relative to book value for this sector"
AVANTIFEED,Consumer Defensive,Packaged Foods,1024.09,4.7,235.26,35.02,56.55,1089.51,1003.2,3.75,Bearish,60.0,"Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move",43.0,5.59,-29.21,27.34,FMCG / Consumer,84.0,3.0,87.0,0.4,10.14,331.84,305.71,504.62,423.88,1.0,35.95,0.0,,61.59,Watchlist,"Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move, Strong ROE, Cash covers debt, Positive 1M return, Positive 6M return, 1M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 51.5% | Currently 20.8% through the range",305.46,1575.93,581265.55,2177113.0,-0.05,-0.51,-6.97,5.64,-28.7,34.31,"Positive 1M return, Positive 6M return, 1M Nifty outperformance, 6M Nifty outperformance",34.21,Accumulation Zone,74.92,924.91,1401.31,51.51,20.82,80.0% of closes stayed inside the range | Range width 51.5% | Currently 20.8% through the range,18.44,14.23,11.53,5.58,3.72,42.23,13.23,21.6938,16.9416,3.4279,1.18,0.168,11264.11,25.16,17.0,20.0,20.0,17.0,10.0,"Strong ROE, Cash covers debt",,"Low debt, typical of a healthy consumer business"
AMNPLST,Basic Materials,Chemicals,201.0,-1.28,58.27,43.95,56.36,193.53,184.75,0.43,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",78.0,0.22,24.3,10.14,Chemicals,76.0,2.0,78.0,9.31,6.4,300.83,381.88,66.41,65.5,1.0,34.32,3.0,Low volume participation,61.45,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Cash covers debt, Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 33.8% | Currently 100.0% through the range",127.0,358.58,9945.95,4249.0,-0.05,-0.51,-6.97,0.27,24.81,17.11,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",16.18,Profit Booking Zone,78.59,149.66,200.29,33.83,100.0,80.0% of closes stayed inside the range | Range width 33.8% | Currently 100.0% through the range,12.5,8.65,9.48,3.12,2.36,49.21,27.21,26.271,,3.4674,27.0,0.166,1013.25,24.77,11.0,20.0,20.0,17.0,8.0,Cash covers debt,,General low-debt support
DIVGIITTS,Consumer Cyclical,Auto Parts,942.0,-2.5,130.59,17.45,56.08,830.29,696.68,0.15,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",100.0,10.75,24.69,61.34,Automobile,68.0,2.0,70.0,0.28,13.3,289.41,298.79,41.08,-3.23,1.0,36.95,7.0,"Low volume participation, Negative free cash flow",60.54,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 50.3% | Currently 99.9% through the range",408.51,1141.19,524169.35,79397.0,-0.05,-0.51,-6.97,10.8,25.2,68.31,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",2.87,Profit Booking Zone,76.1,627.15,942.46,50.28,99.85,80.0% of closes stayed inside the range | Range width 50.3% | Currently 99.9% through the range,7.38,6.42,11.55,5.04,4.38,31.52,1.77,56.8254,35.3961,5.6579,28.0,0.406,3593.95,61.4,10.0,20.0,20.0,9.0,9.0,Cash covers debt,Negative free cash flow,General low-debt support
DIFFNKG,Industrials,Specialty Industrial Machinery,388.89,-0.27,103.17,19.95,52.94,357.3,318.19,0.53,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",78.0,4.86,26.09,29.43,Capital Goods / Infra,73.0,5.0,78.0,7.07,12.44,301.33,317.24,22.79,-18.2,1.0,34.56,4.0,Negative free cash flow,60.48,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Cash covers debt, Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 55.3% | Currently 99.9% through the range",191.41,485.8,178350.55,94108.0,-0.05,-0.51,-6.97,4.91,26.6,36.4,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",13.53,Profit Booking Zone,75.36,250.47,389.0,55.3,99.92,80.0% of closes stayed inside the range | Range width 55.3% | Currently 99.9% through the range,12.42,9.86,12.91,3.28,2.53,97.56,28.62,27.9782,,3.7808,36.0,,1525.89,32.07,16.0,20.0,20.0,9.0,8.0,Cash covers debt,Negative free cash flow,Strong order-book-driven revenue growth
BFINVEST,Financial Services,Asset Management,473.6,-0.61,86.19,41.6,56.15,430.42,414.7,0.16,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",78.0,6.87,17.23,19.84,Financial Services,78.0,-5.0,73.0,0.0,698.63,191.11,215.5,32.9,32.9,0.93,35.72,3.0,Low volume participation,59.91,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 23.5% | Currently 100.0% through the range",254.36,811.01,407826.2,65914.0,-0.05,-0.51,-6.97,6.92,17.74,26.81,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",14.0,Profit Booking Zone,80.14,360.85,445.72,23.52,100.0,80.0% of closes stayed inside the range | Range width 23.5% | Currently 100.0% through the range,3.3,3.0,79.57,435.78,,99.14,0.1,4.2812,,0.1953,2.26,0.318,1667.92,99.93,12.0,20.0,17.0,17.0,12.0,Cash covers debt,,Weak ROE for a leveraged-balance-sheet business
ASIANENE,Energy,Oil & Gas Equipment & Services,365.15,-0.48,611.04,17.55,58.52,348.14,309.02,2.54,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion",78.0,2.99,16.87,42.03,Energy / Utilities,57.0,2.0,59.0,32.1,6.47,235.97,193.22,52.99,-7.66,1.0,49.18,4.0,Negative free cash flow,59.78,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Positive 1M return, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 42.2% | Currently 98.4% through the range",51.35,442.89,272315.0,692920.0,-0.05,-0.51,-6.97,3.04,17.38,49.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",50.0,Profit Booking Zone,80.24,258.01,366.93,42.22,98.36,80.0% of closes stayed inside the range | Range width 42.2% | Currently 98.4% through the range,10.35,5.57,9.67,2.11,2.11,108.75,158.64,38.1285,,4.355,20.0,0.838,2336.27,20.95,7.0,20.0,15.0,9.0,6.0,,Negative free cash flow,General low-debt support
CCAVENUE,Technology,Software - Infrastructure,17.44,-1.86,36.26,58.91,62.48,15.04,16.3,0.36,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",85.0,16.19,18.08,12.73,IT / Technology,67.0,0.0,67.0,9.05,3.44,240.83,288.2,536.52,195.74,0.86,36.97,3.0,Low volume participation,59.75,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Cash covers debt, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 30.9% | Currently 87.2% through the range",12.8,42.44,26719853.35,9541425.0,-0.05,-0.51,-6.97,16.24,18.59,19.7,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",16.67,Profit Booking Zone,78.09,13.74,17.98,30.88,87.2,80.8% of closes stayed inside the range | Range width 30.9% | Currently 87.2% through the range,5.88,3.82,3.43,2.01,,913.23,429.53,15.9063,14.4057,0.9121,,0.033,5315.52,5.84,0.0,20.0,17.0,17.0,13.0,Cash covers debt,,
BUILDPRO,Consumer Cyclical,Home Improvement Retail,1243.1,-2.01,96.41,8.93,65.3,1093.7,,0.19,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum",80.0,19.22,4.78,70.33,Consumer Discretionary,69.0,4.0,73.0,11.14,1.87,335.27,298.32,89.53,77.53,1.0,36.95,3.0,Low volume participation,59.34,Watchlist,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Cash covers debt, Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 38.2% | Currently 100.0% through the range",632.91,1365.0,146085.3,28349.0,-0.05,-0.51,-6.97,19.27,5.29,77.3,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",16.09,Profit Booking Zone,77.85,835.5,1154.96,38.24,100.0,80.8% of closes stayed inside the range | Range width 38.2% | Currently 100.0% through the range,23.41,7.96,3.38,1.46,1.0,62.83,60.81,22.9338,,5.5273,40.0,,3015.89,5.34,8.0,20.0,16.0,17.0,8.0,"Strong ROE, Cash covers debt",,"General quality ROE, General low-debt support"
CERA,Industrials,Building Products & Equipment,6116.5,0.16,38.69,42.11,47.73,5966.4,5451.55,0.27,Bullish,47.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive day move",68.0,0.44,16.84,21.93,Capital Goods / Infra,76.0,5.0,81.0,3.17,10.04,307.41,762.7,211.89,190.63,1.0,34.56,3.0,Low volume participation,59.28,Watchlist,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 35.5% | Currently 89.3% through the range",4410.18,10565.95,14177.5,3888.0,-0.05,-0.51,-6.97,0.49,17.35,28.9,"Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",25.29,Profit Booking Zone,76.1,4644.82,6293.25,35.49,89.28,80.0% of closes stayed inside the range | Range width 35.5% | Currently 89.3% through the range,13.87,10.43,11.33,4.26,3.18,10.58,46.7,35.9244,24.1557,4.9533,1.33,-0.107,7291.46,47.78,14.0,20.0,17.0,17.0,8.0,,,Strong order-book-driven revenue growth
CARERATING,Financial Services,Financial Data & Stock Exchanges,1673.2,0.42,287.81,13.1,53.98,1650.54,1585.41,0.28,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",38.0,2.7,4.15,4.24,Financial Services,87.0,2.0,89.0,2.81,36.18,321.92,376.88,147.57,139.27,0.93,35.72,3.0,Low volume participation,59.26,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 8.8% | Currently 98.3% through the range",431.45,1925.34,37143.1,10284.0,-0.05,-0.51,-6.97,2.75,4.66,11.21,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",37.0,Profit Booking Zone,85.25,1540.63,1675.46,8.75,98.33,80.0% of closes stayed inside the range | Range width 8.8% | Currently 98.3% through the range,18.36,15.49,38.81,5.76,,42.6,26.18,28.5198,21.5931,5.4204,1.31,0.356,5060.96,54.75,23.0,20.0,17.0,17.0,10.0,"Strong ROE, Cash covers debt",,"Strong ROE for a leveraged-balance-sheet business, Expensive relative to book value for this sector"
DDEVPLSTIK,Basic Materials,Specialty Chemicals,287.0,-1.49,55.01,20.13,62.09,259.02,273.7,0.27,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",80.0,13.26,20.29,1.87,Chemicals,75.0,4.0,79.0,5.61,9.85,179.44,320.08,84.51,-11.25,1.0,34.32,7.0,"Low volume participation, Negative free cash flow",58.3,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong ROE, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 26.5% | Currently 99.3% through the range",185.15,359.35,216549.45,57801.0,-0.05,-0.51,-6.97,13.31,20.8,8.84,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",13.24,Profit Booking Zone,79.59,227.17,287.4,26.52,99.33,80.0% of closes stayed inside the range | Range width 26.5% | Currently 99.3% through the range,19.92,13.98,-30.82,2.7,1.71,43.38,56.83,14.3029,8.7203,2.8488,63.0,-0.045,2887.52,17.57,14.0,20.0,17.0,9.0,15.0,Strong ROE,Negative free cash flow,"General quality ROE, General low-debt support"
CARYSIL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1226.9,1.81,186.92,4.22,60.68,1109.38,946.74,0.62,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",70.0,-0.88,38.24,58.96,Consumer Discretionary,63.0,2.0,65.0,46.44,10.63,315.13,365.8,108.67,-2.82,1.0,36.95,4.0,Negative free cash flow,58.04,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 50.2% | Currently 100.0% through the range",427.61,1280.9,143517.35,89497.0,-0.05,-0.51,-6.97,-0.83,38.75,65.93,"Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",19.54,Profit Booking Zone,79.28,787.53,1183.06,50.22,100.0,80.0% of closes stayed inside the range | Range width 50.2% | Currently 100.0% through the range,16.14,9.42,14.89,1.44,0.72,7.63,282.54,29.6668,22.1784,5.2065,27.0,0.56,3165.09,54.08,14.0,20.0,9.0,9.0,11.0,,Negative free cash flow,General low-debt support
COSMOFIRST,Consumer Cyclical,Packaging & Containers,842.32,2.33,88.81,35.01,62.16,775.9,729.54,0.82,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move",100.0,10.38,25.23,31.6,Consumer Discretionary,47.0,0.0,47.0,103.94,4.43,291.8,428.75,396.73,-15.35,1.0,36.95,4.0,Negative free cash flow,57.99,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 32.0% | Currently 100.0% through the range",446.11,1296.07,133455.8,108840.0,-0.05,-0.51,-6.97,10.43,25.74,38.57,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",2.87,Profit Booking Zone,80.97,612.38,808.07,31.96,100.0,80.0% of closes stayed inside the range | Range width 32.0% | Currently 100.0% through the range,9.65,3.32,7.31,1.24,0.78,51.7,1680.38,14.7123,,1.5236,43.0,0.501,2435.78,34.68,2.0,20.0,4.0,9.0,12.0,,Negative free cash flow,
CENTUM,Technology,Electronic Components,3718.6,1.96,734.09,4.9,58.41,3423.31,2750.84,0.57,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",98.0,6.72,29.22,59.7,IT / Technology,54.0,0.0,54.0,35.83,-4.91,193.31,24.45,60.4,20.02,1.0,36.97,8.0,Negative net margin,57.2,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 54.4% | Currently 100.0% through the range",445.83,3910.32,37620.55,21610.0,-0.05,-0.51,-6.97,6.77,29.73,66.67,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",6.67,Profit Booking Zone,78.65,2345.76,3622.85,54.44,100.0,80.0% of closes stayed inside the range | Range width 54.4% | Currently 100.0% through the range,-13.59,-3.58,13.39,1.16,0.69,37.43,122.98,54.1151,31.1003,14.787,15.0,0.144,5082.27,33.08,3.0,18.0,9.0,17.0,7.0,,Negative net margin,
