symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
HONAUT,Industrials,Electrical Equipment & Parts,34945.25,2.41,33047.57,59548.55,5.74,41.32,45.03,38156.14,46578.93,4972.45,3452.0,0.69,Bearish,30.0,"RSI recovering, Near 52W low with stable RSI, Strong positive day move",-7.91,-13.82,-28.32,-4.86,-8.43,-9.28,-3.05,-5.39,-19.04,0.0,,58.14,Accumulation Zone,72.49,34460.4,49372.09,43.27,3.25,80.0% of closes stayed inside the range | Range width 43.3% | Currently 3.3% through the range,13.9,10.24,13.78,12.37,18.15,14.47,1.65,3.72,3.59,2822.4,59.6,438.7,406.7,60.9754,45.3198,7.4533,29.0,0.513,33283.77,38.95,Capital Goods / Infra,16.0,13.0,20.0,17.0,5.0,71.0,1.0,Cash covers debt,,5.0,76.0,Strong order-book-driven revenue growth,22.7,8.0,Below 200 DMA,29.5,Avoid,"RSI recovering, Near 52W low with stable RSI, Strong positive day move, Cash covers debt, 80.0% of closes stayed inside the range | Range width 43.3% | Currently 3.3% through the range"
ENDURANCE,Consumer Cyclical,Auto Parts,1835.99,3.54,1160.92,3026.82,58.15,39.34,46.08,1970.68,2307.7,89684.45,185961.0,2.07,Bearish,37.0,"RSI recovering, Strong volume expansion, Strong positive day move",-5.09,-21.18,-26.61,-4.86,-8.43,-9.28,-0.23,-12.75,-17.33,0.0,,66.67,Accumulation Zone,76.68,1860.62,2388.9,28.39,0.0,80.0% of closes stayed inside the range | Range width 28.4% | Currently 0.0% through the range,13.67,8.63,8.54,6.75,16.21,41.89,15.38,1.69,1.3,504.63,765.34,1057.09,222.26,44.723,30.1333,6.2092,38.0,0.723,42475.96,42.33,Automobile,11.0,18.0,15.0,17.0,7.0,68.0,1.0,,,2.0,70.0,General low-debt support,24.73,8.0,Below 200 DMA,29.46,Avoid,"RSI recovering, Strong volume expansion, Strong positive day move, 80.0% of closes stayed inside the range | Range width 28.4% | Currently 0.0% through the range"
HCLTECH,Technology,Information Technology Services,1487.81,0.79,749.44,1869.31,98.52,20.41,33.91,1650.98,1585.51,2205031.15,2011489.0,0.91,Bearish,13.0,"Weak but watchable RSI, Positive day move",-7.44,-16.15,-8.2,-4.86,-8.43,-9.28,-2.58,-7.72,1.08,0.0,,63.89,Accumulation Zone,74.0,1595.33,1796.95,12.64,0.0,80.0% of closes stayed inside the range | Range width 12.6% | Currently 0.0% through the range,23.0,15.74,31.48,14.29,8.34,5.73,8.43,2.61,2.6,9441.0,5756.0,22448.0,21400.0,21.2315,17.0459,4.9998,4.39,0.006,369445.39,34.0,IT / Technology,22.0,7.0,20.0,17.0,11.0,77.0,1.0,"Strong ROE, Cash covers debt",,10.0,87.0,"Strong ROE for an asset-light business, Strong operating margin",22.52,8.0,Below 200 DMA,29.08,Avoid,"Weak but watchable RSI, Positive day move, Strong ROE, Cash covers debt, 80.0% of closes stayed inside the range | Range width 12.6% | Currently 0.0% through the range"
UNIONBANK,Financial Services,Banks - Regional,109.83,0.8,34.45,157.89,218.84,30.44,54.85,106.09,115.89,10671838.15,5960499.0,0.56,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Positive day move",-1.95,-9.56,-3.55,-4.86,-8.43,-9.28,2.91,-1.13,5.73,0.0,,64.29,Lower Range Watch,72.64,102.62,119.28,16.23,43.25,80.0% of closes stayed inside the range | Range width 16.2% | Currently 43.2% through the range,14.14,0.98,,25.0,17.07,62.1,27.64,,,119645.85,26974.27,19929.69,18280.89,6.9131,6.9857,1.0231,2.74,0.893,142748.43,0.0,Banking,10.0,18.0,10.0,17.0,12.0,67.0,0.79,Cash covers debt,,0.0,67.0,,24.12,8.0,Below 200 DMA,29.07,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive day move, Cash covers debt, 80.0% of closes stayed inside the range | Range width 16.2% | Currently 43.2% through the range"
IRCTC,Consumer Cyclical,Travel Services,692.52,1.04,538.33,1108.01,28.64,37.5,41.78,743.19,858.99,1185231.6,867497.0,0.73,Bearish,13.0,"Weak but watchable RSI, Positive day move",-10.94,-15.41,-24.31,-4.86,-8.43,-9.28,-6.08,-6.98,-15.03,0.0,,66.67,Accumulation Zone,72.74,720.72,872.27,21.03,0.0,80.0% of closes stayed inside the range | Range width 21.0% | Currently 0.0% through the range,34.4,18.24,33.26,26.08,20.31,10.46,1.87,1.95,1.95,706.34,60.35,882.17,649.68,29.5824,22.5736,9.5354,1.84,0.171,41084.0,36.63,Consumer Discretionary,25.0,13.0,19.0,17.0,8.0,82.0,1.0,"Strong ROE, Cash covers debt",,4.0,86.0,"General quality ROE, General low-debt support",24.73,8.0,Below 200 DMA,29.06,Avoid,"Weak but watchable RSI, Positive day move, Strong ROE, Cash covers debt, 80.0% of closes stayed inside the range | Range width 21.0% | Currently 0.0% through the range"
VEDL,Basic Materials,Other Industrial Metals & Mining,413.66,3.26,163.09,483.26,153.64,14.4,56.86,405.22,410.87,9916377.55,13001883.0,1.31,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",-0.34,-9.25,2.55,-4.86,-8.43,-9.28,4.52,-0.82,11.83,10.0,Positive 6M return,44.74,Accumulation Zone,83.12,394.8,458.92,16.24,29.41,80.0% of closes stayed inside the range | Range width 16.2% | Currently 29.4% through the range,,,,,,,,,,,,,,12.0753,8.5779,2.169,12.36,0.363,107694.43,53.91,Metals / Mining,0.0,0.0,0.0,0.0,15.0,15.0,0.21,,,0.0,15.0,,31.29,4.0,Limited fundamental data coverage,28.44,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move, Positive 6M return, 80.0% of closes stayed inside the range | Range width 16.2% | Currently 29.4% through the range"
LTTS,Technology,Information Technology Services,4741.28,2.18,3071.35,5836.77,54.37,18.77,46.56,4932.88,4993.08,155013.05,102844.0,0.66,Bearish,22.0,"RSI recovering, Strong positive day move",-13.49,-9.17,-13.31,-4.86,-8.43,-9.28,-8.63,-0.74,-4.03,0.0,,63.89,Accumulation Zone,73.33,4639.07,5330.25,14.9,14.79,80.0% of closes stayed inside the range | Range width 14.9% | Currently 14.8% through the range,24.47,15.36,17.59,13.51,9.44,7.56,12.37,2.46,2.45,1122.1,658.8,1492.8,1240.0,29.6906,22.045,5.8609,1.59,0.154,37964.09,40.76,IT / Technology,19.0,7.0,20.0,17.0,10.0,73.0,1.0,"Strong ROE, Cash covers debt",,5.0,78.0,Strong ROE for an asset-light business,22.52,8.0,Below 200 DMA,28.18,Avoid,"RSI recovering, Strong positive day move, Strong ROE, Cash covers debt, 80.0% of closes stayed inside the range | Range width 14.9% | Currently 14.8% through the range"
RBLBANK,Financial Services,Banks - Regional,161.48,2.7,95.02,296.89,69.95,45.61,52.8,158.8,196.45,6341580.7,7345044.0,1.16,Bullish,50.0,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Strong positive day move",-4.89,-5.18,-23.43,-4.86,-8.43,-9.28,-0.03,3.25,-14.15,0.0,,64.29,Accumulation Zone,76.53,154.15,205.5,33.31,14.28,80.0% of closes stayed inside the range | Range width 33.3% | Currently 14.3% through the range,8.49,0.91,,13.84,22.4,37.01,100.47,,,14423.42,14907.27,4954.98,4751.34,32.1617,19.5915,1.4386,33.0,0.642,60423.22,0.0,Banking,7.0,18.0,2.0,17.0,13.0,57.0,0.79,,,0.0,57.0,,24.12,8.0,Below 200 DMA,28.07,Avoid,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Strong positive day move, 80.0% of closes stayed inside the range | Range width 33.3% | Currently 14.3% through the range"
SBICARD,Financial Services,Credit Services,836.12,-0.59,643.76,1014.74,29.88,17.6,56.54,777.39,733.68,2073347.7,852719.0,0.41,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",2.46,16.94,5.11,-4.86,-8.43,-9.28,7.32,25.37,14.39,63.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",3.3,Profit Booking Zone,80.3,679.52,831.95,22.43,100.0,80.0% of closes stayed inside the range | Range width 22.4% | Currently 100.0% through the range,19.93,4.14,,18.88,19.42,6.62,333.62,,,2508.43,40314.7,-5653.38,-5727.87,27.1772,18.3719,3.9751,38.0,0.246,62484.85,24.65,Financial Services,12.0,10.0,0.0,0.0,11.0,33.0,0.79,Strong ROE,"Very high debt, Negative operating cash flow, Negative free cash flow",12.0,45.0,"High leverage is structural for this sector, Strong ROE for a leveraged-balance-sheet business",24.12,20.0,"Low volume participation, Very high debt, Negative operating cash flow, Negative free cash flow",27.62,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong ROE, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 22.4% | Currently 100.0% through the range"
SUNPHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,1594.14,1.99,824.65,1924.63,93.31,17.17,39.91,1717.0,1702.31,2294664.1,2458676.0,1.07,Bearish,18.0,"Weak but watchable RSI, Normal volume support, Positive day move",-7.36,-10.12,-11.01,-4.86,-8.43,-9.28,-2.5,-1.69,-1.73,0.0,,70.0,Accumulation Zone,75.24,1674.29,1864.25,11.35,0.0,80.0% of closes stayed inside the range | Range width 11.3% | Currently 0.0% through the range,15.04,11.2,21.92,20.05,10.35,13.01,5.14,2.56,1.98,9285.65,3273.67,12134.98,9933.17,38.5027,30.1242,5.5813,82.0,0.124,466430.72,78.92,Pharma / Healthcare,19.0,10.0,20.0,17.0,9.0,75.0,1.0,Cash covers debt,,2.0,77.0,General low-debt support,25.78,8.0,Below 200 DMA,27.32,Avoid,"Weak but watchable RSI, Normal volume support, Positive day move, Cash covers debt, 80.0% of closes stayed inside the range | Range width 11.3% | Currently 0.0% through the range"
MUTHOOTFIN,Financial Services,Credit Services,2132.5,2.4,861.43,2287.23,147.55,6.77,48.43,2144.55,1923.52,815685.45,810783.0,0.99,Bearish,37.0,"Above 200 DMA, RSI recovering, Strong positive day move",-3.94,9.32,10.13,-4.86,-8.43,-9.28,0.92,17.75,19.41,50.0,"Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance",6.04,Profit Booking Zone,75.74,1862.17,2188.45,17.52,82.85,80.0% of closes stayed inside the range | Range width 17.5% | Currently 82.9% through the range,17.22,4.48,,44.78,25.24,19.71,269.81,,,6389.0,67741.84,-13605.49,-13827.91,10.2879,9.0103,2.951,1.03,0.529,115474.38,100.0,Financial Services,10.0,18.0,0.0,0.0,14.0,42.0,0.79,,"Very high debt, Negative operating cash flow, Negative free cash flow",12.0,54.0,"High leverage is structural for this sector, Strong ROE for a leveraged-balance-sheet business",24.12,17.0,"Very high debt, Negative operating cash flow, Negative free cash flow",27.27,Avoid,"Above 200 DMA, RSI recovering, Strong positive day move, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 17.5% | Currently 82.9% through the range"
ICICIBANK,Financial Services,Banks - Regional,1198.62,0.19,770.28,1340.62,55.61,10.59,41.85,1226.3,1214.22,9573893.2,11949475.0,1.25,Bearish,18.0,"Weak but watchable RSI, Normal volume support, Positive day move",-3.92,-7.88,0.82,-4.86,-8.43,-9.28,0.94,0.55,10.1,10.0,Positive 6M return,25.82,Accumulation Zone,75.74,1204.51,1301.36,8.04,0.0,80.0% of closes stayed inside the range | Range width 8.0% | Currently 0.0% through the range,17.28,1.87,,27.45,18.9,30.03,78.47,,,190129.59,200998.71,157284.48,153605.93,18.4855,15.2309,2.6994,84.0,0.261,1026998.09,0.0,Banking,10.0,18.0,4.0,17.0,15.0,64.0,0.79,,,6.0,70.0,Strong ROE for a leveraged-balance-sheet business,24.12,8.0,Below 200 DMA,27.12,Avoid,"Weak but watchable RSI, Normal volume support, Positive day move, Positive 6M return, 80.0% of closes stayed inside the range | Range width 8.0% | Currently 0.0% through the range"
TATATECH,Technology,Information Technology Services,650.2,-0.56,615.25,1344.53,5.68,51.64,30.89,759.69,928.49,1109547.8,1332776.0,1.2,Bearish,21.0,"Weak but watchable RSI, Near 52W low with stable RSI, Normal volume support",-15.59,-29.26,-39.73,-4.86,-8.43,-9.28,-10.73,-20.83,-30.45,0.0,,63.89,Accumulation Zone,70.92,715.06,1032.42,44.38,0.0,80.0% of closes stayed inside the range | Range width 44.4% | Currently 0.0% through the range,21.09,12.18,16.4,13.29,15.88,8.87,7.99,1.87,,519.85,257.39,294.33,202.52,62.8902,35.9162,8.7138,97.0,0.833,34193.62,24.55,IT / Technology,19.0,13.0,16.0,17.0,5.0,70.0,0.93,"Strong ROE, Cash covers debt",,5.0,75.0,Strong ROE for an asset-light business,22.52,8.0,Below 200 DMA,26.88,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Normal volume support, Strong ROE, Cash covers debt, 80.0% of closes stayed inside the range | Range width 44.4% | Currently 0.0% through the range"
ANANDRATHI,Financial Services,Asset Management,919.55,-2.2,155.16,1152.17,492.66,20.19,42.56,949.31,971.45,1016582.5,593878.0,0.58,Bearish,8.0,Weak but watchable RSI,-2.66,-18.0,-5.23,-4.86,-8.43,-9.28,2.2,-9.57,4.05,0.0,,64.29,Accumulation Zone,71.36,907.96,1038.03,14.33,8.92,80.0% of closes stayed inside the range | Range width 14.3% | Currently 8.9% through the range,34.67,25.57,39.27,31.06,32.02,33.59,7.96,3.45,,33.11,51.67,277.57,273.07,78.1228,65.0423,36.4135,32.0,0.337,36346.43,57.81,Financial Services,25.0,20.0,14.0,17.0,5.0,81.0,0.93,Strong ROE,,2.0,83.0,"Strong ROE for a leveraged-balance-sheet business, Expensive relative to book value for this sector",24.12,8.0,Below 200 DMA,26.67,Avoid,"Weak but watchable RSI, Strong ROE, 80.0% of closes stayed inside the range | Range width 14.3% | Currently 8.9% through the range"
FORTIS,Healthcare,Medical Care Facilities,647.2,-1.94,243.7,742.83,165.57,12.87,55.95,646.52,582.9,1705807.2,4162778.0,2.44,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion",-3.14,-9.86,18.63,-4.86,-8.43,-9.28,1.72,-1.43,27.91,25.0,"Positive 6M return, 6M Nifty outperformance",21.11,Lower Range Watch,79.29,595.23,711.7,19.57,44.62,80.0% of closes stayed inside the range | Range width 19.6% | Currently 44.6% through the range,,,,,,,,,,,,,,67.5676,39.5602,6.8663,11.0,0.665,67946.23,59.39,Pharma / Healthcare,0.0,0.0,0.0,0.0,5.0,5.0,0.21,,,0.0,5.0,,25.78,4.0,Limited fundamental data coverage,26.62,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Positive 6M return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 19.6% | Currently 44.6% through the range"
PETRONET,Energy,Oil & Gas Refining & Marketing,275.42,0.68,166.97,359.19,64.95,23.32,43.51,297.61,312.53,2311533.95,2354640.0,1.02,Bearish,18.0,"Weak but watchable RSI, Normal volume support, Positive day move",-9.09,-13.86,-16.78,-4.86,-8.43,-9.28,-4.23,-5.43,-7.5,0.0,,60.71,Accumulation Zone,74.62,284.67,328.74,15.48,0.0,80.0% of closes stayed inside the range | Range width 15.5% | Currently 0.0% through the range,20.98,14.31,8.67,7.03,-11.88,9.82,17.28,3.1,2.75,1723.37,3008.1,4871.12,4029.7,10.7263,9.9224,1.8833,3.61,0.45,41977.51,14.66,Energy / Utilities,14.0,5.0,17.0,17.0,15.0,68.0,1.0,Strong ROE,Revenue contraction,4.0,72.0,"General quality ROE, General low-debt support",29.54,8.0,Below 200 DMA,26.13,Avoid,"Weak but watchable RSI, Normal volume support, Positive day move, Strong ROE, 80.0% of closes stayed inside the range | Range width 15.5% | Currently 0.0% through the range"
HEROMOTOCO,Consumer Cyclical,Auto Manufacturers,3474.57,1.67,2004.26,5802.49,73.36,40.12,36.25,3784.83,4609.21,668603.0,654829.0,0.98,Bearish,13.0,"Weak but watchable RSI, Positive day move",-12.41,-18.62,-34.88,-4.86,-8.43,-9.28,-7.55,-10.19,-25.6,0.0,,66.67,Accumulation Zone,69.55,3698.86,5265.05,42.34,0.0,80.0% of closes stayed inside the range | Range width 42.3% | Currently 0.0% through the range,21.16,14.32,12.2,9.96,11.45,33.27,3.43,1.46,1.21,604.91,606.41,4923.07,4135.18,21.5516,18.1039,5.458,3.15,0.468,117983.24,31.65,Automobile,17.0,15.0,13.0,17.0,11.0,73.0,1.0,Strong ROE,,4.0,77.0,"General quality ROE, General low-debt support",24.73,8.0,Below 200 DMA,25.91,Avoid,"Weak but watchable RSI, Positive day move, Strong ROE, 80.0% of closes stayed inside the range | Range width 42.3% | Currently 0.0% through the range"
HAL,Industrials,Aerospace & Defense,3371.33,-0.2,1047.95,5542.24,221.71,39.17,46.09,3679.5,4361.87,1851808.15,1331348.0,0.72,Bearish,12.0,RSI recovering,-9.82,-25.47,-26.81,-4.86,-8.43,-9.28,-4.96,-17.04,-17.53,0.0,,58.14,Accumulation Zone,71.13,3401.3,4434.63,30.38,0.0,80.0% of closes stayed inside the range | Range width 30.4% | Currently 0.0% through the range,26.15,9.76,29.84,27.06,6.83,30.77,0.0,1.73,1.37,4254.69,1.1,8222.82,6467.65,36.6014,29.4868,8.1395,41.0,0.502,334053.09,51.85,Capital Goods / Infra,24.0,12.0,18.0,17.0,7.0,78.0,1.0,"Strong ROE, Cash covers debt",,0.0,78.0,,22.7,8.0,Below 200 DMA,25.7,Avoid,"RSI recovering, Strong ROE, Cash covers debt, 80.0% of closes stayed inside the range | Range width 30.4% | Currently 0.0% through the range"
APLAPOLLO,Basic Materials,Steel,1458.06,-0.78,928.18,1786.88,57.09,18.4,52.62,1478.39,1501.96,690687.35,234697.0,0.34,Bearish,20.0,Healthy RSI momentum,2.45,-9.49,4.68,-4.86,-8.43,-9.28,7.31,-1.06,13.96,28.0,"Positive 1M return, Positive 6M return, 1M Nifty outperformance",22.81,Accumulation Zone,72.23,1420.62,1586.26,11.66,22.6,80.0% of closes stayed inside the range | Range width 11.7% | Currently 22.6% through the range,20.32,10.19,5.82,4.18,11.69,14.11,31.74,1.34,0.68,345.16,1144.25,1111.56,416.72,45.1016,31.4255,10.471,29.0,0.301,55451.16,15.61,Metals / Mining,10.0,10.0,9.0,17.0,7.0,53.0,1.0,Strong ROE,,4.0,57.0,"General quality ROE, General low-debt support",31.29,11.0,"Below 200 DMA, Low volume participation",25.64,Avoid,"Healthy RSI momentum, Strong ROE, Positive 1M return, Positive 6M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 11.7% | Currently 22.6% through the range"
TRENT,Consumer Cyclical,Apparel Retail,5059.1,-0.72,1150.98,8327.88,339.55,39.25,41.79,5786.35,6262.34,1519501.7,1499675.0,0.99,Bearish,8.0,Weak but watchable RSI,-11.83,-27.05,-28.63,-4.86,-8.43,-9.28,-6.97,-18.62,-19.35,0.0,,66.67,Accumulation Zone,67.45,5094.97,7605.92,49.28,0.0,80.0% of closes stayed inside the range | Range width 49.3% | Currently 0.0% through the range,36.55,20.76,10.52,12.18,50.45,234.39,43.09,2.02,0.99,294.55,1752.99,1348.98,612.03,88.5037,58.9539,22.8036,13.0,0.384,159276.48,43.01,Consumer Discretionary,21.0,20.0,12.0,17.0,5.0,75.0,1.0,Strong ROE,Very high PE,4.0,79.0,"General quality ROE, General low-debt support",24.73,8.0,Below 200 DMA,25.36,Avoid,"Weak but watchable RSI, Strong ROE, 80.0% of closes stayed inside the range | Range width 49.3% | Currently 0.0% through the range"
TORNTPHARM,Healthcare,Drug Manufacturers - Specialty & Generic,3026.39,2.69,1388.75,3524.92,117.92,14.14,48.16,3144.06,3135.8,430631.2,261988.0,0.61,Bearish,22.0,"RSI recovering, Strong positive day move",-1.79,-7.58,-9.77,-4.86,-8.43,-9.28,3.07,0.85,-0.49,0.0,,70.0,Accumulation Zone,76.04,3037.07,3391.0,11.65,0.0,80.0% of closes stayed inside the range | Range width 11.7% | Currently 0.0% through the range,24.16,11.0,24.35,15.68,11.61,33.02,58.66,1.03,0.61,835.14,4021.94,3266.08,2833.3,78.2379,52.2222,19.7416,78.0,0.145,186114.0,75.98,Pharma / Healthcare,20.0,15.0,6.0,17.0,5.0,63.0,1.0,Strong ROE,,4.0,67.0,"General quality ROE, General low-debt support",25.78,8.0,Below 200 DMA,24.82,Avoid,"RSI recovering, Strong positive day move, Strong ROE, 80.0% of closes stayed inside the range | Range width 11.7% | Currently 0.0% through the range"
DMART,Consumer Defensive,Discount Stores,3540.5,1.9,3292.0,5484.85,7.55,35.45,45.9,3649.14,4322.53,471242.4,797590.0,1.69,Bearish,35.0,"RSI recovering, Near 52W low with stable RSI, Volume expansion, Positive day move",-8.41,-7.54,-33.24,-4.86,-8.43,-9.28,-3.55,0.89,-23.96,0.0,,60.42,Accumulation Zone,74.16,3515.29,4943.78,40.64,1.76,80.0% of closes stayed inside the range | Range width 40.6% | Currently 1.8% through the range,13.56,11.98,6.66,5.0,18.64,6.63,3.17,3.13,1.15,1271.77,592.16,2745.84,14.59,85.8843,58.628,10.7462,,0.228,263507.36,15.19,General,8.0,10.0,19.0,17.0,3.0,57.0,0.93,Cash covers debt,Very high PE,2.0,59.0,General low-debt support,20.25,8.0,Below 200 DMA,24.44,Avoid,"RSI recovering, Near 52W low with stable RSI, Volume expansion, Positive day move, Cash covers debt, 80.0% of closes stayed inside the range | Range width 40.6% | Currently 1.8% through the range"
ALKEM,Healthcare,Drug Manufacturers - Specialty & Generic,4692.12,1.06,2739.33,6316.6,71.29,25.72,46.74,4967.03,5360.97,235137.9,112602.0,0.48,Bearish,17.0,"RSI recovering, Positive day move",-6.53,-12.78,-24.19,-4.86,-8.43,-9.28,-1.67,-4.35,-14.91,0.0,,70.0,Accumulation Zone,72.0,4663.89,6041.47,29.54,2.05,80.0% of closes stayed inside the range | Range width 29.5% | Currently 2.0% through the range,17.41,11.53,15.96,14.44,8.73,82.47,13.75,2.61,1.94,455.07,1418.41,1948.07,1688.78,28.4883,24.2259,4.741,36.0,0.295,65521.62,64.12,Pharma / Healthcare,16.0,15.0,17.0,17.0,11.0,76.0,1.0,,,2.0,78.0,General low-debt support,25.78,11.0,"Below 200 DMA, Low volume participation",24.42,Avoid,"RSI recovering, Positive day move, 80.0% of closes stayed inside the range | Range width 29.5% | Currently 2.0% through the range"
NYKAA,Consumer Cyclical,Internet Retail,168.76,2.04,114.25,235.8,47.71,28.43,53.0,168.43,179.99,7671718.95,11573529.0,1.51,Bullish,55.0,"Above 50 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move",-3.19,1.64,-22.05,-4.86,-8.43,-9.28,1.67,10.07,-12.77,25.0,"Positive 3M return, 3M Nifty outperformance",14.81,Accumulation Zone,79.65,164.17,195.71,19.21,14.54,80.0% of closes stayed inside the range | Range width 19.2% | Currently 14.5% through the range,2.56,0.95,1.93,0.51,23.89,67.48,76.81,1.22,0.59,75.78,969.48,0.25,-110.48,360.4945,111.7595,65.3226,,0.351,93989.27,45.35,Consumer Discretionary,0.0,18.0,6.0,9.0,3.0,36.0,0.93,,"Negative free cash flow, Very high PE",0.0,36.0,,24.73,12.0,"Below 200 DMA, Negative free cash flow",24.31,Avoid,"Above 50 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move, Positive 3M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 19.2% | Currently 14.5% through the range"
FEDERALBNK,Financial Services,Banks - Regional,180.03,0.13,102.82,214.96,75.09,16.25,47.66,186.13,188.89,6426417.45,7595816.0,1.18,Bearish,22.0,"RSI recovering, Normal volume support, Positive day move",-1.16,-14.98,-0.93,-4.86,-8.43,-9.28,3.7,-6.55,8.35,0.0,,64.29,Accumulation Zone,75.2,179.78,209.23,16.38,0.86,80.0% of closes stayed inside the range | Range width 16.4% | Currently 0.9% through the range,12.89,1.22,,31.99,18.01,22.62,74.1,,,31126.48,22308.62,6431.17,6103.25,19.1033,13.2216,2.1967,34.0,0.276,88118.6,0.0,Banking,10.0,16.0,7.0,17.0,15.0,65.0,0.79,Cash covers debt,,0.0,65.0,,24.12,8.0,Below 200 DMA,23.87,Avoid,"RSI recovering, Normal volume support, Positive day move, Cash covers debt, 80.0% of closes stayed inside the range | Range width 16.4% | Currently 0.9% through the range"
BDL,Industrials,Aerospace & Defense,1061.44,0.2,383.25,1780.16,176.96,40.37,46.56,1143.43,1253.56,1211988.8,706462.0,0.58,Bearish,17.0,"RSI recovering, Positive day move",-12.0,-12.11,-17.03,-4.86,-8.43,-9.28,-7.14,-3.68,-7.75,0.0,,58.14,Accumulation Zone,70.16,1012.8,1230.32,21.48,22.36,80.0% of closes stayed inside the range | Range width 21.5% | Currently 22.4% through the range,16.85,5.93,19.93,25.98,-4.86,73.98,0.1,3.07,2.41,593.84,3.74,411.72,330.83,113.6556,43.4794,11.5734,39.0,0.326,49119.37,49.94,Capital Goods / Infra,17.0,10.0,20.0,17.0,5.0,69.0,1.0,Cash covers debt,"Revenue contraction, Very high PE",0.0,69.0,,22.7,8.0,Below 200 DMA,23.8,Avoid,"RSI recovering, Positive day move, Cash covers debt, 80.0% of closes stayed inside the range | Range width 21.5% | Currently 22.4% through the range"
NHPC,Utilities,Utilities - Renewable,75.47,1.52,29.88,112.53,152.59,32.93,54.8,74.17,85.65,18974132.9,10895125.0,0.57,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Positive day move",-0.66,-8.95,-17.78,-4.86,-8.43,-9.28,4.2,-0.52,-8.5,0.0,,71.05,Accumulation Zone,75.02,72.05,88.77,23.21,20.46,80.0% of closes stayed inside the range | Range width 23.2% | Currently 20.5% through the range,9.3,3.9,43.32,38.86,-11.7,-7.87,84.76,1.27,1.24,1499.4,32776.44,7252.14,282.82,28.1502,12.0078,1.8676,2.09,0.191,77196.09,93.4,Energy / Utilities,14.0,0.0,8.0,17.0,13.0,52.0,1.0,,"Revenue contraction, Earnings contraction",0.0,52.0,,23.9,8.0,Below 200 DMA,23.78,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive day move, 80.0% of closes stayed inside the range | Range width 23.2% | Currently 20.5% through the range"
